word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
aléatoire,0.433687,-2.275553,0.014056,0.309769,-0.133758,0.778556,-0.679358,-0.510054,0.550532,-1.211523,0.741946,-0.805018,0.114963,0.399324,-2.022595,0.220452,-0.259284
naturel,0.413825,-0.655259,0.418101,-1.519861,-0.482404,-0.525382,-0.893762,-0.675111,-0.481701,-1.85211,-0.164879,-0.37967,1.890704,-0.198155,0.061282,-0.966447,1.502573
normal,0.500539,-0.70644,-0.377366,-0.745372,0.241074,-0.233639,-0.260911,-0.922606,0.136334,-0.882172,0.29219,-0.245328,0.063372,-0.051126,-1.047079,0.068672,0.911043
arbre,-0.669445,-1.259513,0.556791,-2.135837,0.514219,0.219687,-0.529833,-0.413339,-0.728502,-0.574401,-0.057971,-0.501646,1.188255,-0.397567,-0.324166,-0.579858,0.506493
démontrer,0.695086,-1.239869,0.227773,0.244793,0.953533,0.145026,-0.572682,-1.07738,-0.117676,-2.038108,0.149245,-0.261574,-0.04768,0.257356,-0.863489,-0.05634,-0.17808
algèbre,-0.221263,-1.915715,-0.81327,1.315331,0.962634,0.46165,-0.204694,-0.528378,0.451977,-0.58813,2.049591,1.647373,1.556801,1.441989,-2.134885,0.285514,0.019835
règle,-0.561833,-0.883252,-0.838678,-0.315747,-0.22377,-0.591119,-0.529625,-0.639713,0.798862,-2.0639,0.021933,0.308926,-0.206498,0.878461,-1.572636,0.373173,-0.396375
volume,0.609204,-0.274868,-0.925514,-0.108919,1.225985,-1.01339,-0.436059,1.497363,0.395101,-0.113114,-1.323044,0.167037,0.879974,-0.485263,-1.264363,-0.828778,1.354765
calculer,1.486699,-1.6488,0.734478,-0.185933,-0.083458,0.497717,-1.633756,-0.103907,0.888242,-1.245597,0.440033,-0.898403,0.062987,0.822656,-2.107337,0.150033,0.214602
constant,1.661929,-0.869254,-0.244091,-0.371331,0.472347,0.186699,-0.708504,-0.571934,1.107859,-1.545913,0.472343,-0.016419,1.143803,-0.241027,-0.444832,0.127641,0.118585
quatre,-0.131065,0.361668,-0.226575,-2.409873,0.460462,-0.844952,-0.682843,0.482219,-0.287513,-0.587652,0.31734,-0.242018,-0.303143,0.707883,-0.79761,0.744926,0.026744
différentiel,1.630971,-1.724768,-0.381428,0.239156,0.441703,0.797561,-0.641809,-0.995808,0.98948,-1.063114,1.419437,0.059522,0.416688,0.260576,-1.902329,0.313661,0.87123
hypothèse,0.60936,-2.032634,0.023067,0.366235,0.505117,0.161182,-1.110852,-0.466099,-0.593102,-2.152176,-0.091497,-0.082002,0.857501,0.22964,-0.59737,-0.07324,-0.547759
image,0.485853,-1.113819,-0.348309,-0.905096,0.012543,-0.835761,0.993824,0.36709,-0.439322,-0.864868,-0.344917,-0.490998,0.771549,0.093253,-1.388307,-0.232279,-0.481998
régulier,0.000578,-0.22921,-0.723369,-1.447308,-0.515109,-0.46317,-1.061307,-0.445438,-0.023488,-0.336665,0.60976,-0.645396,-0.762717,0.630685,-1.290572,0.531715,0.179536
complet,0.546151,-0.352035,-0.649433,-0.593333,0.361736,-0.769408,0.079822,0.42322,0.121843,-1.021909,-0.129935,-0.261939,0.058177,0.659325,-1.032985,0.092761,0.40303
racine,-0.488896,-1.030869,-0.18028,-0.828378,1.034178,-0.107771,-0.495798,-0.48933,0.27459,-0.529325,0.270022,-0.095838,1.929978,-0.03777,-0.251803,-0.3309,-0.115012
coefficient,0.882772,-0.960115,-0.482202,0.278822,0.331468,0.782874,-1.51615,-0.700493,1.774053,-1.154002,1.432254,-1.137613,1.035915,0.407202,-1.941152,0.436491,0.933018
côté,0.086455,-0.002543,-0.336039,-2.198175,-0.054774,-0.229903,0.161346,0.158857,-1.00848,-0.736575,1.024518,0.107842,0.289192,-0.155346,-0.08461,0.503078,-1.080537
