word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
classe,0.220929,0.165833,-0.855022,0.686436,-0.186973,1.515483,1.222233,-0.007263,-0.913866,-1.341112,-0.612203,-1.349664,0.5029,1.065058,0.112379,1.148188,1.515026,0.361885,0.66464,-0.280496,-0.140986,0.153173,1.232906,-0.675584,0.388828,-0.679133,1.050569
produit,0.4623,0.205663,0.576719,-1.010871,1.446046,3.301082,0.385786,-0.487917,-1.735048,-0.397418,-1.166552,-0.207774,0.6511,1.092494,-0.467761,0.211296,1.006242,0.752155,0.223382,-0.16132,0.303748,-0.354148,0.824046,1.111996,-0.591356,0.517698,0.177603
égal,0.48875,-0.243595,0.985138,-0.502574,-0.164888,2.473462,1.075099,0.158793,-1.946557,-0.146626,0.137039,-1.24074,0.99163,0.286964,-0.914832,0.587001,0.94455,0.885971,0.436396,1.34809,1.183176,-0.325158,0.570167,0.462003,0.48796,-0.135407,0.564335
cercle,0.670831,0.038337,-0.383599,-0.334518,0.089884,1.860408,2.07665,0.189976,-2.338593,-0.010817,1.308646,0.44904,2.014775,-0.677484,-0.81554,-0.874506,0.771984,-0.485821,1.106229,0.526175,0.714277,-0.044285,-0.685162,0.684774,1.287307,-1.297758,-0.000254
partie,-0.790707,-0.238959,0.011588,0.396484,0.629478,2.588074,0.345565,0.806919,-0.982252,-0.223776,-0.293127,-0.146705,0.253816,-0.016543,-0.151561,0.111161,2.171849,0.117217,0.099984,0.246717,0.151886,0.065665,0.775521,0.207895,0.731933,-0.406843,0.605131
relation,0.771438,0.032367,0.460408,-0.109187,0.384935,2.414012,0.516995,-0.839111,-1.512545,-1.395059,-1.478491,-0.328045,0.466213,0.401675,0.078642,0.428246,0.824411,0.756653,-0.473219,0.037899,-0.688542,0.061969,0.698573,0.922581,0.273407,-0.501696,0.548106
courbe,1.088667,-0.706741,-1.341893,-0.041024,-0.373223,1.683851,1.671986,0.531775,-1.63946,0.5556,-0.161298,0.722362,1.737969,-0.625942,-1.069992,0.67257,1.094876,-0.356163,0.015569,-0.160078,0.481359,-0.222741,0.033689,0.130238,0.899571,-1.03129,-0.463942
différent,-0.112852,-0.094969,0.036212,0.07984,-0.422456,2.24455,0.803104,0.481279,-2.126114,0.215825,-0.710081,-0.602791,-0.149471,0.025829,0.225168,-0.355775,0.877962,0.857718,0.657875,-0.958105,-0.215667,-0.400135,1.150273,0.357425,0.467464,-1.263852,0.889449
complexe,0.942943,-0.291354,-0.693719,0.610755,-0.07156,2.860527,0.463211,0.456032,-1.292715,-0.546291,-0.815675,0.562334,-0.206652,-0.38677,-1.107134,0.547232,1.821116,-0.075728,0.733667,-0.617333,0.52826,-0.625315,1.166225,0.297204,-0.320861,-0.006415,-0.163766
matrice,0.418692,1.148317,-0.121854,-0.305122,0.784714,1.644543,0.651379,0.443948,-2.46324,-0.661933,-1.256758,-0.212211,1.611434,1.036003,-0.505077,0.990736,0.464709,1.485933,0.08463,0.110025,0.536827,0.078937,2.035269,0.321671,-0.297076,0.113139,-1.080123
