word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
base,-1.001628,-0.372119,-0.35492,-0.376236,-0.144007,-0.627606,-0.544753,0.363476,0.499703,-0.33587,-0.553629,-0.904277,-0.557973,0.831178,-0.115505,-0.152492,-0.979762,-1.559918,-0.074404,-0.800063,-0.54787,1.069863,-0.005746,-0.50243,0.057002
géométrie,0.319116,0.08461,0.081626,0.158225,0.145208,1.177572,-0.465672,-0.178846,-1.383853,-0.788929,0.412286,-0.734346,-0.795811,2.025581,-0.362542,0.898478,-1.596017,-0.418929,-0.439008,-2.395692,0.459437,0.073256,-0.216186,-1.424568,-0.513414
analyse,-0.421393,-0.426648,-0.468173,0.016142,-0.448502,0.282447,0.764027,-0.058839,-0.96501,-0.73349,0.533618,-0.716531,-1.20544,1.710845,-0.154219,0.680286,-2.136803,-0.315381,0.536715,-0.279244,-0.37005,0.814664,-0.638976,-0.024547,-0.031434
loi,-0.445583,-0.936267,-0.457553,-0.294004,-1.674133,0.193911,0.555675,0.518934,-0.440427,-0.533915,0.273791,-0.875822,-1.627278,-0.465982,1.901547,-0.217993,-0.245875,-0.336242,0.155409,-0.5332,-0.456685,1.472195,-0.019742,0.615045,0.173064
définition,-0.389573,-0.202041,-0.723951,-0.454892,-0.479327,0.299237,0.326778,-0.017951,-0.727142,-1.039381,-0.092947,-0.8778,-1.680511,1.727718,0.756142,0.014599,-1.155516,-0.484431,0.486913,-0.926849,-0.16725,0.919289,0.025976,-1.022487,0.252966
réel,-0.773269,-0.141457,-0.774523,-0.367055,0.134287,0.155845,0.184906,0.026444,-0.529744,-0.090031,0.390372,-0.676701,-1.777837,0.838565,0.829803,-0.086013,-1.420312,0.404995,0.84459,-0.255709,0.172897,1.187416,0.457735,-0.724867,0.722105
dimension,-0.715248,-0.588535,-0.612737,-0.098209,1.022199,0.592846,-0.501974,0.192263,-0.819577,0.342348,-0.371337,-0.78922,-0.930694,1.238077,0.65483,-0.322424,-1.383411,-0.094573,0.357592,-0.791401,-0.210642,1.043575,0.361849,-1.548384,-0.041129
statistique,-1.239651,0.450528,0.840023,1.518098,0.231417,0.365749,2.402499,-0.445831,-0.19266,0.114318,0.174856,-0.279302,-0.732497,0.804239,-0.140838,-0.278213,0.349324,-1.201532,0.215529,-1.41324,-0.834618,0.987246,-0.528898,-0.022678,-0.036181
sommet,-2.115456,-0.044823,0.837963,0.486435,1.49094,-0.285447,-1.299887,0.087542,-0.421009,-0.449288,-0.780374,-1.206141,-0.391363,0.72342,0.363226,-0.623397,0.510457,0.174074,0.301741,-1.205323,-0.601803,-0.039631,0.594968,0.129984,-0.48538
logique,0.113104,0.316221,-0.572253,-0.354503,-0.021174,1.163094,0.531048,0.327832,-1.152556,-1.352614,0.366084,-0.770079,-1.941737,0.720145,0.215981,1.045157,-1.67494,-0.065838,-0.272178,-0.699385,0.438758,0.838044,-0.610459,-1.442587,-0.361269
terme,-1.036887,0.310812,0.047411,-0.52157,-0.038481,-0.059696,0.374233,0.717091,-0.012712,-0.904241,-0.231844,-0.871166,-0.833395,0.675222,0.253836,0.120564,-0.655187,-0.211393,0.736862,-0.356241,0.333721,1.495684,-0.24773,-0.183832,0.348723
trois,-2.371384,-0.622664,0.139701,0.200104,0.654851,-0.409363,-0.443423,-0.063648,0.375094,0.097866,0.018707,-0.656316,-0.084268,-0.1861,0.223496,-0.350065,-0.297088,-0.502928,-0.290539,-0.426376,0.748838,1.070405,-0.113977,0.049588,-0.07203
plan,-1.327833,-0.849041,-0.699611,0.192319,0.342425,-0.186475,-0.671836,0.864744,-0.471839,-0.247389,0.230191,-1.211076,-1.063944,0.585411,0.660833,0.142014,-0.598625,0.03799,-0.652696,-0.255153,-0.740683,0.854279,0.441574,-0.070558,-0.41224
formule,-1.246528,-0.101574,0.105882,-0.571401,0.505485,0.143485,1.203516,-0.155136,-1.08104,-0.653729,0.096238,-0.685079,-0.662952,0.133355,-0.253292,0.767787,-0.484735,-1.033581,0.400766,-1.358026,0.978022,0.003164,-0.65294,-1.015303,0.756175
droite,-1.69748,-0.762667,0.12266,0.710486,0.208302,0.489882,-1.410789,0.689078,-0.441888,-0.919756,-0.030876,-2.139039,-0.716415,-0.109761,-0.074934,-1.250087,-0.013959,0.560682,-0.219407,-0.578809,0.0995,0.003843,-0.851923,-0.426214,-0.400813
$\mathbb{C}$,-1.49634,0.128287,-0.091371,-0.704478,-0.162349,0.121582,0.176036,0.227926,-0.088104,0.125573,-0.596478,-0.034059,-0.555951,0.356657,0.104524,-0.315102,-0.477902,-0.624213,-0.48424,-0.122284,0.493834,0.818454,-0.510536,-0.538908,0.348773
solution,-0.211294,-0.701013,-0.435176,-1.105866,-0.04946,-0.345728,0.317157,0.736421,-0.074224,-0.066314,0.128054,-0.937363,-1.957618,0.91656,-0.130359,1.490781,-0.865414,-0.750763,0.261207,-0.63778,-0.23647,0.45572,-0.088692,-0.87775,0.951915
