word,1,2,3
Cantor,0.694884,-0.572983,-1.316673
modélisation,0.157013,2.417566,-1.145277
tracer,0.89472,1.352045,0.266112
cône,1.432313,2.088032,-0.543707
cubique,1.827622,1.929098,-1.364526
simplifier,0.443951,1.975005,-0.118115
composition,-0.807539,0.954999,1.089105
triangulaire,1.914161,1.909664,-0.152122
Poincaré,1.491981,-0.612662,-0.671653
réflexion,0.199143,1.451509,0.613521
huit,-0.632736,0.994967,2.009531
stochastique,1.215205,1.863169,-1.967261
coloration,0.840708,2.271456,-0.881182
diamètre,0.479786,2.561007,-0.331001
négation,1.327954,1.59967,-1.239337
réduction,0.300162,2.854269,0.51862
Markov,1.144633,-0.192462,-1.869429
conique,1.979807,1.84922,-0.789952
probabiliste,1.364991,1.256116,-1.418265
sphérique,1.540277,2.478666,-1.216577
tangente,1.815917,1.406007,-1.563239
dérivable,1.213628,2.087249,-2.177242
adjoint,-0.396646,-0.902024,1.67639
bijection,1.4273,1.768658,-1.973794
estimateur,1.306431,1.710215,-2.452658
compter,0.132569,0.551293,1.220413
homogène,1.155593,2.829821,-0.012138
neuf,-0.393158,0.791483,2.092906
Laplace,1.429805,-0.236279,-1.219861
support,-0.816345,2.651929,-0.27943
évaluer,-0.044012,2.790062,0.466489
Fibonacci,0.993451,0.81287,-2.029634
étoile,-0.804959,1.056791,0.555433
récursif,1.206456,1.975578,-1.938518
priver,-0.715057,0.59838,2.027448
vingt,-0.68186,0.761277,2.089418
trigonométrique,1.687563,1.707244,-1.784704
moitié,0.42294,1.303309,2.185236
trace,0.068666,1.390363,1.108913
faisceau,1.031614,2.538323,-0.770615
irréductible,1.169321,1.851392,-1.559927
intégrale,-0.228807,0.783539,-1.876085
corrélation,0.490039,2.811783,-0.937727
pôle,0.443898,1.377587,0.829646
Poisson,0.553749,1.531533,0.571991
proportionnel,1.069244,2.140272,-0.033317
Lebesgue,2.178876,0.290979,-1.809523
générateur,-0.180344,2.749287,-1.040298
flot,0.958575,1.182298,0.086391
Lagrange,1.233472,-0.593429,-0.505306
Viète,2.289998,-0.39611,-1.056692
centrer,0.02933,1.423414,0.286145
croissance,0.227651,2.871474,0.765522
modulaire,0.500982,2.292027,-1.644737
fractal,0.432114,0.972293,-2.11506
grammaire,1.124777,0.593482,-0.47594
prédicat,2.030365,0.921771,-1.047515
Russell,-2.100814,-1.424927,-0.045682
polaire,0.597706,1.206807,-0.332198
asymptotique,1.440322,2.101642,-1.712461
diagonale,0.983057,1.518451,-0.907927
translation,-0.610753,0.357619,-1.4029
continuité,0.418485,1.60301,0.667911
pavage,2.23576,1.112787,-1.305586
ellipse,0.631297,0.498273,-1.114673
restriction,0.537265,2.349795,0.58649
filtre,0.280088,2.833806,-1.090959
différentiable,1.50965,2.095315,-2.200612
holomorphe,1.426831,1.902269,-2.204628
strict,1.283004,2.097252,0.689242
circulaire,1.318372,1.936153,0.611018
automorphisme,0.584175,2.084208,-2.244194
interpolation,0.744078,1.470615,-1.988194
singulier,0.268364,1.437171,0.159663
mesurable,1.328402,2.530518,-1.287133
imaginaire,-0.110463,0.726873,0.539753
polytope,1.450621,0.695249,-2.615386
gradient,0.80903,3.150696,-1.487473
hamiltonien,1.406947,1.936322,-1.998084
restreindre,0.593166,2.269828,0.789545
divisible,0.482655,1.407365,-2.13136
isométrie,1.195169,2.311431,-2.109545
Ramanujan,1.457761,-0.576778,-2.182389
stabilité,0.740497,2.87797,0.276652
irrationnel,1.334459,1.782885,-1.277708
intégrable,1.939603,1.977466,-2.193189
symplectique,1.80026,1.486335,-2.539445
binomial,1.589915,0.932329,-1.778815
factorielle,0.586474,1.743979,-2.29673
planaire,1.785491,1.304217,-2.072556
homologie,1.291864,1.734779,-2.20504
largeur,1.036637,2.388574,0.221593
compas,0.610761,0.803886,-1.55045
foncteur,2.017124,0.892787,-2.084637
Taylor,-2.770704,-1.238761,0.229149
factorisation,1.449317,1.353874,-2.09589
Euclide,1.766212,0.093206,-1.572572
perpendiculaire,1.786294,2.065336,-0.240923
croissant,0.855235,1.888557,0.870563
corde,-0.877957,0.715742,-0.037863
abscisse,1.621989,1.295664,-1.829211
cyclique,0.573253,2.292056,-1.358009
Lie,-1.161518,0.504209,-1.868407
interaction,-0.121087,2.971751,-0.827681
Archimède,1.800033,0.765095,-1.258041
quatrième,-1.323547,0.284525,1.673619
inférence,1.598979,2.044481,-1.899483
Borel,0.979943,-1.306357,-0.527691
convergent,1.21354,1.89148,-0.655645
spectre,-0.191566,2.029538,-0.710926
déduction,1.16315,1.980399,-1.100616
spectral,0.186117,1.827166,-2.034798
implication,0.025804,1.415034,0.128541
décroissant,1.067351,1.890387,-0.596832
triplet,1.297817,1.150157,-1.186725
génératrice,0.930577,2.304619,-1.572801
Pythagore,2.286918,0.006257,-1.062241
équivalent,0.003938,1.605123,0.291316
million,-0.783714,1.476896,0.390418
singularité,1.018796,1.387986,-0.81509
endomorphisme,0.504016,2.120314,-2.831801
indépendant,-0.269573,0.825132,1.286677
tore,1.63976,1.078555,-1.247647
significatif,0.144775,2.448969,1.043735
semblable,0.431928,2.284452,0.581585
sinus,2.091573,1.213906,-1.36648
dérivation,1.712495,1.525998,-0.610653
tribu,0.856549,0.199977,1.286188
uniformément,1.234651,2.169551,-1.322907
Boole,1.244407,0.139817,-2.423103
lisse,1.457065,1.991067,-0.430098
booléen,0.719778,2.006445,-2.150375
infinitésimal,1.492491,1.225768,-1.815923
cohomologie,1.974054,0.999277,-2.676067
Legendre,1.176237,-1.427996,-0.688483
pondérer,0.824048,2.238486,-1.614912
médian,1.188053,1.801071,-0.266042
multiplicatif,1.047913,2.112488,-2.113219
Peano,2.059415,0.120744,-1.954514
quadrature,1.120296,0.78551,-2.056161
résidu,0.812104,2.915406,-0.863389
stationnaire,0.71137,2.609047,-1.234152
homotopie,1.401184,1.636392,-2.490373
entropie,1.186255,2.08884,-1.880918
logarithmique,1.373134,2.026415,-2.050785
clique,1.118108,0.645488,-1.281915
dualité,1.252116,1.503089,-1.193538
dense,1.604481,2.430968,0.526234
monoïde,1.5169,1.92614,-2.483114
orbite,-0.199467,1.53365,-0.928634
axiomatique,1.806043,1.444938,-1.901268
transitif,1.34379,1.531407,-1.669233
Abel,-0.383521,-1.628559,0.71753
bilinéaire,1.433342,2.053985,-2.444082
paramétrer,0.723677,2.320557,-1.432771
cylindre,-0.177416,1.700242,-1.235381
centré,1.438117,1.303784,-1.130693
mille,-0.17274,0.705865,0.947171
normer,1.68708,0.312656,-1.563413
inversion,0.338009,2.146921,-1.010339
quadrilatère,2.781323,1.042328,-0.569881
trigonométrie,2.461707,1.037912,-2.068313
dénominateur,1.269195,1.973662,-1.493462
indépendance,0.624467,0.517922,2.551579
Noether,1.49226,-0.758838,-2.244372
régularité,0.70987,1.968791,-0.235776
périmètre,1.646932,1.912255,0.987183
parabole,1.077013,0.530335,-0.912986
monotone,1.032874,1.679649,-1.777352
Hausdorff,1.304296,0.324679,-2.373744
plongement,1.203087,1.576817,-2.470768
converger,1.298963,1.71975,-0.716204
pyramide,1.232605,0.858292,0.468608
Grothendieck,1.709968,-0.595996,-2.048036
neutre,0.478972,2.025738,0.240184
diverger,0.820126,1.933802,-0.147633
matriciel,0.548264,2.452568,-2.028926
symbolique,0.908966,1.684991,0.946611
tiers,0.426747,1.587757,1.65643
quaternion,1.113703,1.215287,-2.7613
inversible,0.391621,2.102464,-2.204731
transcendant,1.613792,1.261227,-1.284377
excentricité,0.766798,1.231158,-3.016136
Jacobi,0.713012,-1.161676,-1.404312
divergence,0.659866,1.569061,-0.181289
projeter,-0.074194,1.525857,0.746129
tétraèdre,1.225297,1.379502,-2.243561
Kolmogorov,1.440271,0.05617,-2.359619
Hamilton,-1.661992,-0.90479,0.43454
hexagonal,1.658376,1.43785,-1.134156
séparation,-0.149147,1.585575,0.822831
douze,-0.358061,0.920869,1.719673
cosinus,2.571747,1.171918,-2.081161
terminal,-0.438598,1.962999,-0.410296
tensoriel,1.735317,1.903692,-2.270538
treillis,1.509508,1.424424,-1.382414
cinquième,-1.305114,0.193503,1.51161
profondeur,0.378912,2.338308,0.661587
dodécaèdre,2.645937,0.664555,-2.279983
Hadamard,2.373485,-0.45577,-1.843623
Nash,-1.763102,-0.782017,-0.967993
Cartan,1.891007,-0.99316,-1.690867
adhérence,0.832364,2.634234,-1.261236
hyperbole,2.287407,0.927212,-1.93657
convolution,1.212704,1.776574,-2.407777
covariance,1.336203,2.005101,-2.671995
soustraction,1.392724,1.585192,-1.460657
constructible,2.115516,1.631491,-1.367096
décimale,1.204466,1.31727,-1.973296
congruence,0.895365,1.590902,-2.422862
séparable,1.50985,1.796585,-2.275676
prolongement,1.037039,0.89385,0.870609
induction,0.533727,1.988487,-1.656626
Schwartz,-0.931887,-1.683691,-0.355261
cryptographie,1.087631,1.548403,-2.0554
similitude,0.546013,1.722148,0.034814
Minkowski,1.226981,-0.321497,-1.643468
ZFC,2.589151,0.429918,-2.176971
Catalan,0.262867,-0.29324,1.059026
hyperplan,1.689561,1.897822,-2.284954
radical,0.514822,0.575162,0.932763
intuitionniste,2.35233,1.346759,-2.425791
singleton,-0.26837,-0.266644,-1.914556
biparti,2.030772,1.205954,-2.578474
Bell,-2.004601,-0.54019,-0.12844
pentagone,0.944021,0.290283,-0.86726
homothétie,0.551269,1.511523,-2.435695
sommation,1.515215,0.762098,-1.407084
Knuth,0.747688,-0.463769,-2.189208
Zermelo,2.52245,0.062142,-2.500443
quantificateur,2.16981,1.94383,-2.067113
pentagonal,2.575795,1.0987,-1.419231
Cayley,1.18982,-0.304323,-2.045102
préfixe,0.642822,1.489084,-1.153564
adjacence,1.250804,1.083448,-2.473871
calculable,1.654662,2.185084,-1.803403
chaos,-0.783616,0.95194,-0.658053
trente,-0.093473,0.464165,2.14036
Dedekind,1.978786,0.063978,-2.09656
heuristique,1.214525,2.15918,-2.063894
Weyl,1.511145,-1.031923,-1.912119
Tchebychev,2.103441,0.305556,-2.193425
Fréchet,2.600972,-0.575922,-1.746039
associatif,0.596787,0.986352,0.497093
implicite,1.356904,1.99926,-0.69633
inverser,0.140719,1.972734,-0.204583
calculabilité,1.698149,0.868046,-2.69922
dominer,0.450127,1.42772,1.531764
Brouwer,0.094179,-1.415161,-0.591408
séquentiel,0.677746,2.473006,-1.714792
Tarski,1.351318,-0.652089,-2.431123
lacet,1.489585,1.575263,-1.311138
conjonction,0.969714,1.781602,-1.093446
laplacien,1.466739,1.794795,-2.77506
négligeable,0.720094,2.757667,0.327392
quantification,0.580613,2.102328,-1.929605
récursivement,2.168058,1.729882,-2.176781
coïncider,0.713248,1.344499,0.175357
déformation,1.252429,2.666381,-0.318445
Scott,-2.865267,-1.338973,0.314617
difféomorphisme,1.669996,1.494071,-2.464831
parallélogramme,2.223413,1.390818,-1.809655
$\pi$,-0.004836,0.062036,-1.415304
corollaire,1.422415,1.371407,-1.064784
simplexe,0.844474,1.674714,-2.552675
multiplicateur,1.068474,1.772541,-2.022709
hexagone,0.096945,0.385135,-0.713454
hypercube,1.139064,0.688393,-2.462775
Landau,0.30591,-1.039884,-0.784194
normaliser,0.598392,2.001721,-0.881313
pivot,-0.244016,0.067315,-0.436197
icosaèdre,2.032439,0.701861,-2.570157
plonger,0.167741,1.600207,0.361201
équilatéral,1.87807,1.120679,-1.935118
divisibilité,0.849811,1.374612,-2.936716
métrisable,1.428058,2.306966,-2.779298
compacité,2.035136,1.801236,-1.809545
dénombrement,2.369251,0.100307,-0.216167
torsion,1.088192,2.185256,-1.521366
décidable,2.002118,1.853759,-2.229172
incertitude,0.864839,2.278683,-0.261106
quart,-0.657485,0.71265,1.215435
Bessel,1.80669,-0.433897,-2.012627
bijectif,0.660161,2.256224,-2.65147
homéomorphisme,1.287233,1.396193,-2.420748
postulat,1.437847,1.416271,-0.964546
clôture,0.251654,1.004032,0.812049
numérateur,1.618739,1.313586,-2.002169
revêtement,1.261135,2.271043,-0.470992
discriminant,1.09145,2.200256,-1.788481
incomplétude,2.110904,0.738745,-2.07759
Peirce,0.672308,-0.483391,-2.261697
indécidable,2.053529,1.456833,-2.128181
pgcd,1.273644,1.837315,-2.641714
congru,0.861227,0.420422,-2.352041
fractionnaire,1.851335,1.478463,-2.171939
opposé,0.753666,1.449552,-0.049412
Hamming,1.358428,0.328063,-2.689351
lagrangien,1.866573,2.05492,-2.171893
primalité,1.877842,0.331305,-2.835079
démontrable,1.789873,1.721629,-2.405666
borélien,2.605483,0.971086,-2.215068
hypergéométrique,2.251985,0.783414,-2.55667
injection,-0.243384,2.450742,-0.994104
réflexif,1.695655,1.395106,-1.823301
surjectif,-0.11058,2.919177,-2.869058
orientable,0.75558,1.969708,-2.208482
Littlewood,1.137521,-0.619779,-2.388916
Liouville,2.315571,-0.510898,-1.893771
prisme,1.177756,1.426554,-1.358971
