word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
langage,0.912449,-1.560264,0.250986,-0.172668,-0.908018,-0.157654,-0.778937,0.778384,-1.30097,-0.207871,1.872862,-0.871508,0.914219,0.455784,0.053126,0.542713,-1.520959,-0.639079,0.567612
nul,-0.921233,-0.796051,-0.802763,0.231735,1.787192,1.00858,0.619557,0.448763,-0.456464,1.868818,0.053359,-0.71186,0.896691,0.618658,-0.380302,0.456536,-0.815412,0.97053,0.370363
moins,0.867768,-1.115362,0.814878,-0.561467,1.34659,0.303663,0.99809,1.445009,-0.755247,1.679972,-0.155334,0.003341,0.034613,0.923548,-0.04246,0.940358,0.150797,0.253955,-0.35005
objet,1.384597,-1.315881,0.46678,-0.581743,-0.76892,-0.37751,0.412118,1.472672,-0.816518,0.493961,0.926889,-0.392404,0.28662,-0.000274,0.027841,0.799817,-0.488766,0.685705,-0.576594
triangle,0.163956,-0.391828,-0.230208,-0.014073,0.843529,-1.101532,-0.222978,0.246384,-1.521927,-0.367203,-0.47603,-1.016923,0.626599,-0.886514,-0.873475,-0.247759,-1.416321,0.92901,0.589227
structure,0.92746,-1.354828,-0.881913,0.700107,-0.305088,-0.526784,0.465759,1.829055,-1.660289,0.27573,0.394574,0.327786,0.704392,-0.066706,0.099707,0.452973,-1.271182,0.474137,-0.422141
corps,0.726228,-0.115192,-0.320882,-0.118265,-0.290972,0.143535,0.799207,2.554254,-0.020351,0.49806,-0.357681,-0.77868,-0.107207,-0.507092,-0.500978,0.214256,-0.520661,1.27706,-0.21198
rapport,0.782811,-1.002972,0.031535,-0.513617,0.565658,0.414258,0.702197,1.378152,-0.830058,1.058729,0.361146,0.076953,1.698101,0.219483,-0.196996,0.947539,0.01096,-0.148811,0.042659
longueur,1.292989,-0.650699,-0.179093,-0.582506,2.198021,-1.326202,0.525415,1.026861,-1.171033,1.262893,-0.359473,0.09514,0.897972,-0.577518,-0.616632,-0.260488,-0.051385,1.740193,-0.056572
informatique,1.523009,-2.67117,-0.586868,0.28722,-1.255165,-0.364848,-0.202395,0.704083,-0.4885,-0.004007,0.980556,-0.218112,1.038925,-0.228029,1.074216,-0.286174,-0.320678,-1.126248,0.728844
infini,-0.065732,-0.340859,-0.59771,-0.316913,0.017399,0.72252,-0.571266,0.546366,-1.985732,0.424842,1.253967,-1.159596,0.890715,-0.273867,-0.928905,0.631934,-0.855003,1.463957,0.327559
variété,1.996222,0.101056,-0.591422,0.011835,0.690807,-1.227872,-0.798443,1.015902,-0.908226,-0.111558,-0.018372,-0.118901,-0.169109,1.385531,-0.197547,0.926838,-0.926724,-0.21096,0.330784
ligne,0.734282,-0.97369,0.238068,-0.226188,0.600594,-0.691876,2.046618,0.030879,-0.282295,-0.065696,0.169152,1.182651,0.918899,-0.992317,0.036029,0.257968,0.207303,1.36517,-0.022758
positif,-0.07673,-1.149885,-0.585039,-0.406521,0.89613,0.63195,-0.108335,0.820844,-0.982516,0.821983,0.867901,-0.432385,1.317191,1.133039,-0.616331,1.119638,0.083329,-0.103813,0.332873
angle,0.424562,-0.68615,-0.002856,-0.03635,0.488824,-1.038339,0.987514,0.794243,-1.965053,0.267244,0.002078,-0.765986,0.47586,-0.766271,-1.445968,-0.35308,-0.739612,1.815467,-0.26811
polynôme,0.450176,0.466574,-1.438139,0.116255,0.274267,0.068399,-0.565519,0.688283,-1.487538,1.761267,0.868317,-1.471959,1.754757,0.9638,-1.768743,-1.124038,-1.354518,0.495186,1.971222
centre,1.092127,-1.230135,-0.669215,0.480755,-0.227359,-0.581665,1.739488,-0.110002,-0.577688,0.159464,-1.199535,0.586039,0.219673,-1.034285,0.949578,1.188916,-0.497107,0.207614,-0.442424
démonstration,0.024497,-1.664313,0.05771,0.31836,0.005317,0.640765,-0.238283,0.648544,-0.790621,0.504502,0.924453,-0.701874,0.552772,-0.422593,-1.184745,-0.447578,-0.596398,0.012014,-0.248496
vectoriel,0.513818,-0.635261,-1.310961,0.375703,-0.183291,-0.561903,-0.648015,1.086906,-2.258796,0.290582,1.531648,-1.04587,1.410627,-0.330601,-0.420948,-0.927421,-1.356485,0.960529,1.724159
limite,0.263359,-0.123359,-0.529813,-0.2618,0.493838,-0.589334,1.565304,0.888662,-1.967429,0.996021,-0.279085,0.178934,1.238886,0.03901,-0.051402,0.7438,-0.29797,0.477232,-0.031841
représentation,0.601488,-0.7324,0.502236,0.050072,0.272927,0.207406,0.639752,0.451705,-0.658416,0.188833,0.979097,-0.775571,0.356367,0.408083,-0.316467,1.031971,-1.56869,0.202189,-0.293158
