word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
vecteur,0.762657,0.840912,0.290891,-0.218726,1.11723,-0.533578,0.213199,-0.904552,-0.799641,1.354128,0.053476,0.919195,-0.03508,-0.245806,-0.013707,0.367388,0.09507,-0.309311,0.440397,1.488356,0.354317,0.314518,0.735021,-0.186487,-0.717215,-0.025042,1.377159,1.172575,0.016551,1.696621,-0.041038,0.656491,-0.957101,-0.475571,0.485812
connexe,0.98056,-0.436235,0.362107,-0.318038,0.02677,0.24982,-0.942724,-0.289898,-0.344027,-0.529962,0.814162,0.794434,0.242958,-1.210459,-0.409631,-0.218612,0.281229,0.96979,0.397991,-0.975832,0.400161,-0.895115,-0.018845,0.605374,-1.473877,-0.94396,-0.360464,0.715811,-0.208553,-0.282716,0.028696,-0.420822,-0.739322,-0.344622,0.504676
classe,0.495729,0.225435,0.292772,0.373682,0.256302,-0.685648,0.219736,0.482827,0.148054,0.395599,0.03091,0.203286,0.937925,-0.547861,0.014771,-0.315088,0.375075,1.224999,-0.711813,0.091882,0.721397,-0.063689,-0.32154,-0.386256,0.161129,0.378547,0.168429,-0.013695,0.09623,1.036877,0.784619,-0.739448,-0.720868,0.501749,0.818231
produit,-0.868021,0.327716,0.597973,-0.438578,0.010961,0.392804,0.057724,-0.74234,-0.635669,-0.019733,-0.1413,0.497901,1.140982,-0.194372,0.70407,0.56574,-0.559467,1.08317,-0.78472,1.746589,1.105859,0.130972,0.157323,0.525874,-0.823076,-0.076931,-0.335198,0.274767,0.791911,0.41447,0.313498,-1.379306,-0.482279,-1.681723,-0.443203
égal,0.150266,0.526629,-0.072463,0.635541,0.757657,-1.150466,-0.017577,-0.419949,-0.059857,1.39711,-0.823615,-0.4377,0.289287,-0.752237,-0.356513,-0.250969,0.816388,-0.011497,0.90167,0.69567,1.590324,0.260468,-0.691877,-1.157346,0.425653,0.035707,-0.095136,0.367225,0.330732,1.41947,-0.140441,-1.046629,-0.185709,-0.450285,-0.529779
cercle,0.982654,-0.64108,0.735818,0.089605,0.040981,-0.423831,0.666094,-0.348786,0.339148,0.377597,0.063233,-0.064949,-0.738435,-0.832993,-0.766348,0.163249,0.24103,0.539027,0.521091,-0.50818,0.070028,-0.087907,0.329963,-0.168814,0.596303,0.047198,-0.713145,-0.547484,0.566748,0.956481,-0.020474,-0.01683,0.168909,0.248678,0.326921
partie,0.32446,-0.578216,0.365814,-0.220337,0.339932,0.224608,0.16637,-0.433723,-0.258611,0.95246,0.013099,0.225595,0.049343,-0.189011,-0.40312,0.455097,0.264323,1.614819,0.12245,-0.624615,1.066161,0.668169,-0.299262,0.219706,0.636769,-0.482542,-0.533893,-0.131218,0.475139,-0.350986,-0.237894,-0.378511,-0.360148,-0.113036,-0.033341
relation,1.65618,-0.892324,-0.068586,-0.609333,-0.460643,0.022913,-0.039851,-1.172299,0.075363,0.521152,-0.076495,-0.642363,1.023947,-0.336937,0.014894,-0.007221,0.026965,0.30202,0.275636,0.542538,0.984666,0.820994,0.182542,-0.23695,0.049673,0.548781,0.390762,0.435058,0.078299,0.157527,0.714378,0.879226,-0.459657,0.012791,0.003
courbe,-0.488108,-0.12472,0.431874,0.681181,0.972625,-0.697237,0.396171,-0.606396,-1.296096,1.714224,-0.298322,-1.039859,-0.988511,-0.058495,-0.716451,-0.311637,0.033311,-0.782952,0.229892,-0.606381,1.052294,0.613081,-0.035376,-0.594603,-0.271481,-0.245305,-0.702515,0.524926,0.837194,1.037136,0.134702,0.098192,-0.256764,-0.450378,-0.164203
différent,0.214419,-0.412697,0.820616,0.028292,0.697492,-0.047647,0.21426,-0.9092,0.31635,0.997531,0.236742,0.547977,0.411802,-0.748276,-0.383313,0.106947,-0.096589,1.184566,-0.413107,0.774657,1.514628,0.859013,0.121904,0.536338,-0.000543,-0.458904,-0.112225,-0.374962,0.654131,0.4123,0.270015,-0.43163,-0.516262,-0.51496,0.433313
complexe,0.410979,-0.055427,0.489056,-0.625315,0.809581,-0.212479,0.263621,-0.859073,-0.170913,1.318271,0.118265,0.626536,0.133421,-0.023655,0.18596,0.34938,-0.347833,0.856915,0.144025,0.230274,1.027359,0.366749,0.771935,0.4567,-0.608481,-0.116588,-0.443042,-0.25672,0.558223,0.881548,0.709367,0.177452,-1.34341,-0.075873,-0.504484
matrice,0.155886,0.632487,-0.128883,0.350502,0.647305,0.372941,0.568008,-1.021056,-0.682633,1.239242,0.137715,0.456053,-0.131328,-0.76806,0.366805,0.082418,-0.25579,-0.935337,0.777163,0.885553,0.09527,0.403808,0.735191,-0.566556,-0.754551,-0.175382,0.5275,-0.119762,1.222519,1.577457,-0.536399,-1.04684,-0.989028,-0.104835,-0.847256
domaine,1.325813,-0.597502,0.414626,-0.466976,0.053692,-0.616881,0.406001,-1.369883,-0.381157,0.94677,-0.042061,0.101179,0.705869,0.108244,0.432595,0.202331,-0.667194,0.984591,-0.534036,0.016448,0.878046,0.870065,-0.09812,0.35641,-0.923637,-0.510831,-0.771586,-0.080684,-0.35603,-0.116548,-0.010201,-0.670339,-0.380376,-0.044859,0.658984
fois,-0.23575,-0.687589,0.218125,0.902,0.311108,-0.089703,-0.361845,-0.62948,0.315552,0.298205,-0.420836,-0.057208,0.357834,-0.444663,-0.211775,0.40835,0.219935,1.592886,-0.389012,0.302333,0.419458,0.403946,-0.501674,-0.154067,1.299416,0.147636,0.075129,-0.310521,0.02301,0.019801,0.141394,-0.307768,-0.374429,-0.085908,-0.340003
