word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
trois,1.030595,0.216357,-0.342919,-0.674005,-0.189495,0.518697,-0.217172,-0.034842,-0.055158,-0.025219,0.115918,-0.501526,-0.269346,-0.636792,0.157978,0.375316,-0.592262,0.043694,-0.388027,0.011189,0.779583,-0.282149,-0.330263,-0.096977,-0.52734,0.36959,-0.682158,-0.547663,-1.809553,-0.875482,-0.242286,0.213156,-0.037497,-0.019671,-0.0602,0.153378,0.095987,1.063827,0.069595,0.043525,-0.119473
plan,1.59575,-0.206793,0.106752,0.04052,-0.29638,-0.102159,-0.357551,0.360157,0.623374,0.484527,-0.391863,0.213148,-0.09888,-0.808975,0.189655,-0.012057,0.494114,-0.684516,0.34889,-0.402966,0.534318,-0.959655,-0.451442,-0.088359,-0.296704,0.599428,0.120546,-0.975148,-0.745841,-0.513457,0.19293,0.638859,-0.05851,0.707988,-0.603545,-0.060574,-0.469748,0.055301,-0.196156,-0.164269,-0.739387
formule,1.094877,-0.805187,0.476297,-1.753503,0.050478,0.509448,0.856122,1.030615,0.079068,-0.211927,-0.671144,-1.1283,-0.234989,-7.7e-05,0.053117,0.431702,-1.092759,0.416623,0.083736,0.288364,0.864758,0.091172,-0.303143,-0.257116,1.217453,0.557589,0.402241,-0.370523,-0.665071,-0.044053,0.076688,-0.861637,0.511429,-1.123379,-0.277692,-0.222391,0.181557,-0.548276,0.025153,0.175291,0.371201
droite,0.902935,0.088574,-0.147052,-1.493156,0.587683,0.474533,0.957941,0.062398,0.609098,0.109112,-0.123417,0.05537,0.03986,-1.086805,0.994923,0.38593,0.553706,-0.303011,-0.444869,-1.029576,0.199544,-0.147964,-1.314455,-0.005297,-0.597795,-0.111055,0.83956,-1.500788,0.044457,-1.50836,0.627966,0.415971,0.147994,-0.001992,-0.212406,0.530712,-0.367695,1.158388,0.353224,0.066254,-1.264654
$\mathbb{C}$,0.848249,-0.522273,0.346965,-0.425267,0.448631,0.159452,-0.322709,0.268921,0.539552,-0.289109,0.318926,0.31198,-0.225927,0.072594,0.110705,0.608315,0.064463,0.562476,-0.436906,-0.103049,1.210881,-0.283604,-0.318955,-0.254562,0.019966,0.655484,0.098744,-0.249128,-0.534759,0.056887,0.104643,-0.310365,-0.56148,-0.766307,0.214579,-0.454745,0.259318,0.073759,0.05302,-0.554312,-0.363346
solution,1.063449,-1.829672,0.658086,0.224051,0.634697,0.117277,0.050292,-0.008244,0.522441,-0.156812,-0.574537,-0.921045,-0.215494,-0.59751,0.098912,0.134335,0.850353,0.407255,0.586316,-0.069396,0.568839,-0.249459,0.19117,-0.279241,0.573105,1.052586,0.869799,-0.97975,-0.568055,-0.154096,0.867516,0.281028,-0.019685,-0.27839,-0.412868,-0.688822,0.397414,-1.283502,-0.892304,0.333504,-0.329589
modèle,1.199885,-1.678835,0.504714,-1.149552,0.434835,-0.763375,-0.341324,0.167449,0.248554,-0.029005,-1.339633,-0.527414,-0.809795,-0.637062,-0.178145,0.74146,-0.221142,0.257897,0.61488,-0.198989,1.108925,-0.122404,-0.693567,0.330196,0.184941,1.085314,0.054095,0.021193,-0.174878,0.308709,-0.712495,0.095039,-0.391834,0.159967,-0.07424,-0.3114,-0.09394,-0.309489,-0.324046,-0.54617,0.507598
linéaire,0.997307,-0.372732,0.648232,-0.829173,0.27067,-0.602639,0.215778,0.784595,0.202704,0.532195,0.586818,-1.175834,-1.226568,-1.519664,0.790351,0.48744,0.605656,0.008735,0.719699,0.090522,0.770321,-0.446408,-0.409489,-0.602254,0.230468,0.793869,0.194933,-1.586162,0.507542,0.046068,0.452589,0.658463,0.206549,-0.993492,-0.675723,-0.174976,0.329482,-1.010429,-1.208301,0.002755,0.509809
probabilité,0.321132,-0.643573,-0.216079,-0.672239,0.177124,0.58622,0.298271,1.697475,-0.136804,-0.221927,0.353143,-0.32691,0.344757,-1.252008,0.168622,0.281402,0.146187,0.479296,-0.005528,0.186703,0.947305,0.200563,0.539249,-1.369532,0.448682,1.500007,0.502713,-1.268272,0.671985,0.413245,0.337026,0.635233,0.210248,-0.95871,-0.886468,0.172284,-0.075853,-1.270903,-1.34655,0.593951,0.567755
série,0.580479,-0.031651,-0.473231,-0.809382,-0.53098,-0.448564,-0.613235,0.055546,-1.403673,0.841185,-0.418872,0.336952,-0.366222,-0.418048,-0.419022,0.338644,-0.678926,0.287495,-0.645744,0.094577,0.567813,0.00513,-0.514323,0.958492,0.719519,0.093135,-0.653588,-0.103737,-1.778605,1.325336,0.606438,0.685625,-0.151048,-0.345815,0.045149,-0.684013,0.005098,0.571967,-0.736564,-0.170288,-0.139163
