word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
cercle,-0.976652,-0.302117,0.391025,-0.318993,0.36064,0.351557,-0.370684,-0.359279,0.376232,-0.109539,1.052048,0.424994,0.299924,-0.953717,0.439777,0.212897,-0.769902,-0.086727,1.16952,-1.233314
partie,-0.376542,-1.912865,-0.246038,0.021808,-0.288903,0.431268,-0.492731,0.44672,0.322531,0.058675,0.359076,-0.60503,0.037339,0.10429,-0.387393,0.251803,-0.674489,-1.258982,0.414722,-1.061141
relation,0.715947,-0.373774,-0.672325,-0.553003,0.361456,-0.820063,0.060132,-0.332485,0.024723,0.442018,1.017566,-1.07628,-0.046064,0.044067,-0.394387,-0.638818,-0.320206,-0.759237,0.257299,-1.649228
courbe,-0.657843,-1.178569,-0.971599,-0.033804,-0.226216,1.157224,-0.275214,-0.747034,-0.09691,-0.718783,1.329456,0.356714,0.984402,-0.683963,2.837163,-0.06069,-0.233938,-0.605347,0.210414,-0.532694
différent,-0.859701,-2.211403,-0.951122,-0.923199,0.136448,-0.53479,0.898026,-0.23606,0.16756,-0.2606,0.825953,-0.34504,0.186889,-0.063899,-0.108548,-0.373186,-0.625354,-0.979469,0.745049,-0.835468
complexe,-0.733736,-1.581489,-1.036849,-0.651726,-0.395914,-0.113302,0.48393,-0.669044,0.31598,0.539352,1.322599,-1.077316,0.071339,-0.5633,0.824609,-0.209472,-0.750135,-0.299083,0.293455,-0.601424
matrice,-0.753836,-0.725825,-0.981665,-0.885677,0.748885,0.487871,0.701166,-0.994805,-0.309317,-0.94357,1.112583,-1.105421,0.911685,-0.239648,2.483697,-0.321056,0.146111,-0.073381,-0.332343,0.384674
domaine,0.236747,-1.89283,-1.259733,-1.096591,0.344117,-0.121198,-0.502843,0.187059,0.207106,0.350561,1.093157,-0.743113,-0.775212,-0.926217,-0.470432,-0.949252,-0.078584,-0.635788,0.053325,-0.718619
fois,0.105323,-1.463083,-0.104828,0.010332,-0.015635,-0.35634,0.165074,-0.426701,0.62451,-0.699935,0.500195,0.30317,1.005992,0.784563,-1.045302,0.326079,-0.22547,-1.312012,0.307462,-0.60237
type,-1.078291,-2.448473,-0.429442,-0.799688,0.405517,0.317261,1.465177,-0.036259,0.33329,0.326071,0.662193,-0.296449,0.11259,0.25007,1.112291,-0.040362,-0.124604,-0.456096,-0.204929,-0.010653
mot,-1.445476,-0.406267,0.007277,-0.868793,0.933457,-0.888288,0.68933,-0.408396,-0.477923,-0.087307,0.176417,-0.37937,-0.523187,0.411627,0.655959,-0.012871,-0.433218,-1.666344,1.050945,-0.286916
algébrique,-0.631245,0.141782,-0.513445,-1.680264,1.253574,-0.077994,0.270162,-0.933858,0.032294,-0.743214,1.90236,-0.679215,0.817196,-1.577361,2.537914,-0.542377,-0.276835,-0.069354,-0.275038,-0.666589
degré,-1.568194,-0.282684,-0.848364,-0.11863,1.651701,1.130752,-0.893981,-0.027577,0.038874,-0.19744,0.221315,0.468474,1.387373,0.513608,-0.777446,-0.630309,0.716285,-0.515806,-1.025813,0.352053
langage,-0.806471,-0.329519,-1.097699,-2.171318,0.740028,-1.306467,1.041459,-1.237139,0.244179,-0.083657,0.535365,-0.365427,-0.64435,-1.04945,1.073517,-1.042839,-0.302015,-0.720742,0.350212,-0.160684
nul,0.009881,-0.966251,0.380213,0.872492,1.177757,-0.880797,0.361481,-0.293024,0.596513,-0.942596,0.377238,-0.473514,2.386908,0.407608,1.13236,0.077808,-0.076934,-0.810595,0.271876,-1.402132
moins,-0.367255,-2.039834,-0.91016,0.135036,0.226757,-0.474654,0.512074,0.706434,0.13213,-0.349813,1.167123,0.290751,1.371316,0.956563,-0.111009,0.441909,-0.019703,-1.430214,0.969015,-0.438187
objet,-1.535056,-1.47841,-0.842936,-0.698935,-0.530039,-0.293689,0.663859,-0.30961,0.440853,-0.192449,1.085402,0.084732,-0.652627,0.152511,0.288649,-0.840119,-0.021052,-1.407613,-0.109443,-0.635385
triangle,-0.995708,0.116439,0.088127,-0.535944,-0.317052,0.944442,0.272675,-0.224485,0.360705,-0.556322,0.101866,-0.229531,0.584474,-0.377154,2.224617,0.087386,-1.129549,-0.267186,0.742492,-0.47115
structure,-0.91194,-1.907025,-0.913501,-0.971385,-0.374748,0.341703,0.67208,-0.289289,-0.227286,0.270602,1.219686,-1.203957,0.148216,-0.80418,0.909399,-0.082722,-0.970458,0.021971,-0.145071,-1.183173
corps,-0.59042,-1.105352,0.663791,-0.543486,-0.00988,0.786419,0.492514,-0.379174,0.591891,-0.420373,2.186877,-0.444773,-0.433998,1.079669,0.417853,0.367455,-0.185412,-0.69134,0.056723,-0.939124
rapport,-0.541977,-1.200234,-1.599255,-0.408925,0.450052,0.063488,0.989547,0.288714,-0.177616,0.096292,0.713594,-0.129176,0.795926,0.413163,0.118796,-0.260999,0.553877,-0.774528,0.096765,-1.544964
longueur,-1.485588,-2.057481,-0.596152,0.473026,0.082944,1.677513,0.418905,0.514154,0.717782,-0.12012,0.545509,0.1951,1.706703,0.313372,1.718148,0.362768,-0.103533,-0.729152,0.453694,0.06151
informatique,-0.13629,-1.308638,-1.553765,-2.072955,0.441151,-0.623493,1.704336,-0.74583,1.219017,0.017985,0.168007,-0.526304,-0.549058,-1.101947,-0.034035,-1.395859,0.100213,1.025806,0.216668,-0.269636
