word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
modèle,1.900264,-1.626199,1.984249,0.496842,-0.564752,0.380242,-0.683252,-0.053733,0.705509,1.60303,0.939167,0.391005,0.564983,-0.894198,0.207361,0.069917,0.089359
linéaire,2.350392,-1.357711,1.53828,0.217783,-1.068621,0.189677,-1.065581,1.71591,0.80693,-0.367149,1.28701,0.454993,0.62155,-1.51668,-1.301639,0.13126,-0.283118
probabilité,1.951316,-0.538566,1.961635,0.996295,-0.210388,0.345477,-0.872228,0.624212,0.575534,2.196607,-0.483589,1.060086,0.080497,-0.792824,-0.083257,-0.169144,-0.562226
série,1.511341,-1.004165,1.157343,0.956479,0.178529,0.761631,-0.792389,2.537365,1.174149,0.005223,-0.947084,0.81178,1.25189,-0.892626,0.026855,0.21153,-0.011064
somme,1.311553,0.071566,0.341027,1.390644,-0.588852,0.075042,-1.382259,1.727831,1.258506,0.489295,-1.19363,1.093389,0.86063,-2.862644,0.532374,0.104431,-0.020818
mesure,2.141226,-0.586691,1.254306,0.881433,0.465631,0.394033,-0.072081,1.799582,0.473925,1.666179,0.189747,0.333563,-0.06695,-1.466674,-0.006858,-0.647512,0.048443
carré,0.861189,0.028391,-0.202246,0.781113,-0.345347,1.057735,-1.27517,1.394549,1.501279,0.898278,-0.50263,-0.057454,0.729981,-3.222532,0.299492,-0.204485,0.619469
vecteur,2.08284,-0.068296,0.689758,-0.235355,-0.854054,0.808883,0.103287,2.110905,0.982596,0.478371,0.129093,0.341377,-0.528719,-1.976418,-2.123746,-1.503601,0.031993
connexe,1.059828,-1.371724,1.887912,0.70949,-0.976505,1.455964,0.142017,1.291707,0.443347,0.487142,0.633344,-0.325865,0.528948,-1.894952,1.023323,0.193274,-0.957087
classe,1.404496,-0.419411,1.674881,0.330676,-1.375234,-0.487582,0.055213,0.531109,1.32014,-0.137286,0.552827,0.369339,0.044652,-2.081154,-0.014717,0.631858,-1.089829
produit,1.851662,-0.641405,0.479603,-0.572806,-0.987074,0.364776,-0.367875,2.153173,1.352646,-0.11598,-0.274618,0.555638,0.657963,-2.078919,-0.382577,-1.171276,-0.238493
