word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
analyse,0.298441,0.448637,-0.235525,-0.141203,-0.312822,0.167284,0.058708,-0.419109,-0.633973,-0.591496,-0.458048,-0.247563,0.013778,-0.957327,-0.443982,0.440099,-0.484777,0.943058,-0.61698,0.223162,-0.398735,-0.792963,-0.80341,-0.236489,-0.821471,0.676235,0.580688,-0.102076,0.685611,-0.346785,0.253889,0.690323,-0.905339,-0.382047,-0.519057,-0.022492,-0.203714,1.115071,0.783936,-0.903219,1.012257,-1.055541,-0.41467,0.456906,-0.253352,-0.072046,0.368301
loi,-0.766076,-0.949901,0.703315,-0.303162,-0.44592,0.118881,-0.644282,0.158762,0.85295,1.362279,-0.396248,0.212456,0.553092,-1.332705,-0.646845,0.785923,-0.445509,1.584471,-1.000009,0.5144,-0.921714,0.213509,-0.4624,0.878637,0.346972,0.550872,-0.239561,0.454205,-0.274137,-0.766473,0.069235,0.388472,0.154612,-0.763628,-0.584183,-0.322497,0.673146,-0.050988,0.747341,-1.852485,0.534884,-0.153478,-0.263399,-0.347928,0.235831,0.336509,-0.213834
définition,-0.936753,0.422373,0.339683,-0.258719,-0.225509,-0.479356,-0.43738,0.125412,-0.503657,0.508425,0.067123,-0.007739,-0.219921,-0.980588,-0.137842,0.648573,-0.545987,0.964979,-0.793264,0.145163,-0.604545,-0.800235,0.012578,-0.431698,-0.785004,0.183198,0.878572,-0.263416,0.526629,-1.032597,0.346284,0.455029,0.064213,-0.514629,-0.824695,0.535348,0.734186,0.956302,0.69861,-0.916374,0.636175,-0.37977,-0.35358,0.001397,0.533604,-0.446618,-0.115728
réel,-0.244773,-0.077975,0.095975,-0.291986,-0.104105,-0.649534,-0.273683,0.552178,-0.515052,0.03728,0.229651,-0.49068,-0.078721,-1.281478,-0.348081,-0.117075,-0.278107,0.028674,-0.434462,-0.077838,0.087025,-0.16808,-0.529197,-0.200727,-0.714281,0.408497,0.692748,0.946451,0.656175,-0.678136,0.12899,0.558294,-0.101883,-0.428126,-1.266691,0.669499,0.502156,1.038518,0.213929,-1.325125,0.923772,0.394558,-0.322198,-0.209147,-0.254436,-0.419965,0.376084
dimension,-0.268215,0.013002,0.302753,-0.844514,0.36273,-0.499765,0.215209,0.385735,-1.350011,0.16919,0.624758,-0.434678,-0.268036,-0.01101,-0.384343,0.252917,-0.131306,0.29914,0.28581,0.284827,-0.307658,-0.504779,-0.423772,0.011286,-0.465452,-0.026369,0.801365,0.154955,0.357068,-0.297864,0.77847,-0.029204,-0.096499,-0.329244,-1.324891,0.722406,0.363987,1.142497,0.970217,-0.785555,0.696749,0.712383,-0.843932,-0.742021,-0.146934,-0.114038,0.474001
statistique,0.196794,-0.591884,0.572426,-0.563042,-0.730605,0.473705,-0.516628,-0.432719,0.158635,0.23287,-0.520002,0.064502,-0.689225,-0.649761,0.625066,0.532745,0.02919,0.692347,0.143352,-0.962378,-0.03003,0.707973,0.138593,-1.488341,-0.551739,0.754662,1.104966,-0.809524,0.340568,-0.343675,-0.00587,1.270271,0.02965,0.197554,0.893555,-0.130922,0.011626,0.90356,0.260439,-1.962157,-1.087198,-0.397092,0.777043,-0.640601,-0.504794,-0.326659,1.871878
sommet,-0.161128,0.448847,0.095164,-0.014903,-0.048549,-0.136729,-0.547714,0.027925,-1.638162,-0.274415,0.378209,-0.019907,-1.185866,0.111972,0.20226,0.372105,0.574821,-0.927088,0.60859,0.576386,-0.752133,-0.70569,0.052901,0.450347,1.25087,0.977878,0.579677,-0.439758,-0.648284,-0.037281,0.079868,0.397259,0.165548,0.855176,-0.018323,-0.286091,0.932571,-0.703561,0.167484,-0.192437,-0.116057,0.891659,-1.297058,0.008228,0.575171,-0.05113,0.576631
logique,-0.009406,-0.561166,0.51131,-0.553975,-0.022632,-0.086108,0.343329,0.628752,-0.597441,-0.134125,-0.604498,-0.308749,0.082227,-1.107154,-0.158195,0.642585,-0.896589,1.252021,-0.66922,-0.145649,-0.471221,-0.843731,-0.215463,-0.555986,-1.2517,-0.45708,1.646832,0.466776,0.031592,0.127951,0.515631,0.656634,-0.363043,0.0598,-1.549592,-0.367605,0.181035,1.007531,0.372679,-0.752221,0.626093,-0.006416,-0.118528,0.433937,0.618578,-0.188944,-0.542618
terme,-0.739961,-0.194097,-0.089295,-0.160632,-0.015055,-0.193451,-0.756667,0.111457,-0.269115,-0.066218,-0.537374,-0.638716,-0.621103,-0.806102,0.287499,0.403294,0.013857,0.404753,-0.087168,-0.418883,-0.517418,-0.877432,0.212501,-0.000225,-0.369453,0.323864,0.41719,-0.311087,0.203463,-0.8246,-0.417192,0.372396,0.06311,0.412516,-0.780696,0.240496,0.355495,0.453042,-0.218618,-1.828887,0.615003,-0.19365,0.175148,0.489532,0.43641,-0.115679,-0.070936
trois,-0.480983,-0.220007,-0.082098,-0.160911,-0.131583,0.320304,-0.495116,0.151958,-1.12754,-0.09276,-0.203716,0.118651,-0.451599,0.076549,-0.243213,0.747171,0.455071,-0.232158,0.679611,-0.175813,-0.022997,-0.279578,-0.415142,0.148208,0.065245,0.430686,-0.028974,-0.059221,-0.77899,0.222756,-0.44481,0.150588,0.393398,-0.042469,0.682176,-0.206963,-0.240291,0.195101,0.204374,-1.580215,0.95897,1.124258,-0.546698,0.195933,-0.203749,0.066733,0.009738
plan,0.201231,-0.532596,-0.002191,-0.639595,-0.055956,-0.188883,0.067949,0.503237,-1.123193,0.21234,0.37293,0.240043,-0.984315,-0.699721,-0.390908,0.598847,-0.026603,0.105911,-0.323029,-0.001228,-0.65152,-0.517366,-0.590525,0.748188,0.085885,1.196681,0.47537,-0.157504,0.153545,-0.188301,0.718108,0.251849,-0.207579,-0.251052,-0.703103,-0.580713,-0.245295,0.031227,0.96582,-0.947832,0.690889,0.172989,-0.324287,-0.273676,-0.534609,0.136151,-0.15916
formule,-0.087227,-0.93254,0.567862,-0.225216,0.607285,0.079998,-0.729452,-0.390158,-1.058184,-0.424322,-0.166394,-0.534427,0.664796,-0.387884,-0.816592,0.464302,-0.08932,1.270846,0.075593,-0.104334,-0.647936,-0.385495,0.424677,-0.825289,-0.382528,0.231666,0.974465,-0.36445,0.074938,-0.454756,-0.92055,0.521082,0.258219,0.302396,0.90549,1.280734,0.552061,0.587613,-0.45753,-0.80542,0.250263,0.144717,-0.137805,0.351028,0.784024,0.371096,-0.137752
droite,0.476585,0.5143,0.775868,-0.361018,-0.109082,0.097622,-0.375378,1.041599,-1.330373,-0.755485,-0.445221,-0.458795,-1.740385,0.1562,-0.375996,0.250156,-0.423295,0.080482,-0.478214,0.816835,-1.07027,-0.369175,-0.442138,0.84997,0.544371,-0.005812,0.056406,-0.425043,-0.576213,-0.644643,0.333937,0.460854,0.725055,0.042517,-0.041434,-0.055327,-0.10146,-1.425593,0.067319,-0.614844,0.183888,1.618312,-0.422164,0.84968,0.044813,-0.815416,0.210178
$\mathbb{C}$,0.286528,0.204325,0.220506,0.236039,0.607165,-0.414943,-0.066055,0.57401,-0.405957,0.482658,-0.161697,-0.341522,-0.087943,0.142645,0.198225,0.519107,0.421818,0.733228,0.36372,-0.214277,0.203492,-0.102095,0.145659,-0.144438,-0.417784,0.084626,0.38006,-0.285571,0.35674,-0.714178,0.036974,0.428626,0.517191,-0.141411,0.418615,0.542864,-0.222819,0.342024,-0.106833,-1.323359,0.668469,-0.015042,0.051726,-0.038203,-0.066603,0.179919,-0.412602
