word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
nul,1.351137,0.596583,0.840577,0.005638,-0.294641,-0.058762,0.509797,-0.058884,-0.654777,0.668323,1.083306,-0.212881,-0.399411,-1.660169,0.524782,0.833291,-1.875244,0.14892,-0.66065,0.461397,-0.63378,0.371523,0.020993,0.116221,0.01669,-0.832527
moins,2.553945,-0.469242,-0.011153,0.472384,0.028177,0.692605,0.137149,-0.317045,-0.305849,-0.248017,0.427414,-0.682998,-0.905463,-0.062551,-0.369459,0.271492,-1.119014,0.910918,-0.336635,-0.293318,-0.641824,0.252176,0.367277,0.713541,0.067856,-0.766743
objet,1.077691,0.296406,-0.375169,0.760587,-0.17217,0.968455,0.04875,0.470952,-0.272627,-0.010111,-1.223272,1.183706,-0.20768,0.310573,-0.230441,1.259912,-0.433771,1.07712,-0.164797,-1.013647,-0.265338,0.767228,1.333806,0.591675,0.387222,-0.190194
triangle,-0.005933,-0.616597,-0.450214,-0.000527,-0.186262,0.968201,-0.54713,0.302935,0.314264,-0.18623,-0.07148,1.024712,-0.701264,0.033667,0.687972,0.752996,0.220053,-0.454524,-1.11322,0.61888,-0.541994,-0.654194,0.70897,-0.292475,-0.030165,-0.004564
structure,1.388085,0.001332,-0.918549,-0.125519,-0.801915,1.030138,-0.046258,0.402026,0.484341,0.289646,-0.244041,0.17349,0.141182,0.718216,0.41027,1.535455,-1.000755,0.218621,-0.652054,-0.527764,0.030259,-1.051754,1.521491,0.810271,-0.218532,0.562747
corps,1.549138,0.415517,-0.160661,-0.39611,-0.811136,0.041552,-0.666554,0.778924,-0.137247,-1.425251,0.826041,1.46001,-0.334352,0.556171,0.343389,0.788744,-0.128437,0.877727,-0.139163,-0.390768,-0.633579,-0.462104,0.848875,0.699331,-0.18876,-0.296227
rapport,1.185723,-0.264859,-0.047029,-0.121782,0.09758,0.277516,-0.011585,0.050828,-0.685904,0.17848,-0.453762,-0.033564,-0.060609,0.603374,-0.185815,0.855501,-1.34981,0.573295,-0.86436,-0.820064,-0.074007,-0.022471,0.786356,0.97919,0.799869,-1.057039
longueur,1.661675,-0.127024,-0.158539,0.60204,-0.799931,1.572451,-0.242718,-0.093868,-0.356356,-0.286204,-0.382227,0.535072,-0.767322,0.727256,0.210017,-0.606403,-1.629425,-0.408294,-1.719469,0.61722,-1.802384,-0.539467,0.537939,0.013952,-0.141172,-0.459502
informatique,-0.41494,0.579116,0.615168,0.207357,0.701239,0.855453,-0.015911,0.387297,0.393565,-0.560435,-1.178071,-0.75894,0.043176,0.638258,-0.622527,1.02646,-0.691969,1.245874,-1.458768,-0.971195,0.972803,-0.457501,0.917259,1.357385,-0.418169,1.892673
infini,0.654517,0.737799,-0.875219,1.146881,0.393371,-1.005217,-0.42407,0.697554,-0.659087,-0.232052,-0.266791,0.688686,0.055229,-0.511929,1.060103,0.911252,-1.363663,-0.602157,-0.920033,-0.538093,-0.155637,0.514493,1.245604,-0.851239,0.354222,0.144542
variété,0.769589,0.021725,-0.525216,0.840382,-1.05051,1.345552,-0.387837,-1.284404,0.484944,-0.805645,-0.791453,-0.998723,-0.103143,-0.47784,-0.215939,-0.434668,-0.314698,0.972669,-0.352666,-0.089421,0.929614,0.173258,1.232463,-1.112252,-0.215406,-0.712939
ligne,1.443031,-0.094011,0.507766,0.263743,-0.112717,0.268499,0.299007,0.026587,0.068213,0.252623,-1.155683,0.216887,0.331736,1.458147,0.380433,0.022197,-0.771423,-0.487859,-1.072249,0.19318,-0.832577,0.116806,-0.581309,1.080065,-1.6075,-0.204065
positif,1.04511,-1.0117,0.449652,0.462709,0.621618,-0.320829,-0.069327,-0.364394,-0.356232,0.075835,0.517958,-0.589104,0.09662,-0.821427,-0.294813,0.906533,-1.736833,0.359337,-0.622098,-0.766901,0.133358,-0.426297,0.84669,0.416091,0.44408,-0.37309
angle,1.137878,-1.147587,-0.533492,0.152136,-0.509707,0.982285,-0.56189,1.15668,-0.481388,-0.393396,-0.216097,1.230367,0.006655,0.450665,0.77037,0.63032,-0.462596,-0.793863,-0.739851,0.293615,-1.439771,-0.465446,1.357309,0.46508,-0.439462,0.232349
polynôme,-0.1807,-0.345023,-1.556865,0.082835,-1.158476,-0.927306,-0.134792,-0.176656,-1.231129,0.597344,2.002596,0.47437,1.697407,-1.078352,0.547971,0.356976,-0.779995,0.586456,-2.636693,-0.185003,-1.133101,0.051242,0.98753,-0.821505,0.586045,0.952492
centre,1.116836,0.456566,-0.280437,-1.421957,0.381103,0.647766,-0.639291,-0.413906,0.611415,0.439299,-1.209332,-0.270673,-0.632168,1.176057,0.049884,1.057222,-0.242099,-0.343348,0.217392,0.036175,-0.822422,-0.467421,0.573901,1.034944,-1.365158,0.152843
démonstration,0.361996,0.36915,-0.099697,0.538661,0.269067,0.347644,0.026548,1.173282,-0.00516,-0.610429,-0.09341,-0.161481,-0.265598,-0.767822,0.736213,0.490361,-1.388412,0.123932,-0.059901,-0.381969,0.585221,0.649363,-0.000176,0.611637,-0.012008,0.712263
vectoriel,-0.546216,0.0977,-0.820278,1.134734,-0.152971,0.410243,0.771425,0.611176,-1.064489,-0.568614,0.571357,0.787766,0.542631,-0.292701,0.210331,1.158304,-0.693717,0.53212,-2.13427,-0.493767,0.052789,-0.587033,1.504104,0.085224,0.273566,1.484767
