word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
réel,-0.103654,0.128297,0.812494,0.674902,0.044768,0.070634,0.349313,-0.320433,1.589721,0.019071,-0.092215,-0.157406,1.316506,-0.911966,-0.376443,-0.743111,-0.093609,0.037506,0.192332,0.494679,0.990761,-0.297881,-0.240418,-0.439119,0.215299,-0.411845,-0.216274,-0.625487,-1.039724,-0.525408,-0.098261,0.447392,-0.370179,-0.056709,0.231879,-0.048804,-1.210238,-0.078672
dimension,-0.665202,0.517843,0.373883,0.137073,-0.575708,-0.197591,0.115286,-0.771997,0.864952,0.23318,-0.387002,-0.331532,1.383289,-1.241384,0.09451,-1.271145,-0.436591,-0.234641,0.069269,1.00071,0.223514,-0.274294,-0.581236,-0.491659,0.08092,0.024189,-0.449627,0.166379,-1.162337,-0.298659,-0.544197,0.362347,-0.082257,-0.647065,-0.51736,0.453156,-0.001187,-0.382928
statistique,0.792104,-0.063904,0.540615,-0.270525,-0.132463,0.401279,1.114141,-1.190491,0.039137,0.748899,1.098992,-0.723944,0.971058,-0.805281,0.497938,0.4432,0.312162,0.863947,0.032204,0.852843,0.872161,-0.160567,0.089747,1.570162,-0.473873,0.281866,-0.691398,0.343461,1.040264,0.674087,-1.11278,-1.193257,-0.604856,0.069717,0.609058,-0.427138,-1.530984,-0.943569
sommet,-0.259863,0.150687,-1.043219,-1.070931,-0.787092,0.289458,0.495335,-1.032286,0.523648,0.652945,-0.428933,-0.708313,0.505531,-0.31416,1.245418,-0.320489,0.402882,-0.967174,0.86407,-0.346337,-0.125852,0.995541,-0.04469,0.575595,1.088166,0.101282,-0.967024,1.178837,-0.225294,-1.069141,0.226394,0.282395,-0.195403,-0.440218,0.050782,0.618435,0.589489,0.750916
logique,0.303846,0.624869,0.455792,0.67322,-0.225954,-0.654541,0.647348,-0.09712,1.121544,0.08516,0.592306,0.611166,2.108147,-0.608397,-0.294272,-0.393076,0.089435,0.132994,-0.367506,1.278919,0.925819,-1.399351,-0.073198,-0.157177,-0.502606,-0.815166,-0.005843,0.645013,-1.003953,0.029097,0.243337,0.142228,0.634342,0.564677,-0.441465,0.148187,-0.918477,-0.083002
terme,0.409376,0.147297,0.544736,0.647609,-0.078559,-0.101775,0.000369,-0.607073,1.695998,0.693132,-0.07518,-0.596254,0.397555,-0.68731,0.106909,-0.081242,0.152857,-0.031788,0.207848,0.162599,0.441439,-0.680918,-0.139571,0.736872,-0.130242,-0.504128,0.062744,0.296788,-0.559464,-0.543613,0.13161,-0.424353,0.199023,0.408269,0.130064,0.45069,-0.984356,0.30445
trois,0.345336,-0.046205,0.074923,0.243962,-0.405447,-0.111817,0.530963,-0.916218,-0.183456,0.343128,-0.337934,-0.463464,0.099504,-0.569895,0.325924,-0.539101,-0.229954,-0.287898,-0.036792,-0.300273,-0.025625,0.140728,0.06699,0.674384,1.142048,0.218896,-0.324234,0.125547,-0.61064,-1.74304,-0.740513,-0.775453,0.514665,-0.339772,-0.243724,0.424188,-0.272991,-0.031511
plan,0.256846,0.462037,-0.599999,0.09699,-0.142796,0.161963,0.472875,-0.414739,0.83533,1.078066,0.255678,-0.111929,0.876114,-0.727622,-0.168943,-0.246313,-0.168854,-0.524746,0.261695,1.296757,0.243312,0.7608,-0.166897,-0.025073,0.590805,-0.375861,-0.004257,0.142261,-1.190813,-1.102518,-0.578442,0.181374,0.043347,0.273759,-0.195793,-0.358722,-0.035024,0.04993
formule,-0.187983,0.349989,0.539385,0.324595,-0.900173,-0.972125,0.132784,-1.064022,-0.519819,0.0756,-0.627205,-0.410264,0.37321,-0.715614,0.115201,-0.232827,0.200157,0.877171,1.144285,0.313814,1.219834,-0.733266,-0.072387,0.688613,-0.50863,0.165196,-0.338314,0.102919,-0.446466,-0.258701,1.015495,-0.764033,0.524201,0.105668,-0.176423,0.627201,-1.071705,-0.124158
droite,0.615197,0.927569,0.357399,-0.756404,-0.619875,-0.579838,0.511033,-0.256025,0.364058,0.418594,0.274247,-0.552936,0.717496,-0.075188,1.820847,0.309008,0.016868,-0.876227,0.675495,0.776036,0.222318,0.426726,0.229134,0.493218,0.676849,-0.8751,-0.473833,0.006513,-0.277016,-1.389969,0.045439,0.583947,1.065317,-0.586128,-0.236456,0.352558,0.949843,1.595362
$\mathbb{C}$,-0.302865,0.688845,0.346664,0.402959,0.480568,-0.386829,0.028868,-0.539129,0.030853,0.356841,0.150831,-0.649885,0.040284,-0.641032,-0.007093,-0.130529,0.33028,0.434321,0.549952,0.093412,0.202836,-0.649806,-0.170282,0.320111,-0.397535,-0.182507,0.266473,-0.301206,-0.499502,-0.588436,-1.021202,-0.348299,0.188065,-0.183148,-0.494805,0.642881,-0.527737,0.600254
solution,-0.66363,1.411015,-0.082401,0.930764,-0.312795,-0.914394,0.331181,-1.05879,1.05869,0.376349,0.194568,0.015015,0.261914,-0.59941,-0.279164,0.040607,0.423814,0.507374,0.236629,0.340123,1.000598,-0.236096,0.009477,-0.339366,-0.736838,-1.203518,0.23957,-0.521482,-1.382731,-0.271788,0.30646,-0.409017,-0.33705,0.51384,0.379394,-0.836281,-0.233313,0.340725
modèle,-0.481143,0.593184,1.09694,0.679776,0.30904,-0.452473,-0.569521,-1.120622,-0.213713,0.759877,-0.356585,-1.073534,0.853333,-1.355837,-0.369361,-0.585054,-0.418296,0.345513,0.42999,0.626388,0.429151,-0.88258,-0.607255,-0.636925,-0.220516,-0.344712,-0.398795,-0.244141,-1.434802,-0.485514,0.509359,-0.192964,0.133915,0.483926,-0.483363,0.092025,0.134703,-0.182324
linéaire,-1.046214,1.275972,0.417927,0.091565,-1.147444,-0.208224,0.829657,-1.268243,1.069975,0.796886,0.619671,0.166908,0.705327,-0.392155,0.120029,-1.159103,0.015429,-0.259049,0.169073,0.716698,0.233881,-1.042061,-0.702864,-0.81545,-0.215241,-1.27153,-0.397477,0.254546,0.293828,-0.404234,0.292864,0.142072,0.0409,0.294016,-1.238409,0.375896,-0.624671,-0.169965
probabilité,-1.289892,0.364486,0.969104,0.914833,-0.558713,0.335355,1.940918,-0.234577,1.379101,-0.678727,0.836662,-0.112354,0.263613,-0.406484,0.124326,-0.193132,0.184442,0.634371,0.755457,0.805359,0.821775,-0.925121,0.160402,-0.796888,-0.563696,-0.18425,-0.665526,0.212331,0.306176,-0.022842,-0.21921,-0.072754,-0.63245,-0.022512,0.269669,0.406314,-1.248467,-0.223105
série,-0.087961,-0.513767,0.58614,-0.248261,-0.026769,0.079988,-0.693628,-1.507669,-0.402582,-0.513046,-0.84889,-0.137896,0.991567,-0.30387,-0.863926,-1.181213,-0.505871,-0.126458,-0.390649,-0.336099,0.765288,0.398203,-0.32258,-0.08014,0.375634,1.155739,0.15706,-1.291338,-0.083063,-0.877612,-1.260768,0.082996,0.622604,-0.206321,0.057136,-0.176282,-1.185555,0.058386
