word,1,2,3,4,5,6,7,8,9,10,11,12
angle,2.779702,-2.044979,-0.691407,0.824514,1.895531,1.115056,1.908696,0.1897,0.574457,-0.093046,-0.676265,-0.586238
polynôme,1.930206,-0.024771,0.065426,0.252928,0.621179,0.081251,2.342018,0.376508,0.59221,-0.15602,0.721167,-2.87078
centre,1.574861,-0.867244,-1.324689,0.613946,0.790705,0.681097,1.475335,1.933305,0.884735,-1.20785,-2.274833,-0.50637
démonstration,0.74271,-0.647879,-0.394142,0.837324,1.336695,0.254258,0.392983,1.823953,-0.209321,1.718294,1.565233,-1.9022
vectoriel,1.843782,-0.644188,-0.932578,-0.752632,-0.218741,-0.652993,2.889299,2.613985,-1.458928,-0.106187,0.193822,-1.120321
limite,0.816605,0.171075,-0.93523,0.139141,0.45106,-0.914506,2.108481,1.088568,-0.121262,1.657125,-0.282423,-2.09858
représentation,0.801219,-0.915913,-1.064205,0.66598,0.124848,-0.267968,2.000485,1.712118,-0.49702,-0.142342,0.957727,-1.359816
famille,0.076051,-0.981302,-0.17746,0.283233,0.957381,-0.942761,1.27358,1.747294,-0.159348,-0.243412,-1.420684,-2.068647
arête,1.050577,-0.746004,0.839041,3.36805,1.941673,-0.554747,2.307209,0.831132,0.324651,-0.410474,-1.173899,0.31342
distance,1.663472,-0.178554,-1.147328,0.88765,1.381238,-0.493695,2.428244,0.801942,0.405257,0.04388,-0.597228,-0.350818
surface,2.47895,-0.328507,-1.495339,0.230598,1.593786,-1.176348,1.218534,1.624389,0.297784,0.030325,-0.360321,-0.044877
aléatoire,-0.244256,0.580898,-1.54111,1.177759,0.247654,-0.917557,2.894464,0.702322,0.634375,0.515196,0.315702,-1.693738
naturel,0.591183,-1.287544,-0.33603,1.41369,-0.70033,0.032179,1.248758,1.327908,-0.454227,1.025806,0.44393,-1.950443
normal,0.897675,0.489137,-1.24901,0.109973,-0.402618,-1.148754,1.728591,1.25422,0.799013,-0.40034,-1.267693,-2.312657
arbre,-0.602563,-0.339158,0.263332,2.176269,1.101761,-0.361778,2.59566,1.086973,-0.041901,-1.327533,0.317781,-0.918109
démontrer,0.660207,0.150133,0.508062,0.546971,1.74159,-0.150301,0.141848,1.741614,0.059982,1.992385,0.748879,-2.402876
algèbre,0.772161,-0.69918,-0.544501,-0.215579,-0.155925,-1.029031,0.799829,2.87391,-0.984544,-0.34393,0.684215,-2.033936
règle,0.081531,-0.933141,-0.082688,0.986951,0.720882,1.547342,1.715778,1.258162,0.058103,0.567786,1.095789,-1.552921
volume,2.681462,-0.536337,-0.920845,2.243075,-0.655753,-0.570705,-0.365575,1.482787,0.538545,0.337683,-0.279881,-0.256184
calculer,0.838095,-0.468692,-1.019462,1.550135,0.805565,0.504426,1.857985,0.501569,0.774623,1.492961,0.558776,-1.476076
constant,1.656648,0.350643,-0.892807,0.671769,0.585008,-0.500599,2.07191,0.498205,0.726616,0.870647,0.045225,-1.80949
quatre,1.006366,-2.010521,-0.05905,2.396974,1.022162,0.149178,0.645174,0.969826,0.680306,0.168735,-0.508476,-1.216409
différentiel,1.532413,0.00108,-1.840089,-0.686129,-0.317163,-0.657287,1.27997,2.097293,-0.030349,0.57131,0.392177,-1.973707
hypothèse,-0.121877,0.665229,-0.506821,0.506135,1.110398,0.444824,1.740826,1.263291,0.157832,2.162792,0.834663,-1.652064
image,1.061566,-0.580813,-0.73823,1.069258,0.011076,0.45945,2.078153,2.063742,-0.650207,-0.021179,-0.122717,0.212344
régulier,1.441287,-1.477847,0.142306,1.686191,1.650755,-2.163625,1.423118,0.949053,-0.58568,-0.040401,0.11009,-0.519877
complet,0.468004,-0.146602,0.297409,1.542844,0.853777,-1.377381,1.09923,2.087369,-0.720427,0.529452,1.046722,-1.074367
racine,1.293925,-1.170366,0.128658,1.32743,0.244051,0.039343,2.080717,0.081348,0.257547,0.607497,0.356256,-2.254504
coefficient,2.08101,0.053745,-1.03117,0.590577,-0.106698,0.397818,2.395379,0.200536,0.623884,0.908641,0.606444,-1.647123
côté,1.96585,-2.1214,0.210342,1.542738,2.176958,0.388651,1.290294,0.355095,0.555783,0.12051,-1.084015,-0.764267
preuve,-0.008259,-0.297763,-0.352813,1.187975,1.026301,0.361825,0.445057,1.899754,-0.107407,1.686544,1.518711,-1.631063
axiome,0.247443,-0.261087,1.167576,0.267638,1.361577,0.501142,1.348988,1.965819,-1.016925,1.059011,1.169756,-1.737135
$\mathbb{R}$,2.02547,-0.146402,0.568709,1.295609,-0.621063,0.824657,2.29931,1.499752,-0.557217,0.304685,-0.3509,-0.592973
continue,1.205482,0.916328,-0.847802,-0.15926,0.156346,-1.33115,2.156515,1.530561,-0.268607,1.667658,-0.95695,-1.774745
résoudre,0.125303,-0.019207,-0.813791,1.123205,1.608425,-0.384269,0.909708,1.516477,0.20489,1.879895,0.940177,-1.657643
arithmétique,0.72977,-1.094238,-0.677792,0.601557,-0.109451,-0.458562,0.452206,1.489229,-0.231806,1.025221,1.737153,-2.521581
conjecture,1.143816,0.939075,0.460263,1.056391,2.079908,-0.642323,-0.397733,1.537863,0.563997,0.883289,1.13859,-1.54072
réseau,-0.457524,-0.439081,-1.576689,1.497192,-0.029503,-0.540861,2.081362,1.689496,0.168,-0.814162,0.37882,-0.345382
opération,0.130859,-1.008254,-0.659804,1.35808,-0.369281,0.377978,2.312833,1.076808,-0.221029,0.480142,0.629556,-1.310375
chiffre,0.616713,-2.609527,-0.228582,2.509932,-0.956944,0.367763,1.384035,-0.197709,0.107832,1.090697,-0.086402,-1.791615
expression,0.812247,-1.02004,-0.535976,0.965869,-0.02052,0.196427,1.645867,1.239421,-0.472475,0.981887,1.11523,-1.349607
propre,0.632686,-0.792002,-0.98085,0.423753,0.555521,0.193953,1.99568,1.6122,-0.237744,0.410961,-0.199626,-1.161865
principal,0.2783,-1.059511,-1.492203,0.965147,0.583861,0.204018,0.930805,2.260554,0.357897,-0.087164,0.041686,-0.688581
paramètre,1.099169,0.596127,-1.444343,0.984401,0.413472,0.447486,2.793962,0.3975,0.74161,1.190581,0.195526,-0.908278
coordonnée,2.387201,-1.700102,-1.431594,-0.288565,0.249415,0.597096,2.554798,0.671757,-0.162141,-0.01191,-0.39408,-0.71808
opérateur,1.155424,0.355871,-0.680683,-0.524378,-0.243212,0.098895,2.455387,1.474125,-0.121003,-0.192962,0.800644,-1.83372
numérique,-0.166061,-0.262535,-2.470134,0.944255,-0.927501,-0.081595,0.894824,1.629982,0.460284,0.316475,1.258321,-1.422023
unité,1.160231,-1.950312,-0.913043,1.311635,-0.300308,-0.200749,2.061573,0.47026,0.123177,0.007502,-0.639763,-1.273465
liste,0.041634,-0.790469,-0.52447,2.480776,-0.073481,-0.151521,0.946983,1.30137,0.779665,-0.454239,0.401826,-1.216034
convexe,1.181419,-0.08583,-0.158827,0.452473,1.86838,-2.330245,2.091643,1.441285,-0.563933,-0.398185,-0.11318,-0.651242
rationnel,0.891186,-0.643108,-0.099031,0.150942,0.31655,-0.577308,2.061292,0.84478,-0.412777,0.63965,0.483885,-2.314859
nœud,0.012656,-0.877373,0.353557,2.038153,1.374648,0.020617,2.020079,0.615549,0.281191,-0.489617,-0.865058,-0.542785
$\mathbb{Q}$,2.225582,0.119842,1.560409,1.117563,-0.522115,1.134148,2.172976,0.856721,-0.495676,0.785951,0.552503,-1.090219
topologie,0.395361,-0.018559,-0.607066,-0.18407,0.203626,-1.86086,1.589517,2.83417,-1.335179,0.205877,-0.344999,-0.955607
origine,0.156575,-1.500389,-1.099802,0.588304,0.856603,-0.721985,0.720468,1.596013,0.113166,-0.093104,-0.883976,-1.444801
distribution,1.111928,1.277425,-1.897096,0.769304,0.075134,-0.800574,1.994221,0.566408,0.760892,0.665749,0.248973,-0.750708
intervalle,1.200162,0.055007,-0.567098,1.122575,0.178335,-0.846186,2.536904,0.37712,-0.11844,1.283471,-0.814795,-0.84205
compact,1.518489,0.450425,0.100756,0.308809,0.59139,-2.590479,2.074902,2.020202,-1.515136,0.683118,-0.539447,-0.530539
reste,0.539679,-0.667569,-0.243568,1.31264,0.567851,-0.613288,1.106919,0.947394,-0.18508,1.898917,-0.788182,-1.418194
test,0.005033,1.867839,-0.962165,1.20457,0.911839,0.874627,1.414077,0.251751,1.55049,0.962349,1.06864,-1.27294
proposition,0.346768,-1.481579,0.984508,1.000276,0.267683,1.154302,0.84295,1.28623,-0.619862,1.327182,0.81912,-1.623362
catégorie,0.035576,-1.098423,-0.105297,0.499518,0.114782,-0.378059,1.843772,2.386166,-1.151009,-1.14087,0.024214,-0.425002
programme,-1.240716,-0.026699,-0.925297,1.68131,0.054589,0.544612,0.975202,2.138062,0.086219,0.509766,0.163182,-0.728628
intégral,2.052157,-0.28401,-1.867603,-0.609471,0.114958,-0.486347,1.035778,0.727321,0.616529,1.110981,0.716531,-2.170023
complexité,-0.389889,1.098796,-1.035664,1.670292,0.229453,-0.981653,1.543227,1.081549,0.426421,0.523617,1.429818,-1.302007
automate,-1.656331,0.371046,0.496791,1.606282,0.516587,-1.054426,1.923717,1.514781,-0.416282,-0.795072,1.302559,-1.647418
moyenne,1.085216,0.226173,-2.158414,1.263634,0.425202,-0.580035,2.110667,-0.45758,1.438758,1.289285,0.310451,-1.599205
symbole,0.628723,-1.628462,0.305966,1.319534,-0.174063,0.80264,1.696291,0.938063,-0.338713,-0.233995,0.805823,-1.679796
axe,2.200893,-1.864601,-1.343777,0.020072,0.829873,1.390508,2.417871,0.848665,0.209595,-0.403954,-1.707998,0.011486
euclidien,1.817459,-1.513971,-0.766573,-0.278733,0.931525,-0.731162,1.686914,2.01237,-0.907512,0.045589,0.342213,-0.887397
inférieur,1.378689,-0.496998,-0.085221,1.389118,0.25283,-0.863517,2.209165,-0.326741,0.541721,1.182778,-1.052787,-2.112376
dérivée,1.467975,0.20224,-1.909353,-0.786828,0.023983,-0.225759,2.265976,1.006139,0.310157,1.223265,-0.189183,-2.296297
transformation,1.91177,-0.090874,-1.547125,-0.373809,0.586592,0.105993,1.740531,1.73156,-0.111273,0.136878,0.330826,-0.592222
anneau,1.122006,-1.049903,0.601885,-0.258555,-0.27938,-0.797641,2.019012,1.335857,-1.171178,-0.373367,0.689894,-2.051712
facteur,0.964278,-0.61963,-1.133886,2.030948,-0.382727,-0.251547,1.705408,-0.006606,0.614793,0.827058,0.354735,-0.982637
indice,0.898682,-0.305089,-0.303094,1.222509,0.103132,0.718003,2.447242,0.180059,0.793619,-0.279423,0.192767,-1.502577
zéro,0.917941,-1.002457,-0.174144,1.133194,0.046095,-0.89376,1.805912,-0.042467,0.184049,1.07148,0.007829,-1.947938
sphère,2.072977,-1.601225,-0.826175,0.156433,1.786488,-1.511028,1.106269,1.095889,-0.135223,-0.253559,-0.96594,-0.003932
strictement,1.195128,-0.035378,0.193634,0.819994,0.319027,-1.001497,2.805476,0.008862,-0.174518,1.336614,-0.743694,-2.008406
