word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
statistique,-0.534831,-0.111157,0.121376,0.55638,-0.502899,-0.182194,1.114358,-1.115063,1.127521,-0.082471,-0.784663,0.497951,0.447175,-1.039066,0.0862,-0.34322,0.627429,1.055471,-0.06758,-0.44732,-0.760666,-0.521448,0.935479,0.441613,0.014182,2.363445,0.704395,-0.183329,-0.803694,-0.488952,0.913967,0.733624,1.230763,0.042353,-0.547831
sommet,0.004538,0.037211,-0.560856,0.270314,-0.224112,0.235394,0.785802,0.216641,1.416659,-0.381048,-0.774646,0.184111,-0.471507,0.554394,0.122108,-0.92179,-0.377524,0.839951,-1.381999,0.971814,-0.139165,-0.713212,-0.653737,0.411355,0.338587,0.421199,0.687667,-0.095365,-0.437076,-0.002304,0.056407,-0.589605,-1.70135,0.239231,-0.643935
logique,-1.011177,0.851385,0.8436,-0.184055,0.406982,-0.145198,0.498009,0.587492,0.122992,0.074042,-2.000099,0.481941,0.039391,-1.561275,-0.398031,1.325115,-1.070938,0.337735,-0.13122,-1.052055,-0.156345,1.224793,0.936816,-0.275275,0.602556,0.70329,-0.08293,-0.177588,-1.010494,-0.13647,-0.365463,0.4215,-0.329016,0.412587,0.157668
terme,-0.570145,0.183239,0.300548,0.600715,-0.350822,0.230717,0.749946,0.534126,1.035304,-0.228899,-0.865708,-0.309807,0.404873,-0.616965,0.079348,0.01773,-0.813758,0.581389,0.687594,-0.257376,0.23534,0.476458,0.182809,-0.388874,-0.022816,0.330343,0.199843,0.186268,-0.687796,-0.736787,0.458357,0.819048,-0.53939,0.415822,0.721435
trois,0.212209,0.087725,0.046886,0.218147,-0.61389,-0.185082,0.502115,0.774192,1.114221,-0.801863,0.044503,0.303882,-0.526752,0.184494,0.207058,-0.36187,0.018701,0.646033,-0.772733,0.055418,1.012125,-0.574699,0.144221,0.632315,-0.576173,-0.217258,0.873268,-0.178869,-0.614969,-0.703452,0.287853,0.345396,-0.380879,0.481297,0.092158
plan,-0.042781,0.054898,0.554393,0.002862,0.81613,-0.211161,0.33253,0.394771,1.55506,-0.191305,-0.33974,0.120712,-0.170824,0.345402,0.86695,0.277652,-0.890338,0.778337,-0.81607,-0.059739,0.28284,0.250435,0.585856,0.322228,0.213658,0.032692,0.551348,-1.079854,-0.354244,0.273374,0.189969,-0.000427,-1.149289,0.170721,0.220107
formule,-0.108161,0.744707,0.293681,-0.016253,-0.566509,0.329291,0.107093,0.945776,0.32926,-0.732808,-0.702271,-0.259787,0.318254,-1.587043,-1.724669,-0.114221,0.1934,0.173415,0.242986,0.197372,-0.184246,0.590289,0.709372,0.282952,-0.181253,0.940477,0.353649,-0.208355,-1.758503,-0.873648,0.817833,-0.038287,-0.046804,0.083676,0.429441
droite,-0.80161,0.336568,0.477048,-0.575025,-0.8102,0.419049,0.841487,1.037899,0.86134,-1.106441,-0.440154,0.706421,-0.689359,1.038912,-0.609415,0.083304,-1.778602,0.348904,-0.284954,0.488969,0.928595,0.061763,-0.482888,0.562506,0.454881,0.647433,0.448761,-0.949788,-0.010572,0.467848,-0.320508,-0.124273,-1.574324,-0.102665,-0.696418
$\mathbb{C}$,0.578502,0.175874,0.79868,-0.34784,-0.392235,0.364607,0.557924,0.494117,0.801888,-0.622463,0.223271,0.308592,-0.273378,-0.807493,0.359627,0.237156,-0.430256,0.547754,0.423126,0.405831,0.220984,0.071648,0.535688,-0.352379,-0.294494,0.18347,0.573635,0.171063,-0.72535,-0.245942,0.074887,0.384447,-0.05594,-0.237702,0.399479
solution,-0.617779,0.279196,0.713243,-0.605752,0.250452,-0.417411,-0.231479,0.154679,1.199303,-0.426057,-0.594749,-0.229779,0.493076,-0.675718,0.129622,1.389136,-0.286616,0.523968,0.152452,0.663176,-0.394329,1.553513,0.848818,-0.185219,0.463447,0.645853,-0.064084,-0.047849,-0.737761,-0.156598,0.613431,0.650527,-0.847289,-0.363659,1.305671
modèle,-0.117849,0.693242,0.524842,-0.524598,0.118398,0.543246,-0.075599,0.405448,0.630885,-0.037066,-0.483184,-0.084393,-0.707198,-1.6976,0.253276,0.635652,-0.44437,-0.342671,0.540205,0.099516,-0.179677,1.078985,1.075325,0.871716,-0.272097,-0.558767,0.883615,-0.48656,-0.939722,-0.235831,1.01798,0.376299,-0.911439,0.665289,0.405702
linéaire,-0.879927,1.716164,1.009237,-0.427974,0.307736,0.501533,-0.58809,-0.228733,1.242644,-0.09364,-1.046232,0.539792,-0.092168,-1.284995,-0.355838,-0.095083,-1.057186,0.952775,-0.478062,0.675097,-0.89721,1.584997,0.195207,0.004126,-0.086089,0.653597,0.969561,0.339889,-0.714486,-0.482484,-0.455553,-0.205535,-1.33709,-0.398924,0.135771
probabilité,-0.386546,1.973871,0.664214,0.192472,-0.305237,-0.183238,0.657712,-0.860134,0.637214,-0.110639,-0.13685,0.552129,0.603813,-1.053297,-0.507524,0.60627,-0.577978,0.886394,-0.466404,-0.632855,-1.311096,1.288965,0.337015,-0.141606,0.494572,1.282681,-0.059387,0.490063,-0.545703,-1.12368,-0.255397,0.077266,-0.614367,0.023123,0.990513
série,1.496287,0.793416,0.005571,-0.619286,-0.202306,-1.261407,0.426455,1.248879,1.420774,-0.11027,0.395547,0.140616,-0.511575,-0.570301,-0.273587,-0.447167,0.909784,0.043579,0.62894,-0.520482,-0.660929,-0.085214,0.402569,0.377284,-0.698856,-0.479489,0.152758,-0.618997,-0.299029,0.144094,0.174166,0.591897,0.079357,0.59443,-0.412853
somme,-0.141636,1.100064,0.905123,-0.530326,0.095644,0.26986,0.434124,-0.27371,0.694401,-0.662103,-0.026632,0.486559,0.180493,0.266587,-0.068992,0.771922,-0.973732,0.507903,-0.818583,-0.496309,0.133718,-1.159824,0.875804,-0.067627,-0.367039,1.190528,0.338432,-0.279847,-0.169984,-1.607942,0.524071,0.520925,-0.256131,-0.407728,0.962509
mesure,0.156189,0.059105,1.019406,0.29814,-0.594828,-0.012512,0.672258,-0.887849,1.052298,-1.042653,-0.265423,-0.489756,-0.332987,-0.477038,0.458543,-0.044501,-0.369439,0.989437,-0.746067,0.32678,-0.159783,0.771399,0.051212,0.331972,0.339478,0.328645,0.481117,-0.272066,-0.573511,-0.196378,0.58957,-0.303412,-1.124786,0.547118,1.052651
carré,-0.117068,0.985386,0.144542,-1.177243,0.065647,0.489451,-0.178823,-0.038763,1.394946,-0.540245,-0.590098,1.07511,-0.93005,0.4321,-0.290584,-0.131065,-1.741299,0.373364,-0.953664,-0.016627,0.26001,-0.132882,0.553233,0.571348,-0.618811,-0.025758,1.508177,-0.149489,-0.343863,-0.817301,-0.210345,-0.629306,-0.68039,-0.338128,-0.335371
vecteur,-1.007317,2.159527,1.117912,0.120242,0.014286,1.009447,0.55395,-0.300209,1.286841,-0.068868,-0.430149,0.955184,0.519266,-0.9343,-0.307263,0.458499,-0.480545,1.282945,0.365886,1.414203,-1.356808,1.995433,0.39302,-0.52011,-0.482385,0.409835,0.462024,-0.002225,-0.558107,-0.26086,-1.031795,-0.373357,-0.448859,-0.619381,0.777353
connexe,0.682006,0.670529,0.261366,-0.227226,-0.117957,-0.019581,0.849755,-0.705757,0.575231,0.310579,-1.295667,-0.581415,0.164338,-0.270866,0.97736,-0.411393,-0.783588,0.467709,0.31401,0.779344,0.224731,0.098391,0.399586,0.03312,-0.754399,0.06182,0.762904,-0.956607,0.384021,0.347362,0.695055,0.332867,1.078474,0.932611,-1.270211
classe,0.085379,0.823478,0.903201,0.573723,-0.491597,0.211675,0.581346,0.256601,0.07201,-0.253338,-0.016201,0.550813,-0.606743,-0.686535,1.008596,0.301614,0.144544,-0.044478,0.149857,0.034793,-0.059266,0.054664,0.519039,0.314815,-0.612528,0.097947,1.160412,0.021198,-1.0044,0.372429,0.524291,0.053944,0.076018,0.443661,1.062873
produit,0.264941,-0.420442,0.379324,-0.674866,0.057577,-0.378595,-0.661535,-0.051221,1.584958,-0.268168,-0.342932,-0.652245,0.730739,-0.558481,0.032092,0.058844,-0.134079,0.017569,0.924578,1.214532,-0.299608,1.362382,1.172975,0.202246,-1.093787,0.499912,0.753757,-0.028269,-0.393715,-1.189236,0.818394,0.982571,-0.439467,-0.074755,1.703104
égal,0.056736,1.607025,0.819876,-0.61211,-0.521732,0.610077,0.56676,-0.371912,1.008184,-0.918145,-0.104511,0.535948,-0.778532,-0.592735,-0.184374,-0.368199,-0.493036,0.187431,-0.299203,-0.235764,0.285104,0.327847,0.415349,-0.076888,0.368884,1.596543,0.887583,0.137198,-0.609045,-1.111152,-0.128072,-0.270371,-1.297703,0.016655,1.523858
cercle,-0.545536,1.119712,0.554878,-0.20782,-0.386889,0.383541,1.020269,0.758265,-0.018966,0.203791,-1.334631,0.895257,-0.602814,0.911637,-0.220322,0.031004,-0.805902,-0.350715,-0.498789,0.102134,0.499852,-0.118359,-0.266981,0.307211,0.028478,0.142581,0.834786,0.279482,-0.772321,-0.055738,0.404175,0.122459,-0.560101,-0.135259,-0.367926
partie,0.208908,-0.154463,0.172547,0.249846,-0.138859,-0.124464,0.593283,0.850959,1.249672,-0.341463,-0.179329,0.039713,0.115321,0.328104,1.040598,-0.074346,-0.75106,0.431757,-0.533208,0.415401,0.716887,-0.526446,0.019316,0.164291,-0.290621,0.065857,0.541366,-0.035137,-0.25532,-0.547608,0.479426,0.530425,-0.953106,0.545051,-0.307276
relation,-0.291355,0.905038,1.064081,0.405156,0.726926,0.093519,1.149964,0.589009,0.363003,-0.157177,-0.862363,-0.06271,0.579784,0.062912,0.936959,0.127156,0.102972,0.765121,0.857395,-0.221552,-0.129905,0.880565,-0.360903,-0.199408,1.297266,-0.19567,0.322208,-0.276936,-0.198141,-0.484314,-0.042164,0.567539,-0.406521,-0.286639,0.821712
courbe,-0.732788,1.448105,0.332419,-0.61066,0.124906,0.528442,-0.637347,-0.21177,0.998927,-0.377362,-0.475284,-0.166117,-0.850004,-0.162007,-0.758908,0.770103,-1.810144,0.988504,-0.669521,0.128945,-0.968277,0.573647,0.121619,0.443999,0.796004,0.945704,1.053622,0.503033,-1.007421,-0.425387,-0.69321,-0.414391,-1.293776,0.102281,-0.028657
