word,1,2,3,4,5,6,7,8
chiffre,-1.039994,-0.902104,-0.831289,-0.343345,0.799713,-0.092051,-0.309355,1.432622
expression,-1.171183,0.356656,-1.763783,-1.433335,0.461863,-0.951528,0.276947,-0.949055
propre,-2.116283,-0.325943,-1.195953,-0.325278,0.491967,-1.211666,0.212657,-0.457475
principal,-1.343004,-0.607523,-1.08269,0.811743,0.193926,-0.625202,-0.060403,-0.069614
paramètre,-0.368032,-0.872059,-0.933067,-2.02694,1.483048,-1.270296,-0.485221,1.520656
coordonnée,0.82018,-0.501378,-0.431821,-1.269621,1.030755,0.019701,-1.043326,1.300317
opérateur,-0.879348,-0.057913,-0.317964,-0.347178,0.98647,-0.03287,1.099873,1.682243
numérique,-0.871101,-0.121502,-1.896689,-0.825912,1.763627,-0.147878,0.999056,1.108495
unité,-1.414421,-1.148036,-1.004844,-0.060549,0.076575,0.018632,-0.655739,1.357523
liste,-0.579881,-0.841931,-1.98482,1.343489,-0.036724,0.673261,-0.352829,0.061055
convexe,0.752653,0.872984,0.546082,-0.91307,2.192734,-1.033145,-2.477626,0.112826
rationnel,-1.008228,0.188204,-0.667304,-2.904911,0.715795,-0.500542,0.695367,-0.576095
nœud,0.105541,-0.993187,0.210762,-0.067646,1.690863,-0.913901,-1.345135,1.509809
$\mathbb{Q}$,0.901323,0.449849,-0.065849,0.076473,0.655348,-0.953529,0.223151,0.835617
topologie,0.612059,0.882955,0.018494,-2.182181,1.459527,-0.113013,-0.753401,0.883343
origine,-1.271469,-0.632661,-1.20038,0.392147,-0.120183,-0.274313,-0.384014,-1.036888
distribution,0.037693,0.420079,0.105571,1.446236,0.408553,-0.790526,1.516865,-0.21308
intervalle,-0.572038,-0.472658,0.15889,-0.698729,1.352186,-0.880095,-0.819824,0.767327
compact,0.795179,-0.057347,-0.865464,-0.404989,1.858768,-1.158878,-0.507532,1.038459
reste,-2.086548,-0.759928,-0.51837,0.379731,0.166526,-0.90386,-0.962326,-0.256575
test,-0.668883,-0.464941,-0.997939,-0.704568,0.376711,-1.692184,0.862156,1.685822
proposition,-2.211643,-0.144581,-0.377007,-0.790858,-0.147772,-0.018434,0.935592,0.324302
catégorie,-0.88928,0.927718,-1.740635,0.67918,0.701734,-0.616913,0.283835,0.997743
programme,-1.57527,0.218938,-2.153999,-0.185207,0.214195,-0.368199,1.063787,1.474568
intégral,1.363524,-0.715929,-1.829813,-0.171017,-0.182353,0.583644,1.022842,-0.324709
complexité,-1.267868,0.319108,-0.940469,-2.450832,1.192212,-1.003952,0.286704,0.099396
automate,-0.024488,0.310952,0.307319,-1.105256,2.143301,0.455031,0.130103,0.266087
moyenne,-0.720073,-1.299232,-0.934356,0.804776,0.920185,-0.632328,-1.350923,2.130922
symbole,-0.838994,0.454665,-1.220554,-0.846543,0.282259,-0.585738,-1.299471,-1.040569
axe,-0.439777,-0.196981,-0.499873,-0.064124,1.279281,-0.220257,-1.707991,1.20715
euclidien,0.806584,0.643354,0.447477,-2.452663,2.399079,0.097179,-0.607319,0.718048
inférieur,-0.968077,-1.488095,-0.787115,-0.073968,1.20551,-0.728313,-1.941611,0.663852
dérivée,0.416795,-0.015932,0.90528,-2.499239,0.79674,-0.675081,-0.101741,1.181904
transformation,-0.692933,-1.004165,-1.148551,-1.070718,0.624352,-0.351563,0.052246,0.593119
anneau,0.167802,0.025029,0.125522,-0.366379,1.444151,-1.583185,-0.794125,-0.06289
facteur,-1.042692,-1.243839,-0.671656,-1.863553,0.53535,-0.812702,0.179632,0.34153
indice,-0.45555,-0.63457,-0.857294,-1.283137,0.73689,-0.779685,-0.168125,1.09066
zéro,-0.898736,0.536802,0.041846,0.272694,1.103023,-0.915618,-0.103315,1.21189
sphère,-0.674545,0.168801,-0.675365,-1.417703,0.6928,-0.604379,-0.964668,0.034112
strictement,-1.293442,0.249269,-0.883861,-2.007128,0.746969,-0.292822,-0.815043,0.311214
puissance,-1.467769,-1.069082,-0.286859,-0.652799,0.249035,-1.228369,-0.799482,1.112047
Euler,0.983142,-0.504009,1.569886,-2.230564,0.768079,0.754306,0.590169,0.126838
topologique,0.753349,0.800546,0.082056,-2.765518,1.586285,-0.204306,0.059079,0.702837
déduire,-0.657678,-0.775536,0.150287,-1.935539,0.789524,-1.070887,-0.164459,0.343691
composer,-0.729626,-0.629703,-1.189659,0.678774,0.963006,-0.652815,-0.425826,-0.252577
deuxième,-1.497289,-0.401753,-0.416051,2.018138,0.160165,-0.538954,-0.19479,0.354632
rayon,0.060606,-1.499944,-0.322575,-0.789618,1.647873,-1.604019,-0.76213,0.734625
caractéristique,-0.427574,-0.720934,-1.782206,-0.472932,1.110604,-1.372659,-1.258244,0.294935
vide,-0.735871,-1.080988,0.14853,-0.389469,1.584601,-1.478463,-0.788719,0.162458
affine,1.316935,-0.115024,0.564464,-2.098341,0.667381,-0.03947,-0.169239,0.026967
supposer,-1.450752,-0.742821,-0.208598,-1.481339,-0.005969,-1.420226,-0.554338,-0.847164
ouvert,-1.255009,-0.526825,-1.248274,0.091342,1.139882,-0.088327,-0.743514,0.192727
partiel,-0.76851,-0.900892,-0.528003,-0.044904,0.112325,-0.171093,0.591647,0.404622
approximation,0.040193,-0.635262,0.466679,-2.721827,1.126086,-1.111254,0.08679,0.592288
convergence,-0.323533,0.927977,-1.051749,-1.535293,0.014208,0.146477,-0.370975,0.893274
chemin,-1.068332,-1.03941,-0.656935,1.127009,0.727481,0.342608,-1.228385,-0.27822
rotation,-0.298423,-0.334208,0.089877,-1.097938,1.390967,-1.615047,-0.864073,1.53228
différence,-1.492392,-0.099681,-1.380654,-1.078233,0.856569,-1.338978,-0.357018,0.20724
analytique,-0.25623,-0.719423,-1.143367,-2.538739,0.80523,0.364168,1.394891,-0.373189
formel,-1.6051,0.430251,-0.700768,-2.368372,0.28148,-0.029399,0.448889,-0.001119
intersection,0.707485,-0.294734,-0.121743,0.141292,0.894187,-0.041918,-1.587135,0.758829
pourcent,-1.24015,-1.287431,-0.953428,0.636183,0.709592,0.3717,-0.639429,2.330363
caractère,-1.516251,0.127799,-1.478048,-1.700359,0.79979,-0.935802,-0.385756,-0.850755
raison,-2.522798,-0.693065,-0.705169,-0.416545,-0.11438,-1.193395,-0.24509,0.008077
aire,-0.674651,0.098044,-1.811168,0.999345,0.1656,1.052676,-1.895544,0.187421
section,-0.903412,-0.515379,-1.506319,0.525589,0.738541,0.714701,-0.299261,0.792186
cycle,-0.287398,-0.533198,-1.299173,-0.832546,0.81672,-0.734627,0.266616,0.247656
source,-0.478158,-1.316851,-1.631584,0.396172,-0.24418,0.300236,0.008208,-0.58448
discret,-1.013245,0.376997,-0.11096,-1.034815,1.069249,-1.166004,-0.134423,-0.489656
combinatoire,0.371947,1.506324,-0.42263,-2.803701,1.357479,0.142435,0.470533,0.335684
dynamique,-0.993124,-0.106619,-1.612271,-1.851382,1.293087,-0.705882,0.108588,0.642462
inverse,-1.07138,-0.126515,-0.216137,-0.933013,0.579793,-1.172443,-0.528404,0.671901
minimal,-0.447933,-0.752194,-0.699386,-1.016264,1.517601,-0.334964,-0.890562,1.903234
extension,-0.369856,-0.562162,-1.497879,-0.476812,0.67109,-0.439057,-0.544961,0.9481
arc,-0.347635,-0.490526,-0.756484,0.847848,1.376039,-0.492471,-1.464931,-0.528117
énoncé,-0.667013,0.519088,-0.115045,-2.860232,0.954239,-0.73058,0.175564,-0.325493
parallèle,-1.076342,0.238774,-1.061871,0.127103,1.176096,-0.603561,-0.234676,0.306917
négatif,-1.29192,-0.271881,-0.611349,-1.640224,0.623631,-1.769046,0.155516,0.515196
niveau,-1.910028,-0.529248,-1.484386,0.099107,1.313721,-0.801343,-0.928633,1.452513
