word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
base,1.154769,-1.110806,1.038046,0.5773,0.198557,0.446957,-0.247045,-0.047857,0.132594,0.748048,2.672384,-0.069375,-1.465812,-0.844955,-0.173108,-0.397375,-0.09077,0.869335,-0.124712,-0.140843,-0.049679,-1.037014,-0.260581,-1.827646,-0.63355
géométrie,0.451374,-1.551493,1.703878,0.278861,0.841675,0.773743,0.07549,1.381718,0.35048,-0.396683,1.921365,0.102449,0.131184,0.912755,0.719742,0.949911,-0.802771,1.022102,0.927745,0.259039,-0.571663,-0.377489,-0.55117,-2.612261,1.295045
analyse,-0.638402,-1.489195,1.018215,0.026655,0.228319,1.329518,-0.751285,-0.172901,1.112903,0.062255,3.00354,0.162083,-0.379188,0.924543,0.291184,0.336152,-0.597553,0.240029,0.775965,1.005469,-0.066833,0.28096,-1.035325,-1.4591,0.505271
loi,-0.165537,0.240213,0.727607,0.205439,0.859729,0.076766,0.584055,0.024836,1.764292,-0.605337,3.190252,-0.088279,-1.302811,-0.040619,0.62655,-0.426592,-0.398306,-1.28206,0.261261,-1.243238,0.661219,-0.349524,-1.958343,0.037509,0.217843
définition,0.431904,-0.690271,1.070066,0.05183,0.583959,1.449551,0.381639,0.545039,0.409156,-0.07592,2.573924,0.148987,-1.64571,-0.329388,0.083274,-0.11926,0.061943,0.061979,0.056364,-0.166851,0.68369,-0.58638,-0.758827,-1.371528,0.583168
réel,0.60167,-1.023328,0.806052,0.46262,1.308261,1.686186,-0.153337,-0.590627,1.103361,-0.044077,2.845244,0.568969,-1.088224,-0.525963,-0.908928,-0.25482,0.311507,-0.311777,0.603925,-0.642741,0.866423,-0.874144,-0.157641,-1.497814,0.982986
dimension,1.318366,-1.060503,0.848476,-0.538194,1.259779,0.547459,-0.225459,0.352912,0.16987,0.177723,2.402369,0.020831,-1.535045,-0.900216,-0.055791,0.125062,-0.395111,1.222986,0.286747,-0.151847,-0.226339,-1.197284,-0.134441,-1.121356,1.379108
statistique,-1.286352,-0.070069,0.601194,0.155366,-0.561849,0.316375,-0.295615,-0.711663,1.051695,0.056231,3.171857,0.642033,-0.856772,1.334772,0.321257,-1.186779,-1.489256,0.283812,1.136722,1.041542,-0.263223,0.846149,-1.094226,-0.735465,-0.367476
sommet,2.23456,0.13837,0.507619,0.372466,-0.490756,0.452571,0.983498,-0.021517,-0.466854,-0.57515,2.107981,-0.706895,-1.537252,-1.783536,1.423809,-1.044383,-0.978729,1.068955,-0.582611,-0.315554,-0.934902,-2.519984,1.425282,-0.261583,0.991866
logique,-1.100644,0.142959,2.199882,-0.095406,-0.319956,1.41267,0.264846,0.295708,0.507091,-1.584171,1.254648,-0.82751,-1.299556,0.523331,-0.102774,0.607101,-0.805627,-0.196786,-1.211253,0.599267,0.989795,-0.868031,-1.205845,-3.064283,-0.342252
