word,1,2,3,4
échelle,-0.529526,-2.243056,-0.993372,0.160292
rectangle,0.843593,-1.428272,-0.387873,-1.365247
ordinal,1.728427,-0.282623,-0.283123,-2.300824
échantillon,0.55158,-2.030968,-1.512762,0.016624
réciproque,0.129772,-0.273082,-2.580184,-0.678112
minimum,-0.500153,-2.718302,-0.4841,0.186446
engendrer,-0.216302,-1.488419,-2.280827,-0.2663
stable,0.253336,-2.400691,-1.481336,-0.063606
algorithmique,2.399365,-0.892753,-1.919957,-1.037162
fibré,2.792646,-1.454471,0.056931,-2.157559
universel,-1.260985,-0.069758,-0.968477,-0.090644
union,-1.844449,-0.552518,0.396121,0.671711
diagramme,1.509782,-1.573384,-0.991356,-0.668798
événement,-1.492656,-0.738899,-0.651586,1.034578
Turing,1.93854,0.655319,-1.193618,-0.514861
addition,1.020853,-1.161735,-0.611235,-0.264699
stratégie,-0.266321,-1.591613,-1.654418,0.576499
optimal,0.84444,-2.506211,-1.762042,-0.221752
variance,2.278229,-1.126961,-1.367446,-1.251259
permutation,1.560148,-0.946125,-0.984065,-1.476716
disque,0.408941,-1.119871,-0.626849,2.040374
tenseur,1.898292,-0.379019,-1.830932,-1.860913
hyperbolique,2.157598,-0.433768,-1.848923,-2.348961
décomposition,0.756668,-1.683549,-1.787712,-1.020097
elliptique,0.868676,-1.559093,-0.683563,-1.84497
mesurer,-0.059842,-2.520396,-0.570492,-0.06806
rang,-1.669638,-0.808411,-0.075116,0.309913
Leibniz,0.964809,1.363251,-0.959115,-1.278877
boule,0.234372,-0.937756,-0.978079,-0.207684
branche,-1.387326,-0.600518,-0.26183,-0.692372
partition,0.197491,-0.159481,-0.563103,0.330239
fermé,-0.557929,-1.444406,0.119631,-0.436069
invariant,1.775735,-0.861094,-1.721578,-2.013687
diviser,-1.784289,-1.613189,-0.047628,-0.423627
diviseur,1.996493,-1.253015,-0.991746,-1.69344
Banach,2.655377,1.697471,0.286848,-2.072438
logarithme,2.03897,-0.55178,-1.396678,-2.128374
cent,-1.774527,-0.683823,-0.140571,0.478533
décimal,1.892453,-1.216444,-0.751109,-1.537561
espérance,-0.606324,-0.200389,-0.224991,0.082016
estimer,-1.084484,-1.513176,-0.940438,0.375324
périodique,0.106859,-0.787662,-0.633837,0.101641
harmonique,1.275864,-1.018612,-1.795723,-0.441594
déterministe,1.59686,-1.035476,-2.118824,-1.558021
intégrer,-1.163754,-1.381987,0.034682,0.721668
extérieur,-1.54023,-1.900713,-0.854436,0.273259
interne,-0.99656,-1.728681,-0.378099,0.183353
absolu,-0.664885,-0.905067,-1.635194,-0.33466
converge,2.452791,0.322319,-0.587315,-0.947166
unitaire,0.169651,-1.008732,-0.396909,-0.862674
multiplier,-0.918654,-1.118088,-1.463018,0.271181
global,0.766251,-2.24597,-0.295469,1.174934
modulo,2.473369,-1.194873,0.22141,-1.767758
trivial,1.794559,-0.351747,-1.779457,-0.470658
abélien,2.782709,-1.403154,-1.384712,-0.983611
Bernoulli,1.382623,1.34392,-1.069897,-2.378571
borné,0.734703,0.038782,-0.919423,-1.843099
remarquable,-1.502505,-0.895498,-0.808873,-0.246842
hauteur,-1.246292,-2.553758,-0.115344,-0.291305
supplémentaire,-0.590483,-2.383443,-0.839486,0.975326
Pascal,-0.8472,1.684187,-0.142211,1.111279
NP,1.394869,-0.578732,0.401827,-1.400122
univers,-0.033921,-0.507398,-1.591998,1.622207
cartésien,1.298339,0.321786,-2.055941,-1.671435
sept,-1.800361,-0.881654,-0.018694,0.995154
noyau,0.090231,-2.321834,-1.316772,-0.446471
canonique,-0.403663,-0.041606,-1.211313,-1.458656
isomorphe,2.16243,-0.90956,-0.609857,-1.173673
évaluation,0.043545,-2.041619,-1.535262,0.236475
intégration,-0.659495,-1.841705,-1.093165,-0.126116
combinaison,0.404986,-1.865471,-1.76221,0.453003
précision,0.047224,-1.818449,-1.650051,0.171663
spécial,-0.531884,-0.686846,-0.292727,1.864857
isomorphisme,2.345688,-1.069884,-1.019846,-1.752571
idéal,-0.378841,-0.69858,-2.005701,0.261697
complémentaire,-0.184719,-1.398882,-0.893136,0.261934
riemannien,2.681431,0.930977,-0.744129,-3.483581
Dirichlet,2.443258,1.484676,-1.011287,-2.903085
Gödel,2.148512,1.86168,-1.091254,-1.431593
Neumann,0.804543,2.089301,0.578452,0.07322
transformée,2.54052,0.367363,-1.988997,-1.765299
régression,0.430452,-1.401386,-1.671143,-0.96051
infinité,1.223621,-0.353726,-2.142787,-0.977871
Cantor,1.184757,2.048518,0.205432,-0.402083
modélisation,1.33655,-1.793585,-1.74771,-0.194969
tracer,-0.234264,-1.159317,-0.577898,-0.777844
cône,0.333121,-2.013403,-0.854862,-1.532405
cubique,1.106565,-1.738538,-0.981521,-2.221047
simplifier,0.101959,-1.372806,-1.412682,-0.369137
composition,-0.810259,-0.792226,-0.485997,0.901409
triangulaire,-0.308702,-1.876983,-0.772401,-1.912168
Poincaré,-0.021174,1.401877,0.030866,-1.559364
réflexion,-0.463637,-0.327027,-1.92134,0.37543
huit,-1.734416,-1.209499,0.102956,0.968013
stochastique,2.375551,-0.882566,-2.16742,-1.33984
coloration,0.736194,-1.540507,-2.03156,-0.795613
diamètre,0.165123,-2.881104,-0.24835,-0.722935
négation,0.828197,0.171357,-2.144238,-1.033272
réduction,-0.34925,-2.51623,-1.584586,-0.2712
Markov,1.445389,1.398489,0.366816,-1.760454
conique,0.628958,-1.846554,-0.806914,-2.090749
probabiliste,1.640395,-0.739575,-0.787375,-2.088566
sphérique,1.133465,-1.979145,-1.526545,-1.426685
tangente,1.882766,0.113416,-0.819818,-2.021215
dérivable,2.878305,-0.890437,-1.716185,-3.005308
adjoint,-1.525824,0.977688,0.568872,0.642474
bijection,2.614013,-0.584019,-0.998741,-1.58129
estimateur,2.220684,0.156612,-1.141751,-2.739905
compter,-1.572727,-1.599193,1.364273,-0.109773
homogène,-0.226421,-2.14735,-1.836439,-0.887538
neuf,-1.853879,-1.11256,0.231011,0.700812
Laplace,1.048455,1.227534,-0.907299,-1.468725
support,0.744299,-2.470162,-1.055786,0.620549
évaluer,-0.355507,-2.409792,-1.410616,0.151426
Fibonacci,2.462086,0.738516,-0.211382,-1.663569
étoile,-0.308879,-1.128482,-0.154532,0.808561
récursif,2.674177,-0.952454,-1.890576,-1.320565
priver,-1.786888,-0.545045,-0.34315,1.105551
vingt,-1.914494,-0.830758,-0.086313,1.001079
trigonométrique,2.050793,-0.596541,-1.427603,-2.222099
moitié,-2.134553,-1.167585,-0.588106,-0.041231
trace,-0.979674,-0.821374,-1.260908,0.27162
faisceau,0.644902,-2.239582,-1.227438,-1.213594
irréductible,1.448143,-0.626689,-1.65195,-1.116632
intégrale,1.857157,0.223907,-0.220765,0.515568
corrélation,0.77365,-1.745772,-2.248808,-0.221164
pôle,-0.946886,-1.901993,0.319937,-0.387404
Poisson,-0.537876,-0.980795,-1.02774,-0.201715
proportionnel,-0.088489,-2.118192,-0.672276,-1.365439
Lebesgue,1.461461,2.256346,0.239037,-2.569991
générateur,0.982978,-2.507446,-1.149502,-0.23478
flot,-0.291594,-0.735198,-0.944139,-0.900321
Lagrange,0.327813,1.00266,0.002822,-1.22405
Viète,0.627343,1.852305,-0.252523,-2.749975
centrer,-0.302325,-1.120389,-0.946606,-0.015911
croissance,-0.601791,-2.559413,-1.383888,-0.042192
modulaire,1.67199,-2.151174,-1.129541,-0.425299
fractal,2.365447,-0.101892,-0.76451,-0.829118
grammaire,0.382509,0.282123,-1.052254,-1.091188
prédicat,0.658393,0.465834,-1.690474,-1.860527
Russell,0.527118,1.845141,-0.063984,2.262793
polaire,0.202889,-1.069282,-0.270874,-0.677472
asymptotique,1.77699,-0.500246,-1.429685,-2.341878
diagonale,0.796749,-1.507413,-0.484576,-1.161258
translation,1.639579,0.023262,0.37535,0.095117
