word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
série,0.918469,-0.833154,-0.077634,-0.558416,-0.788329,-1.844101,1.909338,1.025009,-0.376168,0.449772,0.787769,0.714442,-0.132903,0.169005,-0.479313,0.825086,0.179088,0.62469,-1.068171,-0.758745,-0.19482,-1.965348,0.1692,0.24248,0.456928,-0.629171,0.735636,-0.183255,0.416607,0.630873,1.391744,-0.295153,-0.950933
somme,0.894291,-1.458453,0.049726,0.140971,0.168494,-1.93319,0.283184,0.070432,0.362799,0.797714,0.554462,-0.520422,-0.856108,0.26775,0.234722,0.639356,0.143553,1.1634,-1.316834,-0.977077,0.323454,-2.094491,-0.265525,1.321711,-0.6907,0.466908,0.553019,-0.373899,1.331035,0.755131,0.991074,-0.116965,-0.470215
mesure,1.291066,-0.830709,-0.633526,-0.479016,-0.025236,-1.798749,0.63669,0.184016,1.151636,0.557455,1.343354,0.075104,0.654064,-0.242284,1.082531,0.312318,0.3466,0.062998,0.524004,-0.242709,-0.056999,-1.833544,-0.207582,0.773209,-0.786163,-0.111262,0.340775,-1.039005,-0.582878,1.314499,0.820711,-0.663864,-0.179569
carré,0.005739,-0.126226,0.553076,0.555737,0.658309,-2.201759,0.260382,0.089297,0.128353,0.25142,-0.111206,-0.366486,-0.925214,0.0443,-0.163939,-0.714668,-0.354133,0.688095,-0.674611,-1.183563,0.690136,-3.042035,0.062513,1.821167,-0.582532,1.018275,1.120497,-0.074989,-0.042793,0.94536,0.764037,-0.176456,0.069181
vecteur,0.404252,-2.336489,0.099207,0.506621,0.651449,-0.711074,0.354898,1.162128,0.106556,0.912761,0.311812,-0.199269,0.73508,0.520729,0.782555,-0.040165,1.302703,0.610829,0.040745,0.864825,0.300819,-2.384857,-1.714522,2.594201,0.210422,0.611351,-0.541369,0.129387,-0.876179,0.308183,0.298813,-0.447185,0.543982
connexe,-0.356275,-0.969086,0.08955,-0.239438,-0.933718,-2.529787,-0.036036,0.369098,-0.326628,0.038798,1.022043,1.82987,0.222783,0.14697,0.04827,0.157908,0.501008,-1.050733,-0.215479,0.074875,0.828982,-1.818785,-0.317306,0.969841,-0.960653,0.008385,1.573216,0.051998,-0.006503,-0.71796,0.781777,-0.915143,-0.375484
classe,0.120285,-1.806515,0.431438,-1.306175,0.773156,-0.814199,-0.003627,0.422486,-0.417213,1.008878,0.860643,1.553059,0.097918,-0.247003,1.223173,1.074153,-1.031444,0.874028,1.105227,-0.103361,-0.03395,-1.287632,-0.038948,0.991276,-1.580338,-0.039212,-0.333444,0.011071,-0.088403,-0.189226,0.577792,-0.649127,-0.471122
produit,0.633409,-1.934022,0.267068,1.249258,0.395389,-1.084067,0.754022,0.210252,0.565522,0.691914,0.71912,-0.326974,-0.374601,-0.733137,0.842703,0.545982,1.436672,0.852878,-0.352595,0.426734,1.066436,-1.935684,-1.338731,0.885795,-0.505835,-0.10392,0.291175,0.240742,0.748351,0.544998,1.327829,-0.795882,-0.6295
égal,0.917807,-1.093633,0.469642,-0.372339,0.671927,-1.884524,0.165384,0.149139,0.853701,0.080493,0.06394,-0.309805,-0.174096,-0.327233,0.706643,0.783625,-0.066957,0.447842,-0.264924,-1.14993,0.158649,-2.336752,-0.52677,1.930097,-0.972584,1.417587,0.115464,-0.02067,0.656267,0.857274,1.07766,-0.807842,0.275358
cercle,0.48615,-0.693457,0.433849,-0.105037,-0.727124,-1.767936,-0.01327,-0.010685,0.441142,1.866342,-0.127213,0.721876,-0.866156,0.214281,-0.709131,0.157699,-0.618386,-1.180735,0.758913,-0.02693,-0.460111,-2.293907,-0.27408,2.248456,-0.018331,1.286583,-0.044103,-0.217481,-0.388231,1.634124,0.683141,-0.724568,2.096462
partie,0.253036,-1.081346,0.161511,-0.083141,-0.059357,-0.918427,0.554411,1.446131,0.463524,0.790528,1.128249,0.380753,-0.167893,0.1125,-0.044235,1.09829,-0.184441,-0.224596,0.540782,-1.209937,0.870848,-1.266466,-0.222371,0.555324,-0.583851,0.464124,0.125431,0.448379,-0.138543,0.641291,0.823178,-1.039315,-0.838536
relation,1.056226,-1.47559,0.190721,-0.115513,0.541605,-1.502551,1.229616,0.840573,0.561247,0.427663,0.512034,0.530222,-0.137967,-0.782455,0.755514,0.994586,-0.325398,0.746062,1.131977,0.614407,0.02897,-1.1555,-1.282535,0.872634,-0.544954,0.045723,0.885928,0.048295,0.115266,-1.093381,1.305132,0.183574,-0.204111
courbe,-0.210203,-0.912103,-0.301811,-0.234009,-0.787859,-1.466287,0.304122,1.076725,0.727435,1.258686,-0.093962,1.436755,-0.808956,0.970929,0.524644,0.010765,0.449433,-0.475264,-0.234204,-0.113191,-0.273142,-2.318365,-0.378397,1.665129,0.746262,1.272932,0.259324,-0.05553,-0.128662,0.295771,-0.313928,-0.39384,0.666266
différent,1.328322,-1.261225,-0.088232,0.216127,0.68961,-0.912604,0.35002,-0.155522,0.147891,1.507916,0.888906,0.516159,0.33651,0.130033,0.783784,0.384474,-0.326657,0.827777,0.314934,-1.255522,0.608067,-1.540717,-0.321351,1.049023,-0.365798,0.152856,1.069473,0.338926,-0.673451,-0.362174,0.717838,-0.789894,0.671007
complexe,-0.060042,-1.830178,-0.323659,0.133848,-0.474878,-1.567284,0.953644,1.236211,0.289726,1.145634,-0.118846,1.324249,0.267425,0.489143,1.455682,0.697153,0.582522,0.801357,-0.228529,-0.226149,1.253419,-1.951419,-0.369504,0.328358,0.5281,0.12135,0.417725,0.479359,0.009854,0.95137,0.303518,-0.052939,-0.051376
matrice,-0.150593,-1.669908,-0.041276,0.726066,1.571283,-0.533716,0.534707,0.674687,-1.350803,0.208792,0.188344,0.014798,0.731316,-0.53229,0.745176,0.167801,0.803146,0.57444,-0.158847,0.007598,0.677217,-3.5218,-0.686383,1.459381,-0.10244,0.511316,-0.399583,-0.252845,0.001737,-0.440033,0.898516,-0.111234,-0.455656
domaine,1.111808,-1.402431,0.014103,-0.377988,0.015837,-0.973475,0.892875,1.16126,0.584344,1.451919,1.949485,0.924009,0.374153,0.412263,1.093629,0.738642,-0.510812,-0.009487,0.16028,-0.644794,0.642203,-0.65677,0.105798,-0.105056,0.260006,-0.17014,1.312387,0.424829,-0.126919,0.389576,-0.209197,-1.293463,0.019893
fois,0.772729,-0.538232,0.910083,0.012561,0.425774,-0.586827,-0.121948,0.666249,0.432338,1.643441,0.634898,-0.339998,-0.162024,0.515028,0.035774,0.912549,-0.54379,0.446583,-0.329371,-1.449494,0.495502,-1.598238,-0.643375,1.403359,-0.302399,-0.086923,0.657224,0.02881,0.276413,0.080114,0.730106,-0.87051,-0.265285
type,0.453255,-1.653753,0.294558,0.439347,-0.081049,-1.088379,1.030782,0.144964,0.031716,0.772742,1.504339,0.744263,0.297383,0.321496,0.304465,0.415569,-0.455959,1.005315,0.372796,-0.42723,0.649342,-1.276824,0.191419,1.35604,-0.631881,-0.034837,0.23092,-0.06378,-0.095461,-0.621753,-0.149188,0.182593,0.191476
mot,-0.569389,-0.65172,-0.250064,0.494726,-0.044941,-0.449538,0.450575,0.105777,0.541118,-0.071593,2.396671,0.297119,-0.796699,-0.258751,0.185076,0.940138,-0.729992,1.160391,0.163604,-1.118568,0.356165,-0.982396,-0.266314,2.779581,-0.268102,-0.05709,0.815333,0.923218,0.262213,0.098353,1.238601,0.000248,-0.742899
algébrique,-0.53967,-1.826263,0.120186,-0.042587,-0.072026,-1.010397,0.422216,1.32127,0.322578,0.937106,0.204725,2.033653,-1.118557,0.667665,1.838819,0.686101,-0.152217,0.42258,0.310262,-0.02176,0.98311,-1.190125,0.348514,0.372726,-0.521652,0.267238,1.070657,0.110471,0.027947,0.42203,1.128045,-0.259792,-0.000703
degré,0.175228,-1.19761,0.345577,-0.969056,0.90994,-2.109301,0.168676,0.602106,0.581863,-0.055755,-1.486541,0.099964,0.087995,0.05025,0.599099,-0.605294,-1.092475,0.446353,-0.034961,-0.823957,-0.284236,-1.96719,-0.451941,1.651343,-1.610466,0.111175,0.911721,0.316432,0.107595,0.085265,0.668257,-0.769463,0.356539
langage,-1.21613,-1.194721,0.547077,0.064572,-0.121896,-0.841464,0.608842,-0.437206,0.621857,0.208431,2.295551,0.383137,-0.823593,-0.33835,1.347533,1.639996,-0.951791,0.755867,1.312208,0.563537,0.933463,-0.360644,-0.334375,1.692033,-0.605174,-1.379409,0.972104,0.745694,-0.793669,-0.121178,0.797495,-1.110083,-0.083487
nul,0.538444,-1.288988,0.021048,-0.595417,0.601198,-2.101641,0.940648,0.723581,0.290082,0.234942,0.301863,0.042315,0.017518,0.162234,0.820847,0.698194,1.192724,0.4463,0.022379,-1.29433,1.092903,-1.85763,-0.865889,1.386629,-0.195485,1.146368,-1.149878,-0.028806,0.217812,0.055817,0.548664,-0.109039,-0.538239
moins,0.330733,-1.51803,0.647706,0.167499,0.407203,-1.089259,-0.04224,-0.107641,0.857862,1.227545,0.781625,-0.032772,0.554504,0.095689,0.90499,0.881674,-0.671615,0.506569,-0.5867,-2.36401,0.365536,-0.643852,-0.969501,1.250623,-0.333505,0.558375,0.885295,-0.618834,-0.274292,0.027545,0.485085,-0.653473,-0.161106
objet,1.118407,-1.059594,-0.418088,0.270648,-0.118374,-0.636054,0.539457,0.280525,0.934799,1.303513,1.061452,1.01215,0.062675,0.287225,0.79333,0.552593,-0.381071,0.981043,0.90219,-0.581339,1.326306,-0.782824,-0.038488,1.510263,-0.872355,0.115807,0.592561,0.445172,-1.211367,-0.094597,0.478232,-0.38382,0.690105
