word,1,2,3,4,5,6,7,8,9,10,11,12,13
classe,0.470011,1.464862,0.151833,-0.37394,0.176899,0.625263,-0.726646,0.72676,0.114409,-0.088844,-0.008482,0.541662,-0.18314
produit,0.112757,1.148668,0.092002,1.000669,0.053523,1.998045,-0.794052,1.469634,-1.127472,-0.617666,-0.124451,-0.160493,-0.471635
égal,0.510618,0.251714,1.344496,-0.79538,0.001384,1.677756,-0.956624,1.010118,-0.36415,1.582241,0.252219,0.442649,-1.328661
cercle,0.976572,1.086965,0.960995,0.319157,-0.162446,-0.245966,0.322912,0.432892,0.232023,0.394661,0.505869,-0.580474,-0.365635
partie,0.251282,1.381027,0.33192,-0.102745,-0.53764,-0.426067,-1.257165,1.760679,-0.502726,0.359084,1.005146,-0.191701,0.210029
relation,-0.291658,1.381117,-0.602333,-0.123127,-0.269403,0.825211,0.752479,1.643832,0.232708,1.169815,0.229596,-0.008877,0.11557
courbe,1.263101,-0.500671,1.71116,0.170388,-1.047341,1.481959,-0.7389,1.10488,0.374977,0.949762,0.093815,-1.305731,-1.554928
différent,0.627326,2.067215,0.5078,0.096069,-0.360957,1.366748,-0.227744,1.727055,-0.904328,0.105428,0.76551,-0.380173,-0.192571
complexe,0.694015,1.153395,0.660228,0.709098,-0.916826,1.616123,-0.310345,1.34225,0.028849,0.358272,0.484123,-0.876637,0.104415
matrice,1.028328,-0.236452,1.305115,-0.272708,-1.218077,2.851828,-0.719574,0.658052,0.23309,0.862189,-0.885228,-0.229905,-0.900035
domaine,-0.121001,1.589013,0.608382,0.599122,-0.948759,0.40935,-0.180322,2.324829,0.471972,-0.06981,-0.204349,-0.074209,0.318774
fois,0.696637,1.449921,-0.537111,-1.155064,0.367325,-0.044685,-0.723361,1.261376,-1.084966,0.365812,0.452126,0.183443,-0.791951
type,0.348553,1.116457,1.002044,0.219878,-0.477594,2.070072,-1.372855,0.79856,-0.576208,-0.519227,1.058974,0.025269,-0.163294
mot,0.445618,1.09504,0.639913,-0.425816,-0.973002,0.979824,0.855245,0.256562,-1.521883,0.74875,0.935752,-0.102745,0.097375
algébrique,1.587941,0.644048,1.466403,0.027637,-1.543878,2.4529,0.443587,0.252637,1.345689,1.463377,-1.447421,-0.14281,-0.678119
degré,0.60552,0.876341,0.925972,-0.643376,-0.828015,-0.354202,-0.613897,-0.286874,1.098619,0.328679,0.404348,1.765834,-1.601315
langage,0.406883,1.766525,0.696626,0.345468,-1.263017,2.354925,1.24959,0.302436,-0.425535,0.374361,-0.738196,-0.595179,-0.126594
nul,0.926385,0.748489,0.621133,-1.124665,0.982481,0.952102,-0.801358,0.479187,-0.416943,2.331396,0.465275,0.372261,-0.894923
moins,0.633207,1.130059,0.492112,-0.525175,0.383481,0.792442,-0.599779,2.117283,-1.433061,0.603759,1.320027,0.470429,-0.703406
objet,0.180363,1.569025,0.669572,-0.289495,-1.468963,1.366598,0.125764,1.271874,-0.548583,-0.459133,1.047422,-0.601657,-0.203244
triangle,1.1295,-0.297217,0.858131,0.4675,-0.833482,0.866966,-0.959599,-0.290579,-0.002087,1.287597,0.006089,-1.302333,-0.356134
structure,0.489757,1.560116,0.843513,0.792394,-0.942398,2.0155,-0.608999,1.424888,0.211194,-0.041534,0.380779,-0.541118,0.241304
corps,0.533867,0.405311,0.108914,-0.865691,-0.95513,0.624456,-0.471539,1.73602,-0.017572,-0.540827,0.981454,-0.096262,-0.625005
rapport,-0.536137,1.366324,0.701809,-0.134992,0.155582,1.582677,-0.206643,1.531029,0.1411,0.700966,0.934959,0.329248,-0.876191
longueur,1.020787,0.14826,1.77972,0.033106,-0.31398,1.145884,-2.316048,0.751578,-0.089457,0.336183,1.676739,-0.193705,-1.184232
informatique,0.012281,2.288441,0.192909,1.11312,0.202158,2.095676,0.224846,0.658744,0.740994,-0.712349,-1.17347,-0.90634,0.09216
infini,0.273008,0.087169,1.174086,-0.472895,-1.444407,1.974465,0.596633,-0.107076,-0.369184,1.443097,0.309408,-0.689233,-1.218662
variété,1.233292,0.449678,0.279054,1.768691,-1.327439,0.946058,0.018515,0.57148,-0.5158,0.413003,0.511406,0.736858,-0.481546
ligne,-0.808033,1.578867,1.330792,-0.024889,0.082539,-0.36403,-1.755997,0.452037,0.317165,-0.393228,0.825057,-0.636786,-0.516679
positif,-0.096514,0.859625,0.416056,-0.151137,0.164713,2.158991,0.314108,0.693419,-0.694135,1.48671,0.132642,0.518602,-1.499898
angle,0.933484,-0.003427,1.456537,-0.088215,-1.40558,0.775928,-1.266825,0.753039,-0.163507,0.614412,0.578705,-1.426054,-0.955506
polynôme,1.277395,-1.095854,1.125504,-1.058474,-1.436982,2.338356,-0.443114,0.520904,1.054045,2.4748,-1.31593,0.387163,-1.507891
centre,-0.428758,1.878166,0.516239,1.514958,0.2064,-0.580359,-1.13572,1.269653,0.53061,0.051509,1.054031,-0.724386,0.380866
démonstration,1.085043,0.951015,0.556825,-0.68223,-0.077903,1.639308,0.589739,0.47261,0.154723,0.326902,-0.763015,-0.434342,-0.761338
vectoriel,0.821003,0.269116,1.675151,-0.224871,-1.566012,2.973936,-0.685898,0.236391,0.420764,1.077951,-1.298488,-1.036005,-0.8856
limite,-0.290393,0.448881,1.030535,0.430448,-0.434508,0.847896,-0.983782,1.858211,0.12955,1.289478,0.898835,-0.581464,-0.442527
représentation,0.400949,1.718699,1.017413,-0.151996,-0.884935,0.60993,0.699987,0.512033,-0.684446,0.813411,0.427119,-0.134604,-0.244612
famille,0.237276,0.715557,-0.518059,-0.250034,-1.432029,-1.411055,0.049346,1.723747,0.01255,0.146683,0.533586,0.963372,-0.116425
arête,1.88619,-0.837259,1.597016,-0.225543,-1.155266,0.857243,-1.564259,0.326775,0.013143,1.106725,0.341214,-1.200905,-0.582816
