word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
constant,0.121726,0.347391,0.913254,1.630131,-0.142566,0.067605,-0.960007,0.107953,-0.070937,0.305516,-0.262477,0.699159,-0.860822,-0.067322,1.698316,-0.638376,0.275468
quatre,0.738485,-1.121774,-0.130678,1.905116,0.469385,-0.090751,0.2479,-0.39816,-0.141014,-0.320172,-0.408322,-0.526615,0.271083,-1.519034,-0.503984,0.596424,0.364454
différentiel,-0.036079,0.443258,0.177452,1.948566,0.475127,0.586513,0.218391,-0.142666,-0.685329,1.259496,-0.489583,1.322115,-1.586582,1.0042,0.908723,0.067119,0.792343
hypothèse,-0.103476,0.272869,0.12448,1.688036,-0.0544,-0.220569,-0.332549,-0.19128,0.247711,0.095982,0.361914,2.25066,0.803263,-0.240131,1.701538,-0.582762,-0.232617
image,-0.12594,-1.210224,-0.674706,1.345897,-0.080844,-1.221564,-0.766993,-0.445863,-0.428658,0.27323,0.407397,0.49646,0.064868,0.220607,0.210977,0.138377,-1.015885
régulier,0.813681,-0.882348,0.021138,1.73635,0.421809,0.094277,1.236089,0.137381,0.308946,0.546452,-0.100604,0.046656,-0.312416,-0.736721,-0.474203,0.118329,0.487478
complet,0.614141,-0.461924,-0.537536,1.420895,-0.039448,-0.799714,-0.208856,0.05928,-0.700136,0.467159,-0.320216,-0.113898,0.054297,-0.023746,0.296787,-0.236974,0.122959
racine,0.319323,-0.596694,-0.246023,0.280953,0.120875,0.196984,-0.200536,-0.450061,-0.6591,-0.245873,0.291137,0.609822,0.11924,-0.669633,2.007417,0.285308,-0.760009
coefficient,1.36211,0.599476,-0.762788,2.095165,0.35173,0.731223,0.129908,0.271599,0.025957,1.170735,-0.758014,0.941868,-1.975426,0.554705,1.747155,-0.012351,0.553561
côté,-0.075251,-1.087546,0.82012,1.091025,0.63228,-0.512139,-0.306997,-1.096261,0.606271,-0.425274,-0.180397,-0.006081,0.359784,-1.126325,-0.050341,1.074495,-0.403994
preuve,0.216017,0.190343,0.913992,1.652838,0.247436,-0.910058,0.378121,0.654019,-0.428886,-0.086099,1.051359,1.645615,0.787748,-0.069847,0.504529,-0.308938,-0.141283
axiome,0.621134,1.582428,0.306021,0.608418,0.673135,1.072351,-0.028027,0.538057,-0.424787,1.309018,0.319085,1.188623,0.191083,1.364474,0.489786,-0.326402,-0.444108
$\mathbb{R}$,-0.042475,0.160713,-1.951165,0.718813,0.080315,-0.042366,-1.19253,0.33499,0.428118,0.692987,0.612622,-0.540969,-1.148868,-0.546014,-0.078584,0.854869,0.920293
continue,0.276851,-0.263878,0.614654,1.079439,-0.113316,-1.092454,-0.051125,-0.514609,0.172542,-0.018888,-0.242955,0.290365,-0.005305,-0.319873,-0.175168,0.034989,0.541113
résoudre,-0.042904,0.540735,0.98189,1.733294,0.407964,-0.873714,-0.138634,0.051503,0.075149,-0.232117,0.424912,1.472136,0.38872,0.340092,0.216836,0.403471,0.324336
arithmétique,0.452223,0.86704,-0.557085,1.315515,0.732647,1.517158,-0.170765,0.46324,-1.11235,1.339855,-0.588118,1.509872,0.136494,1.438443,0.597229,-0.491506,-0.56467
conjecture,-0.049797,1.653026,0.122153,0.046137,0.063652,0.449189,-0.217503,0.025873,-0.524574,1.24152,0.572938,1.838981,0.167632,0.925826,0.728254,-0.794876,-0.851811
réseau,-0.870122,-2.62005,-0.159131,1.555615,0.279009,-0.450598,-0.346055,-0.229294,1.242926,-0.23395,-0.306378,0.167132,0.009856,1.705474,0.200693,-0.16098,1.511499
opération,-0.621714,-0.130397,0.395627,1.45659,0.094846,-1.080494,0.456298,-0.557904,-0.089348,-0.861402,0.29305,-0.212118,0.287414,0.617278,-0.25211,0.707507,1.856344
chiffre,0.838296,-1.287556,-0.782301,1.726205,0.035092,0.391123,0.269564,1.168248,0.0089,-0.5107,0.495518,0.500065,0.059799,0.278039,0.200846,-0.256582,0.897303
expression,0.589898,-0.37575,-0.623355,1.351198,0.405979,-1.225635,0.193671,-0.009732,-0.606379,0.270231,0.555319,0.646107,0.803503,0.578443,1.918864,0.278895,-0.927652
propre,0.326395,-0.947457,0.395708,1.599736,0.443799,-1.557909,-0.304043,-0.178347,-0.111874,-0.134922,0.210273,0.910879,0.910235,-0.018853,0.388537,0.588476,-0.095069
principal,-0.410549,-1.402883,-0.313707,0.9955,0.196259,-1.074821,-0.182759,-0.243089,0.536069,-0.271711,-0.788222,0.600117,0.237111,-0.748077,0.274135,0.365751,0.402028
paramètre,0.404958,-0.332793,-0.675487,2.323687,0.290541,0.387525,-0.62772,-0.120124,0.285899,1.199931,-0.256198,2.187906,-1.371076,0.74809,1.105714,-0.055775,0.827696
coordonnée,-0.728391,0.09017,-1.366562,1.7601,0.688873,2.088185,0.064402,-0.332026,1.111834,1.044953,0.203599,1.250898,0.056861,0.478189,0.925194,-0.421633,0.680684
opérateur,-1.155286,-0.735257,-0.046213,1.108052,0.727277,-0.399553,-0.902408,0.839818,0.241111,-0.239283,-0.821977,0.401279,-0.434971,1.554714,-0.311307,1.062826,1.017299
numérique,-0.213338,-1.577506,-1.007244,2.019783,0.304655,-0.75318,-0.887086,0.520941,-0.112385,0.4717,-0.419844,0.379071,-0.075993,1.981884,-0.066578,-0.183271,-0.03536
unité,-0.504161,-0.652587,-0.422258,1.825783,0.529357,0.100546,0.23274,-0.133838,0.080268,-0.490637,-0.30995,-0.234822,0.860863,0.355349,0.558419,0.417647,1.884904
