word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
loi,0.246746,0.140769,-0.147741,-0.372244,1.902295,-0.189667,0.437796,-0.346277,-0.022995,0.452296,-0.01551,0.800259,-0.220403,0.085463,-0.332469,0.498655,0.997378,1.003327,-0.251891,-1.989784,-0.40792,-0.232281,0.946918,-0.419154,0.483171,1.588106,-1.425439,0.138899,-1.020794,-0.87867,-0.878261,0.910416,1.677466,-0.261755,0.969646,0.373397,1.065766,-0.835668,1.114243,-1.694598,-0.272607,0.964648,0.831154,1.357935,1.137438
définition,-0.11766,0.030483,-0.508106,0.624688,0.903624,-0.335465,0.331627,0.034196,0.00868,0.715155,0.20411,0.404249,-0.081815,0.24645,0.67213,0.550953,1.751997,0.902345,0.027358,0.207977,-0.637447,0.323781,0.586304,0.840558,0.733309,0.951728,-1.173523,-0.368228,0.130252,-0.262485,-0.326073,0.835567,0.270666,0.087765,0.134018,1.12804,1.530399,-0.690246,-0.705966,-1.753998,-0.318691,0.080556,-0.126662,0.750056,-0.081928
réel,-0.38466,0.363197,-1.532823,-0.162924,1.283092,-0.589932,0.118899,-0.128698,0.153074,0.744767,-0.277101,0.92305,-0.025075,0.522328,0.923404,-0.175991,1.420249,1.212252,0.142651,-0.128459,-1.05492,0.313856,1.027151,-0.44651,0.112303,0.952962,-0.291971,-0.827493,0.187933,0.486823,0.432725,1.194705,-0.433978,0.697521,0.405211,1.190067,0.826669,-0.217081,-0.464444,-1.829698,-0.534029,0.157774,0.476482,1.798108,-0.035575
dimension,-0.143874,-0.185325,-0.251084,-0.075067,0.457278,0.374855,0.488753,-1.332866,0.930571,0.938432,-0.825566,0.349666,0.469958,1.043299,0.478587,-0.619762,1.524891,1.072319,1.152125,-0.053916,-1.063095,0.101188,0.613522,1.325673,-0.266064,1.0081,-0.464347,0.269716,0.793742,0.07273,0.051067,0.969235,-0.338864,0.64896,-0.250431,1.292673,1.064943,-0.16275,-0.060166,-1.931194,0.432941,0.830652,-0.242175,0.768235,-0.387576
statistique,1.024224,0.84371,-0.462773,0.739035,0.509228,0.413117,0.430965,0.009599,-0.292726,2.227072,0.373068,-0.093395,-0.470149,0.244378,-1.75571,0.524338,0.008067,1.55994,0.073406,-1.06426,-0.001618,1.063836,2.109527,-0.461985,-0.312227,1.868281,-0.746073,0.222996,-1.321673,-0.433941,-0.863128,0.826746,0.244318,-0.218809,-0.173243,-0.007087,0.818148,0.483543,-0.1547,-0.250386,-0.67089,0.126316,-0.218408,0.719365,0.50101
sommet,0.744343,-0.14899,0.726168,0.746615,0.17426,0.924496,0.79309,-0.324858,0.817986,-0.482936,-0.257458,0.26631,-0.573025,0.809481,0.218247,-1.658463,0.946718,-1.402215,1.24327,0.90519,-1.540889,2.235789,-0.563119,1.2411,1.074169,0.718099,-0.337744,1.009183,-0.889748,-0.550057,-0.353759,-0.233159,-0.419947,0.857598,-0.141312,1.383671,0.604978,-0.501586,-0.379236,-2.191814,-0.369197,-0.118325,-0.436002,1.902531,-1.023124
logique,0.518804,-0.935113,0.495459,0.980941,0.458725,-0.348822,-1.51005,-0.441603,-0.516487,1.1755,0.969406,-0.274504,-0.447664,0.399119,0.46938,0.11571,0.321534,1.257227,-0.545551,0.136947,-0.294566,1.230058,1.090633,0.728704,0.780688,1.231145,-1.076022,-0.495508,0.18435,0.535447,1.105594,-0.234448,1.762601,0.608322,0.085131,1.118619,1.772063,0.039382,-0.196143,-1.251783,-2.20388,-0.501825,-0.980296,0.330026,0.152548
terme,-0.306262,-0.183215,-1.093755,0.328492,0.687943,-0.684922,0.12535,-0.378882,-0.146683,0.379524,0.958593,0.697077,-0.805781,0.136951,0.871057,-0.000171,1.198371,1.143035,0.048783,0.367858,-0.419728,0.838049,0.510471,0.677569,0.833768,0.613325,-0.760743,-0.09998,-0.70573,-0.867474,-0.116114,0.121984,0.608954,0.459524,0.199452,0.550292,0.941577,-0.044467,-1.08443,-1.498346,-0.748936,-0.03121,0.336116,1.104287,-0.323995
trois,-0.758449,0.318685,-0.057133,0.844346,-0.250422,0.049229,0.429997,0.044829,0.89215,0.414778,-0.227462,0.819732,-0.830552,0.306006,-0.016072,0.175495,0.367994,-0.179637,0.327587,0.092153,-0.254593,1.707232,-0.200589,0.759951,0.793204,1.230301,0.079802,-0.298832,-0.507457,0.056905,-0.329059,0.258811,0.765745,0.483708,0.328566,1.188728,1.462652,0.408784,-0.028197,-2.111389,-0.168777,0.930139,0.874869,1.267789,-0.688541
plan,-0.247838,-0.083527,-0.793481,0.903235,0.906305,1.03543,0.061707,-1.150096,1.108077,1.110832,-2.375414,0.421039,-0.403437,0.724109,0.205998,0.434711,0.749204,0.06792,0.552058,-1.298534,-0.445953,0.697317,-0.551174,0.035404,0.453071,1.644985,0.182769,0.450771,0.202792,0.378632,-0.305817,0.863429,-0.353386,0.579472,-0.023332,1.105592,1.402697,-0.225146,-1.03113,-1.61198,0.26074,0.192651,0.545133,1.300489,0.18847
formule,-0.07088,-0.872617,-0.104749,0.303098,1.238133,-0.782441,0.913984,-0.876115,-0.641952,0.021199,0.315531,0.631484,-0.954157,-0.448646,0.460218,1.031798,0.943325,1.11151,0.125063,0.550434,-1.208764,0.172104,0.486991,0.573982,0.755321,0.225895,-0.801951,-0.077341,-0.393337,0.15186,0.096821,-0.150575,1.589155,-0.682715,0.254625,1.245407,1.285561,-1.064317,-0.390393,-1.353589,-1.263861,1.032657,0.000705,1.264959,0.584656
droite,-0.280217,-0.132534,-0.857945,0.524278,0.525969,-0.11915,0.752265,-0.300157,1.136028,-0.192124,-1.808884,0.246021,-0.414682,0.527366,0.832526,0.79775,0.87114,-0.677149,0.756618,-1.019705,-0.519787,1.34196,0.090991,-0.399666,0.669826,1.380903,-0.13409,0.59669,-0.178756,0.619836,-1.017873,0.563954,0.400734,1.225845,-0.331486,0.964312,2.058917,-0.643987,-1.767989,-1.557231,-0.002099,-0.662747,1.143061,1.407516,-0.112028
$\mathbb{C}$,-0.88114,0.567367,0.109462,-0.217311,1.390566,-0.615389,0.573819,-0.409381,0.029541,0.320889,-0.172438,0.074308,-0.759551,0.761038,0.141031,-0.214296,0.11845,0.250455,0.280366,-0.158046,-1.304922,0.617599,-0.169889,0.086701,0.058676,0.386831,-0.115119,0.429617,-0.464588,1.061951,-0.26263,0.262545,0.206591,0.891119,-1.117708,1.115248,1.923184,-0.163414,-0.530109,-1.550315,0.633548,-0.218967,0.449629,1.571447,-0.042359
solution,-0.773461,-0.021974,-0.321843,0.74738,-0.548444,-0.690555,0.311572,-0.634467,0.155112,1.244444,0.447636,0.675711,-1.290266,-0.374062,0.433354,0.367026,0.926159,0.523474,-0.633334,0.678483,-1.359584,-0.271329,-0.161606,0.959927,-0.011176,0.55679,-0.524309,0.337327,-0.332304,-0.546091,0.932306,0.253553,-0.260894,0.292822,-0.522811,1.366331,0.54232,-1.024463,-0.661928,-1.121171,0.28361,0.513979,0.695092,2.142276,-0.615522
