word,1,2,3,4,5,6,7,8,9,10,11,12,13,14
degré,0.315796,-0.874224,1.608134,-1.917075,-1.04685,1.193271,-1.15314,0.453205,0.65213,-0.718441,0.065357,-1.542264,1.345608,0.141718
langage,0.950965,-1.067222,-1.029513,-1.106391,-2.457926,0.067244,1.285008,1.043333,1.23315,0.401812,-0.102114,2.051866,1.580708,-0.857549
nul,0.147524,-0.530069,1.398456,-2.658332,-1.740818,0.618219,-0.821405,-0.574843,0.657376,-0.400073,-1.764961,0.164668,1.531973,-0.539301
moins,-0.615335,-0.942609,-0.348594,-2.336425,-2.118417,0.547555,0.156559,0.182676,0.146111,0.360945,-0.530916,-1.251515,2.098049,-0.031655
objet,0.517537,-0.388728,-0.01091,-1.842337,-2.228644,1.059091,-0.322095,0.646121,0.935204,1.563315,-0.325412,0.653576,1.456874,0.300838
triangle,2.466728,-1.332387,1.745851,-1.208568,-1.28376,1.61862,-0.420207,-1.000575,0.777175,0.147571,0.159149,-1.504711,0.534818,2.393891
structure,0.490801,-0.718773,1.381602,-1.159783,-2.266045,0.00052,0.270063,1.138533,0.877546,1.693454,0.153609,0.845811,1.224081,-0.673554
corps,-1.165753,-1.35274,1.658815,-1.225353,-1.191841,1.457842,0.243401,-0.485891,1.603738,0.388896,-0.437857,0.872452,1.878391,-0.434281
rapport,0.056045,0.12237,1.329009,-1.878796,-1.790863,1.224214,-0.480988,0.59863,1.025114,-0.005979,-0.916277,-0.904737,0.531911,0.467595
longueur,1.423259,-0.597934,1.348379,-1.836502,-1.491414,1.845301,-0.567288,-0.212067,0.316146,-0.100703,-0.818596,-1.535666,1.372834,0.305333
informatique,-0.715306,-0.04123,-0.022752,-0.175123,-2.276229,0.478142,1.364872,0.96127,2.263146,1.254021,0.545026,0.228148,-0.02596,-2.014287
infini,0.371062,-0.585199,0.17979,-2.169852,-1.647795,0.781633,0.093208,-0.448479,1.16656,-0.236288,-0.816809,0.656699,1.79798,-0.049104
