word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
espace,0.045556,-0.638916,-0.222018,0.150991,0.656053,0.68538,0.312229,-0.026532,-0.276055,0.621891,-0.146116,0.345258,0.076501,0.169499,0.20481,-0.020061,0.488682,-0.261575,0.180635,-0.343801,-0.446215,0.785522,0.352555,0.053023,0.409546,-0.815396,0.094608,0.372912,-0.126238,0.740188,0.00332,0.771119,0.921229,0.48767,1.101227,-0.281793,-0.164363,-0.383482,-0.700576,-0.565253,-0.300342,-0.036702,0.572075,0.058413,0.012292,-0.59053,0.381573,-0.283459,0.282589,0.09683,0.020681,0.130709,-1.448567,-0.52284,-0.115034,0.187788,0.253552,0.426281,-0.034265,0.357582,0.314711,0.228269,0.533847,1.505533,0.561903,0.09155,-0.718879,-0.348146,0.567688,0.108004,-0.075281,0.215038,0.215706,-0.124394,-0.5082,-0.479611,-0.47801,0.019506,0.14203,0.063732,0.36968,-0.400661,0.783861,-0.907105,0.070806,0.155659,0.299763,-0.488881,0.679639,0.3362,-0.184753,-0.715117,0.373224,0.981036,-0.456986,-0.051988,0.338594,0.796633,-0.577953,0.091904
théorème,0.7485,-1.022481,-0.467168,-0.303353,1.780337,-0.705899,-1.68675,-0.643677,-0.325187,0.542641,-0.541064,0.910481,-0.869265,1.113829,-0.555501,-0.763735,-0.757121,0.040836,0.090336,1.41384,-0.842348,0.416689,0.805182,-0.277103,-0.839182,-0.100341,0.403286,0.04742,-0.49931,-0.415509,-0.796432,-0.690749,0.659706,-0.913819,0.741707,-0.254535,-0.245635,0.624079,-0.514985,0.158273,-0.269312,0.008078,0.427828,0.203557,0.105023,0.486818,1.532731,-0.887153,0.701319,0.765829,1.294108,0.477235,0.1297,-1.562526,-0.5278,1.055714,-0.218895,-0.689643,0.064779,0.243996,0.088212,0.421546,0.191927,1.713625,0.626019,0.212773,0.232775,-0.309144,0.202246,0.828623,0.150112,-0.275418,0.365181,-0.128797,-1.264687,-0.718758,0.106618,-0.059952,-0.476003,-0.016778,-0.054131,0.065626,0.046676,-1.501875,0.717531,-0.23613,-0.262369,-1.290977,0.603543,0.024913,0.800876,0.218581,0.526432,-0.494697,-0.534183,0.064637,-0.45044,0.775255,-0.570885,-0.427848
problème,0.140074,-0.711999,0.359907,-0.203408,0.457102,-0.126787,-0.068145,0.277026,0.539511,0.0821,-0.327778,0.326581,0.031356,-0.016616,-1.094853,-0.045753,0.597137,-0.410558,0.043122,0.30555,0.234289,0.512741,0.402338,-0.199424,0.135865,-0.127051,-0.133764,-0.382747,-0.143123,0.743317,-0.134948,0.353144,1.061386,0.115817,0.290665,-0.364893,0.155326,0.085304,-0.703374,-0.021572,1.14692,-0.110728,0.185255,-0.159015,-0.61188,-0.576853,0.151083,-0.452978,-0.018538,0.09625,-0.014475,-0.824585,-0.512634,-1.118307,-0.761302,0.524698,-0.170381,-0.414896,-0.146794,-0.809385,0.306318,-0.092358,0.222365,0.310305,-0.26655,-0.038664,-0.154896,-0.008491,0.012028,0.631264,-0.022374,0.206334,0.458136,-0.025891,-1.093357,-0.420644,0.144404,-0.242544,-0.538806,-0.179507,-0.11034,0.23197,-0.38852,0.036134,0.260923,-0.662436,0.442965,0.17196,0.191966,0.320611,0.458216,0.156717,-0.2364,-0.328358,0.216398,0.177975,0.029406,0.346647,-0.818163,-0.036026
valeur,0.047996,0.087376,-0.567012,-1.129448,0.889972,0.575114,0.189767,0.791202,-0.24926,0.512367,-0.292455,0.439424,0.023511,0.358731,0.542327,0.11572,-0.267794,0.232014,0.683966,0.114511,-0.340336,1.289278,0.15408,-0.15927,-0.205494,0.150328,0.036137,0.260708,0.998176,0.453509,-1.118727,0.010699,0.465507,-0.207087,1.395397,-0.491284,-0.113378,0.343889,-0.87514,-0.50024,-0.000167,0.893194,0.569969,-0.039569,-0.205659,-0.857212,0.431165,-0.658661,0.27472,-0.342027,-0.45304,0.044792,-0.013666,-0.252734,-0.647345,-0.013433,-0.159477,-0.83323,-0.371776,-0.234802,0.244075,0.065142,0.463166,1.027857,0.177271,0.142063,-0.29634,-0.354794,-0.685991,0.094004,-0.069008,-0.328039,0.949463,0.078065,-0.543016,-0.735834,0.391333,-0.065504,0.195082,0.359288,0.208618,-0.084178,-0.632068,-0.041658,0.058366,-0.660746,-0.437496,0.153638,-0.814172,0.552046,-0.653216,0.064809,0.107358,-0.053957,0.033739,-0.065866,0.712642,0.337965,-0.276848,0.115668
groupe,-0.697585,0.062086,-0.424102,0.092995,0.298901,-0.382973,0.545371,-0.842072,0.504638,0.058548,-0.017052,-0.138741,-0.189401,0.149172,-0.298165,0.608486,0.090294,-0.303454,0.706826,0.063585,0.649222,-0.118938,0.27257,-0.479754,0.133558,-0.148455,-0.546097,0.237719,0.018161,-0.111469,-0.18054,1.092615,-0.030837,0.052632,-0.149365,-0.124247,-0.165218,-0.068895,-0.306998,-0.352656,0.192456,0.404492,1.038873,-0.680886,-0.425036,-0.139527,0.149482,0.099512,-1.078446,0.210474,-0.506921,0.409044,-0.165563,-0.746405,-0.637016,0.767698,0.220713,0.71565,-0.532309,0.029551,-0.16846,0.050344,0.189378,0.930488,-0.70285,-0.585449,-0.127305,0.123056,0.597999,-0.10471,-1.332325,-0.899092,0.534704,-0.907258,-0.529055,0.162484,0.362338,-0.258457,0.59487,0.653125,0.205669,-0.082341,0.192113,-0.177904,0.703233,0.426387,-0.654131,-0.466532,-0.724838,0.526388,-0.415872,0.464638,-0.592052,0.29648,-0.156001,0.254797,-0.393292,-0.182382,0.04777,0.391703
graphe,0.458712,-0.151641,-0.728601,0.341049,0.941995,-0.43486,-0.276731,-0.723357,0.007882,0.814397,-0.597849,0.101504,0.46624,0.97623,0.394626,-0.405901,-0.365288,0.350524,-0.033761,0.986104,-0.447279,1.157419,-0.870574,0.123117,-0.363944,-0.629045,0.885446,-0.187773,0.561077,0.299025,-0.286632,0.036819,0.630135,-0.074104,0.592182,-0.693559,1.27026,0.48368,-1.055164,-0.755532,-0.638394,0.347165,-0.301581,-0.662558,-1.310271,1.582464,0.367027,-1.060541,1.192053,0.928923,1.810319,-0.334107,-0.221015,-1.543035,-1.762104,1.071465,0.598678,-0.381014,-0.317647,1.851807,-1.199267,-0.515944,-0.257512,1.506589,0.425842,0.201759,-0.022491,0.926467,0.148254,0.381191,0.300781,-0.629811,-0.403739,-0.732692,-0.164944,-0.682661,0.578821,-0.51382,-0.672319,0.199238,-0.297299,0.864592,-0.539344,-1.008279,0.535293,-0.171352,-0.514905,-0.154712,0.676712,0.458839,1.797235,-0.017812,0.699988,-0.396027,0.548384,0.499232,-0.187328,0.68535,-0.888417,-0.452723
forme,0.152631,-0.549057,0.332947,0.319749,0.063999,0.18542,-0.264092,-0.568939,0.282902,-0.133153,-0.147535,-0.182364,0.7595,0.582055,-0.143152,-0.14498,0.343768,-0.746291,0.446763,0.238898,-0.153059,1.335503,-0.186202,-0.557872,-0.140824,-0.48509,0.584322,-0.30434,-0.084428,0.600985,-0.588522,0.294667,0.408024,-0.072711,0.757049,0.220396,-0.082042,-0.275876,0.111447,-0.782518,0.497961,0.978259,0.252696,-0.700833,0.6573,-0.764647,0.648206,-0.025376,-0.254704,-0.321479,-0.085926,0.293025,-0.744289,-0.057878,-0.339581,0.127445,0.144282,-0.475846,-0.192337,0.194509,-0.181546,0.266149,0.157412,0.377519,0.252881,-0.214554,-0.590327,-0.399803,0.147421,0.381794,0.066855,-0.667571,0.822829,-0.556527,-0.19239,0.292311,-0.089403,-0.147136,0.480462,0.198201,-0.11581,0.029993,0.041541,0.116718,0.435157,0.05239,-0.090117,-0.131321,-0.251551,0.123246,0.112139,-0.066455,0.58547,0.442769,0.241238,0.062108,0.406699,0.094035,-0.016666,-0.407076
entier,0.273429,0.079012,-0.411267,-0.284788,0.548623,0.030934,0.243117,-0.263449,0.103884,0.360364,0.117738,0.238659,0.125992,0.930912,-0.048975,0.318432,0.074353,0.010624,0.683673,-0.447914,-0.408052,1.183097,0.197571,-0.157244,0.608402,0.121452,0.206524,0.092222,0.094099,0.858318,0.259759,0.531392,0.283851,-0.548982,0.751578,-0.674779,-0.083109,0.173418,-0.488091,-0.485496,0.103211,0.407006,0.33658,0.081628,-0.37554,-0.843641,0.782342,0.175567,0.144136,0.075147,-0.183475,-0.039881,-0.240097,-0.506072,-0.915506,0.380563,0.232969,-0.589448,-0.093348,0.33846,0.335354,-0.13535,-0.0852,1.171226,0.088899,-0.186081,-0.288193,-0.585139,-0.014323,-0.138927,-0.354054,-0.492992,0.610785,-0.198622,0.191228,-0.404623,0.084782,0.354345,0.067733,0.429602,-0.214932,0.007734,0.213129,-0.373028,0.67041,0.03916,0.225377,-0.372784,-0.379351,0.280472,0.231567,0.267201,0.598876,-0.185473,-0.385809,0.302559,0.109586,-0.268518,-0.371892,0.156193
système,-0.323902,-0.363645,0.401168,-0.674402,0.056133,0.974296,-0.301975,-0.195369,0.528318,0.012937,-0.374763,-0.057127,0.474634,-0.568881,-0.539085,-0.453598,0.389184,-0.144885,0.69052,0.992002,-0.210639,0.782646,-0.18892,-0.30253,0.632941,-0.228205,-0.280426,0.185693,0.111393,0.479112,-0.096747,0.133159,-0.47155,0.143716,0.474443,-0.078363,0.071146,-0.086458,-0.722408,-0.957709,1.671707,0.035783,0.890747,-0.37139,-0.218072,-1.22888,-0.196478,-0.285144,-0.068875,-0.205127,0.782482,0.197508,-0.985997,-0.314461,-0.074577,1.234022,-0.366891,-0.380675,0.208049,-0.12216,-0.420804,0.163912,0.24346,0.255081,-0.231433,0.244974,-0.215795,-0.34809,-0.284304,0.523675,-0.233156,0.100881,0.859995,0.066525,-0.930189,-0.530685,-0.124382,-0.318353,-0.380375,0.168957,-0.281845,-0.314646,-0.221327,0.061043,-0.534191,-0.056162,-0.538562,0.190452,0.162903,0.487921,-0.167133,0.067016,0.582603,0.797798,0.245683,-0.143824,0.428367,0.534659,-0.441879,-0.165562
équation,0.42929,0.162896,0.099727,-0.664802,1.302817,-0.782933,-1.039894,0.057821,0.094497,0.527124,-0.518885,0.69432,-0.04053,0.237284,-0.53028,-0.514538,0.724518,-0.310618,0.034391,1.564833,-0.764849,0.31582,1.201963,-0.48213,0.113847,-0.598128,0.954875,-0.226964,-0.514444,0.228025,-0.562798,-0.510228,1.005319,-0.238764,0.903091,-1.369388,-0.647073,0.536155,-0.855759,-0.332863,-0.480807,0.921236,-0.039018,0.673667,0.301011,-0.283008,0.987723,-0.877625,0.374059,1.329502,0.841386,0.4315,-0.070293,-0.638598,-0.231415,1.421626,-0.577052,-0.627867,1.032868,-0.451813,-0.10804,0.90485,0.6834,0.855909,0.372525,-0.165389,-0.325009,-0.416078,-0.170875,1.335633,0.292473,-0.479919,0.92954,0.289286,-0.912579,-1.087837,-0.561122,-1.077646,-0.266794,0.299652,0.186556,0.434232,-0.433569,-0.459278,0.359014,0.200348,-0.065108,-0.15337,-0.154779,0.087325,0.604796,0.021448,0.386894,0.40062,0.27971,0.458941,-0.244112,0.316531,-1.198053,-0.050747
suite,-0.035594,0.088046,0.491409,0.113952,0.144242,-0.066507,-0.293352,-0.283242,0.082808,-0.054719,-0.281131,-0.388546,-0.052435,-0.141877,-0.451803,0.392067,0.24283,-0.097215,0.678254,-0.522602,0.120816,0.13811,-0.194546,-0.259737,0.232033,0.295246,-1.070545,-0.056328,-0.477961,0.550815,0.266705,0.802056,0.646878,-0.488491,0.008728,0.21166,-0.138705,0.294127,-0.01046,-0.132678,0.816873,0.120819,-0.21686,-0.01573,0.013657,-0.511192,-0.040102,0.014562,-0.17961,-0.054609,-0.204755,0.003908,-0.339309,-0.179685,-0.321692,0.297478,0.177195,-0.356594,-0.18063,-0.495407,0.379739,0.463089,-0.487699,0.519187,0.168707,-0.255641,0.107242,-0.067658,0.323733,0.252081,-0.231472,-0.035628,0.430893,-0.595298,-0.62131,0.218999,-0.345053,-0.341925,-0.117052,0.488433,-0.33337,0.511472,0.328364,0.213684,0.236576,-0.091864,-0.144066,0.004795,-0.004302,0.538371,0.517828,0.617477,-0.129336,-0.303146,-0.289888,0.54191,0.111273,0.120797,0.117953,0.508116
algorithme,0.286773,-0.234923,-0.359167,-0.227976,0.777811,-0.479203,-1.008373,-0.56972,0.373023,0.792517,0.008316,1.655036,0.197271,0.071438,0.247676,0.178509,0.311787,0.974449,0.446802,0.699298,0.042146,1.050476,0.798945,-0.402549,-0.20634,-1.031754,0.185147,0.236162,-0.650948,0.162843,-0.305403,-0.758729,0.808067,-0.238122,0.143459,-1.022094,0.051451,-0.271373,-1.361132,-0.613974,0.279187,-0.384322,-0.383077,-1.881093,-0.211954,-0.03987,0.374974,-0.125802,0.760471,0.459679,0.934081,0.208352,0.086806,-0.981681,-0.808763,0.965942,-0.690221,-0.548064,0.509086,1.216328,0.105381,-0.017978,0.276123,0.781856,-0.380102,0.261305,0.16124,-0.547462,-1.429579,1.368248,-0.303972,-0.754434,0.169965,-0.290081,-0.393223,-0.107784,0.295861,-0.408486,-1.296928,-0.253295,-0.247602,0.290887,-0.090807,0.034939,-0.312569,-0.521825,-0.320209,0.315986,-0.554358,0.260738,0.736589,0.881359,0.969873,-0.497722,-0.253089,0.004579,-0.046224,0.25978,-0.60641,-0.94604
calcul,0.298296,-0.05052,0.265312,-0.305362,0.508439,0.23074,-0.881981,-0.14209,0.320754,0.608326,-0.472112,0.221951,0.438142,-0.287607,-0.569851,-0.421244,0.399065,0.309424,0.588807,0.855819,-0.313352,0.867727,1.117314,-0.798617,0.138579,-0.278194,0.153743,0.002899,0.388106,0.148053,-0.731779,-0.437134,0.454459,-0.044225,0.699565,-0.991997,-0.421034,0.201633,-0.825884,-0.40468,0.307947,-0.159515,-0.162614,-0.374211,-0.368113,-0.889552,0.4084,-0.538412,0.748036,0.604308,0.481561,0.449045,-0.413332,-0.935596,-0.635711,0.968511,-0.419562,-1.331636,0.31942,0.310585,0.242016,0.152376,0.673881,1.160835,0.10497,0.053784,-0.590539,-0.726378,-1.303129,0.909598,0.32029,0.118807,0.162277,0.225305,-0.64815,-0.615311,-0.135387,-0.43557,-0.132163,-0.242065,-0.083211,0.003261,-0.568556,-0.308898,-0.513443,-0.674339,-0.220929,0.328849,-0.351015,-0.078555,-0.077726,0.73785,0.789484,-0.497613,-0.379876,0.449014,0.423635,0.455953,-0.955091,-0.083128
application,-0.039778,-0.566096,-0.20497,-0.212441,0.313811,0.574266,-0.966609,-0.515698,0.460377,-0.068313,-0.744105,0.068267,0.582693,-0.20861,0.099344,0.411779,0.903704,0.628219,1.264386,0.91865,-0.171701,0.896183,0.604723,-0.228816,0.462653,-0.276033,-0.012759,-0.514045,-0.010144,-0.094828,-0.521755,0.762921,0.515748,0.357443,0.292884,-0.214517,0.06122,0.335586,-1.023724,-0.012868,1.046746,-0.432751,0.641767,0.495107,-0.337193,-1.040771,0.200634,0.042607,-0.065838,0.236183,0.581835,0.087685,-1.164042,-0.558607,0.173658,0.986816,-0.447293,-0.723168,0.191625,0.456421,0.190353,-0.304936,0.4427,0.247497,0.323706,-0.532617,0.027726,-0.456824,-0.707988,0.679627,-0.171464,-0.222608,0.841488,0.284395,-0.431058,0.078534,-5.9e-05,-0.399009,-0.768797,-0.107944,0.325762,-0.765353,-0.235656,-0.918005,0.090049,0.157363,0.0837,-0.481675,0.12864,0.687596,0.091528,0.33895,0.200613,-0.054326,0.053261,-0.011429,0.367368,0.692951,-0.65894,0.348456
