word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
produit,0.548075,-1.200942,-0.651247,-0.964494,-0.438772,-0.630221,-0.675785,0.450971,-2.563382,0.631691,1.543292,-0.165488,1.260687,1.83716,-0.292267,-0.430647,-0.079092,0.800598,-0.24649,-0.299003,-0.280831,0.575863,0.735178,-0.419742,0.361447,-0.534126,1.204533,-0.407864
égal,-0.010949,-0.881316,-1.758504,-1.11869,-0.00069,-0.868593,-0.282223,-0.88813,-1.666563,-0.178799,1.088077,-0.114252,0.626517,0.633562,0.50894,-0.241207,0.466033,0.545326,0.454801,0.733671,-0.543066,0.98119,1.57143,0.631378,0.153821,-0.579002,1.408674,-1.947975
cercle,0.23762,-0.554301,-1.350093,-0.025039,0.110982,-0.742484,-1.102382,0.392748,-0.799823,-1.591907,0.575506,1.415655,0.34253,1.326637,1.392469,-0.644105,0.3778,-0.215765,-0.290515,-0.575681,-1.227438,-1.045434,1.36441,1.682882,-0.079686,-0.327538,0.726709,-2.683872
partie,-0.11878,-1.090145,0.289978,-0.872305,-0.91182,-1.188402,-0.047326,0.01057,-1.243021,0.126309,-0.669613,-0.228399,0.744632,1.222497,0.22317,-0.003716,-0.416196,0.536462,-0.258804,0.677276,-0.794651,0.37551,0.672627,0.477605,-0.203133,-1.332117,0.921336,-1.6756
relation,1.702711,-0.469152,0.344225,-0.77885,-0.687205,-1.024113,-1.338497,0.531538,-2.044364,-0.482321,0.359341,-0.64626,0.802666,0.795612,-0.07582,0.128055,0.383341,0.51888,0.315256,-0.357935,-1.044751,0.525731,0.676164,0.491244,0.869757,-0.144488,1.673198,-0.413734
courbe,0.127058,-1.319905,-0.402224,0.94838,-0.142763,-0.972134,-0.608728,-0.159071,-1.936958,-1.958317,0.511613,1.20069,-0.917488,1.070062,1.039449,0.200506,-0.190402,0.490887,-0.353153,-0.412901,-0.46652,-0.883185,1.153756,1.117838,0.362283,-0.691896,0.122116,-1.867889
différent,1.034475,-1.376222,-0.135317,-0.867511,-0.838325,-1.008295,-0.262342,0.409053,-0.688802,-0.22361,0.011224,-0.479543,0.580805,1.078763,-0.48421,-1.083114,-0.254457,0.644861,0.058087,0.432279,0.266371,-0.490921,1.174551,0.357956,1.30408,-0.853419,1.265923,-1.548947
complexe,0.341632,-1.728347,0.101257,0.577887,-0.830913,-0.203626,-0.070447,0.162645,-2.472597,-0.893645,0.854894,0.525525,0.583329,1.013257,-0.865637,0.036075,-0.276737,0.837738,-0.222394,0.298858,-0.857548,0.341963,0.210254,0.750503,0.892711,-1.622772,0.305791,-0.832888
matrice,1.12393,-2.857508,-0.710033,0.196764,0.804865,-0.522314,-0.188376,0.262736,-2.68468,0.106344,1.357563,-0.570476,0.294881,1.030628,0.769307,-0.069646,0.538517,0.88544,-0.004495,0.832583,0.867096,0.027719,0.815378,-0.376463,0.593888,0.090991,1.077629,-0.222559
domaine,-0.062612,-1.204694,0.532608,0.134216,-1.513331,-1.04386,-0.345963,0.656846,-0.623759,-0.543333,-0.594436,0.220001,0.542619,1.5241,-1.267835,-0.651518,-0.335669,0.451817,-0.596882,0.575234,0.441515,0.527354,0.134609,0.725303,0.278221,-1.221281,1.681669,-1.638969
fois,0.095352,-1.794129,-0.779954,-1.005981,-1.132304,-0.308596,-0.448572,0.184333,-0.63707,0.649892,-0.497809,0.321847,0.44671,1.190054,0.297829,0.349044,-0.057594,0.585843,0.802803,0.377172,-0.005378,-0.006145,1.177005,-0.218849,0.491205,-0.813544,0.904297,-1.806935
type,0.575163,-1.440672,0.479122,0.208871,-0.211194,-1.312402,-0.45484,0.447759,-1.369244,-0.284411,-0.181684,-0.745277,0.448999,0.596986,-0.190728,-0.667016,-0.103087,0.726544,0.952506,0.147469,-0.639915,-0.382384,0.207904,-0.026781,1.222378,-0.38377,1.405632,-1.199887
mot,0.146304,-1.118361,0.371334,-0.611057,-0.285047,-0.618936,0.013855,-0.744196,-2.004741,0.797658,-1.148431,-1.880061,-0.467773,1.387156,0.972858,-1.168664,0.376168,0.950934,0.30786,-1.103986,-0.335808,0.250198,0.805891,-0.108635,0.529612,-0.930271,0.814309,-1.367395
algébrique,0.719966,-1.133908,0.639605,0.809537,-0.824962,0.296349,-1.101953,-0.001338,-2.197923,-1.638404,-0.046651,-0.360336,0.620003,1.114665,-0.354109,-0.213366,-0.309461,1.599566,-0.991021,0.35951,-0.918166,0.127085,0.647266,0.387559,0.145671,-1.589722,0.640731,-1.035851
degré,0.113084,-0.035987,-0.71695,-0.461376,0.314606,-0.352159,-0.975855,-0.40555,-1.206655,0.086762,1.24508,0.177391,0.365835,0.556114,-0.285006,-0.058051,0.138325,1.846352,0.816515,0.83806,-0.769045,-0.290848,2.503311,1.184933,0.803792,0.000654,0.544831,-1.230436
