word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
loi,1.626626,0.148382,0.100956,-0.334309,0.634079,0.520774,-0.291072,-0.267048,0.204908,0.635664,0.480107,0.481432,1.928076,-0.506562,0.326407,-1.257191,0.763318,0.558488,-0.508045,0.095364,0.426251,0.589062,-0.15964,-0.88843,-0.731732,0.371153,-1.573205,-0.836933,-0.759078,-0.180966,0.536807,1.183469,0.156101,1.022848,0.872503,-0.316083,-0.112559,0.40946,0.461592,0.783893,1.499959,0.35436,1.145296,-0.093922,0.022949,-1.586059,0.862046,-0.273143,-0.69394,-1.964909
définition,0.285868,0.333826,-0.077254,-0.435303,0.476761,0.677999,-0.369432,0.459443,0.026027,0.582845,-0.781358,-0.181013,1.239701,-0.047195,0.499086,-1.916902,-0.271349,-0.133421,0.192798,-1.263574,0.013866,0.404296,0.705905,-0.001137,-0.078879,-0.758665,-0.457613,-0.408738,-0.397139,0.492328,0.689812,0.273469,-0.253165,-0.675675,0.792348,-1.1086,0.969595,-0.351919,-0.669843,0.115872,-0.309396,-0.188857,1.156116,-0.156461,0.515211,-1.490488,0.808876,0.119037,-0.50109,-1.431902
réel,0.439439,1.077812,-0.664182,-1.664665,0.329629,0.881859,-0.371844,0.576099,0.017682,-0.350197,-0.348721,0.142286,1.143912,-0.692048,0.76382,-2.208382,0.483271,0.220521,-0.536661,-1.615653,-0.586898,0.330756,0.278455,0.518831,0.014208,-0.627884,-0.207733,-0.928892,-1.064442,0.581119,-0.059152,1.078557,-0.433818,-0.030781,-0.608268,-0.703284,0.291682,-0.429389,-0.656378,0.728348,0.643415,-0.504298,0.472668,-0.585941,0.668659,-0.90274,0.436101,0.050902,-0.265514,-1.391684
dimension,-0.691718,0.333749,-0.305994,-0.652926,0.518388,1.089074,0.684142,0.553853,0.336027,-0.349681,-0.637641,-0.440626,1.248006,0.24178,-0.092915,-1.656107,1.087992,0.002128,-0.582112,-1.861775,-0.455824,0.866794,0.170736,0.734893,0.580602,0.088008,0.250108,-0.887243,0.336922,-0.181685,0.440172,0.657538,-0.350091,0.155721,1.175498,-0.080878,1.244972,-0.658402,-0.26312,-0.215431,0.104606,-1.102011,0.050535,-0.183363,1.124364,-1.143956,0.07953,0.237256,-0.154329,-1.664933
statistique,2.179041,-0.354059,0.375697,1.284512,-0.725642,-0.144743,0.17643,-0.6174,0.747504,-1.034276,0.464749,0.847986,1.02433,-1.630845,-0.344215,-1.286216,0.905044,-0.198217,-0.133399,-0.247356,0.095412,0.407781,1.098535,-1.10217,0.015792,-0.750649,-1.898338,-1.049632,-0.443971,-0.470029,0.002699,-0.383443,0.178621,-0.189761,0.648338,-1.220012,0.92807,-0.582353,-0.610493,0.159729,1.12969,-0.65063,0.860127,-1.074963,-0.292865,0.105544,0.677667,-0.363751,-0.281806,-0.554803
sommet,-1.090983,0.066569,0.943337,-0.895488,1.545129,1.090185,0.374681,0.137893,0.066846,0.671804,-1.087567,0.36146,1.122286,0.412912,0.187673,-0.405684,-0.193716,0.674728,0.066216,0.090137,-0.599865,-0.495744,1.620763,-0.841879,2.655986,0.692838,0.764564,-0.543972,0.713439,-0.132066,-0.301505,1.151527,-0.440701,-1.589868,0.611587,0.167432,0.904242,-0.295437,-1.319571,-0.762684,0.325866,0.341084,-0.670826,-0.541951,0.168667,-1.350347,-0.035306,-0.609657,-1.009008,-2.56528
logique,0.937299,-0.553071,1.604168,0.500148,0.185403,0.75431,-1.320501,0.239066,0.801396,0.816061,-0.777511,-0.451328,1.16045,-0.191299,0.140129,-0.483559,0.270667,-0.16427,0.554834,-0.473818,0.006751,0.733329,-0.116636,0.055251,0.806549,0.225236,-0.657725,0.377036,-0.377814,1.422491,1.136251,-0.989535,0.008205,-1.275815,-0.691012,-1.891572,-0.42004,-1.64154,0.27619,0.763699,-0.372732,-1.193241,1.758317,-1.33096,0.371404,-1.047162,1.37746,-0.070922,-0.751929,-1.167821
terme,0.236785,0.341433,0.130157,-0.872775,0.36156,0.435365,-0.488929,-0.08091,0.250974,0.273495,-0.666834,0.133541,1.074447,-0.637263,0.526756,-1.280086,-0.119043,-0.210062,-0.51735,-1.546411,-0.843587,0.470799,0.895564,-0.885061,0.655781,-0.122589,-0.019532,-0.041017,-0.906126,0.136292,1.03127,-0.308941,0.193381,0.399133,0.045997,-0.987172,0.253489,-0.071731,0.080394,0.000736,-0.36511,0.001542,1.262767,-0.602548,-0.391733,-1.170084,0.842182,-0.28783,-0.028485,-1.665022
trois,-0.216313,0.03322,-0.192576,-0.309891,0.147506,0.506052,-0.838161,0.159147,0.686979,0.281342,0.026557,0.294691,2.070935,-0.210957,0.870967,-1.358787,0.620955,-0.200456,0.050593,-0.633302,0.341234,-0.5219,0.412839,-1.269153,1.407034,-0.197948,0.176809,-0.717649,0.153634,-0.102187,0.68571,-0.296062,0.392761,-0.685897,0.789078,0.412264,0.199312,-1.119732,0.022959,0.06045,0.245171,0.16812,0.17801,-0.871772,0.492401,-0.503405,-0.411769,-0.332876,-0.147509,-2.087276
plan,-0.520801,-0.250842,-0.23373,-1.020631,0.293797,0.964945,0.376696,0.844436,0.80965,-0.502622,0.65395,0.521982,1.422465,-0.777249,0.729188,-1.206981,1.527545,-0.008964,0.160526,-1.157478,0.09298,-0.691967,0.772155,-0.315904,0.821268,-1.246404,-0.632024,-0.760687,-0.596077,0.473279,0.314433,1.310948,-0.050068,-0.664506,0.944378,1.188128,0.921615,-0.65323,-0.295129,-0.484313,-0.406329,-1.364048,0.334783,0.369796,0.870104,-0.720708,0.744454,0.715282,-0.668827,-1.783864
