word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
ordre,0.878314,0.567293,-0.266497,-0.587879,1.014673,0.010274,-0.548627,-0.396333,-0.254515,-0.116092,1.038349,-0.042806,0.326461,-0.052031,-0.493634,-0.591322,-0.291223,2.423317,-0.451989,-0.079953,0.809014,-0.329256,-0.1636,-0.133886,0.39734,-0.426317,-0.550823,-0.235721
variable,0.566969,-1.417049,-1.125834,0.562828,1.032323,0.033473,1.061539,-0.618829,0.226288,0.474529,-0.17789,0.336566,-1.504293,-0.853458,0.035234,-0.741448,-0.444349,0.913859,-0.604075,0.303812,0.035156,0.745921,-0.592772,0.426737,1.506151,-0.756149,0.713719,-0.599094
base,0.853105,-0.564859,-0.986665,-0.133558,-0.168633,-0.391851,0.508985,-0.317694,-0.700615,0.782593,0.266343,-0.163405,-1.162482,0.130315,-0.054417,-0.081358,0.3797,1.925339,0.060166,-0.155913,-0.629167,0.346225,-0.386669,0.543344,0.369985,-0.592583,-0.177474,0.268386
géométrie,0.586912,-0.184821,-1.421734,-0.478194,0.748882,0.259073,-0.515531,-0.596464,0.395924,0.17308,-1.306222,-0.560347,-0.47547,-1.622048,1.036321,-0.230837,-0.154979,0.61422,-0.343611,-0.3123,-0.200178,1.561445,0.376088,0.121357,0.199935,-1.687564,1.124096,0.423973
analyse,-0.107799,0.149743,-1.657482,-0.657158,0.75436,1.168457,0.648364,0.321857,0.114032,-0.19887,-0.069241,-0.49284,-1.197277,-1.062763,0.115887,0.10093,-0.182032,1.700789,0.566985,-0.371293,-0.765682,1.086787,0.347034,0.173273,0.637236,0.577442,1.091749,0.063773
loi,-0.256846,0.023561,-0.622523,-0.495772,1.476131,-0.526816,0.890288,0.817122,0.304599,0.480334,0.804157,0.609363,0.091629,-0.603654,-0.136773,-0.331252,0.129949,2.335069,0.595543,-0.475809,-0.041721,0.018576,0.539398,-0.176436,0.465599,0.279693,-0.897818,-1.649396
définition,0.435409,-0.729212,-1.305629,-0.492912,0.860592,0.127858,0.565219,-0.089831,0.108992,0.013648,-0.008778,0.28206,-1.273136,-1.667172,-0.146869,-0.024037,0.261772,1.605965,0.500656,0.001295,-0.625178,0.679079,-0.044506,-0.326468,0.657595,-0.171674,0.746208,-0.728865
réel,0.319623,-1.027804,-0.648837,-0.243087,0.598604,0.613798,0.73342,-0.699203,0.615076,-0.003882,0.091029,0.683617,-0.546975,-0.906874,-0.019923,0.242992,-0.650638,2.013355,0.703245,0.495327,-0.84715,0.139111,0.137734,-0.477654,0.411665,0.399784,0.782237,-0.120781
dimension,-0.093608,-0.838326,-0.48531,0.079288,0.615067,0.61185,0.127798,-1.33105,-0.425975,0.393889,-1.036636,0.669906,-0.498786,-0.707155,0.376695,-0.0331,-0.345309,1.851271,0.954969,0.552066,-0.595625,0.340596,0.094754,0.285992,0.744763,-0.811023,0.647028,0.391662
statistique,-0.419874,0.327841,-0.78008,1.426044,0.086221,0.147594,0.358255,0.983647,-0.175091,-0.601872,-0.757642,-1.612339,-1.363548,-0.492156,-0.336114,-0.247927,-0.422187,1.130635,1.316762,-0.132005,0.161858,0.055713,-1.418961,-1.245628,0.800887,0.196056,-1.08303,-0.195714
sommet,0.538414,0.302073,1.474602,1.147212,-0.960096,0.528384,-0.534907,-0.722977,-0.150743,0.518244,-0.679182,-0.354399,-0.690901,0.475663,-0.620293,-0.389465,0.47779,1.515727,0.482381,-0.599545,-0.048402,0.111495,-0.146155,0.614017,1.783198,-0.97776,0.549197,-0.264026
logique,0.136886,-0.379072,-1.440071,-0.625819,0.770805,0.300513,-0.245598,0.028401,0.680965,-0.192044,-0.488266,0.324024,-0.190056,-1.414318,0.457574,-0.199695,0.028038,1.581161,0.707231,0.408095,-1.047661,1.457553,0.299752,-0.924699,-0.3014,-0.601838,0.931102,-0.415887
terme,0.269554,-0.053401,-0.519483,-0.473428,-0.059139,-0.384086,-0.093524,-0.279736,0.462847,-0.006681,0.254493,0.17197,-0.990299,-0.723938,-0.084389,-0.319549,0.099923,2.120171,0.260996,0.053175,-0.428948,0.141761,-0.993265,-0.360427,0.279978,0.070837,0.655352,-0.567922
trois,0.451684,0.488431,0.933939,0.267628,-0.257485,-0.009362,0.157831,-0.518028,-0.01088,0.294579,-0.239945,-0.18901,-0.330322,0.39421,0.275455,0.077281,-0.038744,2.332296,-0.326363,0.670932,0.347152,0.517918,-0.714856,0.061297,0.641063,-0.063165,-0.640527,0.223671
plan,0.503827,0.005,-0.283124,0.082507,-0.055191,0.041184,0.553636,-0.315577,-0.100849,0.084482,-0.336746,0.245695,-0.076864,0.44313,0.020964,-0.075852,0.272193,2.444102,0.853336,-0.065208,-0.373007,0.519742,0.980985,0.250183,1.023498,-0.688915,0.517102,-0.295726
formule,0.080697,0.387611,-0.356301,-0.058426,0.342527,0.325238,0.354744,0.46358,1.787462,0.511088,-0.692488,-0.213363,-1.239806,-1.056058,0.398123,-0.263921,-0.103797,0.957568,0.247248,0.581373,0.020086,0.645541,-1.061848,-0.802038,-0.204216,-0.716922,-0.237797,0.486925
droite,0.466444,0.554223,1.0464,0.266904,0.566409,0.57315,-0.188713,-1.598945,-0.223485,1.302501,-0.934833,-0.048271,0.116814,0.652331,-0.160805,0.107314,1.423553,2.011173,0.060365,-0.86173,0.457929,0.945201,0.146679,-0.742303,0.309132,-0.633838,0.411743,-0.734311
$\mathbb{C}$,0.517672,-0.333633,-0.445165,0.424069,0.118245,-0.006702,0.281499,0.038899,-0.122233,0.200916,-0.162526,0.549577,-0.259563,-0.426225,0.572136,-0.533716,0.612699,1.456258,-0.298333,0.514207,0.022337,0.431289,-0.887262,-0.22761,-0.162654,0.144105,-0.074131,0.483809
solution,0.801644,-0.675118,-1.944429,-0.108787,0.189593,-0.306063,1.083918,0.181568,1.425345,0.883888,-0.38065,-0.011922,-0.329818,-0.40026,0.227436,0.352194,0.085251,1.522851,-0.207138,-0.041429,-1.269688,0.068869,-0.04356,0.259571,-0.135743,-0.013839,0.626014,-0.059585
modèle,0.627478,-0.930819,-1.231653,-0.152996,0.055739,-0.326587,0.584646,-0.580209,0.302101,0.406651,-0.554732,0.668405,-1.159992,-0.748798,0.506384,0.172571,-0.502578,1.916033,0.338899,0.183862,-0.02124,0.562905,0.056331,-0.176869,-0.684625,-0.807916,0.130014,1.20024
linéaire,0.88836,-0.714933,-0.972974,0.457193,0.815833,0.283979,0.397,-0.886605,0.194847,0.946886,-0.797965,0.169582,-1.437356,-1.255681,0.710155,-0.092764,0.063512,0.695839,-0.00163,-0.314812,-0.395158,1.057303,0.088516,0.057152,0.91,-1.200897,1.078845,-0.146584
probabilité,0.051788,-0.979551,-1.265844,0.960822,0.766161,0.954481,0.298281,-0.024131,0.638119,0.736359,0.496132,-0.005341,-0.459225,-1.637065,0.520453,-0.385697,-1.298322,0.57473,-0.34611,0.058777,-0.597238,0.286551,-0.415481,-0.990154,1.178773,-0.031856,0.682866,-0.838973
série,0.369241,-1.057446,0.943438,0.010023,0.289699,1.131631,0.775136,-0.264589,0.100423,-0.376388,-0.496349,0.691617,-0.388488,0.557765,0.171234,0.190566,-0.246863,0.852292,1.274073,1.232736,-0.150852,0.297672,-0.786333,0.360036,-0.020911,1.284328,-0.693109,0.969348
somme,-0.264647,-0.099424,-0.418932,0.113343,0.058548,-0.037289,0.468185,0.449825,0.021654,0.681058,-0.196027,0.866919,-0.063302,0.11905,-0.112967,0.197394,-0.364172,1.633494,-0.85071,0.689079,0.164908,-0.213058,0.524061,-1.422572,1.096431,-0.253951,-0.785429,-0.684449
mesure,0.07839,-0.136194,-0.460588,1.075869,0.291574,0.195461,0.934542,0.084203,0.089547,0.809253,0.498756,-0.199138,-0.809656,-0.880526,-0.242248,-0.842404,-0.150419,2.320769,-0.105239,-0.246351,-0.253084,0.414402,0.171591,0.831666,0.646428,-0.55028,0.250242,-0.244787
carré,0.108682,-0.136923,0.809114,0.171446,0.200979,0.21822,0.153631,-1.08887,-1.055497,1.214922,-1.584408,0.426602,-0.676161,-0.0344,0.317389,0.207202,0.195406,1.406624,-0.588484,-0.057137,0.681409,0.482601,0.55652,-0.171607,0.888516,-1.01708,-0.072994,0.387725
vecteur,1.292854,-1.49774,-1.466765,0.162475,0.82887,0.485293,-0.117102,-0.531684,0.359138,0.451002,0.099016,-0.392314,-0.482224,-1.533479,0.039174,-0.518148,0.080454,0.502599,-0.854591,-0.70144,-0.804683,0.864736,-0.517988,0.017613,0.864372,-0.267753,0.802862,-0.49098
connexe,0.71005,-0.456186,-0.649039,-0.153404,0.48613,0.373958,0.032861,0.370804,-1.583232,-1.400516,-0.303624,0.022658,-1.272581,-0.037634,-0.552865,-0.123234,0.775664,1.108345,0.496589,-0.829695,0.451658,-0.781507,0.021445,0.055117,0.505602,0.030788,-0.667007,0.483427
classe,0.16999,-0.753074,-0.514058,0.351483,0.109808,-0.574569,-0.178073,-0.281848,0.180187,-0.479559,0.30131,0.077712,-0.190466,-0.459501,-0.363988,-0.271012,-0.034475,1.754043,-0.216444,0.378586,0.571471,0.786952,-0.661586,0.252546,-0.325462,-0.419359,-0.688017,0.566894
produit,0.030699,-0.954604,-1.355118,-0.603929,-0.554347,-0.828527,2.067845,0.349606,0.830206,0.961758,-0.519793,0.169469,-1.622227,0.041698,0.249562,0.730017,0.022496,1.422226,-0.588151,0.00849,-0.490424,-0.793146,-0.893882,0.619046,0.174534,0.758302,0.201083,0.331908
égal,-0.2656,-0.575784,-0.31705,1.0406,1.196426,-0.235759,0.427343,-0.75853,0.729424,1.38289,-0.125813,0.698846,-0.222452,-1.621595,0.388765,-0.296853,-0.176789,1.638707,-0.480815,0.418928,0.501967,0.505399,-0.533569,-0.310202,1.235031,-0.542829,-0.150708,-0.134809
cercle,-0.067494,0.506251,0.340466,0.060114,0.341055,0.120764,-1.194908,-1.08879,-0.142394,-0.367948,-1.200081,0.130242,-0.150286,-0.218264,-0.455414,0.629737,0.527558,1.500703,-0.577972,-0.180458,0.057886,0.727969,-0.017304,-0.151798,-0.009242,-0.424134,0.060875,-0.164148
partie,0.834915,0.435626,0.20504,0.410193,-0.733561,-0.302652,-0.092814,-0.42786,-0.345216,0.083557,-0.013798,0.485144,-0.485546,0.665324,-0.080308,0.033519,0.379025,2.152983,0.090259,0.077502,0.02635,0.121601,-0.472508,0.133157,0.970516,-0.129625,0.179241,-0.406417
relation,0.457719,0.139344,-0.521153,-0.098293,0.618302,-0.381704,-0.118194,-0.024483,0.850316,-0.726365,0.326492,0.464125,0.438955,-0.92942,-0.448681,-0.144215,-0.103761,2.029439,0.541323,-0.635484,-0.392227,-0.136224,0.237757,0.199834,0.398244,1.109705,0.685572,-0.405746
courbe,0.306194,-0.598073,-0.061316,0.673475,0.461508,0.009557,0.278321,-1.042975,0.189426,0.859511,-1.260791,0.735836,-0.824261,-0.25555,0.546041,-0.740013,-0.644822,0.783105,-0.343499,-0.320889,0.044542,1.613982,0.634874,-0.493357,0.998509,-1.431678,1.167464,-0.313642
différent,0.545787,-0.183773,-0.642496,-0.549594,-0.163046,-0.331401,0.49706,-0.856938,0.03045,0.087181,0.092601,0.115979,-1.392595,-0.47169,-0.101214,0.444466,0.154264,2.503712,-0.000374,0.432024,-0.496565,0.613446,-0.829591,0.449824,0.783408,0.090663,0.412023,-0.081232
complexe,0.589373,-0.480603,-0.739685,-0.185739,-0.624023,-0.259901,0.217282,-0.487559,-0.183643,-0.125548,-1.068211,-0.185203,-0.826337,-0.796275,0.839405,0.15289,-0.229507,1.8628,0.335785,-0.39663,-0.816777,0.052134,-0.149741,0.50942,0.754078,-0.541559,1.055714,-0.143304
matrice,0.949827,-0.306167,-1.503615,-0.180602,0.917442,0.426401,0.210074,-0.479451,0.113404,1.74622,-1.240972,-0.381746,-0.664405,-1.310122,0.936341,0.013569,-0.024375,0.150529,-0.074607,-0.095974,-0.276903,0.293505,-0.266585,-0.172152,0.278927,-1.204466,0.678976,-0.277508
domaine,1.036374,-0.036072,-1.443351,-0.82466,-0.403676,-1.07929,0.144363,-0.111311,-0.14761,-0.842207,-0.031179,0.341234,-0.468833,-0.282325,-0.023701,0.559271,-0.361952,1.960368,-0.345335,-0.139337,0.114489,-0.076514,0.427812,-0.165675,1.369152,0.389343,0.436737,0.05892
