word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
variable,-1.411812,-0.717102,1.291557,1.287039,0.516079,-0.20196,1.099554,-0.109105,0.478097,-0.255824,0.80458,0.575653,-0.137685,0.081359,0.510379,-1.832944,-1.281238,0.398279,-0.408424,-0.95912,-0.292723,0.509752,0.947907,-0.567589,-1.081411,-0.229549,0.340553
base,-1.398918,-0.248669,0.57573,-0.498377,0.413565,-0.693315,-0.036473,0.23612,1.14467,-0.73211,0.448902,0.901888,-0.731207,-0.021785,0.220567,-1.134811,-0.391508,-0.296788,-0.189141,-0.048729,-0.251338,-0.184981,0.754014,-0.396287,-0.478655,0.669014,-0.230666
géométrie,-0.754033,0.250221,0.433838,1.166503,0.053343,-0.333141,0.516399,0.176212,-0.186203,-0.247523,1.267312,-0.249464,-0.011582,0.482086,-0.449702,-1.692207,-1.648142,-2.314064,-0.358519,-0.417382,1.312558,0.280808,0.2675,-0.371188,-0.981874,0.439526,1.605746
analyse,-1.893697,-0.696996,0.909671,-0.098634,-0.052842,-0.200256,0.530841,0.130802,-0.160232,0.209212,1.499057,0.684574,0.842409,0.205203,-0.674051,-1.745835,-0.38139,-0.913429,-0.255842,-0.097011,0.785284,0.511095,-0.048127,0.455354,-0.40539,0.501794,0.004702
loi,-1.156131,-0.762434,1.746365,0.180771,0.755573,-0.139639,0.691694,-1.113838,0.826468,-0.208614,-0.160356,1.241322,0.039031,0.616851,0.109356,-0.608743,1.37366,-0.529193,-0.654746,-0.161951,0.796963,1.033174,0.827327,0.25754,0.885049,-0.414169,-0.027569
définition,-1.498424,-0.599642,1.325343,0.504897,0.359854,-0.187404,0.434698,0.330111,-0.121844,-0.277067,1.183288,1.124301,0.268492,0.81357,0.374695,-1.785707,-0.297605,-0.534611,-0.58371,-0.737273,0.871407,0.266854,0.647887,-0.420514,-0.494165,0.036357,0.603506
réel,-1.56097,-0.887401,0.608523,0.767961,0.04306,0.172822,0.227585,-0.127153,-0.207086,-0.346586,0.53057,0.950669,0.823677,0.137571,0.29094,-1.739443,0.132471,0.358507,-0.443414,0.178457,0.924105,0.025169,1.172686,-0.186356,-0.599892,-0.231286,0.816279
dimension,-1.398205,-0.16861,0.452307,1.000795,0.289735,-0.011097,-0.07703,0.406748,0.873291,-0.169609,-0.081055,0.888301,0.312084,0.150113,0.090495,-1.583089,-1.028005,-0.399953,-0.975902,0.307662,1.030683,-0.298248,0.466542,-0.567612,-1.213929,0.128495,0.9889
statistique,-0.618953,-1.869023,0.738261,1.139584,1.021555,-0.702418,0.634647,1.673458,-0.35757,1.003773,0.787899,1.054952,-0.389229,-0.336599,0.284961,0.434818,-0.098632,-0.496394,-0.738158,0.146511,-0.400066,0.562301,0.346862,0.440507,0.640143,1.433124,0.546305
sommet,0.129909,0.303018,0.160165,0.782587,-0.147198,-0.282329,-0.313174,0.027447,0.456705,0.081321,-0.654585,1.159875,-1.813191,-0.145131,0.256969,-2.041663,-1.090761,0.506578,-0.698352,0.986215,-0.40467,-0.266547,-0.261478,0.003171,0.519578,1.030028,0.598675
logique,-1.625865,-0.074389,0.676337,0.296845,0.550478,-0.380864,1.179906,0.637908,-0.854994,-0.313917,0.613903,0.470801,0.756645,0.654537,0.175221,-1.333162,0.068075,-1.183213,0.063891,-0.145719,2.297134,0.370446,0.73909,-0.262262,-0.627098,0.347554,0.996187
terme,-1.50647,-0.722094,0.524289,0.003695,0.499121,0.045832,0.235137,0.100589,-0.080239,-0.044174,0.469179,0.702472,-0.434023,0.445476,0.865091,-1.331292,0.689506,0.142726,0.370747,0.282464,0.173184,0.070339,0.504709,-0.149151,-0.330564,0.488768,0.260494
trois,-0.332192,-0.919549,0.102609,0.232136,-0.239435,-0.733766,0.022612,-0.319958,0.723789,-0.19458,-0.376301,0.289458,-0.670223,0.216893,0.038221,-0.928872,0.046594,0.205629,-0.183454,1.82546,-0.562217,0.025538,0.801529,-0.577863,-0.101873,0.970009,-0.222233
plan,-0.867099,0.06222,0.691322,0.120043,0.08513,0.19865,0.164241,-0.359161,1.005991,-0.80943,-0.142684,0.639003,-0.105797,0.091393,0.118025,-1.540176,-0.551834,-0.241679,-0.765559,1.001748,0.720147,0.024107,0.504785,0.47302,0.509435,0.720052,0.001494
formule,-0.945233,-0.599855,-0.03935,1.593198,0.563451,-1.178136,0.9466,0.557346,-0.940295,-0.063534,0.761338,0.554006,-0.020611,0.765584,0.218929,-1.038697,-0.245126,-0.801478,0.546595,0.478482,-0.182777,-0.003529,0.913746,-0.668439,-0.397074,-0.190964,0.404843
droite,-0.226339,0.080733,0.413158,-0.135048,-0.775916,-0.260253,0.902201,-0.935248,0.609399,0.087738,-0.437133,1.047361,-0.969275,-0.291242,0.757742,-1.466478,-0.657829,-0.502256,-0.32805,1.604863,0.742744,-0.288664,-0.358029,-1.368821,0.957054,0.55505,0.33245
$\mathbb{C}$,-0.307119,-0.636632,0.481441,0.051318,0.343219,-0.837245,0.682782,0.119568,0.705122,-0.003687,0.147319,0.298644,-0.004827,0.448075,0.753056,-0.631689,0.014892,0.182413,0.355663,0.555305,0.156534,-0.348358,0.897335,0.002405,-0.909809,0.324234,-0.0612
solution,-2.008166,0.294659,0.26574,0.62432,0.835524,-0.143014,0.477926,0.02924,0.092509,-0.600406,0.690704,0.840412,0.556789,0.205319,0.282194,-1.352576,-0.629868,-0.575167,0.725837,-0.398201,0.496198,0.066215,1.69989,0.287166,-0.254204,-0.46434,-0.62976
modèle,-1.512725,-0.32713,-0.129722,0.570965,0.229198,-0.538322,0.17791,0.454257,0.495899,-1.305508,1.171234,0.435077,0.320979,-0.140081,0.482293,-0.661628,-0.160287,-0.628999,-0.465814,0.485397,0.386746,-0.392536,1.060196,-0.329379,-1.472787,-0.190333,0.497978
linéaire,-1.188862,0.197764,0.764098,1.288358,-0.233456,-0.334029,0.899405,0.03334,0.074367,0.006108,1.392798,0.721953,-0.530935,0.242456,0.292807,-1.898423,-1.797,-0.415893,-0.434715,-0.766933,0.863988,-0.025267,0.931056,-0.569201,-0.92895,0.075313,0.72028
