word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
formule,1.369473,-0.711455,-0.332992,1.356474,1.339518,-0.498223,0.375654,-0.792133,0.309524,-2.106195,-0.039115,0.174821,0.091409,-0.169037,0.105655,0.437448,0.531154,-0.44065,0.631912,0.445101,1.218161,1.290503,-1.419249,-0.345466,-0.29034,1.212468,-1.252281,-0.600301,0.630287,-0.019948,0.770437,-0.102438,-0.681996,-0.91686,-0.332348,-0.13864,-0.114117,1.253467,0.757612,0.175196,0.610841,-0.564385
droite,-0.117189,-0.704285,0.556578,0.699481,0.984063,0.570464,-0.074534,0.33074,-1.338357,-1.331612,1.437512,1.495321,0.389437,-0.733508,-1.915867,2.448518,-0.818425,-0.329181,0.44697,0.755709,0.763757,0.598149,-0.137449,-0.90083,1.078771,0.402991,-1.353229,0.452679,0.599939,0.961637,-0.66952,-0.020059,0.136555,-0.191994,0.047877,-0.07532,0.978067,0.456857,0.44687,0.495872,1.383049,0.158809
$\mathbb{C}$,0.185923,-0.863178,0.10683,0.244241,-0.061489,0.638032,0.915837,-0.271112,-1.174339,-2.309499,0.956301,0.773704,0.122877,-1.222713,-0.832317,0.961303,0.596573,-0.40856,-0.145703,-0.058099,0.559683,1.295981,-0.454738,-0.484876,0.949211,0.323965,-0.844199,-0.094472,1.331762,0.382534,-0.236468,0.553208,0.162088,-0.237868,0.518825,0.134211,-0.051392,0.071137,-0.186248,-0.72323,0.770881,0.012493
solution,0.591675,0.228252,-1.410776,0.406384,0.793728,0.530287,0.378581,-1.285598,-0.174645,-1.186153,0.350106,0.226059,-0.675801,-0.802479,-1.501608,0.494924,0.234397,1.061722,0.514906,-0.352336,1.7976,0.607935,-0.902143,-0.127799,0.423906,-0.900551,-0.757609,-0.040193,1.122488,0.691668,0.874887,0.165555,-0.853018,-0.208018,0.647843,-0.657819,-0.504404,0.587311,0.438937,-0.95894,1.310164,-0.440294
modèle,1.425676,-1.41546,-0.317173,0.366885,1.810654,-0.060588,-0.430846,-0.141645,0.313676,-1.117714,1.144943,-0.246419,-0.203782,-0.317864,-0.558211,-0.129529,-0.69694,0.099291,-0.011699,-0.496061,1.015391,2.012792,-1.06675,0.419146,-0.109365,0.272231,-0.008546,0.429744,0.192276,0.369919,0.620178,0.692304,0.139512,0.641686,1.158229,0.731463,0.601737,-0.321087,1.278569,-0.833162,-0.254356,0.140387
linéaire,0.483315,-0.891683,-0.692405,-0.386529,1.796055,0.002694,0.339512,-0.621402,0.008946,-1.373785,-0.141205,-0.156277,-0.354167,-0.433183,-1.110935,1.351555,-0.31981,0.495803,0.646218,-0.781457,0.701008,1.169996,0.191447,0.277189,0.833472,-0.722884,-2.172136,0.142586,0.051558,0.69182,1.212418,1.226009,-0.380035,0.047086,0.632121,0.715521,-0.361344,1.238268,0.604449,-0.94239,0.5816,0.170696
probabilité,1.347656,-2.061265,-0.111516,0.290228,2.199828,0.501695,0.209516,-0.289754,-0.306145,-1.468424,0.231238,0.322807,0.759246,-0.233761,-0.259603,-0.531101,-0.697945,-0.132593,0.593218,0.147643,0.94134,1.251171,-1.350765,0.774168,0.548664,0.292058,0.230406,-0.001306,0.568991,0.2529,0.387944,0.473212,-0.740967,-0.317745,0.4163,0.585354,0.222725,-1.471614,0.632206,0.137197,1.056572,-0.420582
série,0.696662,-0.221869,-0.33223,0.027213,1.794179,0.097953,0.085256,-0.495595,-0.423481,-1.162507,-1.025545,-0.082327,1.042042,0.281813,-0.911301,-0.19385,0.44672,-0.361417,0.953172,-0.044637,1.75831,0.87762,-1.345568,0.412827,0.466645,0.80974,-1.586597,0.766982,0.889835,0.324734,0.533302,0.0863,-0.56066,-0.620959,-0.248937,-0.342989,-0.340076,-0.510843,-0.075376,0.819399,0.014257,-0.183761
somme,0.885494,-0.683685,0.621185,-0.662721,1.373793,0.121412,0.56788,-0.216343,-0.139681,-1.73908,-0.192385,0.218127,-0.226637,-0.57497,-0.726845,0.606764,0.973088,0.13249,0.716016,0.637147,1.68416,0.168837,-1.849491,0.077226,0.908984,1.519797,-1.262739,0.051545,0.604857,0.758653,1.181096,0.302982,-1.288688,0.511874,0.103857,0.300586,0.370108,-0.116911,-1.178617,0.611648,0.795464,0.725636
mesure,0.073266,-1.103884,1.062382,0.972654,1.395588,0.177797,-0.057155,0.115106,0.599085,-2.270085,0.009977,0.241992,-0.044706,-0.276114,-0.175356,0.571505,-0.576695,0.414268,0.748049,-0.064216,1.379516,1.000214,-0.680246,1.036046,0.683625,0.551417,-0.512644,0.66223,0.831551,0.537617,0.029155,0.637107,-0.444355,0.087007,0.504914,0.786703,-0.260934,-0.554117,0.817362,0.954874,0.342073,0.765434
