word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
statistique,-0.398481,0.053306,-0.381823,-2.830455,1.036061,0.253094,0.069796,-0.596518,1.816191,0.351771,0.237174,-0.211974,-1.286269,-0.30204,0.403499,0.08455,0.962252,0.096493,-0.913938,-0.61359,0.394662,-0.006828
sommet,-1.823772,-0.192569,-0.949227,0.115304,-0.495817,-0.886265,-0.377508,-1.655745,1.151606,-0.391407,-0.035298,-0.137054,-0.289795,-1.055325,-0.505787,0.233158,0.946171,0.236085,0.888647,0.322998,0.809969,0.098344
logique,-0.277371,0.640452,0.918397,-0.32051,-0.279132,0.444179,0.174472,0.288049,0.733811,-0.110962,-0.82636,-1.398228,-0.186879,-0.129782,-0.597516,-0.068785,0.434848,2.035933,-0.08878,-2.384488,-0.042838,-0.784458
terme,-0.029981,0.221778,-0.393721,-0.315586,0.573508,-0.028496,-0.03266,-0.591107,0.191901,0.555511,-0.670969,-1.08189,-0.553874,-1.262886,-0.650261,-0.306407,0.98949,1.09006,0.310764,-0.741437,-0.366781,0.256137
trois,-0.461301,-0.508598,-1.381358,-0.871527,-0.425419,-1.206431,-0.642852,-0.176411,0.003605,0.076102,0.191759,-0.093585,-0.752053,-1.269175,-0.916675,0.120904,0.339052,0.230975,0.002497,-0.064043,-0.463689,0.372334
plan,-0.50249,0.372675,-0.63198,-0.360299,-1.253469,0.035098,-0.640256,-0.394016,0.755085,-0.664826,0.438271,-0.605034,-0.117557,-1.270229,-0.351816,0.159059,0.656626,1.437328,0.778751,-0.44649,-0.322387,0.217384
formule,-0.165537,0.339814,0.213821,-1.144116,0.506927,-1.31942,1.343576,0.430933,0.780355,0.119059,-0.944288,-0.735404,-0.932132,-0.453806,-0.05309,0.675563,0.635135,0.706393,-0.379632,-1.219415,-0.041789,0.130308
droite,-1.481777,-0.905185,-0.660049,-0.044545,-0.881117,-1.496051,-0.357561,-1.095475,0.192521,-0.587528,1.119618,-1.054202,0.655463,-0.667533,-0.919538,0.038907,0.986246,0.989649,0.212368,-0.567989,0.402801,0.192885
$\mathbb{C}$,-0.4404,0.211784,-1.024144,-0.385936,0.104446,-0.320816,0.335515,0.005842,-0.650198,0.059567,-0.098266,-0.414705,-0.990506,-0.78124,-0.389101,0.349056,0.600625,0.4492,-0.16381,-0.80106,-0.598887,-0.504623
solution,0.193561,1.318302,0.510034,-0.222171,0.282373,0.150683,0.55197,0.835212,0.248036,-0.147011,-0.357646,-0.723837,-0.479444,-1.306632,0.181355,0.477499,1.037319,1.724587,1.06319,-0.976332,-0.727552,0.110289
