word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
propriété,-0.540254,-0.846625,-0.183243,-0.27659,1.544209,0.622018,0.509604,0.143679,0.368604,-0.093939,0.684184,0.727231,-0.180175,-0.053971,-0.043888,1.128325,0.350306,0.143102,-0.566192,0.120977,-0.207528,-0.205044,-0.015853,0.589147,-0.17724,1.005867,-0.698351,-0.124842,-0.777992,-0.498092,-0.892712,-1.140555,-0.64033,0.629343,0.137893,0.279551,-0.236001,0.954131,0.393956,-0.320316,-0.233783,0.456558,0.379158,-1.196318,0.22359,-0.609954,-0.097203,0.009136
ordre,-1.349681,0.545839,-1.030059,-0.416089,1.953916,0.188726,-0.045826,-0.525495,0.005784,-0.417651,0.152918,0.120177,-0.210808,0.194606,0.197174,0.909418,0.274013,0.483297,-0.503394,0.345031,-0.129478,-0.515247,-0.496161,-0.022347,-0.841804,0.026367,0.039367,-0.488282,0.059531,0.006602,0.090823,-0.36578,-0.44369,0.006377,0.378368,-0.378901,0.47377,0.150327,-0.26025,-0.594693,0.72085,-0.518634,-0.139067,-0.131265,0.407334,-0.365056,0.501896,0.423092
variable,-0.230866,-1.272711,0.885449,-1.019475,1.14501,1.383416,-0.130742,0.153428,0.052738,0.553166,1.045056,0.024374,0.199966,-0.291335,-0.885399,0.710072,0.293922,0.379429,-0.621231,0.689182,-0.008308,-1.085647,-0.312995,-0.109214,0.329915,0.008862,0.194072,0.064134,0.14763,-0.236068,-1.57795,0.21596,0.940622,0.51486,0.520209,-0.290302,-1.013101,0.757012,0.620423,-0.025453,0.953358,-0.284572,0.818052,-0.62541,0.851658,-0.162198,0.215126,0.495961
base,-0.787252,0.148644,0.044765,-0.566136,1.262379,0.031735,0.340431,0.212469,-0.127241,0.473097,0.16266,0.388863,0.511661,0.972119,-0.044466,-0.061173,-0.099305,0.112087,-0.040641,0.142309,0.082389,-0.838824,0.521872,0.042677,0.001994,0.058462,0.12277,0.047191,-0.353297,0.063665,-0.93326,-0.99534,0.40921,-0.003472,-0.037532,0.043679,-0.604575,1.006451,0.043818,0.440898,0.499038,-0.714253,0.673109,-0.840508,0.575908,-0.111549,0.857525,0.34401
géométrie,-0.317139,-0.005103,-0.160486,-1.375199,0.154182,1.03841,0.075412,-0.143042,-0.322506,1.264784,1.019513,0.719136,0.995917,0.0737,0.2237,0.643496,-0.097676,1.009512,-0.477933,-0.23411,0.352249,-0.736799,0.042052,-0.749786,0.689421,1.497797,0.264426,-0.151639,-0.240128,-0.43319,-0.586476,-0.272346,-0.151145,0.115532,1.659511,0.188684,-0.147074,-0.17,1.626909,0.828209,0.8456,-0.746957,0.459255,-1.657345,-0.528578,-0.63021,-0.67257,0.765611
analyse,-0.47574,-0.039073,0.168152,-0.751389,0.60961,0.389178,-0.110455,0.66139,0.029005,0.308624,0.959446,-0.066277,0.799058,0.489587,-0.81316,0.2759,0.129153,-0.178198,-0.40275,0.303447,0.532192,-0.055462,0.439305,-0.422912,0.454193,1.388243,0.848977,-0.460263,-0.211753,-0.088823,-0.884018,-0.514612,0.246211,0.271135,-0.256747,-0.252545,0.615221,-0.115126,1.279678,-0.311365,0.681095,-0.800589,0.652647,-0.784019,-0.550721,0.043412,0.639155,0.072685
loi,-0.31312,0.249926,-0.063438,-0.277417,1.49662,-0.757997,0.050807,-0.196733,0.327823,-1.125382,-0.555392,0.75379,0.074934,-0.009769,-0.835213,1.186714,-0.396433,0.50778,-1.038946,-0.244676,0.562198,-1.003485,-0.706842,-0.291263,0.011087,1.949405,0.034071,0.187159,-0.071101,-0.257179,-0.782202,0.000464,0.384857,0.767306,-0.261245,-0.513836,-0.462901,-0.069629,-0.371745,-1.762674,0.655659,-0.175482,-0.009763,-0.326841,0.264095,-0.450737,0.899655,-0.365434
définition,-0.589951,-0.640758,0.11006,-1.061667,1.003229,0.301273,-0.522204,0.187424,-0.070317,0.474921,0.729847,0.339914,0.332945,0.183768,-0.62907,0.911928,0.086329,0.421762,-1.220676,-0.09826,0.251538,-1.010045,-0.058027,-0.169257,0.497072,1.456904,0.592037,0.216991,-0.151241,-0.372389,-0.835695,-0.212296,-0.035534,0.727742,-0.034358,-0.437533,-0.558583,0.537855,0.857486,0.33335,0.182565,-1.038616,0.690469,-0.550721,0.151839,-0.40371,0.632365,-0.221585
réel,-0.469039,-0.011109,0.398999,-0.38676,0.534653,0.25443,-0.562039,0.03537,-0.433264,0.525359,1.272732,0.128052,0.252987,0.420237,-0.642882,1.36559,0.133845,0.420913,-0.693333,0.472715,0.459195,-0.396628,-0.241793,1.206516,-0.199081,0.965299,0.395489,-0.170652,-0.046671,-0.714323,-0.77555,-0.230737,-0.039725,1.061927,-0.086194,-0.289362,-0.469896,0.294808,1.265875,-0.169855,0.569554,-0.168246,0.894459,-0.173437,0.149351,0.104793,0.607349,-0.089405
dimension,-0.456386,-0.077604,-0.066801,-0.090986,0.458221,0.294128,-0.070636,-0.25078,-0.812777,1.103678,1.468199,0.735873,0.657346,0.493543,-0.959705,1.037413,0.431813,0.475516,-0.423733,-0.16925,0.208341,-0.454546,0.280618,0.669751,-0.306303,0.892305,0.529539,-0.652766,-0.473414,-0.714657,-0.565058,0.181391,0.391278,0.343728,0.853021,0.212536,-1.060917,0.472429,0.694645,0.330041,0.587959,-0.742996,0.320221,-0.745456,0.224679,-0.294643,0.006449,0.107065
statistique,-0.07074,-0.628212,0.829773,0.105035,0.583221,1.369057,-0.961194,-0.207275,0.542571,-0.594841,0.777333,0.706562,1.673188,1.3602,-0.983731,0.042973,0.697566,-0.219543,-1.170449,-0.412063,-0.354623,-0.402373,1.221359,0.260993,0.298617,0.171186,-0.029106,1.064569,0.744297,0.398682,-1.374358,-0.415399,-0.627419,0.31378,0.005259,-0.177725,0.807309,-0.494045,-1.125212,-0.741688,0.477054,0.093569,0.546241,0.198131,-0.442169,-0.427988,-0.007744,0.070146
sommet,0.868176,0.506844,-1.135226,-0.06117,1.533366,0.708836,-0.554612,-0.158786,0.224007,0.666711,0.610915,0.296993,0.885227,0.385606,-0.044914,-0.016887,-0.089441,0.854316,-0.100335,-0.928983,-0.153471,-0.894366,0.596631,0.73588,-0.157351,-0.499702,0.350432,0.201284,-0.849548,-1.251047,0.85897,-0.272589,0.784669,-1.094176,0.398609,-0.059301,-0.788691,0.799239,0.317394,-0.026118,0.28387,-0.629717,0.38612,-0.014714,0.50016,0.520488,-0.672759,1.001699
logique,-0.270847,-0.499409,0.157052,-0.700884,0.416854,0.240498,-0.603048,-0.151294,-0.263195,0.627571,0.465242,0.365162,0.770426,0.585172,-0.147261,1.519947,-0.352834,0.461924,-0.501449,-0.917991,0.186696,0.069081,-0.38637,-0.076968,0.709842,2.206697,1.317324,0.191756,-0.160827,0.231469,-0.498584,0.447499,-0.388973,0.881035,0.388477,-0.374204,-0.033458,-0.044784,0.65852,0.549855,0.728153,-0.354026,0.685946,-1.228964,-0.745547,-0.534423,0.536979,-0.43705
terme,-0.591057,-0.135175,0.318307,-0.407794,1.479198,0.462247,0.158095,0.153648,0.398758,-0.276594,0.024976,0.170383,0.365891,0.475245,-0.574597,0.553188,0.180571,0.459159,-0.918455,-0.158966,0.276836,-0.458367,0.020326,0.45263,0.209497,0.432492,0.387025,0.255742,-0.294074,0.405711,0.016448,-0.120311,-0.311971,0.597505,-0.414561,-0.300811,0.064695,0.918061,0.581386,0.770199,0.914919,-0.213475,0.839901,-0.122452,0.183158,0.211634,0.454425,-0.542855
trois,0.112867,0.219989,-0.327063,-0.169617,1.645161,0.224582,0.174299,-0.13877,-0.306703,-0.315996,0.04985,0.753562,0.281136,0.615021,-0.305906,-0.324357,0.309304,-0.472334,0.42152,0.096604,0.638091,-0.25975,-0.377628,1.426714,-0.625369,-0.361031,0.391087,-0.035024,-0.008166,-0.120864,0.538432,-0.457128,0.317323,-0.302941,0.323001,0.314058,0.0534,0.388003,-0.243833,-0.27241,1.140029,-0.517493,0.313892,-0.176406,0.162572,-0.475675,0.254866,0.556421
plan,0.247699,0.39967,-0.269711,-0.105731,1.306929,-0.044985,0.351555,-0.05759,-0.333008,0.767641,0.28872,0.487563,0.485511,0.224888,-0.470086,0.523174,-0.124001,0.913097,0.085282,-0.318865,0.504062,0.213516,0.975206,0.365325,-0.793295,0.82683,0.348029,-0.09696,-0.534963,-0.669645,-0.728061,-0.162347,0.575922,-0.72685,0.303015,0.100568,-0.310772,0.582561,0.376625,-0.762453,0.463556,-0.195605,0.644657,-0.537598,0.422605,0.097932,0.61632,-0.412361
formule,-0.817708,-1.315192,0.397563,-0.387345,0.49803,1.441522,0.227014,-0.371227,-0.046314,-0.008365,0.468814,0.20051,0.998529,0.004336,0.545876,0.118178,0.180494,0.574623,-0.625462,-0.544438,0.667338,-1.001653,-0.19312,0.562066,0.867448,1.26746,-0.028875,1.073702,0.292996,-0.352648,0.676736,-0.323457,-0.024818,0.999547,0.228757,-0.46277,-0.028641,0.386266,0.089993,0.503547,1.864384,-0.752516,-0.160088,0.090197,-0.159393,-0.39221,-0.025591,0.395755
droite,1.118849,0.087164,-1.290746,-0.168837,2.127979,0.683065,-0.339408,-0.890452,-0.933502,-0.118806,0.618695,-0.474149,1.060237,0.207199,0.288605,0.15865,-1.084091,0.262496,-0.257619,0.556588,1.133898,-0.035716,-0.234733,-0.058934,-0.834507,0.077625,1.080543,0.413831,-1.140197,0.036809,0.734166,0.092491,0.084684,-0.561466,0.29673,0.347383,-0.932346,0.676905,-0.096388,0.025588,0.383698,-0.324425,0.058932,-0.707983,1.020212,0.864407,-0.168636,-0.038178
$\mathbb{C}$,-0.780096,-0.827903,0.686874,0.005829,1.131211,0.143783,-0.162147,0.210129,-0.250549,0.138987,0.329991,-0.046596,0.545836,0.670571,-0.04745,0.152912,-0.211928,0.617427,0.264469,0.103041,0.030218,0.053173,-0.153054,0.72606,-0.469266,0.046973,-0.046008,0.162274,-0.020004,-0.002301,-0.390166,0.17312,0.160221,0.69408,-0.528063,-0.018886,-0.245138,0.470686,-0.340584,0.44957,0.319466,-0.575573,-0.318462,-0.816228,0.323958,-0.548174,0.288771,0.031875
solution,-0.534966,-0.915054,0.185439,-0.179698,0.278286,0.440063,0.522744,0.412869,0.047076,0.106774,0.544941,-0.083949,0.216403,0.460727,0.437042,1.457595,-0.344097,0.676381,0.102973,0.562794,-0.247247,-0.155671,0.380187,0.17417,0.456544,1.411673,-0.148631,0.733731,-0.473767,-0.4637,-0.7655,-0.583752,-0.011356,0.113449,-0.618196,-0.00994,-1.102221,0.253149,0.898358,0.121013,0.984175,-0.23166,1.196571,-0.822404,0.220104,-0.447086,0.716899,-0.370733
modèle,-0.635477,-0.535819,0.973709,-0.688521,0.449202,-0.123863,0.844586,-0.081524,-0.779754,1.026622,0.451638,-0.168421,0.829971,0.418525,0.325882,0.884073,-0.156083,-0.14436,-0.229402,-0.673707,0.84262,-0.891086,-0.509765,0.255083,0.389674,0.616651,-0.044268,-0.858033,-0.05027,-0.735487,-0.767115,-0.872502,0.17743,0.817721,0.035299,0.518019,-0.667187,0.30471,-0.11496,0.565239,1.175785,-0.627002,0.123622,-0.59989,0.461097,-0.304252,0.256098,-0.426726
linéaire,0.257976,-0.400863,-0.289112,-1.586845,0.662637,0.964239,0.071656,0.415853,-0.507365,0.789389,1.167557,0.086596,0.413348,0.823392,-0.505778,0.638854,0.265719,0.501518,-0.306531,0.168025,0.210796,-0.767189,-0.165524,0.180263,0.313307,0.890078,0.316711,0.691216,-0.066844,-0.67163,-1.521999,0.261125,0.149427,0.121722,0.796976,-0.405213,-1.103706,0.139909,1.657741,0.803232,0.321898,-0.474695,0.61528,-1.306897,0.519685,-0.66905,-0.33761,0.675883
probabilité,0.141521,-0.989811,0.078696,-1.264554,0.365949,1.336248,-0.597261,-0.35238,0.425085,-0.398927,1.462215,-0.145907,0.241446,0.093339,-0.785503,1.171984,0.014411,0.798586,-0.347023,0.343145,-0.58771,-1.087798,-0.347633,0.021064,0.700307,0.636841,0.593011,0.215672,0.851626,-0.689091,-0.931129,0.204279,-0.549239,1.095199,0.192248,-0.701769,-0.545699,0.102653,1.037202,-0.478049,0.254566,-0.365039,1.051891,-0.782088,-0.020436,0.015194,0.059299,0.992174
série,-0.361459,0.011617,0.512503,0.647909,-0.89587,-0.526153,-0.359579,0.202072,-0.729496,0.57857,0.18043,0.212653,-0.095767,1.09011,-0.730168,-0.448531,0.662394,-0.563978,0.391631,0.578869,1.034166,-1.050968,-0.136347,1.589119,-0.808738,0.305673,-0.030891,0.576318,0.156313,-0.91396,0.286944,-0.119395,0.296446,0.591367,0.590488,-0.010814,0.54245,0.403363,0.099727,-0.75013,1.141893,-0.753427,-0.073771,0.015792,-0.042558,0.415856,0.322532,-0.481811
somme,0.463459,-0.084899,-0.410583,-0.294093,1.769748,0.550164,0.04314,-0.796124,0.113107,-0.492546,1.486587,0.923811,0.322965,-0.109226,0.238871,0.564819,0.04056,-0.049763,0.11963,0.948408,-0.761262,-0.323339,0.094715,0.898538,-0.796898,0.68914,-0.058097,0.237806,0.827561,-0.124909,-0.172159,-0.764188,0.229364,1.191526,0.097161,-0.782754,-0.516206,0.649223,-0.173613,-0.889878,-0.200133,0.456903,1.050212,-0.533242,0.145831,-0.473995,-0.18981,-0.16067
mesure,-0.284922,-0.074661,0.600246,-0.858963,1.689906,0.007058,-0.648714,-0.17756,0.30314,-0.572616,0.632127,0.297604,0.587662,0.313961,-0.360101,0.673722,0.180639,0.261105,-0.189808,-0.178946,0.164313,-0.053795,0.017616,0.089717,0.162907,0.046992,0.23038,-0.717401,-0.348127,-0.92313,-1.31106,-0.047929,0.769464,-0.558045,-0.263371,-0.426092,-1.081697,0.23943,0.323095,-0.582031,1.203399,-0.375125,0.059528,0.236114,0.466053,-0.173613,0.277585,0.417733
