word,1,2,3,4,5,6,7,8,9,10,11,12,13,14
surface,0.796178,0.987617,-1.136801,-1.593857,-0.159516,-0.572234,0.44558,0.782764,-2.200831,1.73357,0.118623,0.231413,-0.943359,0.244166
aléatoire,0.970852,0.841636,0.386217,-0.826477,-0.172852,1.346738,-0.88689,0.987058,-1.637865,0.220378,-0.89613,-0.316984,-0.704442,-0.276628
naturel,0.562671,0.234636,-0.53497,-1.371103,0.81416,0.124207,0.027537,-0.911794,-1.090253,2.034817,0.936512,-0.369577,-1.27076,1.224733
normal,0.792863,0.159882,-0.437065,-0.908995,0.282618,-0.126881,-0.414532,0.721164,-0.427856,0.558117,-0.357313,-0.485677,-1.064336,0.603609
arbre,-0.337221,0.854198,-0.784624,-0.779037,-0.502484,-0.743689,-0.673274,-0.736333,-1.838201,1.34,0.733466,-0.028252,-0.637914,0.727261
démontrer,0.348829,0.520245,-0.086644,-1.307796,1.262409,1.043525,-1.31198,0.360296,-1.036347,-0.163732,-0.237613,-0.402915,-0.647525,0.081272
algèbre,1.645253,0.673435,-0.34405,0.945143,0.218777,2.465587,0.077617,0.78998,-1.789846,1.318842,-1.415844,0.188327,1.243807,0.409796
règle,0.296452,0.436728,1.340161,-0.540047,1.334547,0.725477,-0.836578,0.134076,-0.930694,0.62223,-1.469433,0.081055,-1.45586,-0.108575
volume,1.087859,1.750505,0.596207,-0.5376,0.608179,-1.438027,1.072828,-0.393575,-0.319907,-0.392968,-0.501846,-1.295235,0.103015,1.278966
calculer,1.512326,0.926107,-0.500812,-0.83856,0.252774,0.952675,-0.022598,0.725,-1.630243,0.739514,-1.859711,-0.276459,-1.302083,-0.394003
constant,0.523372,0.690038,-1.06209,-0.302824,1.056186,0.717448,-0.248878,0.51092,-0.726982,0.668162,-0.521706,-1.487453,-1.081708,0.215495
quatre,-0.375426,0.352598,-0.309588,0.189029,0.870225,-1.7778,-0.276941,0.440618,-0.897996,0.677256,-0.334007,0.785102,-1.667669,0.107544
différentiel,1.761849,0.578508,-1.127676,-0.621173,0.195328,1.270948,-0.428408,1.748422,-1.042004,0.603541,-1.474397,-0.58671,-0.586067,-0.094711
hypothèse,0.26532,1.056655,0.166984,-0.683926,1.539078,1.486843,-1.174792,-0.332464,-1.419223,0.736472,0.109903,-0.813811,-0.324922,0.010675
image,-0.149001,1.057086,0.852772,-0.197008,0.177881,0.316901,-0.046788,0.531728,-1.120788,-0.37,0.262269,-0.048142,-1.229181,1.380883
régulier,0.50406,0.104505,0.063677,-0.127931,0.064939,-0.871749,-0.388255,0.592582,-0.101205,0.903681,-0.842195,0.580524,-1.756469,-0.332747
complet,0.502788,0.517257,0.573078,-0.145701,1.035415,-0.635327,0.012354,0.390193,-0.851356,-0.213527,-0.419421,-0.157661,-0.828263,0.843703
racine,0.053196,0.793799,-0.340168,0.101356,0.131436,0.257967,-0.8893,-1.105509,-1.360161,0.732872,0.133266,-0.759238,-0.278199,1.042368
coefficient,2.677699,0.58302,-0.974813,0.027658,0.183602,0.963358,-0.492398,0.487111,-1.245725,0.823708,-1.941371,-0.55011,-1.004738,-0.334678
côté,-1.321087,0.62589,-0.30729,0.573456,0.517959,-0.470429,-0.65679,0.733248,-0.60364,0.892228,0.836337,0.837628,-1.368159,0.315147
preuve,-0.520243,0.767846,0.769474,-0.992839,1.28424,1.015409,-1.461063,0.029043,-0.638027,0.053325,-0.426069,-0.642434,-1.013463,-0.304053
axiome,0.93537,-0.074851,0.642274,0.320791,0.090947,1.887597,-0.74511,0.550429,-0.606621,0.265127,-1.756584,-1.064793,0.689915,-0.601514
$\mathbb{R}$,1.093073,2.057003,-0.089692,0.421474,-0.143599,-0.598005,1.598275,0.146604,-0.28022,-0.38597,-0.890746,0.506067,-0.209212,-0.334131
continue,-0.240699,0.154931,0.05714,-0.548653,0.940288,-0.379131,-0.677521,0.869641,-0.109304,0.273894,0.103603,0.255636,-0.925945,-0.047663
résoudre,-0.54817,0.631828,0.02381,-0.791764,1.222603,1.20435,-0.940056,1.036239,-0.845733,0.074034,-0.343681,-0.089906,-0.813086,-0.743265
arithmétique,1.536367,-0.484594,0.351821,0.049851,0.281411,1.568028,-0.513284,0.184146,-1.550799,0.234034,-2.077847,-0.890449,0.582184,0.640377
conjecture,0.523705,0.476836,0.304311,-0.298913,0.116381,1.906876,-1.228857,0.347906,-0.394121,0.094601,-0.72055,-1.322515,1.139716,-0.226386
