word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
sommet,0.520775,-0.680953,0.34674,3.575222,3.013479,2.242999,-0.688404,0.208052,0.451555,0.571974,-0.041974,-0.382769,0.907266,0.453586,0.025592,0.907703,-0.414791,0.096218
logique,-0.042794,-1.080965,0.42023,1.518601,-0.02377,-0.698074,0.109036,-2.329971,-0.146516,-0.71135,1.256223,0.288973,1.36195,0.625781,-1.474211,1.559083,2.965629,-0.544369
terme,0.560958,-1.883674,0.827519,2.394107,0.294807,-0.462732,0.031189,-0.429993,1.032628,-1.641241,0.557276,0.236026,0.580522,0.668012,-0.345843,0.787697,0.116352,-0.407965
trois,-0.024442,-0.784907,0.182349,3.034357,1.661965,0.713236,-1.020121,0.531561,0.672754,-1.304341,-0.427853,-0.189399,1.105809,0.416977,-0.882717,0.766873,0.460635,0.533393
plan,1.980934,-0.68398,0.530521,2.38517,1.128937,1.780994,0.64232,0.625207,0.822482,-1.118236,-0.351569,-0.376269,0.950374,0.860678,-0.727099,-0.339919,1.754293,0.530614
formule,1.150238,-0.705894,0.124411,3.252804,-0.352501,-0.845412,0.571745,-0.771917,1.182792,-1.210914,0.222585,0.524435,0.182962,-0.187361,0.058594,0.956512,1.383183,-1.405935
droite,1.372871,-0.696385,0.601308,3.117174,0.768717,1.955435,0.07407,0.577304,1.301389,-0.702896,-0.138807,-0.51653,1.144218,0.592833,0.744926,-0.932146,2.062225,0.213785
$\mathbb{C}$,0.162037,-1.435001,0.144411,2.616181,0.844458,1.880297,-0.142453,-0.630493,1.089352,-0.541399,0.241577,-0.060835,-0.318678,1.463161,0.215274,-0.413481,1.092999,-0.786494
solution,0.737452,-0.909418,0.539536,2.643066,1.192696,-0.521823,0.30243,0.055699,0.855444,-1.130999,0.267968,-1.58591,-0.954295,0.514352,-1.006977,0.64773,0.48902,-1.136664
modèle,1.040176,-1.274047,0.540702,1.636044,1.174328,-0.957502,-0.389592,-1.452077,0.204755,-0.828891,1.566411,-0.620099,0.335487,0.169608,-1.414826,0.070866,0.69632,-0.20156
linéaire,1.596689,-1.483187,0.808498,2.530047,0.093437,-0.473544,0.94441,-1.426945,1.101575,-0.565583,0.508063,-1.391751,-0.124239,0.801288,-1.460409,-0.172409,0.467718,0.205203
probabilité,0.513703,-1.09099,1.137323,1.820658,1.197058,-1.593745,-1.444887,-0.562797,1.128723,-1.417053,1.417129,-0.474487,0.104676,0.693233,-0.216433,0.688343,0.590426,0.398289
série,1.441743,-0.754496,0.479473,2.134418,-0.499027,-1.128638,-0.596692,-0.568909,0.670681,-1.811117,-0.742462,-0.136739,-0.030846,1.352397,-0.678858,0.487816,0.458335,-0.320288
somme,0.857676,-1.256698,0.697539,3.510462,0.192449,-0.139408,-0.685467,-0.021603,0.93087,-1.664655,-0.383312,-0.132423,-0.300407,0.726351,0.363455,1.275512,-1.113912,-0.106456
mesure,2.082246,-1.372993,0.573873,1.901455,0.18513,-0.27669,-0.3957,0.703284,0.656369,-1.41335,0.902978,0.177269,0.281632,1.222198,-0.651058,0.432025,0.150143,0.492713
carré,1.350536,-0.774789,0.288486,3.49453,0.873761,0.370494,-0.061551,0.438805,0.824588,-0.938256,-1.120878,0.965983,0.692927,0.26342,0.335129,1.20819,-0.532198,-0.74424
vecteur,1.117497,-1.76853,0.941291,2.56441,0.686423,0.542861,1.297001,-0.063455,2.554341,-0.844799,0.073393,-0.211694,0.390533,0.244534,0.348298,-1.018365,0.721772,1.144053
connexe,2.063202,-0.371293,-0.110317,1.950643,0.808921,0.457988,-0.5585,-1.665097,0.389169,-0.676687,0.113982,0.775507,0.333221,1.11786,-1.564589,0.91354,0.403214,0.381581
classe,0.626066,-1.401639,0.333004,2.158474,-0.021489,0.894636,-0.433979,-0.696978,0.656472,0.081785,1.423469,-0.507838,-0.278965,1.27803,-1.521936,0.894841,-0.059875,0.385971
produit,0.758298,-1.851433,0.612934,2.818498,-0.539916,0.673605,0.842331,-0.630161,1.081656,-1.054582,-0.017719,-0.161205,0.666846,0.674541,-0.326466,0.385075,-0.203529,0.588686
égal,1.279405,-1.23521,0.255067,3.506893,0.496776,1.004411,-0.901759,0.77938,1.232004,-0.669967,-0.115968,0.255145,-0.15235,1.417835,0.66962,0.511228,-0.170205,-0.406386
cercle,2.10072,0.300995,-0.13457,2.914968,1.404943,1.680115,-0.544095,1.186304,1.161671,-0.812522,-0.469819,0.159442,0.981796,0.000555,-0.299125,-0.828368,1.407834,-0.042299
partie,0.253283,-1.09356,0.594095,1.946191,0.320699,0.969059,-0.832582,0.066101,0.885687,-1.399026,0.230687,-0.027166,0.558502,1.427397,-1.163129,0.868382,0.526736,0.249441
relation,0.765689,-1.419383,-0.05817,2.560118,0.223405,0.27672,0.286185,-0.681769,0.922564,-0.639954,1.473474,0.279131,-0.007514,0.617165,-0.565946,0.749694,1.183151,0.347286
courbe,2.778347,0.149873,0.194149,2.47596,0.629504,0.873977,0.061253,0.498826,1.111607,-1.093911,-0.196727,-0.474586,0.33863,-0.027496,-0.514281,-0.734893,0.85666,-0.174949
différent,0.443516,-1.893003,0.282932,2.430042,1.261504,0.114265,-0.098542,0.237609,0.170053,-1.255517,0.847788,-0.073281,1.073144,0.720716,-1.11692,0.212986,0.094866,-0.023403
complexe,1.426786,-1.064861,0.798126,2.055923,-0.38646,0.937356,0.355676,-0.287396,1.392648,-1.852615,-0.078533,-1.001096,-0.064696,0.900221,-1.775223,-0.03021,0.064594,-0.189579
matrice,1.33183,-1.794515,0.016839,3.15908,1.08444,-0.124918,1.534516,-0.291057,1.977544,-0.137062,-0.079001,0.296961,-0.837183,0.304263,-0.404619,0.082417,-0.816712,0.424321
domaine,0.988419,-1.394506,0.845706,1.112885,0.438439,-0.114766,-0.941439,-0.223932,0.363285,-1.507205,0.672668,-0.730712,0.746814,1.255323,-2.581195,-0.032308,0.269503,0.30456
fois,-0.284384,-0.860841,0.49614,2.678004,1.067245,0.028644,-0.943109,0.40963,0.686465,-0.652997,-0.042931,-0.560545,0.936154,0.956922,-0.617687,0.649845,0.026139,-0.580648
type,0.574364,-1.839136,0.606103,2.066046,1.011137,-0.177257,0.430317,-1.105885,0.691077,-0.981393,0.596641,-0.012612,0.184906,0.627708,-0.961667,0.528176,0.510186,0.094856
mot,-0.283391,-1.650844,0.512732,2.571365,0.459825,0.806809,-0.373251,-1.369945,1.073155,-0.760649,0.868181,0.969067,0.909317,-0.575987,-0.449651,1.125965,-0.846027,-0.132387
algébrique,1.193854,-0.445136,0.139798,2.171585,-0.745819,1.2243,0.098954,-0.866088,0.66036,-1.371384,0.262623,-0.563825,0.271103,0.540792,-2.577686,0.892101,0.47218,-0.093285
degré,1.11801,-0.715341,-0.268516,3.2055,0.320411,0.395801,-0.237179,0.626981,-0.154373,-0.638049,-0.713568,0.117145,0.337932,1.902325,0.697762,0.718225,-0.019632,-0.269237
langage,0.172362,-1.533142,0.521307,1.710113,0.01029,1.013851,0.133128,-2.622609,0.004618,-0.21335,1.43483,0.560518,1.212737,-0.128011,-1.850335,0.698928,0.749473,-1.04754
nul,1.274498,-1.584608,0.701992,2.642343,-0.051819,0.268335,0.198604,0.873022,2.21951,-0.65278,1.090845,-0.15564,-0.820631,1.322146,0.015677,0.69938,0.095149,0.041605
moins,0.081648,-1.457534,0.85914,2.19083,1.035663,0.663985,-1.093543,0.728363,0.244848,-1.145276,1.006186,-0.452043,0.710531,1.088838,-0.706546,0.940342,-0.397336,-1.267082
objet,0.507056,-1.78849,0.779119,1.781241,1.082794,0.991282,0.644011,0.075139,0.438551,-1.268509,0.903745,-0.13971,1.313834,0.348442,-1.385762,0.772651,0.726448,0.446967
triangle,2.028847,0.161557,-0.396724,2.96739,1.544946,1.4766,0.111489,1.282455,0.656031,-0.401579,-1.361326,1.416372,0.661361,-0.000668,0.168576,0.616215,1.365734,-0.822754
structure,0.620452,-1.497613,0.184406,1.432037,1.034548,0.946768,1.050056,-1.002242,0.444543,-0.817134,0.4777,-0.64612,-0.228803,0.984549,-2.198001,0.851369,0.367417,0.540066
corps,0.605824,-0.838947,-0.300724,2.529391,-1.523319,1.479186,0.452857,0.350798,1.002194,-1.057584,0.742304,-0.385663,0.176356,1.109006,-1.63991,1.237133,-0.206146,0.873225
