word,1,2,3,4,5,6,7,8,9,10,11
preuve,1.42454,1.263916,0.133832,-1.831235,-0.128897,-0.999405,0.415614,-0.331111,0.804015,-0.715725,-0.431299
axiome,3.11905,-0.848661,-0.073103,-0.44288,-0.324554,-1.873881,-0.642629,-0.399654,0.121601,-1.438788,-0.241987
$\mathbb{R}$,1.183008,-0.470181,-0.767825,0.043277,-0.58124,0.344789,-0.272343,2.015069,-0.408583,0.706552,0.664968
continue,0.471362,1.264168,0.557135,-0.649756,-0.328454,0.076892,0.176262,0.293387,-0.060552,-0.726605,0.105899
résoudre,1.492843,1.091069,0.412214,-1.142274,-0.134521,-1.151742,0.714382,-0.160422,0.262076,-1.135897,-0.181936
arithmétique,2.362527,-0.335432,-0.928547,-0.160519,0.81911,-1.641108,-0.961395,-0.552747,0.631486,-1.547691,-0.124969
conjecture,1.292123,-1.208897,-0.884557,-0.574611,1.149135,-1.24793,0.769516,-0.249321,0.26646,-1.202586,-0.443321
réseau,-0.734869,0.88132,1.056996,-0.934094,-0.105477,-0.162415,-2.044792,1.416652,-0.406664,-1.478402,0.005796
opération,0.329252,1.371398,1.178878,-0.732889,-0.130792,-0.891073,0.329167,1.039573,-0.584942,-0.323622,0.47994
chiffre,0.462757,0.312586,0.167504,-1.050395,-0.837022,-0.627021,-1.445844,1.069139,0.31397,-0.851172,1.090498
expression,0.575031,1.749915,-1.268875,-0.982064,0.079143,-0.952037,-0.669687,0.138394,1.498318,-0.547026,-0.184351
propre,0.545316,2.254794,0.209436,-1.131563,-0.436754,-0.181228,-0.228539,0.37487,0.379861,-0.903483,-0.503359
principal,-0.248172,1.965757,0.205686,-0.475058,0.135971,0.77667,-0.134908,0.729028,-0.241679,-0.534376,0.405111
paramètre,1.151619,0.167417,-0.9122,-0.997718,-0.224931,-1.798972,-0.870407,1.367664,0.038673,-2.228681,0.724139
coordonnée,0.562171,-0.604842,-1.122543,-0.405073,-0.202949,-1.63546,-1.235601,0.492105,-0.237402,-1.182365,1.367261
opérateur,1.121068,0.121656,0.772964,-0.166756,0.663437,-0.1801,-0.561178,1.089085,-0.021532,-1.580482,-0.501017
numérique,1.039572,0.886827,0.155203,-0.24674,0.349163,-0.306529,-1.892475,1.537195,0.428178,-1.355017,-0.891038
unité,0.374571,1.192665,0.892064,-0.61994,0.067314,-0.808272,-0.907509,0.870446,-0.660008,-0.575087,1.385137
liste,-0.889279,1.307854,0.062453,-0.526445,0.229295,0.961902,-1.544267,0.643198,-0.103502,0.571031,1.322979
convexe,0.601261,-0.869002,-1.694585,0.384164,-0.950678,-1.262207,-0.729126,-0.179958,0.385147,-2.427037,0.543707
rationnel,1.690766,0.267264,-1.058656,-1.035968,0.435278,-1.831487,-0.681278,-0.328158,1.133285,-1.693978,-0.221683
nœud,0.656441,-0.248147,-0.617409,-0.029359,-1.082104,-0.826477,-0.330911,1.020032,-1.028787,-1.720818,1.178642
$\mathbb{Q}$,1.049454,-0.891234,-1.080621,-0.122066,-0.730495,-0.449217,0.030487,1.315473,0.4292,-0.032831,0.464214
topologie,1.600398,-0.80852,-1.194217,-0.260037,0.167522,-1.325564,-1.035002,-0.100636,0.110178,-1.930211,-0.089115
origine,-0.292899,2.337325,-0.558691,-0.601443,0.396298,0.472065,-0.259202,-0.299025,-0.084622,-0.118158,0.569702
distribution,-0.371372,0.301738,-0.54496,-0.038646,1.001121,1.819292,1.307008,1.313583,0.682886,-0.283513,-0.158058
intervalle,1.349572,0.04109,-0.709536,-0.649215,-1.215743,-0.935863,-0.397287,0.427511,0.110968,-1.494744,1.071592
compact,1.034166,-0.052206,-1.466529,0.502502,-0.587172,-0.674715,-0.843585,1.393388,-0.553967,-1.677726,-0.196446
reste,0.023448,2.162495,0.343043,-0.873691,-0.848636,0.137096,0.107459,-0.080138,-0.299511,-0.755552,0.799679
test,1.150963,0.470433,0.395437,-0.775799,0.431644,-1.038065,0.196701,2.23893,0.186407,-0.954197,-0.117992
proposition,1.209279,0.80988,1.28969,-1.269459,0.119105,-0.70444,-0.547443,0.097081,1.168113,-0.272115,-0.062274
catégorie,0.107286,1.060047,0.071489,0.351775,-0.350117,0.2311,-0.945322,1.859268,1.275594,-0.57768,0.500463
programme,0.271678,1.700295,1.233931,-0.246267,0.594127,-0.397899,-1.091672,1.94147,0.734979,-0.576491,-0.647366
intégral,0.658202,0.118633,-1.713585,-0.09071,1.844496,-0.029433,-1.233357,0.706222,-0.184892,0.598849,0.313889
complexité,1.175231,0.390578,-0.720354,-0.772561,0.29762,-1.665346,-0.520315,0.395305,1.140433,-1.958254,-0.560384
automate,0.947402,-0.702474,-0.370102,0.427886,-0.242218,-0.905791,-0.701773,-0.184707,-0.142647,-2.020286,-1.178552
moyenne,-0.811122,0.019428,0.123817,-1.138236,-1.030065,-0.045801,-0.728226,1.828524,0.22264,-1.479625,2.664605
symbole,0.252741,1.640914,-1.331832,0.092696,-1.043416,-1.050179,-0.644307,-0.578813,0.641614,-0.38145,0.392844
axe,-0.503557,0.44692,-0.296341,0.27242,-0.579274,-0.429556,-0.781269,0.713422,-0.536215,-1.700494,1.39649
euclidien,2.098069,-0.754259,-1.375248,0.056768,-0.616027,-1.323356,-1.484265,-0.314869,0.117182,-2.382318,0.612169
inférieur,-0.152645,0.85128,-0.48337,-0.645366,-0.844109,-0.329854,-0.625506,0.312312,-0.649509,-1.972688,2.273923
dérivée,1.920904,-1.094097,-0.890492,-0.875207,-0.189165,-1.803119,-0.675795,0.082636,0.589203,-1.903695,0.691058
transformation,0.421642,0.784274,-0.174224,-0.887459,0.562262,-0.715495,-1.068903,0.533292,-0.528245,-1.177664,-0.01241
anneau,1.014497,0.561975,-1.556454,0.307988,-0.902577,-0.446003,0.253792,0.513822,-0.406602,-1.367244,0.40861
facteur,0.745392,0.604805,-0.469322,-1.622737,1.108626,-0.940306,-0.143674,0.271263,0.432834,-1.798438,0.879589
indice,0.578977,0.017535,-0.666631,-1.145034,-0.100809,-1.187342,-0.709749,0.93298,0.290098,-1.150312,0.640189
zéro,0.922034,-0.110343,0.085599,-0.330023,-1.062643,-0.217484,0.082623,1.190679,0.911957,-0.953484,1.023599
sphère,0.46692,0.826634,-0.911537,0.131649,-0.146507,-1.361464,-0.418009,-0.225308,0.388968,-1.424141,0.290722
strictement,0.641272,0.665238,-0.589929,-0.733292,-0.561363,-1.902753,-1.057151,-0.066752,0.924625,-1.412248,0.400236
puissance,1.222272,1.38218,0.229865,-0.800781,-0.887964,-1.497676,0.083929,0.732121,-0.336109,-0.890896,1.119293
Euler,2.160101,-1.099526,-0.838068,-0.146312,0.950593,-0.981617,-0.377687,-0.806072,-0.122775,-1.652048,0.035556
topologique,1.706969,-0.962216,-1.722426,-0.37963,-0.431134,-1.574853,-1.368776,0.13447,0.045434,-2.103519,-0.032823
