word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
loi,-0.135803,-0.080554,0.799637,0.438164,-1.057008,-0.080253,-0.699294,-1.061684,0.771294,0.274743,1.159204,0.787877,-0.543484,-0.678711,0.054121,0.103052,0.900444,0.444683,-0.755475,-0.9279,1.532303,-0.758841,1.022849,-0.676637,-1.748201,0.302331,-1.688673,-0.747671,0.651902,0.281925,-0.567158,0.412058,-0.744461,-0.625722,-0.15047,0.759619,-0.094767,-0.094231,0.549103,-1.019877,0.96506,-0.090348,2.254017,0.347582,-0.750996,0.450972,0.410618,2.007301,0.967177
définition,0.354945,0.499016,-0.415742,0.421253,-0.331189,0.084288,-1.830498,-0.015233,-0.023066,-0.23814,0.01308,0.325992,-0.494873,-0.921149,1.020055,-0.375032,0.33798,0.564578,-1.172873,-0.152257,-0.120291,-0.568726,0.243463,0.455245,-1.32986,-0.207816,-0.327287,-0.531778,1.709603,0.442704,0.540277,0.687187,-0.168072,-0.700359,-1.01223,-0.463148,0.130518,-0.152867,-0.481695,-0.929445,0.36648,0.019935,0.848863,0.116458,0.01428,0.755251,-0.378881,0.602086,0.366436
réel,-0.354953,-0.110833,-0.514635,0.630371,0.648245,0.570479,-0.971043,-0.792385,0.729882,-0.167087,0.366506,0.216885,0.075766,-1.040214,0.38614,-0.626641,0.6624,1.35979,-1.33119,0.600681,-0.172022,-0.998864,0.843291,-0.655317,-0.727715,0.059175,-0.739537,-0.306722,1.461298,-0.118761,0.750748,0.814036,0.453353,-1.299313,-0.579791,-0.239944,0.234681,-0.930332,0.542395,-1.900161,0.234727,0.12211,0.434865,0.064301,0.18389,0.570166,-0.092942,1.214034,0.384643
dimension,0.680419,0.604935,0.379736,0.154502,-0.3219,-0.385725,-1.794965,-0.789997,-0.093183,0.051856,0.243816,0.443537,-0.395329,-0.418375,0.663254,-0.436946,0.837349,1.45078,-1.565936,0.70074,0.001733,-0.169912,0.722431,0.046887,-0.680671,0.64237,0.637178,-0.437845,1.980956,-0.459299,-0.385551,0.423294,0.037311,-0.633371,-0.889231,-0.826291,0.743744,-0.366403,-0.178894,-1.127434,0.473917,-0.044408,-0.390627,0.372643,1.382954,0.032933,0.84909,1.050801,-0.517727
statistique,-0.236374,-0.219776,0.220808,-0.936737,-0.308626,-0.65513,-1.024666,0.488802,0.044644,0.780251,0.958676,0.496403,-0.017365,-0.277469,-0.206812,-0.834101,0.335479,0.824935,0.3138,-2.232999,-0.327028,-1.351601,0.380435,-0.696759,-1.006198,0.007374,-0.385005,-0.781803,1.12297,0.347897,-0.743079,-0.401452,-1.261515,-0.385727,1.377917,0.072514,0.885465,-0.468515,0.336561,-0.113361,-0.331277,-0.742826,2.024284,-0.591979,0.81078,0.916039,0.074384,1.313464,1.25838
sommet,0.255493,-0.316509,0.211107,0.405165,-0.015529,-0.987024,-1.310037,-0.538424,0.177647,-0.65183,0.385871,0.609948,-2.347369,0.679898,0.652516,0.096217,-0.330745,0.535024,-1.533788,-0.221031,-1.013329,1.183107,-0.757421,1.0238,-0.138665,-0.741463,0.131834,0.746752,1.500577,-0.502098,-0.416728,1.013683,0.098906,-0.768622,-1.406942,0.10797,1.381646,1.113322,-0.735907,-0.988163,0.971848,0.931987,1.622472,0.162701,0.838451,1.459654,1.033038,0.620213,-1.933314
logique,-0.75414,-0.08836,-0.795616,0.166225,-0.555228,0.252784,-0.371074,0.440869,-0.352936,-0.512113,-0.04296,1.368074,-0.349478,-2.256537,-0.27295,-0.454344,1.127759,-0.107314,-0.286136,0.303443,-1.092322,0.627123,0.167471,-0.025688,-1.238729,0.007942,0.326755,-1.432271,1.476359,1.190381,0.490366,0.719264,-1.149278,-0.312848,-0.796127,0.309604,-0.357739,0.809503,-1.285821,-0.076524,0.261256,-0.982405,1.621022,1.537862,1.52922,1.454499,-1.035636,0.686835,0.630242
terme,-0.337895,0.364216,-0.541795,0.562975,0.071408,-0.330149,-1.219278,0.117692,0.71161,-0.745368,0.197601,1.037024,-0.633934,-0.979537,0.819953,-0.401149,1.13956,0.131094,-0.943509,-0.227466,0.060509,-0.701778,0.01153,0.881861,-0.906221,-0.417548,-0.630549,-0.062114,1.058746,0.320697,0.636411,0.688275,-0.814372,-0.718633,-0.574954,-0.11622,-0.188333,-0.677192,0.512812,-0.246119,-0.215753,-0.349387,0.865715,0.042471,0.592695,0.958021,-0.052146,1.220481,-0.222893
trois,0.376032,0.319092,0.467934,0.615505,-0.743741,-0.590543,-0.917501,0.725622,0.632789,-0.041187,1.223743,1.336717,-1.093331,0.095367,0.565439,-0.633172,0.391636,1.410327,-1.34413,-0.18916,-0.762067,0.818734,-0.42628,0.520063,-0.481131,-0.136541,-0.543168,-0.096581,0.594753,-0.428408,0.592748,0.831017,-0.321981,-0.546453,-0.44231,0.050989,-0.134238,-0.435904,-0.488476,-0.754535,0.114561,-0.097477,0.824719,-0.733633,1.302223,0.35907,0.489641,1.292921,-0.112585
plan,0.411597,0.253115,0.169808,0.414443,-0.529148,-0.034765,-1.304122,0.206194,0.621965,0.427281,0.188962,1.093248,-0.537137,-0.705244,0.603957,-0.033713,-0.464968,1.71947,-0.938166,-0.505918,-0.089669,-0.098816,0.379069,-0.112527,-0.325346,0.286904,0.770326,-0.37393,2.023948,-1.1666,-0.197628,-0.033036,0.94667,-2.01286,-0.62029,0.349195,0.444931,-0.141672,-0.068101,-1.082102,0.758139,0.305711,0.53434,-1.066278,1.013314,-0.31434,-0.567931,1.491831,-0.120175
formule,0.12356,-0.025975,-0.266864,0.428589,-0.154587,0.643948,-1.843446,-0.045742,0.327904,-0.167788,1.218791,1.663315,-0.833591,-1.249097,0.015109,-0.716373,0.682912,0.219035,-0.691594,-0.173877,1.75558,0.092906,-0.245561,0.235117,-1.247844,0.017276,-1.261403,-0.460952,1.343864,0.922646,0.302939,0.682408,-0.22501,-0.761193,-0.880734,-0.708281,-0.277182,0.119323,-0.699629,0.099084,-0.173796,0.221311,0.557162,0.955776,-0.290779,0.999448,-0.280917,1.155396,-0.304551
