word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
dimension,-0.201205,-1.215677,0.404872,0.149858,1.387035,-0.539252,0.15764,0.082549,0.459215,-0.398246,-0.788678,-1.587986,-0.004085,-0.730375,0.756902,0.050148,0.549587,0.572907,-0.549759,0.295324,-0.55873,-0.480974,0.217677,0.185557,0.061125,-1.403472,0.86638,0.615765,-0.582102,0.338872,0.004595,0.231348,-0.564869,0.11872,-0.40125,-0.637031,0.320345
statistique,-0.924293,-0.472262,0.542013,0.791879,0.676671,-0.618366,-0.235807,-0.118696,1.09942,-0.846852,-0.039183,-0.904059,-0.647731,-0.201497,-0.26896,0.826745,-0.253883,-0.626687,-0.597375,0.659116,1.291592,0.136544,-1.011521,1.901428,-1.268308,0.426744,-0.725266,0.679912,-0.622932,-1.561513,-0.653902,-0.167164,0.644542,-0.360818,0.600156,0.184533,-0.514943
sommet,0.099249,-1.310643,0.087652,0.011294,-0.201693,-0.275327,0.106263,-0.265701,-0.679785,-0.966385,-0.216675,-0.81759,-0.863793,-1.055245,-0.177347,-0.176404,0.09008,-0.590221,0.426314,0.265475,-0.430525,-0.457355,0.052839,0.989469,0.972055,-0.799082,0.793122,-1.21028,-1.072067,-0.160704,0.515641,-0.232582,-1.303387,-0.653344,0.804137,-0.052811,-0.531901
logique,-0.097156,-0.418832,1.535488,0.141027,1.495084,0.062008,-0.169757,0.57188,1.2772,0.284121,-1.150148,-1.260685,-0.942007,0.274591,0.091951,-0.209736,-0.267001,1.335103,-0.016458,0.452427,0.796791,0.629927,-0.246478,0.18194,-0.788444,-0.986738,0.667192,1.214057,0.036519,1.258297,0.138428,0.419711,0.023889,-0.495611,0.507931,-0.156765,-0.466366
terme,-0.697526,-0.410685,0.977273,0.638139,0.538715,0.083667,-0.384853,0.572709,0.298977,0.217615,-0.456872,-0.489652,-0.536104,0.221382,-0.807538,-0.12964,-0.080229,0.121714,-0.462448,-0.024944,0.09131,0.152484,0.183811,1.273389,-0.076343,-0.860548,0.601652,0.268183,-0.481093,0.198922,-0.267248,0.73536,0.408888,0.16803,0.889453,0.129673,0.372485
trois,-0.48749,-1.481837,-0.092659,0.305325,-0.529294,-0.335281,-0.508942,-0.198071,-0.145304,0.034369,0.217014,-0.22046,-0.314637,-0.469071,0.056153,-0.338908,-0.161347,-0.130275,0.108028,-0.225604,0.008587,-0.382169,-0.454019,0.933302,0.361464,-0.247474,1.462721,0.346336,-1.397041,-0.083661,0.181487,-0.243452,0.030919,0.333842,0.165987,0.129848,0.475598
plan,-0.984209,-0.206564,0.330676,0.189306,0.198545,-0.890527,0.162525,0.236591,0.764368,-0.614037,-0.295123,-0.803714,0.148936,-0.31767,0.213625,-0.863095,0.035148,0.15797,0.174867,0.276847,-0.854882,-0.072563,0.131206,0.79493,-0.015969,-1.086744,1.530112,0.379356,-0.327476,0.145041,0.146775,-0.666345,-0.626134,-0.557054,0.453083,-0.850782,0.23986
formule,-0.616361,-1.367545,0.61828,0.203261,1.510091,-0.065472,-0.460415,-0.223977,0.359465,-0.101409,-0.110542,-0.462727,-0.342916,-0.419198,-0.988006,0.185436,0.458841,1.702954,0.750749,0.554295,0.604761,0.30495,-0.320766,0.522052,-0.143829,-0.211586,-0.224782,0.037738,-1.019133,0.158563,-0.406511,0.513994,0.604734,-0.344199,0.465787,1.179302,-0.251221
droite,-0.66582,-1.116249,1.010624,0.605496,-0.956976,-0.269423,0.096008,0.498283,-0.645323,-0.290848,-0.837598,-1.142774,-0.319901,-0.763882,0.212548,-0.603214,0.133505,0.005015,0.979243,0.287517,-0.364562,0.672233,0.851241,0.483391,0.149286,-0.296013,1.767274,-1.052893,-1.169665,0.966955,0.443997,-0.213002,-0.758356,-0.546026,-0.213582,0.167201,-1.214201
$\mathbb{C}$,-0.561449,-0.608114,0.33586,0.413741,0.103229,-0.112847,-0.692148,-0.176619,-0.211191,0.065184,-0.197,-0.550622,-0.114601,-0.16674,-0.32173,0.057553,0.509978,0.895106,-0.19652,-0.530389,-0.356993,0.358503,0.432734,1.041943,-0.277431,-0.220716,0.4743,0.660264,-0.727695,-0.010447,-0.614882,0.185543,0.08889,-0.421812,-0.490532,0.127478,0.495484
solution,-1.371846,-0.031928,-0.081425,0.554407,1.230876,-0.005998,0.239421,0.039821,0.769301,-0.20138,-0.462125,-0.423392,-0.589573,0.473253,-0.732472,0.476464,0.068812,1.398314,-0.303409,0.606812,-0.261195,0.991611,0.206962,0.701073,-0.753297,-1.253745,0.618379,-0.235967,0.022389,1.134874,-0.605702,-0.352927,0.080181,-0.330559,-0.089302,-0.41434,0.449453
modèle,-0.318144,-0.919919,0.305663,-0.038511,1.642806,0.220897,0.473134,0.127628,0.32031,0.425151,-0.375165,-0.486255,0.075041,-0.68148,-0.332423,0.253594,0.478574,1.596563,0.642323,0.238663,-0.576587,-0.884341,0.287779,0.796483,-0.743375,-0.776975,1.195175,0.61521,-0.288315,0.265893,0.380158,0.601471,0.775999,-0.25815,-0.453949,-0.165462,0.591379
linéaire,-0.402693,-1.271252,0.61804,0.82881,1.660768,-0.19082,0.631892,1.029739,0.658909,-1.083712,-0.565717,-1.077672,-0.653499,-0.44728,-0.298963,0.494418,1.019053,0.888907,-0.895784,-0.756571,0.182335,0.273253,-0.66001,0.35985,-0.002678,-1.842067,0.182952,0.233254,-0.375828,1.215495,0.414131,-0.140272,-0.150846,-0.599074,-0.67848,-0.223662,-0.668086
