word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
suite,-0.981074,-0.179797,0.034345,-0.739165,0.102067,-0.184455,-0.272274,0.491814,-0.087943,0.805711,-0.596864,-0.304064,-0.094385,1.219178,-0.328195,-0.232092,-0.144281,-0.616048,-0.05921,0.315999,-0.025112,-0.206521,-0.142392,-0.19026,0.445123,0.465595,0.014382,-0.276799,-0.611676,0.07835,0.785926,-0.633604,0.582903,0.367826,-0.127494,0.634579,-0.053861,0.572675,-0.245567,0.701361
algorithme,1.025088,0.289741,0.011831,0.025177,0.60848,-1.14696,-0.42539,-0.720946,0.806425,0.769296,2.284504,-0.497252,-0.8224,-1.190077,0.287321,1.067376,-0.907031,-0.627575,-0.382582,-0.347627,0.203595,-0.527208,-0.727671,-0.775131,-0.489926,0.089238,-0.435613,-0.557014,-0.392824,0.894678,1.487184,-0.305011,0.351497,-0.549098,0.119203,0.150967,0.132291,-0.381114,0.352635,0.078852
calcul,0.326177,-0.325063,-0.210416,0.825477,0.186719,-0.51971,-0.307012,-0.561749,0.312544,0.820044,1.328806,-0.311312,-0.178407,-0.497425,0.345594,1.186736,-0.920302,-1.821963,-0.896135,-0.857955,0.355434,-0.826888,-0.965286,-0.616531,-0.990163,-0.158305,-0.327915,-0.506659,-0.29045,1.337253,0.916494,-0.652318,1.01117,-1.232875,-0.192572,0.475185,-0.262297,-0.292786,0.206722,0.028436
application,0.819586,0.455655,-1.118091,0.17313,0.646408,-0.345483,0.065859,0.35007,0.283842,0.070784,1.295257,-1.086562,0.073298,0.401984,-0.23797,-0.716381,-0.55496,-2.012066,-0.332803,-0.669539,1.421665,-0.51641,-1.003821,-0.279519,-0.40959,-0.09773,-0.042405,0.132365,-0.670861,0.779105,1.141073,-0.340569,1.0102,-0.310279,-0.033075,-0.106766,0.086434,0.436337,0.035519,0.322334
élément,0.366611,-0.299687,0.301047,-0.69231,-0.978635,-0.574845,-0.053361,0.367017,0.240534,-0.198408,0.070163,0.471673,0.695702,0.219368,0.265725,-0.065396,-0.429233,-2.323368,-0.442824,-0.246594,0.56757,-0.879064,-0.874712,-0.034491,0.305832,-0.866188,-0.079818,-0.386236,0.056814,0.926181,0.77431,-0.340624,-0.236958,0.331743,0.165667,-0.122945,0.106135,0.329047,0.805164,0.177584
grand,-0.438765,-0.202532,0.460294,0.176743,-0.309108,-0.017123,0.080999,-0.129921,-0.401885,0.687223,-1.066646,-0.013953,0.888594,1.090785,-0.147377,0.127277,-0.182025,-1.489918,0.283155,-0.176513,-0.712213,-0.139507,-0.082267,-0.21685,-0.04745,-0.267001,0.179364,-0.234248,0.039415,-0.361299,-0.334692,0.231176,0.052085,0.268438,-0.510609,-0.314153,-0.330751,1.035573,0.546617,0.062794
propriété,-0.137695,0.026067,-0.274162,0.978536,-0.136553,0.209214,-0.706916,-0.322644,-0.236622,-0.095978,-0.167028,-0.404504,1.223065,0.501755,0.334437,-0.971667,-0.088379,-1.938934,-0.285226,-0.309352,0.365777,-0.129232,-0.766689,-0.724516,-0.631344,-0.474059,0.07456,-0.549681,0.119284,0.447441,0.269691,-0.211272,-0.741549,-0.185871,0.821033,0.534584,-0.238548,0.52604,0.697964,0.780649
ordre,-0.571745,-0.280194,-0.328247,0.070098,-0.820058,0.83648,-0.046301,0.272524,-0.10046,0.050477,-1.557276,-0.58528,0.69488,-0.570931,-0.602443,0.51086,-0.414863,-1.394139,0.008372,-0.154798,0.539975,-0.334136,-0.932502,-0.266187,-0.051842,0.039153,0.59149,-0.50691,0.043746,-0.585342,0.422952,0.058188,0.232244,0.211904,-0.254488,0.30805,0.371623,1.09878,-0.107427,0.242775
variable,0.054364,-0.009403,0.056785,0.376136,0.397295,-1.074553,0.226989,-0.301167,-0.138727,-0.189483,1.086319,-0.362362,0.65424,-1.212499,-0.017861,0.193532,-0.921615,-2.593592,-0.05918,-0.218918,0.246765,-0.474232,-1.030807,0.239009,-0.259651,-0.241023,-0.392224,-1.034592,0.458847,0.437411,0.175987,-0.173685,0.936087,-0.545152,-0.010629,0.226511,-0.917717,-0.342921,0.082724,-0.021784
base,0.505484,-0.251716,-0.210828,-0.494181,0.259537,-0.385714,0.01918,0.62817,0.241133,-0.233714,0.148191,-0.323794,0.264701,0.286166,0.234592,-0.068429,-0.884637,-2.196998,0.143649,-0.086029,0.509616,-0.344807,-0.955591,-0.145048,0.047507,-0.438547,-0.309012,-0.344089,-0.51421,0.040559,0.146297,0.24709,-0.059245,0.335992,-0.357453,-0.706478,0.409267,0.137428,0.142074,0.439992
géométrie,0.875281,-0.362091,-0.281291,0.03252,-0.177528,0.105077,0.525108,-0.309284,0.727677,0.453671,1.047962,0.531381,0.710732,-1.323971,0.662848,0.141876,-0.245636,-1.231081,-1.204584,-0.908036,0.169237,-1.415439,-0.549192,-0.579708,-0.222982,-0.004637,0.038652,-0.057152,0.561741,0.813019,0.428076,-0.679752,-0.326803,-1.388043,-0.631959,0.151765,0.345162,-0.164986,1.049626,-0.800123
analyse,0.53372,-0.123133,-0.33644,-0.399738,-0.430011,-0.079216,0.184064,-0.057408,0.51047,-0.722486,0.338877,-0.234028,-0.559706,0.019474,0.964737,0.315984,-0.169305,-1.606273,-0.807551,-0.278939,0.415877,-1.226521,-0.152782,0.496041,-0.384462,-0.181866,-0.086983,0.220958,-0.318879,1.326929,0.818566,-0.422947,0.745177,0.079477,-0.507855,0.948874,-0.341129,0.766383,0.940581,0.424764
loi,-0.91586,0.446007,-1.134036,0.620768,0.52629,0.22407,-0.549542,0.938046,-0.863255,-0.218507,-0.177366,-0.542198,0.16133,0.160927,-0.117858,-0.037642,1.008474,-1.357905,-0.995839,-0.249352,1.278965,-1.086149,-0.727459,-0.713761,-0.56319,-0.612575,0.114718,0.015437,-0.48033,-0.271826,0.402629,-0.404369,0.539433,1.003722,-0.10659,1.726677,0.349125,0.824387,-1.020728,-0.050868
définition,0.491376,0.101756,-0.655233,0.346937,0.013644,-0.822129,-0.140531,0.238128,-0.15514,-0.535243,0.856629,-0.440226,0.060106,-0.524076,0.164403,0.676402,0.444262,-2.143048,-0.463063,-0.619709,0.08521,-1.174281,-1.098933,0.181699,-0.769974,-0.374396,0.09188,-0.024404,-0.001515,0.936377,0.392786,-0.649924,0.358775,0.234023,-0.361234,0.558912,0.11689,0.299914,0.275493,-0.044378
réel,-0.141352,0.206635,-0.232876,0.156566,-0.67845,-1.101877,0.104729,-0.402906,-0.743572,0.342483,0.88527,-0.249395,0.187717,0.484675,0.193838,0.438492,-0.326417,-1.698488,0.03267,-0.691391,-0.193781,-1.129257,-0.321572,0.561493,-0.285162,-0.504927,0.4122,-0.260273,-0.39926,0.551241,0.689044,-0.720868,0.559159,0.286875,0.384176,1.03086,0.133012,0.775436,0.279689,0.192936
dimension,0.048957,-0.549271,0.371555,-0.440251,-0.4091,-1.166798,0.263845,-0.434688,-0.632298,0.078884,0.692635,0.393994,0.874033,0.014199,0.288055,-0.021595,-0.196657,-1.768422,-0.208604,-1.004614,0.260415,-1.08844,-0.445038,0.231665,-0.050969,-1.146216,-0.394175,-0.080596,-0.119666,0.152023,0.086309,-0.513487,0.273989,-0.481316,-0.097384,0.328537,0.269498,0.595922,0.925768,-0.580604
statistique,0.940919,0.33021,0.061106,-0.21672,0.686442,-0.35781,-0.968508,0.020881,0.032554,0.947949,-1.424119,-0.491319,-1.620863,0.232994,0.121783,1.00273,-0.376958,-1.028185,-0.714386,-0.910127,0.078475,-0.986125,-0.364742,0.427666,-1.759608,0.295666,-1.164654,-0.305503,-0.27248,-0.196149,0.360954,0.243839,0.386094,0.239147,1.371287,0.599632,-0.771158,-0.535023,0.515433,0.057362
sommet,-0.736399,-0.912116,0.641855,-0.494255,-0.395541,-0.784213,0.259406,-0.566387,0.513072,0.492626,-0.140715,0.740597,0.207104,0.144342,0.222035,0.108545,0.501329,-1.666504,-0.580315,0.55582,-0.872343,0.020395,-0.69515,-0.336854,-0.133972,0.19865,-0.514637,0.031867,-0.100839,-1.304772,-1.213192,0.714059,0.242223,0.694197,-0.91369,-1.229741,-0.192353,0.793058,0.046284,-0.198597
logique,0.523699,0.084472,-0.456691,0.340987,0.244079,-0.331356,-0.123575,-0.060956,0.179527,0.496578,1.232973,0.326877,0.151678,-0.361711,0.187446,1.074237,0.449103,-1.116267,-0.590228,-0.400565,0.306293,-1.735105,-0.992639,0.056998,-0.085433,-0.100416,-0.056763,1.002655,-0.218763,0.976466,1.071789,-0.83151,0.217822,-0.434076,0.198168,1.266308,0.699625,0.688674,1.119987,-0.371955
terme,0.521603,-0.256512,-0.042865,0.209144,0.089901,-0.661861,0.00911,0.896535,0.083827,0.220087,-0.196515,0.071866,0.354155,0.205422,-0.040456,0.672362,0.32555,-2.038999,-0.23636,0.115481,-0.316376,-0.639608,-0.770861,-0.000496,-0.245864,0.236413,0.409466,-0.191912,-0.210366,0.590818,0.349906,-0.219969,0.10529,0.662395,0.406977,0.610525,0.065967,0.606498,0.335676,0.348826
trois,-0.82115,-0.528129,0.605338,-0.299574,0.172153,-0.417662,-0.457154,0.52649,0.423604,1.05229,-1.048349,0.253731,0.672139,0.680738,-0.086048,0.220788,-0.161658,-1.26521,0.185775,-0.223382,0.178766,-0.623717,-0.248249,-0.181793,0.415377,-0.372842,0.059759,-0.252299,-0.021826,-0.799765,0.163408,0.010309,0.428289,0.189962,-0.719683,-0.245677,-0.207593,0.310151,0.184054,0.534019
plan,-0.583866,-0.228415,-0.530428,-0.60114,0.095708,0.055435,0.016675,-0.570966,-0.523928,0.188953,0.479265,0.224001,0.127728,0.991491,0.062735,-0.02289,-0.475894,-1.856495,-0.778317,0.003684,0.20354,-0.748139,-0.554668,-0.592292,0.458255,-0.838928,-0.311626,0.302169,-0.215102,-0.524726,0.262303,0.114812,0.531265,0.330428,-0.298877,0.00659,-0.145166,1.002772,0.590592,-0.035052
formule,-0.0632,-0.262149,-0.586346,0.074112,0.027561,-1.49536,0.317896,1.268757,0.590232,1.705897,-0.405759,0.203113,0.772654,-0.623384,0.420985,-0.123855,-0.017557,-0.55903,-0.776392,-0.718579,-0.097641,-1.026157,-1.065864,-0.088258,-0.935933,0.475887,0.426562,0.392256,-0.044221,1.065041,0.010258,-0.162272,0.097068,0.010532,-0.465143,0.349123,-0.968688,-0.539594,0.015564,0.016517
droite,-0.860239,0.090443,0.957691,-0.291949,-0.209464,-0.060654,-0.086508,-0.345422,0.455454,0.644766,-0.093063,0.059155,1.231822,0.076038,-0.249809,0.408864,0.547381,-1.416859,-1.447651,1.017044,0.181878,-0.983886,-1.049109,0.34417,1.117839,-0.403482,-0.662274,1.271494,0.654531,-0.171328,-0.605867,0.521983,-0.006623,0.950465,-0.286438,-1.223755,0.227375,0.979317,-0.639744,-0.00053
$\mathbb{C}$,0.163443,0.267908,-0.105161,0.303751,0.101368,-0.487463,-0.15569,1.132622,-0.335822,0.402551,-0.364391,0.048327,0.60296,0.044533,-0.15901,-0.097962,-1.000493,-1.257942,0.492081,-0.179835,0.066384,-0.482083,-0.062335,0.075378,0.068666,0.106715,-0.623816,0.506504,0.205196,0.363592,0.165167,-0.370098,0.299413,0.178551,0.18447,-0.076039,-0.27924,0.359373,0.411578,0.082368
solution,0.606681,0.459818,-0.691676,0.535401,-0.269875,-0.901234,0.092684,0.130709,0.523315,0.568236,1.455126,-0.071617,0.429644,0.488518,0.062145,-0.957428,-0.770305,-1.780557,-0.601089,-0.107382,0.742631,-0.325216,-0.532807,-0.577832,-0.57336,0.087828,0.452531,0.597818,-0.618159,1.283036,0.290646,-0.106149,0.510068,0.232974,0.333666,0.336508,0.254471,0.227512,0.3268,0.340958
modèle,-0.025281,-0.133556,-0.684602,-0.346576,0.271949,-1.155119,0.582023,0.531105,-0.919845,1.094511,0.478833,-0.655203,1.288795,0.068687,0.329084,-0.120196,-0.47584,-1.360843,0.111886,-1.191553,0.720746,-0.370085,-0.786678,0.227809,0.008164,-0.503929,-0.002117,0.092376,0.004731,1.31674,0.099037,-0.28845,-0.358868,0.134421,-0.758086,-0.090157,0.329728,0.073492,1.048634,-0.216009
linéaire,-0.013306,0.265462,0.314429,0.208644,0.286536,-1.184449,-0.383856,-0.739249,0.267641,-0.303959,0.943594,0.59849,0.475092,-1.001185,0.793942,-0.03037,-0.552006,-2.401868,-1.1789,-0.232574,0.052676,-0.871749,-0.840315,-0.194013,0.028209,-0.012542,-0.329221,-0.276133,0.525683,0.507325,0.490111,-0.810431,0.217598,-0.718888,-0.797247,0.00891,0.567523,-0.845241,0.698993,-0.042406
probabilité,-0.301499,-0.277263,0.177571,0.808709,-0.944639,-0.395002,-0.616157,-0.613672,-0.089143,0.162853,1.086796,-0.217064,-0.118398,-0.993229,0.066326,0.776712,-0.837884,-1.652368,-0.365667,-0.11949,0.274451,-0.701406,-0.125273,0.241753,-0.991859,0.58696,-0.529635,-0.530544,0.186302,0.837216,0.096861,-0.980262,0.772548,-0.445992,0.461202,1.412365,-0.295729,-0.672922,-0.134112,0.334158
série,-0.562727,0.285309,0.372721,-0.749981,0.063705,-1.908038,0.448221,0.697448,-0.203473,0.036189,-0.225472,-0.680031,0.521034,1.110175,0.204932,-0.070479,-0.377947,0.528937,0.495066,-0.932254,-0.703767,-1.181923,0.100137,0.602963,0.382833,-0.522324,0.069014,-0.14395,-0.817591,-1.029052,0.370561,-0.534253,0.529202,0.388499,-0.613501,0.77235,-0.146124,-0.557924,0.318342,0.50926
somme,-0.900144,-0.221932,-0.156746,1.814179,-0.462149,0.6482,-1.049128,-0.433219,-0.364002,0.658598,-0.529058,0.446267,0.243213,0.79283,-0.31636,0.322739,-0.49237,-1.099822,0.150235,0.157677,0.046346,-0.616952,-0.857734,0.125297,-0.164713,-1.277222,-0.646519,-0.071146,-0.058501,0.398955,0.262341,0.795016,0.585841,0.074193,0.508809,0.335993,-0.560962,-0.444569,-0.621518,0.335897
mesure,-0.573453,-0.186284,-0.27215,-0.167968,0.204055,-0.241425,0.04741,0.288189,-0.514132,0.505493,0.292318,-0.026961,-0.027954,-0.679287,0.656073,0.100853,-0.532644,-2.540818,-0.309997,-0.038991,0.616772,-0.216322,-0.04137,0.072691,-0.453141,-0.157849,-0.616947,-0.719467,-0.213596,0.071442,-0.357971,0.004521,1.038623,0.385822,-0.181459,0.148979,0.005756,0.910143,-0.240432,0.093946
carré,-0.598761,0.198377,1.264934,-0.360864,0.160362,-0.140259,-0.831381,-0.854533,0.226823,0.35233,-0.254184,0.482976,1.392884,-0.009229,0.364701,-0.043771,-0.436377,-1.42327,-0.399465,-0.278513,-0.017031,-0.597025,-0.29167,-0.446268,0.384127,-1.665324,-0.887623,0.123201,0.69132,-0.127755,0.082816,0.13816,-0.189592,-0.061478,-0.703747,-0.773007,0.136229,-0.274301,0.390722,-0.172948
vecteur,0.79889,0.893173,-0.219467,-0.023619,-0.807066,-0.595097,-0.277426,-0.155319,0.34957,-0.350751,1.339597,-0.223154,0.762775,-1.281035,1.007588,0.592207,-0.653833,-2.513406,0.285634,-0.24844,0.470238,-0.327575,-0.822278,-0.086523,0.034239,1.297434,-0.344602,0.036621,0.768858,0.248814,0.426869,-0.903258,0.294405,-0.76552,0.432927,0.698555,-0.351618,-0.360493,-0.10834,0.387472
connexe,0.454027,0.792798,-0.36157,-0.401176,0.13265,0.240244,0.566212,0.554904,-0.257826,-1.246354,-1.089086,-1.481847,0.37759,0.56703,0.184715,0.159663,0.323412,-1.035781,-0.098138,-0.806197,-0.43806,-0.067848,-0.818783,-0.263735,-0.935705,-0.194208,-1.081872,0.120437,-0.007899,-0.434677,0.201785,0.400634,0.070984,0.444697,-0.060849,-0.592186,0.116181,0.098389,0.392649,-0.824912
classe,0.042349,-0.439597,-0.414002,0.245338,0.279854,-0.06654,0.488081,0.593587,0.135414,0.641431,-0.600665,-0.124127,0.514015,-0.090425,-0.479397,0.186315,-1.165962,-1.180582,0.637679,-1.237783,0.807798,-0.307067,-0.653508,-0.131931,-0.117887,-0.099159,0.601998,0.384782,0.222824,-0.202535,-0.744933,-0.287352,0.049096,0.291737,-0.468093,0.4585,-0.005045,-0.019419,0.444831,-0.043215
produit,0.790861,0.571696,-0.471138,0.231498,0.239804,-1.206033,0.034488,1.299012,0.144306,0.300522,0.732049,-0.656239,0.644358,1.334257,0.692886,-1.039725,-0.180534,-1.889313,0.356811,-0.299588,0.290064,-0.042938,0.099867,-0.629276,-0.337727,-0.646113,0.372241,-1.005416,-0.642091,1.450369,-0.010388,0.554014,0.191422,0.473683,0.098882,0.435798,-0.618698,-0.675325,0.00827,1.113645
égal,-0.505888,-0.089471,0.43679,1.51856,-0.073152,-1.063024,-0.606913,-0.201834,-0.558688,0.725429,-0.17025,0.512001,0.740991,-0.956508,-0.292266,0.291087,-0.506933,-2.009812,-0.433232,-0.335147,0.503373,-1.23944,-0.409242,0.164793,-0.316329,-0.557069,-0.31608,-0.490918,0.58528,0.252634,-1.105708,0.077893,0.57613,-0.356643,0.012779,0.871588,-0.066424,0.082301,-0.531566,-0.154419
cercle,0.024574,0.108043,0.752562,0.3859,-0.248193,0.452948,0.240528,-0.692331,0.575837,0.897181,-0.880336,0.511592,0.764438,-0.04861,0.192464,0.437464,0.765131,-1.162829,-0.218207,-0.680593,-0.491614,-0.309599,-0.735123,0.667686,1.233461,-0.089663,-0.238298,0.410688,0.224624,-0.410012,0.071102,-0.147816,0.12149,-0.384162,-0.409035,-0.073124,0.239196,0.430658,0.266023,-0.160749
partie,-0.531226,-0.409267,0.315712,0.034954,0.271373,-0.111828,-0.233152,0.185874,0.102183,0.172967,-0.685586,0.236734,0.180295,1.124433,-0.290305,-0.246416,0.070192,-1.67182,0.159197,0.362239,-0.275742,-0.447693,-0.817908,-0.262592,0.280491,-0.20838,-0.353216,-0.273094,-0.180003,-0.570204,-0.031345,-0.169897,-0.038177,0.613891,-0.230246,-0.526067,0.175106,0.609541,0.5805,0.527351
relation,0.194962,0.524165,-0.303292,0.93849,-0.077978,-0.355599,-0.036516,-0.389153,-0.170933,-0.30333,-0.381404,0.119866,-0.092669,0.109342,0.212271,-0.251252,0.078117,-1.678227,-0.51339,-0.32777,-0.195306,-0.090636,0.160682,-0.106418,-0.359385,0.654338,1.126012,0.863168,-0.092855,-0.091171,0.598487,-0.830909,0.230945,0.649408,-0.027185,0.976733,0.520131,1.640174,0.348981,0.296163
