word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
droite,1.412737,0.344407,-0.177377,0.486644,1.049932,0.881433,0.275804,0.476992,-0.140485,0.37769,-1.072763,0.383444,1.221346,-1.318969,1.487339,-0.284309,0.217049,-0.08389,0.544005,0.786979,-0.893568,-0.752039,1.077586,0.396682
$\mathbb{C}$,0.135574,0.628046,-0.08845,-0.509338,0.060932,-0.84277,0.193913,0.234785,0.286131,-0.040436,0.086374,-0.116047,0.745857,-1.214679,-0.312007,0.231064,0.029789,0.339992,-0.505546,-0.388213,-0.684312,0.393648,0.375265,-0.762227
solution,-0.412647,0.282227,0.010784,-0.219599,0.620986,-1.46351,0.44162,-0.005414,-0.394687,-0.401091,-0.328097,-0.590151,-0.564211,0.02253,-0.196429,0.208516,0.126841,-0.171568,-1.242307,0.453428,-1.103646,0.113894,1.984267,-1.323744
modèle,1.102805,0.610252,0.057815,-0.256343,0.276699,-1.267389,0.32875,-0.082764,0.768806,0.148426,-0.42166,-0.042769,-0.091516,-0.563894,-1.367651,-0.119419,0.300646,-0.262191,-0.763171,0.490009,-0.864473,-0.035374,1.021069,-1.653536
linéaire,-0.129665,0.797609,-0.254707,0.924694,0.107726,-0.330189,1.26912,0.233994,-0.087985,-0.211822,-1.177257,0.137988,0.578388,-0.459423,-1.126468,-0.169574,1.110788,0.294501,-0.514106,0.581485,-0.855846,-1.244255,1.691152,-0.889676
probabilité,-0.572062,0.918278,-0.632155,0.947093,-0.535366,-0.704218,0.650916,0.501912,0.241284,-0.968454,0.158691,-0.059697,0.253125,0.377354,-0.695852,1.544108,0.452861,0.969554,-0.414076,-0.474535,-0.418061,-0.997161,2.137123,-0.244789
série,0.607259,0.051447,0.451917,-0.570092,0.609038,-2.191801,-0.585751,0.932705,0.435063,0.688942,-0.766003,0.323709,0.940843,-0.271383,-0.297288,-0.198278,-0.484924,0.472095,-0.048331,-0.237679,1.2809,1.001282,0.123366,0.543209
somme,0.543713,0.777321,-0.673284,-0.849803,-0.659395,0.12889,-0.761076,1.466247,0.144572,-0.732554,0.625852,-0.325269,0.504542,-0.588839,0.483356,0.825823,-0.007387,-0.202727,-0.136914,0.688179,-0.394473,-0.542551,0.988189,-0.552272
mesure,0.491983,0.591671,-0.638486,0.497521,0.497854,-0.843428,0.659497,0.824395,-0.928108,0.305285,0.484917,0.27858,0.483505,-0.529506,-0.325959,0.487344,-0.109566,-0.603019,-0.367519,-0.779646,-1.242359,-0.880049,1.306473,-0.827584
carré,1.432362,0.370697,0.043152,-0.030672,0.61018,0.774178,-0.465965,1.11462,0.028883,-0.001431,-0.430417,-0.229914,1.597833,-1.055075,-0.588309,-0.655664,0.587592,-0.225424,0.527487,0.585854,-0.26809,-1.108772,0.813724,-0.753217
vecteur,-0.95186,0.902927,-0.785533,0.899051,0.432805,-0.390474,1.425034,-0.067256,0.644515,0.045697,-0.127343,-0.65179,0.119626,0.206115,-0.311511,0.530501,1.073138,1.487226,-0.660373,-0.263548,-0.751796,-0.599913,1.760683,-0.904622
connexe,0.096899,-0.124333,-0.530907,-0.002654,0.059897,-0.665993,-0.145777,0.529501,0.720002,0.726003,0.625383,0.576937,0.854459,0.155593,1.173588,-1.54733,0.51554,0.296767,-0.066581,-0.564646,-0.321835,-0.48917,-0.645629,-1.551483
classe,0.848915,0.482774,-0.752453,-1.007805,0.289932,-0.639631,0.631231,-0.155039,0.5971,0.35704,0.541943,-0.171834,0.206884,-0.64461,-0.572982,0.041123,-0.304658,-0.163463,-0.453649,-0.151067,-0.511267,-0.022287,0.287722,-0.673089
produit,-0.290439,-0.700216,0.798741,-1.072749,0.674187,-1.868531,0.279126,0.989222,-0.029309,-0.164687,-0.211551,-1.068943,-0.947169,-0.562822,-0.561229,-0.184467,-0.105881,-0.152878,-0.681976,-0.327608,-0.535611,-0.148872,1.602631,-1.891026
égal,0.78769,0.176737,-0.702027,0.16262,-0.799395,-0.6426,0.535256,0.508861,-0.017322,-0.550371,0.096012,-0.556591,1.155881,-1.472386,-0.600634,0.578264,0.003557,0.388978,-0.366305,0.179638,-0.757204,-1.157641,2.094663,-0.133415
cercle,1.47949,0.416466,-1.288692,-0.52963,0.523028,0.698063,0.068759,-0.199572,-0.022041,-0.065573,-0.732228,0.226185,0.562896,-0.278225,0.560565,-0.67956,0.544547,0.042621,-0.313965,0.033721,0.039161,-0.380338,0.331222,-0.015945
partie,0.835261,0.514373,0.242137,-0.64355,0.842817,-0.260349,0.002891,0.394897,-0.687571,0.130361,0.119558,0.244856,0.955688,-1.0734,1.11316,0.34362,0.686899,-0.25955,-0.621153,-0.132377,-0.232688,-0.548348,0.241008,-0.800352
