word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
connexe,-0.653939,0.141933,0.301811,0.995553,1.961111,0.5834,-0.110416,-0.246462,0.955058,-0.099188,0.988005,0.041906,-2.03398,0.832997,-0.47615,0.288133,1.311084,-0.133077,0.02326,0.537949,1.250486,0.016345,0.609304,0.352371,1.461795,1.267919,-0.403767,-0.103659,-0.966547
classe,-0.107428,0.459262,0.047419,0.463481,0.762484,-0.452379,0.268378,-0.673679,2.953879,-0.954049,0.68842,0.516971,-1.012559,0.948786,-0.632051,-0.303657,0.67126,0.805166,0.261358,0.700033,-0.592182,-0.488332,-0.088256,-0.250526,1.44519,0.912756,-0.580047,0.687092,-0.082185
produit,-0.892061,-0.365991,0.055654,0.188711,0.937068,0.363538,-0.37135,-1.189614,2.234316,0.187176,0.263262,-0.068854,-0.885261,-0.666274,0.67913,-1.23617,0.85403,1.328176,-0.420078,1.159669,0.231404,-1.434943,1.24843,0.847599,0.005415,1.789867,-1.085121,-0.371139,-0.56724
égal,-0.247818,-0.304502,0.235255,0.124778,0.957618,1.07589,-1.163697,-0.121262,3.192942,-0.247927,-0.034712,0.272163,-1.064946,-0.313712,1.186623,0.358274,0.014697,0.004341,-0.859178,0.195181,-0.005286,-0.388783,1.191544,-0.234551,0.184354,1.602932,-0.803489,0.716827,-0.477709
cercle,-0.225878,-0.356643,0.033873,1.072277,1.340731,-0.085209,-1.810306,0.040558,1.790502,-1.022941,0.419912,0.734265,-0.410274,-1.128256,1.47867,-0.592828,0.672951,-2.033972,-0.354266,0.084483,0.90134,0.840797,-0.116572,-0.28258,0.1033,2.138638,-0.296163,1.588867,-1.166679
partie,-0.42236,0.497863,0.128497,0.524631,1.964617,0.345191,-0.568169,-0.188421,2.026217,-0.299841,0.388918,0.550326,0.198215,0.521477,0.106131,0.059253,0.222814,-0.540768,-0.750482,1.096966,-0.453108,-0.736267,0.285314,-0.15375,0.31068,1.054105,-0.850048,-0.716002,-0.924823
relation,-0.491047,-0.2116,-0.125225,0.677939,1.491873,-0.26041,0.445961,-1.845095,2.425539,-0.4335,-0.216214,-0.496837,-0.882067,0.296188,-0.824014,-0.411,0.228094,1.403302,0.100644,0.200337,0.453331,-0.637099,0.202267,0.458428,0.305524,1.846101,-0.065604,0.242121,-0.392171
courbe,0.880669,-0.238281,-0.005241,0.751705,1.457591,-0.756562,-0.848902,-0.160333,1.645284,-0.006567,0.298876,1.078138,-0.473047,-0.687072,1.298689,-0.084705,0.797335,-0.837047,-0.416119,0.046692,0.939066,0.448022,-0.065604,0.54082,1.183023,2.413859,0.50808,0.147859,-0.533099
différent,0.253083,-0.472018,0.4271,0.477696,1.503943,0.432258,-0.829999,-1.768441,1.920662,-0.479619,-0.090842,-0.370614,0.218251,0.283313,0.295514,0.256744,1.391365,-0.449223,0.57282,0.505019,-0.792466,-0.69116,0.089572,0.251984,0.784997,1.591636,-0.679357,-0.002023,-0.107839
complexe,0.274735,-0.625152,-0.163837,0.183381,1.402596,-0.819573,-0.269589,-0.217346,1.627651,-0.121428,-0.267545,1.110757,-1.114113,0.482977,0.663251,-0.925608,0.49703,-0.167221,0.095906,1.144178,-0.620394,-0.880163,0.527144,1.154659,1.184937,2.054902,-0.396592,-0.403631,-1.089639
matrice,-1.133626,-1.709088,1.724445,-0.613295,1.040086,0.079571,0.048491,-0.621891,2.892901,0.981407,0.487176,-0.557588,-0.870022,-0.425611,1.244672,-0.455507,0.714407,0.090861,-0.254708,0.563406,-0.238583,-0.822533,0.628275,1.412527,0.35043,0.30779,-0.169094,0.053964,-0.301468
domaine,0.559186,0.157811,0.037301,0.066852,2.079885,0.244966,-0.199184,-1.115211,1.035904,-0.581926,0.878704,1.508004,0.098906,0.639868,-0.385962,0.301691,0.811887,-0.642023,0.253392,1.556656,-0.503713,-1.148005,0.036121,0.442214,1.30422,1.398816,-1.041302,-0.13517,-0.447234
fois,-0.375793,0.532622,-0.290339,-0.046527,1.292354,0.909132,-0.431933,-0.512611,2.354558,-0.518237,-0.112072,-0.528388,-0.0159,-0.323614,0.566442,0.49708,1.00119,-0.413216,-0.515281,1.159612,-0.86982,-0.689766,-0.067356,0.067986,0.472361,1.328835,-0.223155,-0.092079,-0.080593
type,-0.153108,-0.616764,0.257168,0.409802,0.780351,0.092276,-0.199189,-1.281566,2.446345,-0.146615,-0.048951,0.108309,-0.890806,0.853106,-0.469286,-0.895599,1.44844,-0.61694,0.361492,0.349833,-0.131595,-0.192447,-0.014768,0.326177,0.92286,0.590302,-0.358398,-0.35771,-0.1818
mot,-0.826118,0.45045,0.521411,0.187249,0.924754,0.741605,-0.009188,-1.152959,2.230211,0.703769,-0.079103,-0.062341,0.087752,1.47974,0.714174,-0.715482,1.64508,0.716148,-1.133426,0.259827,0.239779,-0.92278,-0.368418,-1.760066,0.623481,1.699437,0.23942,-0.542822,-0.707033
algébrique,0.351531,0.504685,0.470963,0.943634,1.449701,-1.109793,0.443464,-0.02281,1.308518,-0.911014,0.315251,0.451936,-1.59767,0.72493,0.330955,-0.951842,0.438425,0.27238,0.275571,1.55194,-0.655778,-0.692498,-0.398654,-0.022592,1.520851,2.118054,-0.895336,-0.339226,-0.670362
degré,-0.216232,-0.091962,0.470174,1.158153,0.325964,1.452318,-0.19615,-0.710471,2.657714,-0.200013,-0.183262,-0.055158,-1.861354,-0.413322,0.87286,0.765863,-0.120883,-0.095622,0.707538,0.342529,-0.365517,1.159673,0.189879,0.044115,0.316119,1.789654,-0.347556,0.223475,-0.038786
langage,0.415166,0.274549,0.077037,1.095622,1.095984,-0.056508,1.190751,-1.760777,1.458789,-0.349874,0.385907,0.14186,-0.028321,1.192573,-0.636756,-1.254139,1.652289,0.689401,-0.544875,1.17916,0.439827,-1.337971,-0.151709,-2.316644,1.489748,1.090655,0.713532,-0.281667,-1.031742
nul,0.174167,-0.633385,0.023395,0.005756,1.917277,0.374862,-0.697517,-0.282585,3.188968,0.39625,-0.147834,0.152853,-0.558769,0.01145,0.811068,-0.278151,-0.607042,0.187286,-0.544891,-0.2545,-0.560526,-0.582056,1.286213,0.90233,0.506622,1.164095,-0.39224,0.224123,-1.034031
moins,0.28214,-0.068221,-0.826789,0.076602,0.795721,0.916971,-0.403823,-1.672153,2.180338,-0.641593,-0.38807,0.141411,-0.459065,0.337077,0.193833,0.982975,0.726391,-0.464935,-0.610655,0.257072,-1.377728,-0.607023,0.000918,-0.665945,0.670916,1.847804,-0.827468,-0.068325,-0.316623
objet,-0.042654,0.115987,-0.317379,1.057836,1.440195,-0.516333,-0.970622,-1.708971,1.507086,-0.501556,0.421674,0.217724,-0.08939,1.141713,0.530963,-0.680814,1.541193,-0.084985,0.869874,0.12281,-1.031113,-0.457304,0.237504,0.108275,0.543311,1.498179,-0.254445,-0.248081,-0.898469
triangle,-0.619782,-0.693315,0.648212,0.841238,1.491027,0.428848,-0.806964,-0.266217,1.505049,-1.778626,-0.176439,-0.533615,-1.741219,-1.159741,1.764817,-0.307743,1.120146,-1.258817,-0.555759,-0.100126,0.671717,0.820727,0.149267,-0.148895,-0.695287,1.46297,-0.442513,1.509659,-1.25079
structure,-0.509085,-0.741423,0.389354,0.564837,1.279002,-1.112745,-0.141671,-1.037086,1.460241,-0.385915,1.030655,-0.340133,-0.994797,0.882737,-0.869299,-0.124121,1.313541,0.189455,0.410336,0.488283,-0.926938,-1.167574,0.344334,0.488775,0.93748,1.315032,0.12553,-1.196092,-0.597635
corps,-0.037849,-0.148633,0.568502,1.222818,1.657592,-0.523944,-0.843569,0.448299,1.520372,0.779485,0.665587,-0.16045,-1.069022,0.706203,0.661584,-1.507258,-0.65249,0.956963,0.425555,0.990627,-1.691114,-0.446168,0.43791,0.11889,1.231733,1.489636,-1.379848,-0.243236,-0.322355
rapport,-0.547068,-0.598716,0.390111,0.133814,1.539976,0.859835,-0.613975,-0.900994,1.988011,-0.219251,0.090525,0.268881,-0.204285,-0.486291,0.040186,0.176115,-0.523771,-0.798406,0.486033,0.317198,0.445496,-0.484876,0.801127,0.574519,-0.401538,2.038173,-0.695876,0.606601,-0.55253
longueur,-0.233006,-0.118002,0.581222,0.519896,0.527957,1.116319,-0.845156,-0.288912,2.578482,-0.118776,0.24906,0.091521,-0.497524,-0.400788,1.407066,0.270446,1.029519,-0.398015,-0.470903,-0.155653,0.804465,-0.950847,0.898173,-1.090573,-0.081054,2.64549,0.096825,0.487647,-0.072549
informatique,0.189594,0.126977,0.518435,-0.479988,1.644271,0.772138,0.357957,-0.972531,-0.399652,-0.102454,0.352739,0.137946,-0.213435,0.350027,-1.25481,-0.039957,1.928484,0.050853,1.19813,2.176685,-0.324919,-0.445052,0.117821,-0.562416,2.124005,0.783412,-0.41704,0.371107,-1.077702
infini,-0.09745,0.250815,-0.490808,0.714724,1.912847,0.268856,-0.716709,-0.603773,1.68032,0.591648,-0.070593,0.185594,-0.187169,0.983484,0.72745,-0.512742,-0.193438,0.206859,-1.116118,-0.201916,-0.0058,-0.514029,0.407687,-0.230682,1.178305,1.916816,-0.260495,-1.085098,-0.999414
variété,0.640108,0.153191,-0.858925,1.221139,0.941837,-1.946682,0.3214,0.264825,1.833395,-0.813658,1.839847,0.044679,-1.551971,-0.145045,0.710842,-0.292985,0.766013,-0.296962,0.045769,0.478459,-1.018669,-1.105983,1.278205,0.868624,0.918836,1.860137,-0.672612,-0.315376,-0.03893
ligne,-0.956358,0.43173,1.034834,1.173953,0.855416,0.772425,-0.742227,-0.057159,1.860823,-0.580023,0.247898,-0.469434,0.700581,-0.372119,0.308299,0.430022,1.446285,-1.262384,0.260803,1.119364,0.909448,0.003749,0.403587,0.124868,-0.069352,1.665504,0.665235,-0.737928,-0.441076
positif,0.679732,-0.770332,0.428726,-0.437768,1.74686,0.647178,0.013432,-0.094396,3.421052,0.343174,-0.431274,0.243439,-0.674437,0.406775,0.669459,0.029517,-0.500094,-0.166669,-0.838093,0.153473,-0.16728,-1.154589,1.325123,0.406156,0.19464,0.859542,-0.416014,-0.170412,-0.241163
