word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
terme,-1.428038,-0.805004,-0.488649,-0.277413,1.020394,0.376926,-1.235905,0.678542,0.054575,-1.087554,-0.021136,-0.051167,-0.557721,-0.224122,1.82486,0.523638,0.152356,0.612444,-0.361337,0.471501,0.402171,0.090995,0.314777,-0.86325,0.677955,-0.001184,-0.776307,-0.946194,-0.974168,-1.534157,0.201539,-0.463353
trois,-0.998263,0.39282,0.402336,0.07201,1.274668,0.053948,-0.602761,0.823744,0.009316,-0.78607,-0.560818,0.449421,-0.568311,-0.787158,2.869611,-0.759089,0.108096,0.944575,-0.065236,-0.878574,0.01311,-0.59453,0.755223,-0.982459,0.789583,-0.271117,-1.411963,-0.200103,0.051565,-0.788709,-0.081736,0.405184
plan,-1.942996,-0.320706,0.3082,-0.675583,2.183906,0.339902,0.064834,-0.534143,-0.274389,-0.756004,-1.366899,1.690584,-0.085582,-1.317112,0.711104,-1.872176,0.064461,0.637349,-0.409562,-0.443004,0.512509,-0.273202,0.92037,-0.275347,0.143301,-0.514068,-1.276009,-1.100619,0.380289,-1.435775,-0.181151,0.384712
formule,-1.260478,-0.689641,-0.193869,0.423383,1.146687,0.60089,-1.007732,-0.165434,0.293126,-0.814764,-1.375144,0.321731,-0.917913,-0.203828,2.042904,1.416246,0.416282,-0.18232,-0.5617,0.774844,0.572449,0.232001,-0.930015,-1.173508,0.675044,-0.309831,-0.530566,-0.903779,-0.117671,-1.7337,0.748972,0.909356
droite,-2.273583,0.036305,1.111372,-0.430977,1.430345,0.629882,-0.075711,-0.841312,-0.195625,-0.470938,-1.597078,1.333913,-0.243023,-0.6384,1.183886,-1.48472,1.112059,0.034948,-1.034501,-0.542988,-0.118427,-0.381711,1.45598,-1.048361,-0.27454,-0.125771,-0.82793,-0.524478,0.071383,-2.014159,0.137896,-0.004192
$\mathbb{C}$,-1.697553,0.216894,0.469346,-0.341222,1.325079,0.594664,0.429625,0.22995,-0.223046,-0.419715,-0.939339,-0.239709,0.144316,-1.64614,1.462486,-1.280616,1.27265,-0.357709,-0.777243,0.114301,0.706525,-0.449208,-0.223893,-0.404355,0.313872,-0.267995,-0.372692,0.204675,-0.758888,-1.707846,0.165022,-0.240569
solution,-1.816221,-0.677796,-0.258288,0.542317,0.763985,0.999629,0.08362,0.360169,-0.1508,-1.931682,-0.782403,0.064105,-0.476234,-1.599274,2.054984,0.210138,0.520245,0.713088,-0.343733,-0.371245,-0.191017,1.168309,-0.068562,0.226074,1.495396,-0.439532,-0.525033,-0.517186,-0.072168,-0.212029,0.825599,-0.236762
modèle,-1.004181,-0.077729,-0.652291,-0.590765,1.661579,-0.509104,-0.88157,0.810518,0.079794,0.455036,-0.604624,0.245942,-1.960007,-0.789431,1.502041,0.035068,0.166115,0.544921,-0.052739,-0.204144,0.974369,1.386842,-0.218063,0.573631,0.929911,-0.926613,0.150974,-0.850006,-0.891472,-0.538395,0.066209,0.323257
linéaire,-1.36363,-0.163751,-1.382155,-0.317846,1.667462,1.067188,0.480112,1.109407,-0.427449,-1.483005,-1.566329,-0.073755,-1.078575,0.403903,1.818217,-0.446957,0.133638,1.254037,-1.193996,-0.32398,-0.155384,1.071147,-0.975055,0.536503,0.352506,-0.566339,-0.150716,-0.522003,-1.141957,-0.91846,0.850865,-0.010819
probabilité,-1.293846,-0.545262,-0.59159,-0.734814,1.563557,-0.825655,-1.421256,0.445176,0.039035,0.169904,0.936696,-0.030521,-0.572736,-0.456704,2.100072,0.880328,0.462087,0.136889,-0.750124,-0.479734,0.77708,1.348495,1.110301,0.436084,0.557834,-1.044205,0.263657,-0.387775,-0.385429,-1.403383,0.174724,0.023851
série,-1.397832,-1.381396,-0.76734,-0.715044,1.20169,0.41283,-0.246757,-0.138507,-0.376345,-0.180061,0.609498,0.629551,0.213675,-0.091388,2.794809,0.959893,0.030069,0.345996,-0.971061,0.66602,-0.126986,-0.02417,-0.26955,-0.512587,0.045519,-1.347203,-0.165891,-1.335399,0.551543,-0.827377,-0.010232,0.033425
somme,-1.252558,-0.06356,-0.152203,-0.667654,1.978002,0.459503,-1.037448,-0.111295,-1.375657,-1.173864,0.04509,-0.051422,-0.22272,-0.048375,3.106784,0.352911,-0.739668,-0.158777,-0.594526,0.768992,-0.045666,-0.392828,0.097427,-0.809779,0.806509,0.053438,-0.217092,-0.22385,0.548014,-1.181672,0.488342,-0.038117
mesure,-1.21797,-0.388846,-0.633154,-0.696764,2.195742,0.814048,-0.222661,0.541788,-0.178105,-0.231735,0.883388,-0.354669,-0.544172,-0.20519,1.29222,-0.681138,-0.145342,-0.015984,0.252062,0.533156,1.265056,1.104274,0.522512,-0.252659,-0.094908,-0.908524,-0.368494,-0.867591,0.208371,-1.648596,0.224729,0.778149
carré,-1.615591,-0.331406,-0.454781,-0.607851,0.827954,1.133146,-1.391482,-0.762951,-0.882355,-0.996878,-0.802983,0.358278,0.635922,-0.620058,2.067282,-0.865309,-0.942312,0.351153,-0.008864,0.023721,0.411434,-0.649054,0.337932,-1.211669,1.894827,0.102771,-0.069289,-0.401932,0.068301,-1.056809,0.726287,0.914876
vecteur,-0.695915,0.148261,-0.213567,-1.004519,1.726617,0.555149,0.577206,0.031086,0.408029,-1.929553,-1.128756,-0.006284,-0.071082,0.764442,1.238576,-1.241661,0.327822,0.352845,-0.618696,-0.774073,0.021303,0.647078,0.759048,0.08515,0.259039,-0.064067,-1.335799,-0.706616,-1.30536,-3.00893,1.186625,0.862838
connexe,-0.530656,-1.156808,-0.320958,-0.663447,1.65479,0.805704,-0.986239,0.121325,0.461509,0.342026,0.013152,-0.248585,-0.203798,-0.619532,1.180173,-1.312659,-0.88338,0.802124,-1.715881,-0.539192,0.85192,-0.159155,-1.758032,-0.526549,0.794703,-1.659686,-0.226682,-0.68975,-0.032949,-0.946368,0.355039,0.149099
classe,-1.815128,0.380622,-0.531382,0.33312,1.548571,0.100986,-1.148715,1.78649,0.269383,-1.260186,0.664851,-0.11288,-0.028067,-0.302547,0.940778,-0.259472,-0.166859,0.481441,-1.203969,0.297684,0.948993,0.424101,-1.319341,0.772539,0.47721,-0.530085,-1.116583,0.429127,0.184057,-1.408004,-1.119336,-0.13436
produit,-0.84535,-0.208962,-0.460963,-1.127536,1.930901,0.763172,0.201199,0.794566,-0.909021,-1.034313,-0.245231,0.131503,-0.823869,0.751182,1.946916,-0.571705,-0.337065,-0.305915,-0.682685,0.21026,0.831192,-0.380696,-0.608592,-0.875325,-0.525568,0.579565,-0.945601,-0.868522,-0.017894,-1.935762,0.060074,0.27012
égal,-1.763933,0.508829,0.092445,-0.357178,1.610342,1.257537,-0.553997,-0.160419,-0.527872,-1.47571,0.44006,-0.742306,0.230724,-0.583047,2.085092,-0.712282,0.008932,-0.524552,-0.551746,0.399292,0.772464,-0.157354,0.677623,-0.882526,0.74178,-0.245181,-0.467444,0.207029,0.332102,-1.82375,0.267165,0.181796
cercle,-1.579942,0.751083,1.626167,0.153937,1.655747,0.967859,-0.490562,-0.684241,0.422796,0.029599,-1.150009,1.290647,0.252796,-1.563433,1.040322,-0.996623,0.203162,0.506934,0.144837,-0.064903,0.222026,-0.214073,0.755076,-0.985,0.777166,-1.411568,-0.763353,-0.595096,1.074172,-1.982232,0.07409,0.335422
partie,-1.486527,-0.905409,-0.287684,-0.36494,1.317919,0.061565,-0.003484,1.377042,-0.258293,-0.718862,0.219163,-0.225707,0.327001,-0.918897,1.847826,-0.642173,-0.07278,0.509251,-0.740763,-0.453427,0.485383,-0.043538,0.298114,-0.963907,-0.163076,-0.770706,-1.000076,-0.060749,0.2085,-0.716311,-0.107696,-0.107884
relation,-1.205694,-0.343697,0.007979,-0.078955,1.27894,1.262246,-1.360484,0.682243,0.029455,-0.989966,-0.116963,0.025997,-1.262485,-0.009943,1.686927,-0.111311,0.429261,-0.666676,-0.90862,0.445062,1.226751,-0.137969,-0.83028,-0.015208,-0.884048,-0.003087,-0.966171,-0.482233,-0.582107,-1.570962,0.006554,0.233247
courbe,-1.799742,-0.227877,-0.1006,-0.566586,1.323134,1.070171,-0.513109,-0.850751,0.332268,-0.769999,-0.9625,1.044945,-0.158539,-0.92632,0.402538,-0.85039,0.017574,0.390579,-0.324771,-0.473988,-1.100673,0.356561,0.320439,-0.309318,0.945479,-1.888215,-0.63602,-1.202073,0.769209,-1.439336,0.623076,0.262053
différent,-1.534313,-0.073142,0.03498,-0.574499,1.542236,0.170199,-0.786794,1.186953,0.137362,-0.578524,0.406543,0.191418,-0.827895,-0.546705,1.671714,-0.896537,0.341949,0.351813,0.164794,0.019118,0.588786,0.139763,0.556402,-0.118044,1.267175,0.001797,-1.190296,-1.20796,-0.679929,-0.591151,-0.388021,0.446914
complexe,-1.508991,-0.307681,-1.122553,-1.041579,1.519718,1.064266,0.395212,0.006048,-0.252599,-1.257126,-0.277054,0.218252,-0.02241,-1.156236,1.233184,-0.194939,-0.568205,0.27517,-0.396057,-0.426391,-0.201213,0.504273,-0.605765,0.036223,-0.232414,-0.401548,-1.04949,-2.114006,-0.184962,-1.223407,-0.26911,-0.632426
matrice,0.161963,-0.538167,-0.542394,-1.315769,0.968185,1.027917,0.19087,0.352438,-0.416036,-2.540264,-0.316429,0.801071,0.135899,0.561625,1.639936,-0.747721,-0.096149,0.157964,-1.204058,-0.277548,0.805751,0.541282,-0.660415,0.495545,1.360816,0.331135,-0.667939,-0.497638,-0.220959,-2.162432,0.504905,0.518333
domaine,-1.140177,-0.261446,0.055233,-0.401695,1.911092,0.541551,0.188349,1.505369,0.054072,0.166835,0.088823,-0.266055,-0.738236,-0.559754,1.928604,-0.005931,0.007563,1.074451,-0.251158,-0.379978,0.246091,0.203923,-0.072965,0.156337,-0.283995,-1.478193,-0.916132,-1.822386,-0.430922,0.087603,-0.383836,-0.729533
fois,-1.603862,0.032417,-0.144376,0.01317,0.745209,0.352876,-0.122916,0.788933,-0.342647,-0.540653,0.313134,-0.179506,-0.331314,-0.487166,2.597483,-0.144688,0.166418,-0.019075,-0.21786,-1.054164,0.346279,-0.406151,0.484215,-0.897148,0.855288,-0.307188,-0.300576,-0.487113,-0.094584,-0.710183,-0.120971,0.242796
