word,1,2,3,4,5,6,7,8,9,10,11,12,13,14
informatique,-0.493759,1.10309,-1.369964,-2.232068,1.37763,-0.212802,-0.304344,-1.192388,0.38754,0.236879,0.228612,1.479516,-1.074897,0.18721
infini,-0.000923,0.638655,-0.117288,-1.649244,0.627803,-0.493529,1.410418,1.337819,-1.428713,-0.063693,-1.115363,-0.864175,-0.374215,-0.483202
variété,-1.48024,1.186681,-0.532043,-0.914698,0.609083,0.611574,1.121883,1.069489,0.884965,0.288434,0.716858,0.067578,0.50398,-0.278232
ligne,0.078871,-0.261456,1.23578,-1.219764,0.816428,1.199103,-0.075886,-0.843474,0.545179,-0.548176,-1.370252,0.27968,1.003218,0.681827
positif,-0.489876,0.849775,0.152814,-2.335271,-0.12409,-1.102853,1.00113,0.593931,-0.024791,-0.954286,-0.33978,-0.561629,-0.684339,-0.470808
angle,-0.364585,-0.308347,0.159872,-1.5412,1.501536,0.804858,0.484434,1.158354,-1.223679,-0.593708,-1.291412,-0.247676,1.219293,-0.626196
polynôme,-0.598681,1.396044,-0.562231,-2.054238,-0.546611,-0.441023,-0.161996,3.557546,-0.492025,-0.082232,-1.310568,0.190004,-0.633559,-1.092066
centre,-0.368383,-0.195867,0.288451,-1.116063,1.438857,0.88934,-0.574494,-1.221772,1.451077,-0.501961,-0.117892,-0.635942,1.217603,0.898122
démonstration,0.245761,0.406043,-0.791162,-1.862423,0.186528,-0.875248,0.01341,-0.028921,-1.004236,-0.019811,-0.427555,0.344671,0.219331,-0.842059
vectoriel,-0.705653,0.938419,-0.991641,-2.645133,1.307055,0.028663,0.155044,2.2889,-1.37461,0.349598,-1.391612,0.801671,-0.873706,-0.33907
limite,-0.352995,0.288677,0.114141,-1.984238,0.788898,0.559022,-0.029418,0.861476,0.03572,-1.397759,-0.942459,-1.140789,0.751085,0.871579
représentation,0.229238,0.82176,-0.494329,-1.440915,0.546185,-0.659512,1.159443,0.015698,0.273919,0.313609,-0.911071,-0.596764,0.86308,0.14969
famille,-0.675666,1.525245,-0.753231,0.896226,-0.540712,0.482433,0.133468,-0.085274,1.438897,-0.761199,-0.710713,-0.322249,1.459456,-0.004209
arête,-0.18606,-0.404843,0.439334,-1.316532,1.109676,0.603506,0.196725,2.5805,-1.312911,-0.289912,-0.738612,-0.260675,1.432281,-0.589387
distance,0.315655,0.358148,1.214378,-2.017149,0.795969,0.125117,0.339785,0.502521,-0.572383,-1.340324,-0.056403,0.149741,0.822115,-0.13843
surface,-1.166566,0.749566,1.015736,-1.957498,1.054604,1.166638,0.596478,0.631682,-1.051956,-1.523329,0.392337,0.389937,1.158785,0.297683
aléatoire,-0.087554,0.792641,-0.52918,-2.5282,0.524588,-0.640538,0.582203,1.310312,-1.319692,-0.759051,-0.252514,0.15498,-0.555697,-0.235326
naturel,-1.457639,1.232894,-0.276625,-1.732762,0.594707,1.225042,0.531853,0.284577,0.686444,-0.759598,-0.05621,-1.161604,1.304154,1.178013
normal,-0.928135,0.442242,0.025916,-1.854819,0.049893,0.159158,0.200328,-0.292724,-0.517523,-0.639401,-0.163304,-0.183954,0.183636,-0.234578
arbre,-1.000668,0.767772,0.069789,-0.599627,0.618681,1.083723,1.660569,0.640737,-0.198354,-0.82555,0.493261,-0.208651,1.597045,0.318583
démontrer,-0.443323,1.669836,-0.962728,-1.532174,-0.335906,-0.694014,0.181451,0.324678,-0.950528,-0.758003,-0.050839,-0.469185,-0.167346,-0.403618
algèbre,-0.659609,1.181633,-1.377252,-2.181957,1.06992,-0.362104,-0.700376,2.323078,-0.767052,1.184472,-0.977372,0.195962,-0.284339,-0.727461
