word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
logique,0.443146,-1.283644,1.732707,0.604741,0.777996,-1.150664,-0.486633,-0.50981,-0.620109,-0.67182,-0.418206,-0.231036,1.454059,0.049405,-0.062009,-0.029563,-0.285438,0.465518,0.457146,-0.262577,0.057629,0.534815,-0.857534,-0.928471,-0.543405,0.032006,-1.167088,0.326384,-1.469383,0.687937,-0.672552,-0.392052,0.283107,0.637251,-0.240566,-0.691825,-0.354938,-0.532478,-0.419506
terme,-0.294145,-1.17719,0.07464,-0.44765,0.115379,-0.820518,-0.249794,-0.784019,-0.259684,-0.380055,-0.371758,0.333151,0.964523,0.046997,0.626917,0.139922,-0.243808,-0.140876,0.385961,-0.300472,-0.455496,-0.197437,-0.962964,-0.570804,-0.19019,0.504142,-0.076795,0.410099,0.144869,0.23369,-0.535766,-0.353984,0.252611,-0.139632,0.446643,-0.66324,-1.078196,0.481143,-0.504366
trois,-0.936432,-1.45731,-0.202437,-0.546882,-0.260776,-0.396006,-1.544615,0.117126,0.043898,-0.223591,0.731919,-0.278283,-0.031018,-0.024031,0.570239,0.42546,0.288519,0.302048,-0.054301,0.481122,-0.069505,0.291041,-0.371165,-0.25712,-0.218906,-0.062354,0.018917,-0.077138,1.199602,-0.020208,-0.21431,0.283503,-0.212766,-0.049518,-0.123714,0.524146,-0.534305,-0.000393,-0.1537
plan,0.187285,-1.0878,0.684734,-0.04296,-0.179633,-0.173158,-1.07668,-0.128892,0.150661,0.478288,-0.078931,0.655044,0.76975,-0.786305,-0.000301,0.21456,0.269448,-0.035615,-0.089013,-0.18148,-1.009372,0.262581,-0.729428,-0.500575,-0.207291,-0.234732,-0.109253,0.793692,0.635222,0.195229,-0.585621,-0.292209,-0.516681,0.61328,-0.326748,0.423027,-0.700906,-1.031874,0.376408
formule,-0.728073,-0.827662,-0.331007,0.482192,0.667269,-0.885226,-0.724473,0.07701,-0.249987,-1.002773,-0.116335,-0.830002,2.235964,0.176255,1.179595,-0.395155,-0.762076,0.360072,-0.756977,-0.100904,1.016846,-0.154334,-0.421899,-0.363973,-0.897919,0.004766,-0.248805,-0.248399,0.21184,-0.49545,-1.16467,-0.486797,0.637773,0.226391,0.133372,-0.884028,-0.546197,0.034802,-0.141864
droite,0.068506,-1.962778,0.442527,-0.667744,-0.662432,0.531985,-1.572068,-0.359363,0.424079,-0.313557,0.414026,0.893292,0.434714,-0.090164,0.591343,-0.672584,0.628761,-0.717858,0.420354,-0.339317,0.326702,-0.001146,0.540243,-1.305184,-0.248066,0.134702,0.389939,-0.165262,0.617463,0.364587,-1.033323,-0.603415,-0.643448,-0.40512,0.166514,0.06296,0.554252,-1.629277,-0.878462
$\mathbb{C}$,-0.392013,-0.748696,-0.327054,-0.143144,-0.020873,-0.55608,-0.541443,-0.500982,0.027411,0.20511,0.129231,-0.366724,1.377727,0.009609,0.546047,-0.815429,0.328193,0.202998,0.306197,0.002993,-0.044472,0.220063,-0.489482,-0.709029,0.053433,-0.344696,-0.347832,0.123594,0.576103,-0.239411,0.754135,-0.170923,-0.247832,0.423296,0.49203,-0.461828,-0.144742,0.283126,-0.40757
solution,0.778422,-0.829522,-0.164793,0.998255,-0.114275,-1.008431,-0.682569,0.034879,0.202129,0.590451,-0.751005,-0.298693,2.053724,-0.262484,8.1e-05,0.07285,-0.599363,-0.326732,0.864882,0.088187,-0.319049,-0.271537,-0.599764,-0.618162,-0.27449,-1.199925,-0.094459,0.00982,-0.610321,0.183254,-0.421776,-0.690076,0.283766,0.113047,0.468818,-0.769142,-1.024006,-0.266541,-0.410783
modèle,0.570356,-0.738315,0.413999,0.427031,-0.486251,-0.162928,-1.219252,-0.138525,-0.066586,-0.190346,-0.442112,0.325382,1.719567,0.463617,0.451785,-0.208825,-0.822058,1.110917,-0.17589,0.101258,0.525985,-0.154586,-0.89719,-0.666999,0.03364,0.191539,-0.796172,-0.4739,-0.016445,-0.674189,0.266563,-0.376806,0.538987,1.071017,0.204513,0.284856,-1.128597,0.204096,-0.428439
linéaire,1.960775,-1.286307,0.67313,0.643603,-0.490609,-0.900335,-0.887222,0.079978,-0.866386,-0.901496,0.04605,-0.405744,1.543597,-0.086851,0.631602,-0.452197,0.799892,0.065014,0.442388,0.090729,0.30058,-0.57855,-0.804564,-0.982928,-0.211479,-1.02631,-0.184523,0.444277,-0.664227,0.141955,-1.298625,0.587626,-0.696258,0.439546,0.612821,-0.784688,-0.918184,-0.105829,0.251584
probabilité,0.551905,-0.748298,0.517382,-0.155773,-0.328098,-1.630669,0.243809,0.633737,-1.078753,-0.346667,0.213882,-1.069973,1.464599,-0.1823,-0.130032,-0.064176,0.605444,-0.326051,0.128644,-0.263974,0.446781,-0.807336,-1.258068,-0.739699,-0.648577,-0.577456,0.315618,0.394827,-1.500536,-0.50584,-1.296807,0.532338,0.389407,0.687489,0.722236,-0.776212,-0.104819,-0.06473,-0.872917
série,-0.124829,0.089977,-0.048383,-0.121044,-0.045564,-0.340312,-0.453859,-0.635226,-0.483004,-1.027373,0.112948,-1.491951,0.064201,0.084904,-0.741573,-0.451999,0.183803,0.733409,-0.785102,0.653172,0.101382,0.563712,-0.848858,-0.019329,-0.618613,0.044063,0.686373,-0.175792,1.774314,0.407682,0.603121,-0.119228,0.732411,0.853132,-0.421087,0.481071,-1.414915,-0.251856,-0.157585
somme,-0.972252,-1.026739,-0.218994,0.467363,0.133222,-0.963878,-0.110615,1.208574,-0.706323,-0.026518,0.733988,-0.274371,0.935123,-0.449867,0.426294,0.335299,0.560122,0.009912,0.892299,-0.316745,0.156897,-0.095342,-0.464363,-0.957787,0.325592,-0.001842,0.343988,1.318466,0.002467,-0.605288,-0.651421,-0.123382,-0.122409,-0.148319,1.003873,0.845043,-0.194425,-1.016189,-1.147226
mesure,0.013328,-1.08596,0.050811,-0.169822,-0.419719,-0.901843,-1.118469,0.034696,0.075132,0.393333,-0.131286,0.587389,0.99704,-0.043991,0.423404,-0.048172,0.125957,-0.631601,-0.535511,-0.281718,-0.823288,-0.268928,-0.938658,-0.664927,-0.077554,-0.387733,0.621083,-0.301561,-0.353554,-0.447508,-0.668573,0.278507,-0.441856,0.797173,0.875533,0.489393,-0.486211,0.152947,-0.054374
carré,0.431976,-1.327148,0.393563,-0.46057,-0.854621,-0.060246,-0.910691,0.705714,-0.451755,-0.59165,0.854446,-0.30951,0.305364,-0.269326,0.6492,-0.250849,1.020764,0.568708,0.295717,0.281947,0.665424,0.671256,0.324515,-1.231036,0.202284,-0.36149,-0.540295,0.397214,0.399905,-0.210129,-0.888387,-0.405212,-0.936481,-0.092301,0.484661,0.728132,-0.969448,-1.045985,-0.110277
