word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
grand,-0.765316,-0.350068,-0.654016,0.298227,0.677344,0.421916,0.847881,-0.800397,-0.295277,0.061825,0.09454,-0.141102,-0.048778,0.372796,-0.296121,0.291572,-0.738902,-0.440372,1.105194,-0.199886,0.213837,-0.205533,0.41066,0.395913,0.37072,-0.148178,-0.565989,0.48705,0.468438,-0.141436,0.574674,0.240034,0.258434,-0.62659,-1.127447,0.040173
propriété,-0.071012,-1.156399,-0.148664,-0.093801,-0.025066,0.586925,-0.488768,0.235937,-0.168328,0.994581,0.268298,-1.126459,-0.084448,0.535268,0.008862,0.186197,-0.351805,-0.577817,0.752929,-0.4441,0.357164,0.824731,0.36084,0.2859,0.230767,1.390198,-0.484675,0.755145,0.105919,0.563234,0.289914,-0.857597,0.977638,-1.627961,-0.519117,0.132606
ordre,-0.278461,-0.588613,0.140447,1.236548,1.167232,0.429832,0.399552,-1.092651,-0.33581,0.412218,0.446663,-0.497081,0.390764,0.146732,0.73296,0.710919,1.051843,-0.743355,0.809043,0.451326,0.472515,-0.253002,0.958285,0.030402,0.450337,0.514925,0.268297,0.39683,0.285006,0.617244,0.749049,-0.017902,0.506556,-0.760968,-0.192523,0.431934
variable,0.736286,-1.60208,-1.516047,0.402171,0.221719,0.093984,-0.439479,-0.144759,-0.304559,0.737828,0.294157,0.44708,-1.545521,0.642975,0.131708,0.406197,0.743627,-0.783545,0.019775,-0.357073,0.325742,1.45756,0.209775,-0.394322,0.983927,0.503577,-0.298553,0.470781,-0.766824,0.110244,-0.019736,-0.937155,0.624833,-0.767462,0.324067,-0.641931
base,-0.240238,-0.198156,-0.374605,-0.265132,1.319432,-0.021165,-0.46317,-0.911594,-0.076632,0.069039,0.546165,0.317484,-0.966122,0.284636,-0.652325,0.327358,0.116952,-0.952706,0.000875,-0.194753,-0.08616,1.108393,0.040934,0.071363,0.404618,0.088029,-0.154822,0.390067,-0.185861,0.757589,0.726359,-0.764427,0.603816,-0.951556,-0.278539,0.341638
géométrie,1.227938,-0.888296,-0.59047,-0.570042,0.546161,1.181631,-0.905023,-0.113678,-1.505012,0.939466,0.355547,0.346531,-0.491501,0.717245,1.371263,0.551693,-0.413596,1.067542,-1.010039,-0.56092,-0.438552,0.951279,-0.474711,-0.853279,0.647662,1.092082,-0.138149,0.5032,-0.688729,0.889462,0.477147,0.031845,1.302483,-0.636711,0.254495,0.583697
analyse,-0.295738,-1.086258,-0.724454,-0.421415,0.993102,0.083817,-0.011032,-0.241707,-0.134869,0.342975,0.179896,0.0709,-0.713143,0.363316,1.171638,0.432718,-0.193823,-0.689874,-0.523544,0.304089,-0.092255,1.276666,-0.868545,-0.601288,0.208847,0.783038,-0.524982,0.209462,-0.984886,1.113277,-0.387452,0.869209,0.997078,-0.232504,-0.304012,-0.001573
loi,-0.670332,-0.863903,0.459175,0.238337,1.639378,0.513782,-0.803154,-0.34967,0.66662,0.904153,0.484591,-0.643702,0.482321,0.630164,1.150449,0.758122,0.387016,-1.103632,1.133982,0.61296,-0.594405,0.199073,0.519157,0.513128,0.221458,0.618839,0.312996,0.244937,-0.546927,0.717843,-0.748122,-0.728,0.663954,-0.50318,0.926599,-1.162589
définition,0.228623,-1.647923,-0.769305,-0.076154,1.281535,0.189255,-0.450651,0.142488,-0.214465,1.028892,0.521124,0.234568,-0.9588,0.755478,0.889926,0.476263,-0.151778,-0.412422,-0.512742,0.095484,-0.129945,1.175509,0.052936,0.198568,0.115712,0.615752,0.136456,0.868344,-0.918524,0.97585,-0.356781,-0.694646,1.174884,-0.574582,0.17768,-0.238874
réel,0.633649,-1.996783,-0.537128,-0.534109,1.317061,0.228776,0.271688,-0.290789,-0.553552,0.783084,0.083788,-0.284632,-0.500264,0.634317,0.400423,0.438745,-0.391226,-0.625027,0.114695,0.449323,0.210997,0.702884,-0.285133,-0.233334,-0.211294,-0.107722,-0.350289,1.079905,-1.073539,-0.129867,-0.49791,-0.627667,0.691164,-0.684025,-0.391922,-0.591437
dimension,0.794632,-1.310352,-0.81633,-0.108419,0.84214,0.115387,-0.298835,-0.442964,-0.774454,0.059619,-0.077162,0.293158,-0.639642,0.779584,0.161799,0.335884,-1.213714,-0.295419,-0.071491,0.302757,-0.522147,0.568324,0.256916,-0.725283,0.517064,0.132739,-0.44039,1.553572,-0.834665,-0.159823,0.506296,-0.484476,0.683583,-0.746373,-0.031688,-0.075781
statistique,-1.007786,-0.987262,-0.510373,0.557555,-0.046151,0.829758,-0.458513,-1.529885,0.292734,-0.719233,0.258342,0.410205,-0.901927,-0.732405,0.751254,1.21209,-0.34914,1.154037,0.513046,0.429385,0.992252,1.634208,-1.075557,0.522859,-0.932948,0.292969,-0.235566,0.019865,-0.218668,1.022547,-0.184228,-1.133672,0.785445,0.590003,0.08608,-0.330511
sommet,0.433058,-0.269131,-1.314486,0.572705,0.201539,-0.641075,-0.521823,-0.825642,-0.38258,-0.398816,0.137929,0.052223,-0.489466,1.488117,-0.461653,1.347004,-0.644363,0.122121,0.960545,-0.402759,-0.266494,0.254852,0.382041,1.115125,0.663824,-0.318799,-0.067065,0.38911,-0.259049,-0.419832,1.189066,0.4978,-0.153217,0.084318,-0.368766,0.871162
logique,1.040902,-0.760923,-0.269923,-0.735373,1.433763,0.68709,-0.262315,0.655591,-0.56,0.908635,-0.047049,0.467662,-0.712511,0.382934,1.456857,0.49697,-0.63251,0.257585,0.176391,0.390699,-0.466227,0.679654,0.105977,-0.192122,-0.553206,0.285599,0.644772,0.792739,-0.737389,1.154,-0.794663,-0.139004,2.059483,-0.357443,0.295454,-0.207046
terme,-0.123113,-0.546042,-0.85711,-0.088322,1.708345,0.04998,0.534555,-0.046916,0.035015,0.284909,0.240028,0.07759,-0.695103,0.381688,0.020737,0.266916,0.07666,-0.295063,0.244906,0.387308,0.276269,0.963865,0.228233,0.954821,-0.175539,0.566722,-0.035494,0.336211,0.095754,0.39331,-0.168823,-0.576522,1.142424,-0.437083,-0.448588,0.160535
trois,-0.465589,0.176963,-0.725848,0.523468,0.981708,0.290062,-0.338063,-1.46045,-0.600426,-0.231963,-0.054993,0.346325,0.224761,-0.04692,-0.0832,0.318103,-0.047609,-0.518336,1.069883,-0.065402,0.030891,0.307838,0.268883,0.692737,0.609435,-0.620874,-0.261002,0.595845,0.169248,-0.301274,0.236407,0.275994,0.24952,-0.517692,-1.016032,0.096126
