word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
réel,-0.116525,0.245716,0.048096,-0.327393,-0.351096,0.131282,-1.15969,-0.560815,-0.038235,0.033241,0.642326,0.03385,1.092818,0.6734,-1.032419,-0.284892,2.31163,-0.334479,0.260986,0.791592,-0.160075,0.372886,0.44645,0.577733,-0.033831
dimension,0.886769,0.313136,0.228016,-0.557789,-0.695789,0.951822,-0.469425,-0.144671,-0.315887,0.334106,0.86537,0.415787,1.488944,0.572342,-0.751703,0.684772,1.591007,-0.151217,0.660653,1.26888,0.274345,0.369854,0.619843,-0.109545,0.431155
statistique,0.781838,-0.294037,1.093635,0.282909,0.143466,0.035666,1.052889,-0.24463,0.162464,-0.343676,-1.814516,0.544204,0.752804,0.828639,-0.745995,-1.169695,1.039789,-0.692333,1.07974,-0.799803,1.088168,0.020541,-1.100622,0.18937,0.743266
sommet,1.38798,-0.422576,1.398681,-0.457398,0.397145,-0.526255,0.816281,-0.605413,-0.420296,0.189709,-0.475681,-0.649943,0.356997,-0.527216,-0.182906,1.275156,1.126513,-0.61246,0.04138,0.393785,0.429161,-0.596893,1.330918,-1.191511,0.130648
logique,-0.04062,0.591976,-0.191635,-0.44692,-0.439208,0.509234,-1.412571,0.231409,0.008512,1.335107,-0.508139,0.078131,1.341399,0.47527,-0.683008,0.228365,1.391346,-0.190067,1.082991,1.169015,-0.675183,0.068987,-0.625004,1.191838,0.226721
terme,0.226466,0.51563,0.295289,-0.185697,0.220604,0.009929,-0.496649,-0.37356,-0.317661,0.093201,-0.576702,-1.193487,0.790424,0.518284,-0.062661,-0.78161,1.692456,-0.292224,0.469873,0.748231,-0.566309,-0.169521,0.016855,0.017316,0.541167
trois,0.295798,-0.911941,0.758762,-0.516015,0.363864,-0.047228,0.787788,-0.943139,-0.366195,-0.325887,-0.125164,-0.503297,-0.281423,0.481605,0.742581,0.190231,1.56437,0.274114,0.58708,0.883715,0.34344,0.289627,0.415299,-0.320335,0.442568
plan,0.259074,-0.030436,0.213185,-0.417985,0.769918,0.577142,0.211254,-1.055313,-0.0343,0.467559,-0.270514,-0.145729,1.358507,0.211201,-0.126422,1.052974,1.682659,-0.289976,-0.169989,0.816198,-0.065832,-0.084331,0.649721,0.027937,-0.072533
formule,0.630887,-0.066438,0.191955,-1.478028,-1.104558,0.040995,-0.555741,-0.266787,-0.581389,-0.161863,-1.200616,0.194765,-0.367148,0.717861,-0.354095,-0.413103,1.039165,-0.240606,0.847579,0.214262,-0.410888,-0.078218,-0.609737,0.276429,0.842684
droite,-0.602434,-0.243657,0.161425,-0.872332,0.166931,-0.296405,0.883576,-0.512377,-0.178125,0.555497,-0.260785,-0.889268,0.653933,0.04355,0.2527,1.79669,1.157813,-0.022325,1.143439,1.074961,0.708203,-1.666754,1.099764,-0.503846,0.187262
$\mathbb{C}$,-0.088097,0.013797,-0.003399,-0.391659,-0.155195,0.667226,0.01924,-0.030878,0.000481,0.204109,-0.151607,-0.516277,-0.158715,0.70182,0.5108,-0.355612,1.097381,-0.617152,0.56221,0.775094,0.33219,0.865238,-0.202298,-0.235496,0.654816
solution,-0.139858,0.313344,-0.240713,-0.70857,-0.726584,0.547439,-1.412582,-0.319406,0.037352,0.221413,-0.434992,0.412881,1.22093,0.933673,0.375933,-0.148882,1.795201,-0.835727,-0.789022,0.594603,-1.404512,-0.19665,-0.530169,-0.246739,0.421029
modèle,0.335042,0.171459,-0.282584,-0.599086,-1.216198,1.552975,-0.709935,-0.262162,-1.205847,0.055426,-0.092431,0.512881,1.006062,0.114761,0.423143,-0.244056,1.617985,-0.160468,0.216084,0.616067,-0.0901,0.620194,0.400797,0.398556,0.726582
linéaire,0.343305,-0.315613,0.503705,-0.8682,-1.950979,0.489376,-0.696549,0.762637,0.058968,0.089501,-0.754238,-0.429065,2.104965,0.309305,-0.463847,0.683298,0.891785,-0.902294,0.367101,1.140896,-0.292296,0.265559,0.499434,-0.393288,0.40531
