word,1,2,3,4
extension,0.310798,0.110768,-1.802767,-0.993939
arc,0.912232,0.427582,-0.969198,-0.430164
énoncé,-0.825661,-0.509972,0.3184,-3.036926
parallèle,0.350166,0.90529,-1.312161,-0.950254
négatif,-0.344912,0.720221,-1.279081,-2.637609
niveau,1.206142,0.865287,-2.539493,-1.347744
fraction,0.725329,-0.981549,-0.796461,-1.287668
segment,-0.709653,-0.226887,-1.278405,-0.642706
norme,0.296896,-0.037674,-1.796422,-1.830561
local,1.623549,1.465683,-1.507663,-0.851062
métrique,0.313855,-1.389125,-0.507434,-1.425153
symétrie,-0.195776,-1.037475,-0.703855,-2.056338
inégalité,-0.039206,-0.609028,0.074837,-2.310073
chaîne,-0.005365,0.842625,-2.067027,-0.669722
prouver,0.220931,1.105418,0.335665,-2.241974
Gauss,-0.373488,-1.739589,1.10696,-1.638028
symétrique,0.320109,-1.237036,-1.050569,-2.244126
Riemann,-0.846194,-1.644443,0.987726,-1.457811
$\mathbb{Z}$,-1.019823,-0.145477,-1.014054,0.271815
polyèdre,-0.543523,-2.294889,0.026435,-1.583605
binaire,-0.756497,-1.199316,-1.313582,-1.987538
demi,0.396144,1.071792,-1.340782,0.205642
multiplication,-0.02025,-0.554931,-0.99698,-2.192389
libre,0.577284,1.344279,-1.195335,-0.489755
identité,0.060337,1.362076,-0.313488,-1.691458
Hilbert,-1.271483,-1.341187,0.597317,-1.419024
scalaire,-0.994241,-1.443525,-0.747172,-2.734782
solide,0.322932,-0.06011,-1.293576,-2.295504
densité,1.070467,-1.021748,-2.35927,-1.644095
lemme,-0.921205,-1.596234,0.848859,-1.737676
polynomial,-1.668517,-1.379088,-0.592428,-2.475201
cinq,1.230747,1.856142,-1.334943,-0.214167
exponentielle,-0.6151,-1.468579,-0.727534,-2.595005
élémentaire,0.304657,-0.210973,-0.290756,-1.153209
argument,-0.471148,0.685964,0.535347,-2.021557
optimisation,-0.934359,-0.979343,-1.109766,-2.575458
Fourier,-0.526617,-1.263625,0.759649,-1.18742
dériver,-0.264788,0.201904,-1.438171,-1.316821
module,-0.658622,-0.690306,-2.196191,-1.599892
maximal,0.597523,-0.647394,-2.822035,-1.37305
paire,-0.16022,0.001804,-1.212829,-1.15945
uniforme,0.415086,0.023273,-0.625061,-1.652687
action,0.188582,1.692661,-1.417911,-1.325621
total,1.070673,0.509726,-2.695402,-0.113098
polygone,0.38751,-1.897133,-0.527443,-1.216643
division,1.153205,0.851066,-1.950176,1.418811
signe,0.055596,1.488429,-0.638725,-0.39777
troisième,0.729561,2.062438,-1.022989,0.518293
composante,0.521848,-0.416091,-1.393945,-1.945792
