word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
géométrie,-0.645993,0.888574,-0.900767,0.070804,0.398387,-0.001199,-1.051271,2.131461,-0.02562,-1.737958,-0.023722,-1.342909,0.073759,-0.082648,-0.791835,-0.323286,-1.148884,-1.017065,0.574756,-1.097496,-0.193028,1.980475,-0.807695,-0.289503,0.530722,0.382195
analyse,-0.295791,0.764092,-1.082112,0.502798,0.006861,-1.538175,-0.726087,1.182967,-0.274333,-0.120615,0.851377,-1.689231,-0.166063,1.065105,-0.261207,-0.374107,0.043554,-0.106972,-0.202475,-0.856066,-0.08767,1.136291,0.642398,-0.224012,-0.053455,0.476881
loi,0.504067,1.307936,-1.245929,-0.57866,0.769706,-1.170093,-0.966461,0.344399,-1.664784,0.256526,-0.164881,-0.442737,-0.422469,0.985747,-0.564886,-0.303192,1.111841,1.022782,0.586149,0.532132,-0.020002,-0.11647,0.096432,0.347411,-0.193047,1.169238
définition,-0.287045,1.056699,-1.614745,-0.264133,0.10186,-1.066534,-0.757795,2.067419,-0.678381,0.272656,-0.633864,-1.281729,0.305776,0.922149,-0.195708,-0.177119,-0.458217,0.423988,-0.016828,-0.613818,0.213814,0.793932,0.020174,-0.111886,0.370176,0.836523
réel,-0.575562,0.141067,-1.124686,-0.569146,-0.006647,-1.364544,-0.353857,1.198649,-0.910113,0.775133,-0.762637,-1.74342,-0.094475,0.278494,-0.015989,-1.163695,-0.341099,0.437317,-0.276665,-0.080802,-0.402144,0.479792,-0.039382,-0.123784,0.209419,0.722805
dimension,-0.342387,0.157234,-0.099896,-0.500527,0.104307,-0.840529,-0.973793,2.276972,-0.5276,0.599987,-0.486142,-1.361752,-0.051605,-0.676961,-0.009186,-1.19889,-0.782615,0.018713,0.653719,-0.389093,-0.061132,0.824858,0.004656,-0.352753,0.001489,0.441921
statistique,1.37173,1.067327,-0.570598,1.13819,1.112435,-1.032652,1.311645,0.608775,-0.312131,0.354778,-0.090025,-0.185186,-0.796704,1.128696,-0.268548,-0.254144,-0.90935,1.017707,0.709838,-1.638178,-0.135659,0.331301,-0.259554,-0.788903,-0.501097,-0.463103
sommet,0.99744,0.041071,0.948163,-0.248481,0.068788,-0.643034,0.002442,1.731817,0.088691,0.23212,-0.898233,0.0101,0.519467,0.631232,0.003522,-0.991707,-0.656611,-1.485838,1.457802,-0.416494,-0.00124,-0.476739,-0.170463,0.664878,-0.88728,0.092239
logique,-0.908611,1.040068,-1.316412,-0.491758,1.114561,0.210142,-0.53804,1.204448,-1.109017,-0.322437,0.103671,-1.856565,-0.12598,0.720668,-0.303409,-0.792394,-1.046381,0.065315,-0.422996,-0.925579,-0.19398,1.234616,0.520169,0.042209,0.723525,0.911062
terme,0.121567,0.211211,-0.645717,-0.569548,0.694359,-0.852308,-0.448501,0.860827,-0.480478,0.653475,-0.398419,-0.770926,0.02994,1.561759,0.46446,-0.290677,-0.735281,0.08055,-0.545059,-0.321692,0.41832,0.468839,-0.157196,0.290911,-0.508695,0.73431
trois,0.789702,0.046344,1.25248,-0.080224,0.319021,-0.439172,-0.362491,0.509547,-0.316687,0.218713,-0.912671,-0.922046,0.156008,0.497602,0.863318,-0.500764,0.148519,-0.017323,-0.059749,-0.165862,-0.338306,-0.169037,-0.609211,-0.00482,-1.681924,0.264023
plan,0.571803,-0.056998,0.43898,-0.726707,0.243392,-0.914969,-0.979065,1.223476,-0.730533,-0.345189,-0.525182,-0.876172,-0.442911,0.461724,-0.123907,-1.019143,0.51535,-0.402543,0.612777,-0.502176,0.05192,0.04573,0.59012,-0.134258,-0.269486,0.834847
formule,-0.363515,1.23984,-0.937589,0.0494,0.301571,-0.350374,0.329124,1.145062,-0.442989,-0.417302,-0.497644,-0.635669,-0.420368,0.456565,0.561678,-0.840937,-0.495769,0.119835,-0.76621,-1.048161,-0.544507,1.268746,-0.942871,0.815763,-0.807208,-0.310924
droite,0.454553,0.147092,0.874097,-0.135053,0.927904,0.553065,-0.806446,1.675117,-0.208753,0.280208,-0.255556,-0.42017,0.882449,0.555224,-0.459854,-1.38272,0.606929,-1.00236,0.260433,-0.703804,-0.057732,-0.963414,-0.528998,0.993312,-0.997696,1.287192
$\mathbb{C}$,0.103563,-0.01535,0.105048,0.040114,0.625347,-0.212514,-0.303634,1.385738,-0.869885,-0.000837,-0.515656,-0.335001,-0.006358,0.27879,0.631313,0.299509,-0.309334,0.717055,-0.69792,0.181113,-0.384055,0.264812,-0.010122,0.053738,-0.880143,0.168832
