word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
géométrie,-0.413013,0.201431,-0.595805,0.20618,-0.686628,-0.025999,0.447856,0.627372,1.400189,0.147527,1.515979,1.791693,1.498544,1.972724,0.455389,0.751856,0.022843,-0.775416,-0.86707,-0.292093,-1.225678,0.322351,0.673684,0.929363,1.141091,-1.363855,-1.167712,-0.273375,0.347795,-0.587415,-1.707912,0.80844,-0.112632,0.512034,0.080203
analyse,0.001974,0.214265,-0.739074,0.108762,0.047753,1.17272,1.162048,0.042633,1.643251,-0.205179,1.278944,1.446262,0.618589,1.155977,0.313498,-0.192915,-0.40419,0.22498,-1.480248,-0.786916,-0.668673,1.005863,0.2734,1.089916,-0.448242,-0.440754,0.871586,0.103864,0.728826,-0.427443,-2.001977,0.421878,-0.42551,0.690265,0.088899
loi,-0.02697,-0.751424,1.467782,0.714817,-0.937607,0.15839,0.684512,-0.822947,2.065295,0.519974,0.050797,-0.167831,-0.222165,0.088097,1.06897,-0.159219,-1.415519,-0.228281,-1.529357,-2.114993,0.186026,0.257827,0.376699,0.204865,0.311657,-1.322903,0.752144,-0.252418,0.005029,-0.324704,-1.346822,0.552775,-1.65271,-1.215863,1.05576
définition,0.066424,-0.334659,0.08885,0.668051,-0.13123,-0.76431,0.501016,-0.539219,0.593357,0.063458,0.4485,1.087921,0.602975,1.122393,0.877156,-0.154704,-0.449189,-0.675572,-1.618969,-0.447555,-0.116358,0.513892,1.227924,-0.279554,-0.241754,-1.384068,0.437334,0.0736,0.312643,-0.124113,-1.842685,1.26929,-0.647752,0.120987,-0.377912
réel,1.088381,-0.669572,-0.126026,0.972244,-0.444116,0.206045,0.320274,-0.177164,0.26228,-0.15684,1.201069,0.494216,0.698991,0.906555,1.238583,-0.889787,-0.580158,-0.030967,-2.127484,-0.46922,-0.194188,1.139702,1.073592,-0.040302,0.425587,-1.34048,0.081696,-0.219745,0.347608,-0.827606,-0.973241,1.132125,-1.559236,0.479433,-0.751329
dimension,1.096759,-0.091289,0.301669,-0.402759,-0.640441,-0.562943,-0.200999,0.280142,0.703654,0.575574,0.63582,0.657044,0.79296,1.801734,0.676829,-0.666184,-0.245253,-0.280217,-1.539657,-0.284092,0.137812,-0.284262,1.715032,-0.965152,1.168701,-1.411107,-0.547767,-0.020675,-0.027392,-0.722548,-1.889859,0.882298,-0.252818,1.33652,0.175687
statistique,-0.50448,-0.020588,0.2396,0.385822,0.345753,2.529737,1.002789,0.349855,1.992406,0.027992,0.333974,-0.026262,0.102729,0.436571,0.238437,0.410714,-0.969087,0.891077,-0.996868,-2.045637,-0.669695,0.576285,0.945989,0.758206,-0.776617,-0.840854,0.964343,-0.219698,-0.584794,-0.250949,-2.042337,-0.223604,-0.237957,-0.064529,0.332161
sommet,1.273547,-0.400133,0.541616,-0.196657,0.329014,-1.730316,-1.467439,-0.406847,0.438984,0.293512,-1.017949,1.375188,-0.498044,2.067054,-0.666802,0.044339,0.509816,0.494261,-0.698764,0.202048,0.168944,-0.913861,1.663529,-0.179066,-0.750954,-1.857599,-1.590286,-0.768753,-2.033873,0.208152,-1.91947,0.728078,-1.595698,-0.461314,-0.066901
logique,-0.846539,-0.577942,0.990898,0.784453,0.109894,0.302467,1.151014,-0.56569,2.208625,0.067349,0.492659,1.35619,0.893909,0.64589,0.390814,0.620257,1.86071,-0.083095,-1.010011,0.184141,0.358327,1.451723,0.816841,0.266588,-0.445965,-1.749778,0.301563,-0.11997,1.006227,1.713496,-1.393243,1.42107,0.604024,-0.460435,-0.34673
terme,0.333537,0.152112,0.430838,0.948288,-0.070853,-0.243176,-0.543913,-1.284864,0.931428,-0.212599,0.1787,1.305711,0.550024,0.460395,1.160081,-0.769035,-0.020906,-0.008729,-1.681945,-0.044285,0.179256,1.284017,1.01277,-0.32427,-0.09211,-1.238757,0.935696,0.217544,-0.085686,0.211071,-1.470758,0.583049,-0.783723,-0.506121,0.210547
trois,-0.385623,-0.034303,0.902466,0.397033,-0.149701,-0.190779,-0.851694,-0.205158,0.670384,-0.480983,-0.729782,1.115509,0.726862,1.699389,1.112232,0.344282,0.107818,0.395604,-0.999298,-0.153409,0.340723,0.462081,1.427876,0.831495,-0.558012,-1.716261,-0.92648,-0.360916,-0.807036,-1.17452,-0.946464,0.458014,-1.198753,0.033057,0.866297
plan,0.529249,0.008302,-0.216042,-0.002746,-0.943027,-0.45045,-0.226039,0.873858,0.477708,-0.195178,1.332454,-0.255757,0.522817,1.437709,0.945031,0.639609,0.536591,-0.475218,-1.704557,-0.626819,-0.515514,-0.309266,1.988046,0.775669,0.552048,-1.692512,-0.19543,-0.970997,-0.90449,-1.426044,-1.202268,1.130012,-0.952082,0.382431,0.820777
formule,-0.148413,-1.203076,0.585995,0.754031,-0.406189,-0.698894,-0.215797,-1.220812,2.024273,-0.029947,-0.158157,1.251294,-0.134753,-0.052899,0.582755,-0.396528,-0.85987,-0.740623,-0.804038,0.144677,0.68337,1.2179,1.651657,1.189773,0.967578,-1.298506,0.852971,0.590003,0.329429,0.032047,-1.554943,1.237824,-0.293511,-0.400546,-0.235262
droite,0.307908,-0.154937,-0.119894,-0.386075,-0.667949,-0.923386,-0.356242,0.575591,-0.373304,-0.423511,0.767103,0.548111,0.46185,0.735493,1.147843,-0.226985,1.164596,-0.176328,-1.305645,-0.510991,-0.039846,0.449911,2.291843,1.008749,-0.138246,-0.894004,-0.26652,-0.886013,-1.555652,-0.924785,-0.993773,2.10125,-2.014699,-0.33973,0.480705
$\mathbb{C}$,0.256974,-1.060706,0.132423,0.322585,0.101766,0.10867,0.238179,-0.390649,-0.5133,-0.208852,0.027649,0.331512,-0.084088,0.146936,0.908921,-0.368322,1.301809,0.560761,-1.633319,-0.130835,0.754886,0.112894,2.168841,0.742105,0.640449,-1.111811,-0.52989,-0.671322,-0.729213,-0.372667,-1.534148,0.803448,-1.172335,0.369734,-0.162868
solution,0.467665,0.177191,0.737767,0.20393,-0.041037,-1.316721,0.051593,-0.556302,0.813773,0.162855,0.451262,0.91887,-0.295182,0.988289,1.314117,-0.287609,-0.558528,0.272061,-1.841082,0.905679,0.507609,1.288004,1.083086,1.311711,-0.337598,-0.552135,-0.372116,-0.898574,0.580673,-0.937821,-1.642388,-0.275601,-0.483284,0.600248,-0.860897
modèle,-0.071488,-0.500065,0.904824,0.277654,0.366561,0.186756,1.271859,-1.064221,2.147001,0.296698,0.027143,-0.531985,0.438938,1.841317,1.072172,-0.647645,0.136883,0.268745,-1.440027,-1.077624,-0.523078,-0.031091,0.72072,0.757966,-0.320943,-0.647397,0.935555,-0.517999,0.137324,0.430181,-1.57513,0.341606,-0.445956,0.633362,0.177221
linéaire,0.364575,-0.129769,-0.985777,0.409735,-0.346658,-0.821154,1.070676,-0.883598,0.841318,0.765338,0.92423,0.104831,0.281794,1.502654,0.449806,-0.823616,-0.953158,0.626366,-1.809223,-0.506347,0.657417,1.303661,1.035436,1.401171,-1.070705,-0.811531,-0.110702,-0.22842,0.829139,0.26011,-1.771436,0.633779,-1.011838,1.255238,0.058509
probabilité,0.281266,-0.458279,1.676914,0.453194,0.137255,0.750956,0.449473,-0.467958,1.609641,-0.195212,-0.330986,0.664256,-0.014291,0.733326,1.113719,-0.513096,-0.992706,0.564005,-1.250057,-1.421558,-0.116898,0.312227,0.375793,-0.589531,-0.684072,-0.684163,0.612417,-0.935778,0.396847,0.086144,-1.500736,1.022591,-1.371448,-1.102924,-0.328939
série,0.380819,0.528974,0.271979,0.182018,-0.162332,1.602883,0.092558,-0.36718,0.856574,0.061673,1.039349,1.968082,0.042022,-0.024708,0.616494,-0.646585,-1.25578,-1.051421,-1.297446,-0.187005,0.364883,0.795487,0.528935,0.929902,-0.000523,-1.274155,0.605135,0.422026,0.546712,-0.706038,-1.081286,0.554013,-1.120075,-0.46197,-0.17363
somme,0.949132,-0.397152,0.73213,-0.209093,0.843703,0.381751,-0.834275,-1.303906,-0.001815,0.608065,0.127992,1.247627,0.75745,0.802951,1.426799,-0.253577,-1.10349,-0.815104,-1.618573,-0.256755,0.765436,1.39541,1.145631,0.023777,-0.19348,-1.543165,0.092555,0.80179,-0.737948,-0.563627,-0.491645,0.872352,-1.835893,0.022712,0.40905
mesure,0.093686,-0.123338,-0.362541,0.696629,0.810749,0.007103,0.435384,-0.593658,1.184084,0.367175,0.260905,0.652021,0.568049,0.365182,0.230712,-0.279023,-1.203905,0.263978,-0.842437,-1.544173,-0.69403,-0.143481,1.548641,-0.644975,0.674918,-1.42848,1.002952,-0.523003,-0.241035,-0.900479,-1.37552,0.781637,-1.374149,-0.14376,-0.536163
carré,0.909729,-0.28373,0.423883,-0.73291,0.492937,-0.47889,-0.90698,-1.324796,1.314947,0.354701,0.703079,0.630021,-0.267758,0.3229,0.579961,-0.182664,-0.230617,-0.099758,-0.723509,-0.273821,0.114009,1.634607,1.213677,0.125318,1.117124,-2.391492,-1.006463,-0.077235,-1.039598,-0.477198,-0.458901,0.423281,-1.604502,0.278515,0.789574
vecteur,0.663953,-0.635562,-0.28975,0.654938,-1.962745,-0.662189,-0.596663,-0.55384,0.569299,-0.098267,0.652443,-0.326063,0.41902,2.006375,0.485381,-0.613525,-0.830487,0.728654,-1.897822,-1.213921,1.150464,0.672893,2.430299,-0.095973,-0.163361,-0.666683,0.487111,0.321657,-0.801589,-0.058698,-0.535503,1.298509,-1.46451,0.611457,0.590611
connexe,-0.340346,-0.337645,0.328545,-0.29642,0.10617,0.614217,0.988443,-0.258035,0.810292,1.241303,1.46224,1.021923,0.377062,1.425099,-1.149061,-0.026506,-0.141385,-0.553737,-1.111199,-0.40167,0.177273,0.39512,0.223051,0.426333,0.445024,-2.137427,-0.145967,0.146551,-0.799933,-0.165623,-2.259501,0.104929,-1.155775,-0.406051,-0.229006
classe,0.472971,-0.587669,-0.127484,1.071523,0.513649,-0.93531,0.679114,-0.016837,-0.003998,-0.029118,-0.789412,0.218633,1.342416,1.462324,0.465359,-0.052254,-0.768214,0.609772,-1.40102,0.550136,0.259696,0.940709,0.447142,-0.462706,-0.346641,-1.316197,-0.078012,-0.248049,-0.173431,0.015562,-2.695785,0.583355,-0.14781,0.272989,-0.452205
produit,0.191459,-0.13962,-0.607382,0.663876,-0.44104,0.642064,0.015207,-0.902389,0.15059,0.700002,-0.074906,0.632962,0.47303,0.460682,0.360008,-0.518548,-0.506424,-1.013022,-1.644953,-0.634203,0.42844,0.566677,1.889396,-0.368693,-0.111349,-1.763678,0.842674,0.907316,-0.8842,-0.007264,-0.799502,1.610823,-1.342418,1.329407,0.963642
égal,1.32152,-0.828239,0.234595,0.321196,0.965548,-0.357081,-0.700154,-0.67368,-0.011725,0.254736,-0.271657,0.575856,0.595675,0.429786,0.82928,-0.353344,-0.733719,0.107177,-1.069596,-0.243653,0.727551,0.545308,2.127832,-0.398344,0.700076,-1.735556,-0.239532,0.082333,-1.110801,-0.985963,-1.24675,0.804843,-1.711821,-0.282477,-0.377646
cercle,-0.27365,-0.163698,0.320618,-0.102193,0.132993,-1.016388,-0.567726,0.209774,0.379706,-0.565203,1.034131,0.922019,0.039676,1.172156,0.660929,1.694892,0.528421,-0.773288,-0.895231,-0.226936,0.378891,-0.157141,2.116518,1.290134,1.383994,-0.762458,-0.453263,-1.012125,-2.221905,-1.417849,-0.646337,0.888987,-1.920501,-0.424334,-0.252133
partie,-0.335372,-0.28672,0.38456,0.857695,0.216703,0.692842,-0.146529,0.143405,-0.078706,-0.41617,0.594636,0.890756,0.359108,0.91788,0.644788,0.206669,-0.310181,0.109372,-1.180267,0.090415,0.504857,0.350871,1.075507,-0.395035,-0.073375,-2.094266,-0.30082,-0.416843,0.470527,-1.062282,-1.500924,0.298367,-1.075989,0.134009,0.05742
relation,0.134969,-0.155693,-0.027914,1.229319,0.049286,-0.867406,1.182103,-0.535177,0.378711,0.763545,-0.825628,1.375025,0.608086,0.253389,0.047251,-0.093869,0.025757,0.054935,-1.685899,-0.63836,-0.049259,0.805792,1.663977,0.484886,0.059892,-1.444518,0.37499,0.332533,-0.482331,0.207079,-1.249979,1.162568,-0.685403,-0.042791,-0.160737
courbe,-0.008853,0.017823,0.162777,0.112168,-0.436059,-1.715117,0.328149,0.627424,1.176075,-0.077431,2.044356,0.769101,0.464135,1.597814,1.000971,-0.666957,0.207239,-0.607205,-0.706986,-0.14396,0.567344,0.462329,0.857715,1.060913,0.998023,-0.069015,-0.647577,-0.285149,-0.597239,-1.180259,-1.095872,0.936765,-2.060703,0.090031,-0.299502
différent,0.115337,-0.198113,0.477315,0.823815,0.449547,-0.215622,-0.550194,-0.316258,1.370055,-0.404026,-0.406746,0.764617,0.298163,1.471914,0.702013,-0.557451,0.294613,0.90614,-1.325248,-0.452022,-0.817651,0.272984,1.314064,-0.066709,-0.212532,-1.453234,0.289767,-0.30995,-0.68496,-0.649208,-1.637255,0.420297,-0.476747,0.702991,0.194516
complexe,0.833696,0.254572,-0.562574,0.95492,-0.796751,0.217522,0.388581,-0.095861,0.218558,0.146701,1.216435,0.935703,0.957641,1.339398,1.104307,-0.727273,-0.38348,-0.596736,-2.133679,-0.006297,-0.130734,0.516387,0.893046,0.489642,1.022064,-0.609134,-0.109939,0.061269,0.084167,-0.656202,-1.177128,0.669612,-1.112143,1.0533,-0.478742
matrice,1.83073,0.161118,-0.017217,0.149027,-1.396554,-0.600119,0.352368,-0.59312,0.531192,0.062873,0.313106,0.277611,-0.345524,1.353243,-0.031529,-0.911894,-1.493274,0.850594,-1.449432,0.229267,0.886823,1.515932,1.732678,-0.090735,0.049845,-1.548356,0.757714,0.952829,-0.97401,-0.256218,-1.021328,0.328867,-0.735038,1.329352,0.961834
domaine,-0.757839,0.598532,0.239395,1.354057,1.175408,1.073183,0.082599,-0.129811,0.647598,-0.046719,0.679309,1.408328,0.838734,1.830726,0.953745,0.596725,-0.313334,0.571333,-1.477546,-0.506247,-0.315219,0.300755,0.617802,0.498688,-0.136733,-0.65481,0.170787,-0.391692,0.382438,-0.335924,-1.599797,0.497922,-0.729074,0.805376,-0.055637
fois,-0.08628,-0.041529,0.839081,0.36848,0.223518,0.507475,-0.680693,-0.63756,0.695002,-0.207057,-0.624819,1.148623,-0.123792,0.94625,1.223438,-0.522494,-0.193452,0.091612,-0.531731,0.251205,0.076684,0.505282,1.748634,0.110086,-0.793809,-1.395546,-0.802552,-0.352311,-0.129044,-0.587377,-1.103797,0.48279,-1.297224,0.359405,-0.04662
type,-0.000413,0.463205,0.537561,0.73348,-0.12902,-0.648366,0.464121,-0.869591,0.966121,-0.028782,-0.077405,0.307308,0.244642,1.012038,0.708194,-1.093458,0.648714,-0.009341,-1.874197,-0.230524,0.489853,0.431734,0.421664,0.619303,-0.080704,-1.039658,0.237473,-0.328998,-0.352745,-0.092638,-2.15941,0.511496,-0.402525,0.383264,0.419716
mot,-0.63144,-0.448057,0.404277,1.576926,0.302737,-0.347057,0.092843,-1.753074,0.159978,-0.75054,0.339928,2.202843,-0.270739,0.665149,0.362991,-1.303657,0.162062,-0.087345,-0.845051,1.256419,0.602107,0.328084,0.370603,-1.051198,-0.286169,-1.654155,0.038349,-0.166568,-0.965267,0.567561,-1.143252,0.686178,-1.000083,-0.297767,0.017876
algébrique,0.491293,-0.371055,-0.820806,0.703554,-0.153953,-0.268702,0.895665,0.256392,0.814262,-0.18692,0.638538,1.599232,1.837572,1.360624,0.960172,-0.294366,0.26983,-0.798404,-1.409959,0.701647,-0.34104,0.788341,0.113678,0.231149,0.911109,-1.319729,-0.540149,0.16815,0.276586,-0.126625,-1.820488,0.713669,-0.55845,0.979668,-0.028326
