word,1,2,3,4,5,6,7
ouvert,1.395563,0.450057,0.899301,0.486541,0.031971,-1.166276,0.46994
partiel,0.658487,-0.119242,0.064109,0.391286,0.23465,-0.223032,0.948776
approximation,1.904233,0.173379,0.18542,1.613575,-0.069893,1.832512,-0.268556
convergence,1.401058,1.500451,-0.920782,0.546038,0.226212,0.523856,0.103936
chemin,0.927132,0.055733,1.309098,-0.432211,-0.286619,-1.739849,0.187187
rotation,2.384165,-0.016114,0.940211,0.426893,1.205036,1.004472,-0.360017
différence,2.201072,0.182453,-0.017782,1.412439,0.829323,-0.652681,0.082774
analytique,0.750694,1.484528,-0.404836,2.577617,-0.823969,0.729044,1.062708
formel,1.913878,0.309461,-1.091807,1.629206,-0.574191,0.069623,0.670459
intersection,0.759025,0.840279,1.406428,-0.706545,0.304711,0.002951,-0.853733
pourcent,2.037727,0.295178,1.050683,-1.252834,0.66627,-0.614882,1.392262
caractère,1.931142,0.518644,-0.470708,2.242362,0.024362,-0.906497,-0.233937
raison,2.258471,-0.856366,-0.528644,0.782428,0.262675,-1.444403,0.565342
aire,0.693592,1.472745,0.506834,-1.096966,0.098622,-2.194928,-0.324065
section,0.991818,0.864155,0.857544,-0.335173,0.222943,-1.213704,1.213609
cycle,1.022551,0.71963,0.24865,1.169567,0.725697,-0.408641,0.547986
source,0.080076,0.831148,0.18547,0.431974,-0.049563,-1.722818,0.670597
discret,1.184013,-0.628416,0.068674,1.580356,0.175876,-0.012651,-0.467265
combinatoire,0.870669,1.51498,-0.617623,2.05169,-0.484014,2.259386,-0.302771
dynamique,2.196723,1.011761,0.147096,1.705108,0.457924,0.132253,0.876643
inverse,2.030769,-0.232263,0.158536,0.749698,0.432037,0.077091,0.047136
minimal,2.308816,0.935401,1.138954,0.18279,0.646546,0.491606,0.46039
extension,1.656674,1.020023,0.639511,0.327182,0.880385,-0.354684,0.533832
arc,0.745423,0.24353,1.649488,0.277627,0.35681,-1.323524,-0.793362
énoncé,1.630015,0.324274,-0.722929,2.362617,-0.225638,1.05397,-0.456099
parallèle,1.186906,-0.058454,0.601515,0.667331,0.725654,-0.876168,0.403578
négatif,2.281363,-0.259602,-0.344795,1.647147,1.021195,0.311678,0.24526
niveau,2.717279,0.280238,0.963604,-0.004173,1.082901,-1.143317,0.889841
fraction,1.663952,0.672124,0.308669,-0.403095,-0.24388,0.533079,-0.163053
segment,0.323926,0.151955,1.220608,0.557228,1.334475,0.224462,-0.780362
norme,2.185711,1.16924,-0.085972,0.883246,0.472394,0.273938,1.530383
local,1.889986,0.404457,-0.140814,0.066644,-0.007552,-1.853594,1.201568
métrique,1.443588,1.430362,1.034764,0.390482,-0.737294,0.754605,-0.157925
symétrie,1.879003,0.791453,0.728394,1.46241,-0.248514,1.323341,-0.621532
inégalité,1.99398,0.559426,-1.242799,1.079506,-0.185647,0.682544,0.465306
chaîne,1.18502,0.30947,0.297566,0.233677,1.533531,-0.859139,0.805329
prouver,1.56722,-0.994976,-0.758711,1.528233,-0.60421,-0.427344,0.019919
Gauss,0.545225,0.190032,0.467587,0.529681,-1.225612,2.635584,-0.441996
symétrique,1.997768,0.546624,1.627259,1.280892,-0.174932,0.706781,-1.161419
Riemann,-0.624602,0.24116,-0.00914,0.64133,-1.439402,2.733317,-0.366003
$\mathbb{Z}$,-0.618897,0.319613,0.970334,0.119271,1.160421,0.12498,-0.031284
polyèdre,1.141672,0.935518,0.292325,-0.109306,-0.264737,2.391993,-2.2595
binaire,1.404909,1.256813,0.527971,1.140707,1.191376,1.019474,-1.032395
demi,0.654789,-1.453091,1.286059,-1.006952,1.009534,-1.25457,-0.172624
multiplication,2.032703,0.621812,-0.210736,0.850484,0.348791,0.419442,-0.434586
libre,1.197811,-0.019728,0.085707,0.336125,0.376981,-1.096577,1.340359
identité,1.126939,-0.277558,-1.028926,1.43822,0.195021,-0.879646,0.792826
Hilbert,-0.182281,0.096752,-0.140881,0.844068,-0.7443,2.634374,-0.615014
scalaire,1.672054,0.686099,0.713519,1.698722,-0.027633,2.237421,-0.569259
solide,2.433481,-0.096589,0.924883,1.250814,0.431708,0.095807,-0.255089
densité,2.682615,1.579876,1.202627,0.253939,0.582499,0.018533,-0.266922
lemme,0.438981,0.867929,0.404608,0.582414,-0.25705,1.926188,-1.847729
polynomial,1.305239,0.315039,0.248214,1.455151,-0.718136,3.256173,0.005271
cinq,1.093004,-0.785418,0.970623,-0.21453,0.540675,-2.06924,0.592364
exponentielle,2.43157,0.637897,-0.329086,0.473728,0.237893,1.856892,-0.530995
élémentaire,0.963496,0.91659,0.738326,1.158986,-0.91548,0.279772,0.687788
argument,0.921068,-0.271998,-1.249497,1.962915,-0.385392,0.112352,0.238856
optimisation,2.226041,0.790013,0.244401,1.427035,0.696592,1.765066,1.514795
Fourier,0.177156,0.824662,0.256029,1.112448,-1.717649,1.626038,0.183163
dériver,1.122124,0.787713,0.553896,1.093644,1.364555,-0.37936,-0.262431
module,1.915769,0.850446,1.231851,0.640478,1.262073,1.221994,0.547883
maximal,2.894122,0.212485,1.779466,-0.455435,1.304914,0.268846,0.146673
paire,1.161608,-0.741143,1.509898,0.107878,1.109245,0.079298,-1.098387
uniforme,1.580293,-0.383579,0.556564,0.627519,-0.009595,-0.178096,-0.403983
action,1.539554,-0.321463,-0.682408,0.87972,0.903479,-0.736512,1.474254
total,1.94476,0.189308,0.988389,-1.143328,1.318734,-0.754728,0.992445
polygone,0.864734,0.960231,1.162144,-0.155295,-0.248022,1.2235,-1.133612
division,0.744845,0.039676,0.384441,-2.201655,0.81832,-1.118161,1.4284
signe,0.54694,-0.787295,-0.313899,0.200145,0.763984,-0.999379,0.303384
troisième,0.389194,-1.110194,0.501237,-0.685623,0.716572,-1.837641,0.777348
composante,2.148996,1.175948,-0.31296,0.632273,0.35908,0.138199,0.289661
paradoxe,0.334923,0.24802,-0.575243,2.030392,-0.365617,0.874347,-0.02015
égalité,1.608472,-0.723346,-1.008705,-0.243767,0.001983,-0.113574,1.235826
critère,2.599912,0.706929,-0.611851,0.868764,0.438447,0.142904,0.981503
orthogonal,1.809114,0.95024,1.326214,0.804993,-0.104558,1.983309,-1.176682
moment,1.261356,-1.423343,-0.222981,0.789445,0.745776,-1.248145,0.271602
conséquence,2.663563,-0.695291,-1.113977,0.378311,0.054968,-0.770095,0.584557
orienter,1.938552,0.736983,0.857516,1.139284,0.538868,-0.578707,-0.155916
courbure,2.149994,0.229244,1.330951,1.176508,-0.003687,1.321374,-1.315412
couple,0.364309,-1.723279,0.292548,0.638986,0.32064,-0.840232,0.313329
relatif,2.15121,0.868202,-0.616385,0.803361,-0.115421,-0.445698,1.547518
morphisme,1.244007,0.881364,1.495239,0.854732,0.841523,2.76357,-0.671099
central,1.212757,0.88487,0.162419,-0.565401,0.88647,-1.868463,0.411683
observation,1.319287,0.916955,0.188232,1.085265,0.407463,-0.292112,0.308987
fixe,2.142177,-0.093536,1.252326,0.247247,0.150735,0.045952,0.786901
raisonnement,1.811336,0.193137,-1.015847,2.651971,-0.707059,1.162534,0.296613
cardinal,-0.702947,-0.933946,-0.526271,-0.703843,-1.736727,-1.684585,-0.505831
quadratique,1.52539,1.205865,1.081366,0.989148,-0.123909,2.565005,-0.915521
dual,0.292366,1.059838,0.138551,0.120941,1.470054,2.109234,-0.22085
multiple,1.486033,-0.007308,0.129092,1.299453,0.86069,-0.432346,0.434222
dénombrable,0.564137,0.764738,-0.874207,1.102075,0.001327,3.114271,-2.082475
cube,0.80135,0.185107,1.639255,0.157979,1.5628,0.677274,-0.627259
récurrence,0.655854,-0.530115,-0.295507,1.162533,-0.132501,2.089938,-0.979309
ordonner,1.193979,-1.025568,-0.683818,-0.328405,-1.526193,-0.830967,0.108029
maximum,2.079692,-0.200114,1.240203,-0.241758,1.281792,-0.067224,0.495044
variation,1.09413,1.044622,0.83986,1.417633,0.93899,0.006496,0.051436
pair,0.16588,-0.523339,0.004819,-0.164436,-1.777602,-0.348732,0.567359
projection,0.912257,0.28901,0.770006,1.3392,0.696638,0.378466,0.374871
ajouter,1.615433,-0.210161,0.9303,0.868466,0.381317,-0.961165,0.333528
Fermat,0.251061,0.58322,0.1938,0.316078,-2.389821,2.243588,-0.294485
fonctionnel,2.472506,1.259842,0.197949,1.715006,0.120651,0.514313,0.601881
intérieur,1.749233,-0.337826,0.906629,0.459494,-0.107527,-1.703607,0.045438
milieu,1.812001,0.146018,0.310724,0.39052,0.311659,-1.900611,-0.047907
tendre,1.805776,-0.742227,0.115831,1.444511,0.172268,-0.910105,-0.465692
expérience,1.331428,-0.340167,-0.515231,1.723134,0.420622,-0.632408,0.977462
voisinage,1.765538,-0.008607,0.084664,0.300423,-0.475763,-0.288111,-0.932761
commutatif,1.486452,0.931175,0.603498,0.761841,0.377401,2.745606,-0.797363
estimation,1.923436,0.907291,-0.299438,-0.008007,0.61788,-0.042619,0.484239
projectif,1.056878,1.083302,0.402773,1.434165,-0.246216,2.903164,-0.497257
quotient,1.642529,0.275778,0.105598,-0.236037,-0.087053,2.418288,-0.255054
Newton,-0.991448,-0.474289,-0.251237,0.52115,0.24989,0.805532,0.034328
dix,1.034116,-1.035249,0.682398,-0.33452,0.35775,-1.732562,0.72582
localement,2.205361,0.755301,0.159856,0.087022,0.228092,-0.746542,-0.87573
borne,0.935525,0.343325,1.777003,0.41547,0.010814,-0.013626,-0.028868
exact,1.791557,0.282732,-0.21936,1.400682,-0.163746,-0.440307,-0.279616
six,0.849588,-0.782653,1.041233,-0.448383,0.863055,-1.689473,0.640281
impair,1.165817,0.210075,1.894577,-0.336191,-0.19286,0.811958,-0.662757
équivalence,1.792472,0.956413,0.031209,0.907203,0.025546,1.561927,0.406208
Cauchy,-0.133876,0.097885,0.812898,0.048916,-2.214955,2.246034,-0.474696
échelle,2.080865,0.677461,0.547196,0.520334,0.514719,-0.260626,0.527395
rectangle,0.801865,0.541687,2.206237,0.501058,0.406482,0.494501,-1.87086
ordinal,1.078439,1.349223,-1.024458,-0.556919,-0.430907,2.605545,-0.619287
échantillon,1.92665,0.52804,0.672846,1.146794,0.853365,0.521738,-0.203302
réciproque,1.764416,-0.510537,-1.316812,1.436606,-0.481417,1.064343,-0.15752
minimum,2.455105,-0.165236,0.965006,-0.428323,0.858321,0.135452,1.113131
engendrer,2.367134,-0.308635,-0.571873,0.856859,0.520856,0.242434,-0.5392
stable,2.444341,0.428949,0.253946,0.618978,1.004551,0.171642,0.058228
algorithmique,1.126066,1.588652,-0.522922,2.098271,-0.211378,2.526633,0.523434
fibré,0.676855,1.507117,1.174932,-0.217629,0.4963,2.861081,-1.892408
universel,0.817557,0.730636,-0.39883,1.164568,-1.060815,-0.9052,1.269908
union,0.677682,-0.010887,-1.154994,-0.842122,-0.191161,-1.608645,1.77283
diagramme,1.277963,0.8991,0.886417,0.889801,0.4039,1.589965,-0.225955
événement,1.005597,-0.368492,-0.627276,0.249019,0.524802,-1.602252,0.633017
Turing,-0.181993,0.31153,-1.054255,0.891486,-0.36496,2.023116,0.3072
addition,0.77013,0.859928,0.363444,0.781721,0.434288,1.029856,-0.148815
stratégie,1.938604,0.052187,-1.114924,0.916037,0.684227,-0.028871,1.497603
optimal,2.587256,0.579364,0.280514,1.094462,1.034248,1.149682,0.46715
variance,1.46199,0.814804,-0.564184,0.159905,0.722783,2.562257,-0.897687
permutation,1.302518,0.295729,0.891659,0.484052,-0.115811,2.300893,-1.016061
disque,0.058674,-0.414237,1.235334,1.245877,1.885942,-0.568562,0.342731
tenseur,1.264795,0.015979,0.816522,1.439629,-1.180244,2.547626,-0.556983
hyperbolique,1.115044,0.614953,0.178774,1.095961,-0.642017,2.604888,-2.008166
décomposition,2.063833,0.705423,0.357824,1.253292,0.329823,0.82976,-0.944705
elliptique,1.315531,0.860323,2.017149,0.773431,0.356546,0.942583,-2.230923
mesurer,1.993401,0.877301,1.468619,0.312768,1.441062,-0.35566,-0.677854
rang,1.178644,-0.852855,0.185724,-0.752437,-0.115291,-1.251309,0.134546
Leibniz,-0.291564,0.889531,-0.846961,1.561085,-1.972129,1.414359,0.1933
boule,0.783859,-0.604153,1.654311,0.820278,0.701082,-0.296167,-1.243244
branche,0.978717,0.291177,0.402962,-0.154512,-0.702887,-1.140396,-0.419919
partition,-0.050033,0.699922,0.397427,1.324786,-0.037481,-0.194981,0.04555
fermé,1.295371,0.342551,1.471184,-0.399878,0.203751,-0.33438,-0.240559
invariant,1.400567,1.071786,-0.501355,0.764919,-0.095362,1.954968,-1.279082
diviser,1.761725,0.446855,0.298837,-0.510628,-0.102258,-1.532882,-0.332574
diviseur,1.295487,0.132774,0.592427,0.014717,0.073218,2.385509,-1.158443
Banach,-1.112836,0.230991,-0.499528,-0.732048,-1.130849,3.368941,-1.186121
logarithme,1.487394,0.071764,0.49246,0.375222,-0.923661,3.02237,-0.679495
cent,0.958704,-0.69794,0.95362,-0.172704,-0.221856,-1.613712,0.319629
décimal,1.292556,1.127534,0.532217,0.108307,0.118823,2.144159,-0.725854
espérance,0.440577,-0.21862,0.029715,0.012618,-0.239976,-0.484921,-0.182589
estimer,1.955379,-0.238247,-0.303538,-0.118927,0.376815,-0.602136,0.694668
périodique,0.676241,1.357404,-0.114514,1.23723,0.032474,0.064943,0.696806
harmonique,1.236222,0.504433,1.015654,1.998797,0.501555,1.073128,-0.953708
déterministe,1.798699,1.139729,-1.116826,1.271436,0.036724,2.010067,-0.732194
intégrer,1.152406,0.262811,0.118723,-0.022839,0.268663,-1.007909,1.412497
