word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
représentation,-0.984767,-0.606035,-0.171545,0.548258,-0.202015,0.194434,0.065429,-0.886358,0.268779,1.519732,-0.234845,0.710356,0.035559,-0.179265,0.662008,-0.121714,-0.340254,0.391877,-1.042912,-0.528665
famille,0.025682,-0.535662,0.029454,0.334955,-0.600394,0.770347,-0.230453,1.326542,-0.55227,1.748622,-1.240887,-0.687265,0.752797,0.291677,0.526269,-0.214883,-0.735677,0.70682,0.244575,0.595604
arête,-1.562592,0.425531,-0.801493,-0.062,2.097681,-0.101526,-0.831125,-0.681836,0.120246,0.314379,1.112126,1.302,0.779822,0.2174,0.20686,0.941965,-0.773849,-0.954784,1.265104,0.973323
distance,-0.35385,0.112419,-0.404954,-0.885752,-0.475654,-1.629779,0.88009,-0.747659,0.604253,0.40894,0.778688,1.195754,0.462244,0.548686,0.838386,-0.200804,-0.81911,-0.757481,0.106966,0.517652
surface,-0.602237,-0.576376,-0.396525,-1.744311,0.946688,-0.972191,1.204824,-0.746393,0.256759,1.135838,0.609,1.210341,0.377907,1.476319,0.802631,0.118421,-0.892514,-0.665485,0.389317,1.468819
aléatoire,-0.192031,0.033477,-1.142103,0.031592,0.361549,-1.279932,1.461926,-0.610025,0.263955,0.69542,0.709526,0.916867,-1.3798,0.383422,0.136777,-0.204599,-1.133969,-0.815561,-0.148622,-0.649893
naturel,-0.402615,-0.510583,0.575097,-0.783139,0.625602,0.083529,0.50293,0.366439,0.46229,2.357122,-0.644947,0.675304,-0.123576,0.862048,0.171057,0.192202,-0.833007,-0.931236,-1.083058,1.902165
normal,-0.880996,-0.822793,0.169065,-0.568718,0.119934,-0.661136,0.793868,-0.183016,0.144529,-0.381954,-0.339393,1.108354,-0.110681,0.183007,0.318726,-0.463817,-1.184134,0.419338,-0.610484,0.468697
arbre,-0.529942,-0.690121,0.048415,-0.464069,1.569926,0.324402,0.809968,-0.106095,0.597422,1.947549,0.074321,0.523719,0.572467,0.746609,0.67697,-0.1513,-0.33709,0.093998,0.667342,0.952984
démontrer,-0.304006,0.39473,-0.248584,0.550974,0.044329,-0.819711,1.161675,-0.150453,0.1528,0.87026,-0.292327,0.039274,-0.864388,1.302256,0.608325,-0.08985,-1.638331,-0.350746,-0.866158,-0.22689
