word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
module,-0.292129,1.131513,0.677663,0.452893,0.588112,-1.835266,-0.513282,-0.129667,0.897782,-0.533472,0.944594,-1.019823,-0.198601,-0.306274,-1.290736,-0.670237,-0.983797,0.086148,0.427983,0.311099,-0.950199,0.175851,-0.809832,0.73584,0.305967,-1.025014,-0.567812,0.403911,0.311468,-0.407127,0.874413
maximal,-0.909713,0.676086,0.340117,0.860689,-0.312324,-1.467249,-1.118292,0.537735,0.019788,-1.058265,-0.145738,-0.183336,-0.623809,-1.388482,-0.679016,-0.598369,-1.098768,0.378006,0.61598,-1.336305,-0.834081,0.728133,0.652157,1.017564,0.936586,-1.801075,0.023652,0.151928,-0.71656,-0.399995,-1.009821
paire,-1.013399,0.858368,0.252545,0.636319,0.189704,0.125879,-0.841932,0.260844,-0.073034,0.32571,0.208206,-0.922104,-0.433664,-0.062638,-0.00331,-0.565964,-1.593175,-1.912733,0.745293,0.290057,0.840174,0.838045,-0.044059,0.636666,0.004411,-1.21138,0.111941,-0.496174,0.210219,-0.575885,0.558533
uniforme,-0.774917,0.35886,-0.048049,-0.268812,0.272001,0.586297,-0.868806,-0.625779,1.030221,0.538311,0.587229,-0.438883,0.068811,-0.443657,-0.414061,-0.755268,0.606191,-0.410578,0.81104,-0.960602,-0.00531,1.042206,-0.439951,0.14655,0.035067,-1.495185,0.028285,-0.843958,-0.669464,-0.614817,-0.210075
action,0.893477,0.141141,0.000702,-0.045446,-0.450646,0.226136,0.462292,-0.319378,1.158963,-0.028947,-0.231242,0.03348,0.117358,0.098756,-0.639809,0.26447,0.430066,0.749988,-0.051086,0.169404,-0.41815,0.033158,-0.181389,0.151814,-0.008544,-2.463026,-0.113603,-0.086454,-0.657694,0.468783,0.067141
total,0.098446,0.746844,-0.280064,1.226925,-0.662102,-1.023931,-0.339342,0.144779,0.29158,-0.725212,-0.036256,1.071641,0.006009,-0.932649,0.222609,0.462592,-0.765072,0.039859,-0.022514,-0.189695,-0.126574,0.00768,0.828235,0.838329,0.540605,-2.096512,0.681138,0.203631,-0.298447,0.047849,-0.936309
polygone,-0.897646,0.432538,-0.340559,-0.08009,-0.21524,-0.869848,-0.740396,-0.284266,0.295465,0.039419,1.03263,-0.862414,0.533131,0.521924,-0.470154,0.24268,-0.660827,-0.207242,1.121029,-0.891478,-0.367262,0.777477,-0.5466,-0.630882,0.353237,0.380212,0.883141,-0.073231,0.798613,0.042727,0.406542
division,-0.118566,0.377588,-0.321297,0.683161,-0.379922,-0.26981,0.383681,-1.094496,0.709979,-0.42321,0.380351,0.642476,0.196234,-0.151931,0.216185,-0.383467,-0.017394,-0.764337,-0.886281,0.763731,-0.554717,0.185432,0.034216,1.343077,-0.134164,-0.92104,1.923695,-1.726195,-0.046554,1.277541,-0.556655
signe,0.833286,-0.249721,0.778599,0.260103,-0.156284,0.758875,0.242277,-0.5136,0.35461,-0.00734,-0.754827,-0.086204,-0.271787,-0.662337,0.486363,0.163587,-0.808837,-0.205366,0.27095,0.375751,0.597254,-0.264032,0.452603,0.447201,-0.261604,-1.060009,0.506127,-0.196851,0.663445,-0.275939,0.441277
troisième,0.624442,-0.250696,0.373654,0.215217,0.215849,0.705931,0.019176,-0.097151,-0.074719,-0.205101,0.024066,0.617439,-0.443989,-1.28749,0.014142,-0.312263,-0.472328,-0.992987,-0.096928,0.862776,0.211183,0.061112,0.424745,0.811998,0.001072,-1.086569,1.112397,-0.52438,0.542033,0.669107,-0.394008
composante,-0.385699,-0.16024,0.029896,0.244999,-0.0343,-0.810391,-1.160171,-0.814745,1.202369,-1.140288,-0.435151,-1.080629,0.372641,0.509828,-1.125455,-0.330266,-0.267623,0.384866,0.180463,-0.370179,0.143109,1.378524,-0.506649,0.389926,-0.142987,-1.626894,0.228929,-0.423519,0.163787,0.621225,0.71646
paradoxe,0.397165,-0.88359,0.732606,-0.292384,-1.404308,0.112153,-0.838736,0.225603,-0.046724,0.428109,-0.035342,-0.794828,-0.242364,0.394179,-0.16619,0.451998,-0.429715,0.726727,0.182883,-1.066489,-0.375799,0.416407,0.509322,0.213821,-0.502301,0.003672,-0.70054,0.028806,0.926396,-0.37643,0.854543
égalité,1.170887,-0.647747,-0.286494,0.038493,-0.297309,0.283629,-0.56317,-0.57937,1.068087,0.404108,-1.007134,0.385575,0.239031,-0.503853,-0.184154,1.221802,-0.190241,-0.420352,-0.173593,-1.097672,0.380146,-0.092558,0.483241,1.679377,-0.550292,-1.493338,-0.064853,-0.936944,0.421445,0.000277,0.277751
critère,0.845991,0.120416,0.278194,0.279268,-0.122653,-0.736553,-1.389555,0.290321,0.914417,-0.76502,0.077254,-0.077762,-0.215461,-0.571475,0.567977,0.376954,-0.450784,-0.001402,-0.206797,-1.513993,0.165399,-0.510162,-0.974551,1.410486,-0.95333,-2.14335,-0.600664,-0.382225,0.336651,-0.528526,0.315463
orthogonal,-0.591959,0.339561,-0.151494,-0.787418,-0.008777,-1.289223,-1.462851,-0.538928,0.337082,-0.375581,-0.090245,-0.968747,1.119134,0.392236,-1.142266,0.636039,-0.903281,-1.231646,1.554019,-0.972659,-0.517324,1.058844,-0.485627,0.806849,0.13083,-0.419358,-0.618109,-0.178637,0.629189,0.446466,1.164009
moment,0.661077,-0.49754,0.940318,-0.499282,-0.115676,0.658146,-0.199711,-0.335943,0.046889,0.338457,0.263897,-0.166524,0.025699,-0.817391,-0.209716,-0.421701,-0.441748,0.433769,0.213338,0.505238,0.010056,-0.030495,0.223571,0.256251,0.653002,-1.73739,-0.172587,0.184549,-0.26586,0.48241,-0.2646
conséquence,0.949918,-0.707708,0.463814,-0.714966,-0.640207,-0.033038,-0.523087,-0.514276,0.131899,-0.557152,-0.306012,-0.008136,-0.193576,-0.18942,0.523545,-0.239074,-0.705421,0.94598,-0.059346,-0.38589,-0.153603,-0.284397,0.365568,0.557784,0.573482,-2.224966,0.259995,0.126234,-0.969061,0.078221,-0.062308
orienter,0.026753,0.298494,0.15961,0.425766,0.157812,-0.792018,-1.016067,-0.074802,0.050951,-0.531573,-0.108593,-1.002477,1.243488,0.245739,-0.461422,-0.855763,0.075381,-0.075166,1.544018,0.310519,-0.346257,-0.527349,-0.698925,-0.387615,-0.102238,-1.648939,-0.451192,-0.081403,0.533407,0.754525,0.420539
courbure,-0.981549,-0.487669,0.751734,-0.439782,-0.304297,-0.475339,-2.114496,0.514328,0.039372,-0.045038,-0.982301,-1.49435,-0.060369,0.132067,-0.575263,-0.670586,-1.047921,-0.233533,1.429721,-0.958469,-0.810479,1.126797,0.222362,0.712381,0.546524,-0.455225,-0.022594,-0.225539,0.588313,-0.786024,0.667522
couple,0.346757,-0.376541,0.146736,0.202817,-0.099664,0.939717,-0.412425,0.131429,-0.570614,0.441074,-0.456905,-0.148205,-1.23727,-0.256596,-0.582889,0.040101,-0.403313,-0.210428,0.33628,0.341138,0.851766,0.039144,0.162712,0.179225,0.722061,-1.011803,-1.186956,-0.466729,-0.14744,-0.231731,-1.065873
relatif,1.146667,0.196298,0.302626,0.001786,-0.254644,-0.527271,-0.843537,-0.088615,0.711673,-0.842507,-0.329792,0.04733,-0.156976,-0.870894,-0.133492,0.553366,0.40783,0.843181,-0.843566,-1.498204,-0.375437,0.496422,-0.248963,0.778955,-0.112465,-2.130964,0.12179,0.727875,-0.259166,-0.221049,0.427786
morphisme,-0.000662,1.295175,0.761026,-0.587465,0.628478,-1.80738,-1.781448,-0.001416,0.890012,0.956577,-0.190556,-1.2648,0.348791,0.222846,-0.965715,0.910636,-1.812229,0.007718,-0.881488,0.608249,0.739575,1.214435,-0.197313,-0.161183,1.06591,0.442821,-1.276762,-0.201302,0.244506,0.190458,1.68753
central,0.693624,0.183833,0.11962,0.808534,0.703823,-0.980463,-1.246816,-0.838805,-0.106934,-0.237017,-0.336858,0.628134,0.689349,0.41156,0.264263,-0.914792,0.495964,-0.287477,0.17967,0.686053,-0.293009,0.159668,0.058417,-0.524977,0.495603,-1.524593,0.77922,-0.817141,0.195422,-0.295363,0.239037
observation,0.732369,-0.12487,0.950711,0.150705,0.042575,-0.509122,-1.155795,0.409449,0.011493,-0.677651,1.852873,-1.383857,-0.254108,0.261104,-0.775276,-1.126308,-0.452325,0.626126,-0.677329,-0.435452,-0.877808,0.398406,0.167035,0.121396,-0.729316,-1.476854,0.855196,0.622522,0.157096,-0.709571,-0.404985
fixe,0.167519,0.547345,-0.070001,0.379722,0.403435,-0.704545,-0.488276,-0.512505,0.042312,0.276807,-0.226919,-0.277572,-0.387113,-1.125678,-1.146939,-0.50699,-0.28348,-0.239644,0.786553,-0.916071,-0.165626,0.608216,-0.419333,0.675702,0.651553,-1.610353,0.195014,-0.029996,0.013059,-0.491048,0.602573
raisonnement,0.103233,-0.366949,0.987843,-0.240074,-1.458945,-0.130055,-0.981594,-0.375705,0.686389,0.166996,-0.194768,-1.785307,0.821015,0.285793,0.195406,-0.02358,-0.543601,0.311302,0.023551,-1.345993,-0.936612,-0.954873,-0.542882,1.178012,-0.400598,-0.760151,-0.966664,0.329929,0.571247,-0.571103,1.165
cardinal,0.6939,0.219391,0.167097,-0.817618,0.172916,0.634226,0.315009,-1.01414,-0.886584,0.238358,-1.475574,-0.233333,0.347937,-0.006474,-0.334028,0.030679,0.322176,-1.414144,-0.920198,0.73019,1.283051,-0.655924,-0.348548,1.153167,-0.463516,0.543042,1.198546,1.013087,-0.51476,-0.331308,-0.326469
quadratique,-0.511536,0.611834,0.312685,-0.842044,-0.822218,-0.89479,-1.616758,-0.379337,0.845028,-0.553691,-0.396099,-1.105564,-0.16897,-0.563281,0.582035,1.108631,-0.980738,-0.162829,0.587575,-1.051887,-0.299163,1.541875,-0.424088,1.059937,0.644683,0.407982,-0.958632,-0.750979,1.036268,0.025436,1.729482
dual,-0.514095,0.970967,0.441013,0.301461,-0.050225,-1.069616,-0.540167,0.402091,1.770184,0.190003,-0.349138,-0.274165,-0.555153,0.737809,-0.246793,0.351966,-0.492249,0.125178,0.803188,-0.093403,-0.165716,0.772515,-0.67061,0.943377,-0.768162,0.905201,-0.416743,-0.54976,0.053247,-0.087507,0.915019
multiple,0.532407,0.364184,0.523144,-0.316225,-0.443498,-0.075831,-0.319733,-0.041871,0.539363,-0.24506,0.004062,-0.622106,-0.087505,-0.15429,0.177882,-0.146212,-0.086684,0.456598,0.807535,0.044467,-0.248176,0.00859,-0.180061,-0.065516,-0.40344,-1.843785,0.104781,0.269677,0.234823,-0.370492,0.264866
dénombrable,-1.014817,0.052787,-0.621282,-1.478554,-1.0873,-1.263673,-1.284566,-0.996917,0.830976,1.518385,1.477298,0.154247,-0.321741,0.06532,0.081195,1.078776,-1.135222,0.075534,0.207286,-0.31711,1.31651,0.943233,-0.060516,0.233794,-0.455448,1.181276,-1.713161,0.08892,0.124948,0.918539,0.860295
cube,-1.164678,0.78904,-0.407166,0.77888,-0.278586,-0.834744,-0.535896,0.35751,0.521051,0.283464,0.567845,0.386446,-0.08828,-0.123407,0.209019,0.213154,-0.963952,0.109527,1.261596,0.753926,-0.053488,0.543995,0.49262,-0.096162,0.720097,-0.43772,-0.342404,0.908677,0.521786,-0.381702,0.191085
récurrence,-0.245364,-0.637022,0.431316,-1.099679,-0.66682,-0.498253,-0.437528,0.454033,0.635997,-0.588537,0.051233,-1.625135,-0.027955,-0.39167,0.377817,1.45064,-1.485493,-0.093082,0.237777,-1.042783,-0.234861,0.243198,0.439385,-0.196931,-0.21852,0.403415,-0.584046,1.040458,0.52911,-0.786877,0.367751
ordonner,0.39855,-0.406748,0.403621,-1.066832,0.363023,0.370206,-0.310392,-1.64129,-0.094722,0.561146,0.333867,-0.528805,0.905877,-0.295156,-0.070324,-0.093704,-0.036122,-0.248773,-1.289413,0.072116,0.246507,-0.599201,-0.298524,0.763147,1.245101,-0.607974,0.716038,0.618115,-0.667466,-0.284338,-0.01769
maximum,-0.229393,0.540622,0.102629,0.771659,-0.002839,-0.907158,-0.583969,0.456201,0.464342,-0.329272,0.303501,-0.024806,-0.420575,-1.453952,-0.124411,-0.271167,-0.820749,0.134786,0.277216,-0.579479,-0.471999,0.351691,0.627283,0.767558,0.319973,-1.715833,0.02798,-0.14199,-0.775959,-0.010465,-0.635831
variation,0.229739,0.477197,0.432259,0.583146,0.22993,0.221079,-1.356198,0.797173,-0.01171,-1.403583,-0.15196,-0.749576,0.341296,-1.2998,-0.400317,-0.908488,-1.241029,1.094188,-0.279262,-0.661397,-0.63124,1.194533,1.000627,0.509027,-0.924176,-0.941111,-1.022836,0.563946,-0.209327,-0.101218,-0.204885
pair,0.415362,-0.232805,0.235039,-0.036509,0.925862,0.632944,-0.194932,0.123626,0.380034,-0.051068,-0.428101,-1.892331,-0.843602,-0.417741,-0.2709,-0.262785,1.332331,-0.552185,-0.055409,-0.314033,0.474882,0.449023,-0.229178,1.470684,-0.002191,-0.162507,1.146347,0.23257,-0.519849,0.609867,-0.065824
projection,0.79009,0.268324,0.27822,0.359173,0.016637,0.015905,-0.095424,0.203814,0.41258,0.20768,0.172409,-0.278096,-0.207065,0.013008,-1.260418,0.070392,-0.706374,0.311578,1.520718,-0.447302,-0.426022,0.80671,-0.32905,-0.791216,0.191942,-1.123661,0.33326,0.797775,0.726571,-0.799945,0.307363
ajouter,0.176037,0.714903,0.03948,0.420996,0.230101,-0.119191,-0.24714,-0.491814,0.084716,0.210933,0.132503,-0.32193,0.035852,-1.401193,0.107694,-0.555826,0.249047,-0.413274,0.608927,0.101102,0.306946,0.017808,0.109617,0.478511,0.012779,-1.880713,-0.297314,0.858441,-0.291329,0.004164,0.386774
Fermat,-0.335658,-0.273347,0.28243,-0.079425,0.169783,-0.038149,-0.410141,-0.894006,-0.258181,-0.292621,-0.368499,-2.075144,0.396821,0.317299,-0.575633,0.501982,-0.724925,0.184046,0.770343,-1.479211,0.012887,-0.116989,-0.676061,0.991948,0.841662,1.802283,0.321315,0.674722,1.704004,-1.071311,0.49009
fonctionnel,0.5328,1.288878,0.04202,-0.151943,-0.308392,-0.685097,-1.327511,-0.090378,0.584685,-0.761879,-0.390225,-1.719885,0.184594,0.089808,0.26563,-0.550049,-0.745264,0.489004,0.199271,-0.089567,-0.387258,-0.369867,-1.602081,0.297029,-0.313378,-1.589079,-0.725296,-0.370859,-0.28241,-0.486483,0.704421
intérieur,0.340152,0.285099,-0.688963,-0.3147,0.343628,-0.160564,-1.181444,-0.567596,-0.763226,0.390286,-0.39448,0.575371,0.687335,-0.068375,-0.481931,-0.88144,0.348084,-0.063614,0.714373,0.35085,-0.051471,0.272263,0.008949,-0.247161,0.768749,-2.406213,0.288151,0.357125,-0.101276,-0.636502,-0.003542
milieu,-0.111523,-0.228204,-0.732842,0.251841,-0.164131,-0.038298,-0.677891,-0.671925,-0.353791,-0.543255,-0.436641,-0.079605,0.67054,0.128731,0.164013,-1.072575,-0.367514,0.573487,0.66189,0.418098,0.994066,-0.344327,0.441043,-0.119371,-0.265435,-2.050127,-0.008732,-0.091192,0.447201,0.047029,-0.329486
tendre,-0.341106,-0.434002,0.095453,-0.468223,-0.293479,0.453132,-0.770242,0.343939,0.007321,0.454971,-0.987864,-0.419614,0.282688,-0.575614,0.09412,-0.769981,-0.16301,0.526053,0.485295,-0.40753,0.218072,-0.108677,0.258143,0.004759,0.124001,-2.117365,-0.489782,-0.12759,-0.340833,0.079418,0.364552
expérience,0.91177,-0.421677,0.289513,0.339695,-0.962007,0.629237,-0.135518,-0.543646,0.310405,-0.062222,0.436947,-0.969063,-0.284771,0.230574,-0.636899,-0.527147,-0.732303,1.005808,0.013774,0.134544,-0.132927,-0.590489,-0.154613,0.317079,-0.368303,-1.769292,-0.324962,-0.118151,0.377727,-0.04997,-0.074966
voisinage,0.072782,-0.268727,0.412189,-1.171155,0.05397,-1.0188,-1.056326,-0.667788,-0.524822,-0.393475,0.275785,-0.556018,0.02229,0.234161,0.042083,0.131714,-0.25308,0.76463,0.388505,-0.624259,0.559239,0.07365,0.076241,-0.270296,0.825773,-0.802351,-0.526827,0.180595,0.106257,-0.208126,-0.166493
commutatif,-0.828533,1.164985,-0.211465,-0.679502,-1.061077,-0.800219,-1.815518,-1.012292,1.518179,0.633601,-1.039432,-0.818738,0.054505,0.604479,0.610058,1.6544,-0.726539,-0.856943,-0.167082,0.001146,0.601598,1.571658,-1.01807,0.602942,0.589029,-0.104599,-1.353717,-1.190293,0.954089,-0.695701,1.827105
estimation,0.296114,-0.420393,0.108606,0.891266,-0.816067,-0.995644,-0.935478,0.475507,-0.069394,-1.49611,0.602119,0.795028,-0.540576,0.028985,0.668061,0.436043,-0.197867,0.227588,0.275741,-1.404465,-0.145605,0.224446,-0.013715,0.186969,0.389672,-1.650554,-0.1436,1.444576,-0.647664,-0.348126,-0.430908
projectif,-0.470236,0.744568,-0.040732,-1.354103,-0.27196,-0.991864,-1.178961,-0.011664,0.503757,0.570867,0.363215,-1.136734,0.462059,1.300486,-0.528008,0.62574,-1.091705,-0.14154,-0.027842,-0.898504,-0.788063,0.570297,-1.171429,0.259119,-0.377616,0.16484,-0.22519,-0.962103,0.959834,-0.906,1.431017
quotient,-0.697718,0.111187,0.003603,0.018901,-0.208919,-0.637793,-1.944427,1.330376,1.46634,0.06552,-0.411112,-0.922537,-0.021928,0.218366,0.383308,1.199497,-1.012476,-0.867488,0.11951,-0.866269,-0.051751,0.67247,-0.64619,2.109005,0.550915,-0.147474,-0.411991,-0.639333,0.588876,0.737791,0.670168
Newton,0.234333,-0.451147,0.607321,0.174672,-0.179109,0.021835,-0.435723,-0.54226,-0.219628,-0.712727,-0.310111,-0.828697,-0.461175,0.687781,-0.417307,-0.222018,-0.426561,-0.645653,0.037604,0.499867,-0.783272,0.390542,0.915749,0.862424,-0.282932,0.654506,-1.010833,0.200605,0.159245,-1.072399,0.186695
dix,0.412916,-0.082083,-0.029257,0.610181,0.212779,0.443199,0.058584,-0.065009,-0.351898,0.285366,0.624751,0.558568,-0.044117,-1.496477,-0.068711,-0.082902,-0.266064,-0.693271,0.011454,0.271453,0.55075,-0.507896,0.184272,0.247633,0.397869,-1.701177,0.666319,0.156643,0.229052,0.315729,-0.918815
localement,-0.300307,-0.156993,-0.791746,-0.00755,0.223179,-1.130707,-0.47476,0.035857,-0.109656,-0.301741,0.399284,-0.484419,0.253761,-0.511895,1.03381,-0.334802,-0.224275,0.414167,0.422883,-0.271062,0.852623,-0.111431,0.322249,-0.809833,0.111383,-1.34582,-0.164785,-0.000674,-0.686228,0.93132,0.616214
borne,-0.601169,1.126881,0.166305,-0.596418,-0.021879,-1.236075,-0.213981,0.044399,-0.763139,-0.06129,0.110008,-0.285474,-0.299599,-0.018273,-0.357981,0.161022,0.696125,-0.324088,1.185368,-0.248003,-0.217765,0.139672,-0.139391,0.391108,0.380975,-0.755526,0.259743,0.595818,0.628358,0.296246,0.580928
exact,-0.016227,-0.38854,1.560167,0.041799,-0.414701,-0.223586,-1.335994,0.026753,-0.017966,-0.426811,0.582,-0.481326,-0.178229,-0.3205,0.420926,-0.351169,0.084086,-0.086991,-0.047858,-1.190578,0.163417,-0.107346,-0.481438,0.736992,0.076999,-1.513819,-0.278076,1.048162,0.145371,-0.339221,0.385828
six,0.311313,0.616909,0.041612,0.580083,0.461994,0.347998,-0.059331,-0.195166,-0.124008,0.075059,0.636992,0.437066,0.079746,-1.403249,0.012889,-0.182754,-0.08935,-0.786319,0.103513,0.740192,0.172167,0.005452,0.317141,0.337129,0.519278,-1.627575,0.65506,-0.113452,0.339781,0.219682,-0.763984
impair,-0.487965,1.401967,0.453724,0.154743,0.444418,-0.338891,-1.052351,0.466636,-0.138783,0.025829,0.013715,-0.925166,0.188664,-1.331284,-0.012955,1.18204,-0.551443,-0.492474,0.556481,-1.395555,0.252885,1.033479,-0.291894,0.394413,1.187001,-0.384171,0.062069,-0.657646,0.935378,0.818843,0.007952
équivalence,-0.563841,0.055436,0.326407,0.83959,-0.234784,-0.626528,-1.162819,-0.315849,1.219852,-0.408531,0.054355,-0.499844,-0.265747,-0.230037,-0.527486,-0.004735,-0.901327,0.168568,-0.393373,-1.354697,0.061354,0.419856,-0.704281,1.58357,-0.128767,-0.324343,-0.733393,0.287929,0.18973,-0.755472,0.806307
Cauchy,-0.395626,-0.476816,-1.191073,-0.97377,0.008045,-0.361269,-0.085524,0.326533,-1.121509,-0.239147,0.340247,-1.521361,0.150223,0.319326,0.610589,0.749809,-1.029291,-0.177217,-0.080623,-1.348261,-0.215675,0.481266,0.221669,0.133113,0.443359,1.232071,0.075257,0.286734,0.66462,-0.12599,1.416092
échelle,0.191956,0.065099,-0.289046,0.04683,-0.278185,-0.779867,-1.045835,0.101501,0.321059,-1.078387,0.474639,-0.475467,-0.154144,-0.302327,-0.277146,-0.498112,-0.450276,0.629576,0.514706,-0.477815,-0.338689,0.601963,0.139211,0.395123,-0.224973,-2.015246,-0.008541,0.313753,0.189257,-0.049241,-0.008393
rectangle,-1.308668,0.870361,-0.284661,0.162297,0.788941,-0.675639,-1.685587,0.657821,0.297228,0.892526,0.151663,-0.111741,1.52298,-0.187905,-0.484255,0.203364,-0.116417,-1.332568,1.968321,-0.523058,-0.416576,1.206686,0.370611,-0.096034,0.125129,-0.302509,-0.433732,0.17089,1.096118,0.214215,0.496795
ordinal,-0.594926,1.091982,0.096449,-0.615263,0.932498,-0.438877,-0.471515,0.023842,1.721673,-0.46674,0.805273,-0.775322,0.205772,0.476124,0.203702,1.3223,0.05957,-0.735209,0.830605,-1.943418,1.390409,0.304695,-1.574985,1.528729,-1.060913,1.048176,-0.24638,-0.346635,-0.135651,-0.191837,0.182531
échantillon,-0.383221,0.316765,-0.007248,1.064336,0.460166,-0.193598,-0.525034,0.796077,0.262641,-0.214313,1.628391,-0.794111,-0.215966,-0.095353,0.476647,-0.733151,-1.654579,0.817127,-0.006309,-0.297161,0.445376,0.225208,-0.116692,0.004555,0.153022,-1.564967,-0.103028,1.336591,0.257669,-0.975524,0.745186
réciproque,0.275686,-0.92461,0.918204,-1.133969,0.012302,-0.531459,-0.940466,-0.315772,0.808009,0.373542,-0.887426,-0.670546,-0.267677,0.451633,-0.854326,0.52411,-0.393979,0.915374,0.529937,-1.066489,0.311179,0.004455,0.137932,0.894589,0.006375,-0.630145,-1.194454,-0.172892,-0.086453,-0.195145,0.532292
minimum,0.042208,0.82708,-0.312113,0.859742,0.469189,-0.851271,-0.404593,0.240818,0.920597,-0.377853,0.047753,0.045362,-0.365687,-1.658338,-0.229653,0.251009,-0.852088,0.141851,0.265193,-1.247095,0.080864,-0.127226,-0.101497,1.229532,0.199829,-1.768594,-0.182608,-0.260831,-0.476476,-0.299516,-0.780813
engendrer,0.111136,-0.535033,0.379812,-0.770859,-1.113106,-0.502061,-0.878972,-0.196897,0.497568,-0.480404,-0.716431,-0.725681,-0.625273,-0.274956,0.238306,0.079407,-0.950752,1.512305,0.780127,-0.241012,0.158163,0.531573,0.777902,0.006229,0.31373,-1.251575,-0.438111,0.44627,-0.549197,0.088351,0.154473
stable,-0.167988,0.067924,-0.429553,0.573623,0.006874,-0.619618,-1.410931,0.606784,0.587224,-0.52552,-0.034892,-0.300449,-0.150976,-0.063452,0.395145,-0.552713,-1.140742,0.810095,0.353796,-0.296172,0.03946,0.343647,0.04741,0.975782,0.467368,-1.496231,-1.014305,-0.120838,-0.719043,0.865908,0.416753
algorithmique,0.307923,0.039084,0.066189,-0.074583,-0.858291,-0.718207,-0.455495,-0.254561,1.218577,-0.662885,0.12528,-1.219826,0.075059,0.445623,-0.43457,0.153358,-0.593776,0.450252,1.184884,-1.298834,-0.798754,-0.096519,-1.377656,0.455511,-1.280269,0.455291,-0.689809,0.755809,0.76972,-0.981945,1.766333
fibré,-1.59033,0.219475,-0.76868,-0.6456,0.392539,-0.884512,0.270952,-0.231868,1.503814,-0.333608,0.021846,0.327207,0.433219,0.805806,0.853017,0.727919,-0.838754,0.239166,2.845483,-0.540374,-0.253683,0.962852,-1.118519,-0.986951,0.625652,1.277631,-0.090259,-0.494175,0.788767,-0.647289,1.990693
universel,1.438382,-0.233375,-0.170288,0.894669,-0.62621,0.212354,-1.0584,-0.527518,0.041043,0.938407,-0.491612,-0.548707,-0.243551,-0.659154,-0.987085,-0.101254,0.991968,0.098486,-0.760902,-1.139488,0.169181,0.476257,-0.18118,0.354173,-0.505236,-0.858702,0.188916,0.176283,0.297578,0.247184,0.598572
union,1.207859,-1.038419,-0.737973,0.468398,0.538816,0.252276,-0.065028,-0.905112,0.47042,-0.033254,-0.468821,1.068279,-0.333259,0.524497,-0.287872,0.188959,0.893292,0.152127,-0.829773,0.057026,0.377941,0.542405,0.135803,0.531746,0.330459,-1.273601,0.865374,-1.219231,-0.143289,0.789212,0.354442
diagramme,-0.728968,0.473029,-0.00595,0.179722,-0.331087,-0.980673,-0.90013,-0.082499,0.229512,-0.599957,0.602128,-0.935626,0.295912,0.064683,-0.689274,-0.194371,-1.015744,-0.575058,0.42297,-1.064779,-0.549304,1.135545,0.394767,0.915611,-0.900789,-0.440264,-0.434025,0.095607,0.722289,-0.132177,1.563075
événement,1.754236,-0.559097,1.00414,-0.022282,-0.407054,0.28407,-0.063249,-0.480323,-0.084723,-0.568777,0.409457,0.338479,-0.41163,-0.575907,-0.031484,0.126767,-0.209704,0.304197,0.450746,0.300781,0.337371,-0.250944,0.153976,-0.489279,-0.454702,-1.257486,1.094429,0.423222,0.228556,0.536501,-0.450124
Turing,0.442951,-0.26662,0.888909,-0.112634,-0.847135,0.441631,-0.093983,-0.315988,0.959432,0.203632,1.085097,-1.29886,-1.138997,0.684141,-0.193294,0.222572,-0.471515,-0.039499,0.823031,-0.542464,-0.492223,-0.224404,-1.591699,0.264251,-0.283498,1.443748,-0.067077,0.273397,0.523944,-1.344982,0.423942
addition,0.246936,0.537791,0.118201,0.73947,0.243746,-0.261397,-0.86775,0.271876,0.853596,0.316022,0.202542,-0.641832,0.223251,-0.90087,1.032307,-0.198698,-0.911167,0.026704,-0.237865,-0.517389,-0.461697,0.721078,0.571587,1.092063,-0.233727,0.009421,-0.088782,0.751026,-0.251299,-0.643442,1.712509
stratégie,0.810768,-0.768949,-0.34756,-0.31922,-0.656583,-0.765601,0.171459,0.298843,1.290316,0.024153,-0.441981,-0.27901,-0.182762,0.598201,-0.831852,-0.362459,-0.096986,0.634413,0.089841,0.053261,-1.099903,-0.612157,-0.441306,0.289593,-0.806886,-2.140991,0.223488,-0.226045,-0.458366,0.513338,0.838758
optimal,0.106225,0.316789,-0.317572,0.017926,0.358563,-1.301312,-0.877834,0.681958,1.112423,-0.209596,-0.055751,-1.05363,-0.216702,-0.510006,-0.465524,-0.51451,-1.337589,0.975347,0.527689,-1.003998,-0.842473,-0.035214,0.189723,1.114937,-0.306289,-1.194706,-1.056537,-0.188495,-0.586858,-0.83554,-0.130571
variance,-0.709297,-0.81658,-0.488794,0.067224,-0.596238,-0.970099,-1.003463,0.720115,1.544325,-0.505915,0.074537,-1.220513,-0.575715,0.24388,1.013579,1.296662,-0.663599,0.287118,0.776841,-1.528962,0.141363,0.830203,0.752976,1.109722,-0.219163,0.503329,-0.780261,0.214433,-0.119454,-0.493181,0.359626
permutation,-0.485358,0.657502,0.717166,0.065731,0.306424,-0.462423,-0.951133,-0.347565,0.874513,0.391662,-0.068253,-1.848171,0.196435,-0.425274,0.145288,0.890228,-0.912827,-0.673646,0.693831,-0.931062,0.205944,1.174336,-0.043635,1.185293,0.699293,0.548259,-0.157223,0.442908,0.467649,0.044172,1.564905
