word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
quatre,0.067723,1.300499,0.438304,-1.103972,1.890142,1.041966,-1.695724,-0.705765,0.906487,0.857121,-0.621389,0.969085,0.526629,-0.141911,1.302914,-0.592095
différentiel,1.696174,-1.132501,-1.50225,-0.030595,-0.074235,-0.084055,-2.116005,-0.179823,0.471395,0.978677,-0.645131,0.541869,-0.749415,0.790787,1.857845,-1.027232
hypothèse,0.753951,-1.024165,0.10208,-2.47932,-0.528542,-0.492362,-0.822796,0.243111,0.642774,0.01623,-0.513659,-0.484595,0.894954,0.849324,1.093162,-2.24704
image,0.625007,-0.795548,0.046166,-0.685327,-0.091448,-0.315189,-1.048964,-0.904485,0.621548,1.492061,-0.468397,0.716616,0.300002,-1.796998,1.758379,-0.556112
régulier,1.668621,0.758542,0.139503,-1.420675,1.287503,1.437248,-2.643911,0.132096,0.090107,0.617833,0.87524,0.470537,0.380803,-1.685408,0.479913,-0.944626
complet,1.476968,0.604377,-0.184717,-1.476682,0.155572,-0.639834,-2.128346,0.927377,0.05194,0.630708,-0.118925,0.98033,0.798094,-0.18705,1.277636,-0.572666
racine,-0.323622,-0.013369,-0.092592,-1.621405,1.086417,-0.058329,-1.673163,-0.93783,2.163663,0.240108,-0.450045,1.890407,-0.903266,0.164178,0.354921,-1.127849
coefficient,-0.118377,-1.908762,-1.263231,-1.414503,0.186318,0.730962,-1.014378,-0.496007,1.939165,-0.048032,-0.639213,0.909473,-0.303131,0.125162,1.241916,-1.875562
côté,-0.671021,0.022058,1.338544,-1.1745,2.007409,1.615587,-1.944661,-1.326055,0.983481,0.706985,0.62071,0.132638,0.524771,-1.103381,0.943484,-0.897399
preuve,0.647202,0.310426,0.345888,-1.566591,-0.451104,-0.937832,-1.358744,-0.118501,0.975503,0.737553,-0.437553,0.670244,1.139025,1.338426,1.313763,-1.535447
axiome,0.929988,-0.417824,0.853338,-1.269821,1.52058,-1.698504,-1.266108,0.475882,0.463809,0.680628,0.585775,0.649939,1.594012,0.464949,0.857134,-2.217783
$\mathbb{R}$,0.21035,-1.528974,0.564182,-1.297897,0.673383,-0.022285,-0.552657,-0.334872,0.802839,0.395533,-0.503543,1.999226,-0.051904,-1.785631,1.630962,-0.647332
continue,1.707639,-1.393469,-0.565813,-2.299544,-0.247943,-0.106149,-1.618377,-1.115995,-0.022052,-0.38866,-0.350467,0.552183,-1.187976,0.002273,1.493986,-0.336022
résoudre,0.790135,0.692387,-0.294462,-1.42615,-0.12212,-0.960858,-2.522593,-0.177395,1.40608,0.222678,-1.084978,-0.282498,0.293897,0.906536,1.148557,-0.335988
arithmétique,1.495943,0.40279,0.040638,-0.638993,-0.246745,-0.15019,-1.72122,0.31745,0.83598,0.959252,-0.364028,1.686779,-0.107929,1.399948,1.111726,-1.813656
conjecture,0.053657,-0.031711,-0.244292,-1.965514,0.113902,0.110041,-2.255697,0.254244,-0.02519,-0.178284,1.261332,0.589958,1.72668,1.968824,1.204787,-0.705021
réseau,0.382925,0.3108,-1.30668,-1.178544,-0.259584,-0.325425,-0.785074,-0.158201,0.455439,2.236796,-1.150494,0.090499,-0.105324,-1.484981,1.050379,-0.491845
opération,0.523758,0.353555,-0.731822,-0.868505,0.920549,-0.806015,-0.843218,-0.329801,1.854325,1.100969,-1.530534,1.162263,-0.115441,-0.376746,0.75785,-1.375073
chiffre,0.421255,1.175501,1.384018,-0.854651,1.183958,1.028388,-0.919238,-0.007841,2.125206,0.473951,-2.218227,1.706646,-0.82413,-0.501995,0.31066,-1.344432
expression,0.964843,-0.265074,0.597164,-0.828069,-0.094145,-0.476793,-1.261152,0.187923,1.223301,0.850986,-0.710032,0.780528,-0.273986,-0.2553,0.935185,-1.813028
propre,0.678304,-0.570454,-0.371315,-1.267858,0.800027,-0.400525,-1.067407,-0.809366,0.687129,1.194715,-0.471151,0.292518,-0.225867,-0.477092,1.425071,-1.375223
principal,0.195984,0.501189,-0.37923,-1.047255,0.071476,0.254925,-0.773323,-1.240376,0.217023,1.670339,-0.283048,0.553174,0.366166,0.001912,2.011365,-0.930589
paramètre,0.248479,-1.59351,-0.354789,-2.004253,-0.567657,0.526424,-1.218216,-0.237078,1.572835,0.395041,-0.997596,-0.301741,-0.712367,-1.214802,1.026715,-1.27549
coordonnée,0.861996,-1.716596,0.238434,0.336787,0.831228,0.447475,-2.174046,-1.076901,1.514455,0.97792,-0.441111,-0.135097,-1.289865,-1.724028,0.920908,-1.005042
opérateur,1.136753,-1.81553,-1.111244,-0.644258,0.824176,-0.910628,-1.347046,0.680421,0.655263,0.956303,-0.383159,0.508852,-0.816034,-0.227377,0.891364,-1.590562
numérique,0.457452,0.164645,-0.774924,-0.522435,-1.549348,0.061379,-1.03708,-0.350305,1.174471,1.746538,-1.618964,0.460056,-0.859086,0.251343,1.593117,-0.814015
unité,0.841459,-0.02445,-0.305971,-0.791251,1.339214,1.239016,-0.750548,-0.988303,0.732746,0.88639,-0.875536,0.795344,-0.59637,-0.85525,1.060271,-1.51803
liste,-0.453106,1.053674,0.319278,-1.886369,0.075334,0.831209,-0.639621,0.455214,0.424371,1.592357,-0.501363,1.227219,0.068684,-0.473694,1.451275,-0.719205
convexe,1.531265,-0.168753,-0.49305,-2.069906,0.169097,0.634422,-2.460199,-0.346633,-0.454665,0.693581,1.455056,0.270509,-0.137687,-1.352755,0.814497,-0.429329
rationnel,1.026691,-0.524208,-0.359576,-1.569479,0.788515,-0.704461,-1.491388,-0.779825,0.959721,0.452354,0.182326,1.558875,-0.764713,0.430869,0.573747,-1.506743
nœud,-0.627081,0.813727,0.011352,-2.045948,1.264628,-0.259027,-1.349808,-0.492616,0.906706,1.210369,-0.341363,0.410172,-0.250918,-1.782374,0.431594,0.079274
$\mathbb{Q}$,0.181819,-1.822282,0.72111,-1.114155,1.24447,-0.522005,-0.485531,0.33673,1.387232,-0.376642,-0.242457,2.266623,0.304705,-0.741775,1.00755,-1.34445
topologie,2.26273,-0.359911,-0.642059,-1.617739,-0.153735,-0.637405,-1.468564,-0.693978,-1.217492,1.122239,0.301083,1.005523,-0.486126,-0.393772,1.511585,-0.363957
origine,0.565556,0.087101,0.932914,-1.160044,0.413517,0.443221,-1.277705,-0.809357,-0.297622,1.878161,-0.262024,-0.331145,-1.013004,-0.350045,1.283702,-0.588058
distribution,0.630209,-1.565004,-0.387968,-1.806114,-1.528253,1.132142,-1.121717,0.61882,0.403116,0.530109,-0.585095,-0.757189,-0.841698,-1.048176,1.319875,-0.911645
intervalle,0.849373,-0.849845,0.341926,-2.435993,-0.339747,0.635921,-1.105859,-0.882983,0.541716,-0.117395,-0.420098,0.655887,-0.770526,-1.296232,0.926336,-0.611052
compact,2.718804,-0.836979,-0.468005,-1.919418,0.221969,-0.060659,-2.003682,-0.23779,-1.113471,-0.001498,0.826115,0.743454,0.02372,-1.313108,1.269227,-0.287331
reste,1.126587,0.187124,0.337707,-1.683864,0.8982,0.321071,-1.388677,-0.493035,0.422126,-0.448588,-1.279255,0.268665,0.058162,0.471044,1.130782,-0.602424
test,-1.234769,-1.298029,-0.308144,-2.669213,-1.570769,0.2898,-0.257515,0.521516,1.249404,0.385274,-0.529051,-0.283102,0.438697,0.436814,0.965233,-1.400484
proposition,0.7857,-0.283267,1.45065,-0.981437,1.385826,-0.118786,-0.505585,0.691294,0.526761,0.391671,-0.557081,0.645695,1.223388,0.70173,0.901173,-2.649783
catégorie,1.14852,0.322892,-0.586256,-0.765353,1.366064,-0.938434,-0.381902,-0.484677,-0.71228,1.862101,0.568075,1.344715,0.255859,-1.251231,1.194747,-1.070548
programme,-0.163343,1.0113,-0.681454,-1.104843,-0.09685,-1.144628,-0.251828,-0.394244,0.602363,1.499765,-1.610105,0.540639,0.762594,0.009521,1.668849,-0.086032
intégral,1.028748,-1.272455,-0.600093,-0.31137,-0.537497,0.679149,-2.190853,-0.34035,1.204145,0.42061,-0.210175,0.32219,-1.064467,0.817892,1.096285,-1.456884
complexité,0.268314,0.425472,-1.553733,-2.507404,-1.466297,-0.476014,-1.107515,0.462136,1.033739,0.80643,-0.748427,0.730627,-0.189309,0.169659,0.817068,-0.741909
automate,0.646712,1.139523,-0.638929,-1.932441,0.396741,-1.872691,-1.496489,2.060846,0.301236,1.557791,-0.454352,0.534527,-0.624432,-0.780526,0.010329,-0.525025
