word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
$\mathbb{C}$,0.227937,-0.811119,-0.587897,-0.381214,0.089699,-0.423195,-0.172915,0.169836,0.543556,0.021427,-0.020671,0.320923,-0.824154,0.230649,-0.240206,-0.309407,0.075729,0.583341,0.572744,0.44975,0.981206,-0.32914,-0.062771,-0.466943,-0.077002,-0.075236,-0.307768,0.180728,0.469208,0.14394,0.578052,0.375283,-0.699303,0.092281,0.304846,-0.472382,-0.319574
solution,-0.728245,-0.703943,1.044174,-0.21997,-1.05417,-0.899654,0.088088,-0.67891,0.70048,-0.576206,0.59847,1.22673,-0.062912,0.328191,-1.038372,0.418075,-0.090526,0.199266,0.951515,-0.001476,1.3797,-0.213503,0.209738,0.264695,0.760853,-1.003663,0.415401,0.061522,-0.275945,-0.133892,0.129232,0.668346,-1.010833,0.449408,0.59633,0.186875,-0.298722
modèle,0.215384,-0.436437,0.444212,-0.437194,-0.352291,-1.322677,-0.344876,0.212581,1.147662,1.034417,-0.981767,1.105667,-0.444004,0.382871,-0.330801,0.072994,-0.17424,0.751175,-0.126914,-0.420695,1.072057,0.096007,-0.339305,0.279125,0.716113,-0.446863,-0.075224,0.004384,-0.799587,0.465323,0.933823,0.429698,-0.656679,0.594384,0.984548,-0.764187,-0.474819
linéaire,0.575281,-0.544903,0.180378,-0.770251,-1.177475,-0.334632,0.084836,-0.763793,0.946538,-0.146868,-1.180341,0.958302,1.284504,-0.018996,0.087948,0.296811,1.161509,0.237694,0.36094,-0.009197,1.675747,-0.306266,-0.273181,-0.292577,0.786324,0.019138,-0.744498,-0.296453,-0.903819,-0.99998,-0.215131,0.344965,-1.048607,-0.142747,0.900054,0.162706,-0.647131
probabilité,-0.290534,-0.172837,0.40616,-0.165752,-0.975472,-0.497457,-0.258252,-1.075934,0.703053,-0.441318,-1.07667,1.848209,0.294118,-0.290254,0.432128,-1.00656,1.022213,-0.107165,0.823576,-0.122573,0.973517,-1.244167,-0.298147,-0.608697,-0.707993,-0.380312,0.12189,0.100996,-0.511953,-0.404268,-0.765169,0.183622,-1.381562,-0.384758,-0.465633,0.500939,-0.372708
série,1.016031,-0.630427,-0.290973,-0.326786,-0.295684,0.868584,-0.096022,0.156466,1.017687,0.193082,-0.568332,0.66251,-1.227241,0.176693,-0.870283,-0.680865,0.29819,0.043147,-0.404541,-0.217348,-0.014866,1.079588,0.901558,-0.095159,0.191122,-0.239524,-0.346475,0.643979,-0.198922,1.601,1.518171,-0.512118,0.678256,-0.592849,0.707658,0.795681,-0.133955
somme,-0.730643,-0.121862,-0.719149,0.110347,-0.131802,-1.669834,-0.322443,-0.805361,0.849948,-0.213943,0.11071,0.571943,-0.553823,0.405756,0.220321,-0.458592,-0.313997,-0.000432,1.0835,0.179097,0.502825,0.169703,1.419999,-0.612146,-0.129271,0.811377,-0.425499,-0.129991,-0.067198,-0.129994,-0.336875,-0.000178,-0.353863,0.320947,-1.492144,-0.099068,-0.167335
mesure,0.13108,-0.43877,-0.177693,-0.684751,-0.455223,-0.624639,-0.22704,-0.913153,1.366981,-0.353923,-0.892307,0.858567,-0.748534,0.039895,-0.535552,0.617608,0.083683,0.409956,0.224029,0.214747,-0.209359,-0.437818,-0.17751,-0.859061,-0.024122,-0.286137,-0.052436,0.285844,-0.212509,-1.1337,-0.373842,0.202595,-1.377268,0.551666,0.283909,-0.189072,0.514821
carré,1.00728,0.448494,-0.841801,0.220278,-0.033401,-0.447182,-0.905635,-0.16665,1.307677,0.803895,-0.662047,0.03414,0.985096,0.361988,-0.491281,0.432114,0.050609,0.30424,0.001968,0.311754,0.778857,0.700192,0.540748,-0.864297,0.770635,1.217513,-1.053331,-0.350407,-0.06297,-0.241952,-0.308761,-0.46444,-0.840528,0.466351,0.181049,-0.797821,0.0385
vecteur,0.056252,-0.36525,0.809538,-0.052443,-0.972468,0.416982,-0.019638,0.202698,0.936931,-0.321771,-0.756098,0.349432,0.636937,0.24389,0.435623,-0.96639,1.525868,0.366542,0.356674,-0.083466,2.041488,-0.536008,-0.868626,-0.818622,-0.08018,-0.896011,-0.191771,0.362425,-0.562091,-0.777562,-0.169465,0.478574,-1.716049,0.251431,0.137454,-0.252588,-0.05307
connexe,-0.119202,-0.355502,0.397755,0.603326,0.442563,-0.075689,0.349409,-0.671374,-0.210031,1.074674,-0.471465,-0.207317,-0.836341,0.747715,-0.572881,0.346748,0.941316,0.486801,-0.581099,-0.741102,0.236731,0.280972,0.236616,-0.275227,0.027299,0.459416,-0.903092,0.551595,0.363302,-0.688415,1.591123,1.05988,-0.260314,-0.041346,-0.615001,-0.811838,0.555486
classe,-0.034199,-0.756872,-0.278247,-0.513502,-0.532012,-0.64471,-0.41842,0.61215,0.306832,0.178778,-0.886711,0.138121,-1.386569,-0.072708,-0.000707,0.050453,-0.201784,-0.373389,0.310081,-0.193623,0.565561,0.035608,-0.29387,-0.256601,-0.223634,-0.267274,-0.171846,-0.03077,-0.29545,0.016009,0.749476,0.372125,-0.365695,1.017178,0.093609,-0.930916,0.091062
produit,0.003758,-0.534554,0.627841,-0.148567,-0.427144,-0.157759,-0.150232,-0.57761,1.915404,-0.116481,0.722044,0.540289,-0.321022,0.853716,-1.376585,0.513691,0.181615,0.748975,0.94372,-0.416126,0.39667,-0.197825,0.223397,0.297788,0.565274,-1.337313,-0.04583,-0.566747,-0.488515,0.955866,0.812735,1.093603,-1.160984,0.607731,-0.592624,-0.053807,-1.060492
égal,-0.324061,-0.088342,-0.281728,-1.377283,-0.707367,-0.670968,-0.814479,-0.395444,1.733746,0.030466,-0.994144,0.939616,-0.351038,-0.139123,-0.019403,-0.483518,-0.103545,-0.562883,0.874401,0.639316,0.800193,-0.263295,0.397915,-0.658726,-0.359586,0.681184,-0.496854,-0.402565,-0.612273,-0.844569,-0.617863,0.310641,-1.150005,-0.530717,-0.039331,-0.824034,-0.573942
cercle,0.003463,0.080175,-0.619949,-0.328021,-0.584579,-0.389334,-0.247685,0.545924,0.067344,0.154956,-0.739407,-0.221627,0.349462,-0.157473,0.279339,0.545874,0.033602,0.159842,0.2512,0.120613,0.858114,0.784275,0.545809,0.56766,-0.012775,0.237571,-1.359338,0.110061,-0.190336,-0.133022,-0.367431,-0.327326,0.111229,-0.168466,0.003018,-0.988279,1.233567
partie,0.855352,-0.29958,-0.317759,-0.46471,-0.160607,-0.488901,0.311905,-0.030255,0.637941,-0.321782,0.16626,0.709242,-0.70467,-0.035391,-0.298904,0.95212,0.089385,0.506249,0.075934,0.36766,0.440794,0.597992,0.253386,-0.099123,0.483487,0.781992,-0.689616,-0.254607,0.619481,0.114139,0.3179,-0.081509,-0.549814,0.026693,-0.896938,-0.427739,0.864617
relation,-0.270313,-0.743363,0.585651,0.005942,-0.358579,-0.631986,0.773461,0.222604,0.705063,0.136078,-0.063329,0.482021,-0.8616,0.245456,-0.411337,0.283046,0.146814,0.269986,0.722004,0.348898,1.069247,0.571677,-0.400546,-0.144523,-0.542082,-1.033943,0.304847,0.042735,-0.241832,-0.937253,-0.222746,-0.152105,0.264324,-1.047332,-0.112537,0.015118,1.207482
courbe,0.310896,0.368337,-0.892136,-0.564436,-1.000397,-0.881946,-0.502608,-0.677531,0.595352,0.154485,-1.091604,0.742882,1.710576,0.204655,0.049117,0.760353,0.193043,-0.206815,0.255959,0.141317,1.341602,0.287085,-0.016279,-0.676979,1.063478,0.521225,-0.166289,-0.090406,-0.309555,-1.013618,-0.19327,-0.280596,-1.133599,-0.727304,0.274148,-0.034039,-0.783407
