word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
régulier,-0.30711,1.94404,-0.141765,0.193434,0.394455,-0.017811,0.168386,0.085227,0.375981,0.433247,-1.31113,-0.246384,0.363149,0.562891,0.712114,-0.422012,-0.731791,-0.138369
complet,-0.388709,0.984245,-0.496344,-0.515125,-0.225959,-0.456946,-0.810559,-0.417499,0.743074,0.261337,-0.314092,0.16039,0.374192,0.671626,-0.374511,-0.739207,-0.666818,0.306535
racine,0.202391,0.195472,0.593445,0.123375,-0.625235,0.401129,-1.678467,-0.350369,-1.137934,-0.090946,-0.196772,0.160795,0.391548,1.158174,0.158242,-1.090466,0.392936,-0.494771
coefficient,0.107213,1.136627,0.870523,-1.972312,-0.69474,-0.743216,-0.581586,1.030718,-0.734099,-0.455922,-2.277357,-0.050302,0.049288,1.074204,0.479385,-1.684639,-0.483385,1.069874
côté,0.040985,1.209421,-1.514541,0.858616,0.171618,1.44918,-0.858639,0.442679,-0.173471,-0.194442,-0.331883,-0.118143,0.737333,0.347071,0.158956,0.145961,-0.511951,-0.519974
preuve,1.59773,1.477941,-0.665892,-0.281876,-0.340319,-0.902435,-1.180953,-1.069127,0.003722,0.091119,-0.013236,-0.632454,0.826697,0.045308,0.541479,-0.138214,-0.172145,0.485721
axiome,1.406676,1.461149,0.538108,-2.419992,-0.535755,-0.87287,-0.336217,1.073074,0.070728,-1.091345,-0.519497,-1.71025,0.334691,-0.083641,-0.830876,-1.2397,0.159108,0.524071
$\mathbb{R}$,-0.02177,0.160178,0.086956,-0.26818,0.252711,-0.152239,-0.382986,2.087995,0.116774,0.995267,-0.00618,0.143107,-1.188294,0.533133,-0.349721,-1.526594,-0.736179,0.915805
continue,0.163383,0.787613,-0.87558,-0.005204,0.200187,0.218806,-0.640794,-0.038773,0.220965,0.020962,-0.70565,-0.070976,0.630566,-0.405563,0.150712,-0.409841,0.201109,0.691269
résoudre,1.451978,1.094785,-0.872395,-0.708566,0.143834,-0.220712,-0.755296,-0.291511,-0.198826,-0.486912,-0.296618,-0.95679,0.857527,0.048991,0.425971,-0.127923,-0.275962,1.228395
arithmétique,0.718195,1.288156,1.242761,-2.156012,-0.585569,-1.106428,-0.849297,-0.206386,-0.233512,-1.151061,-0.70964,-1.400755,0.321562,1.050234,-1.223678,-0.978013,-0.362387,0.511887
conjecture,1.255732,0.820252,0.798819,-2.165419,-0.47283,-0.970086,-0.955591,0.35984,-0.740367,-0.359977,-0.944108,-1.148651,-0.513503,0.495621,-0.4056,0.492323,0.155275,-0.037987
réseau,-1.360441,1.454854,0.016136,0.189169,-0.196879,1.485513,-0.051287,-0.362519,0.081085,-0.585091,0.487119,0.238771,0.004097,-0.996802,1.166226,-0.987346,-1.36008,1.694384
opération,0.149301,0.260243,-1.023378,0.009105,0.79412,0.604084,-0.105619,-0.211453,0.403632,0.530897,0.379332,-0.188642,0.864289,0.208078,1.183812,0.127178,-0.834981,1.968515
chiffre,-0.131341,1.176158,0.239922,0.476048,-0.140267,-1.000364,0.387326,-0.368398,-0.288532,0.062314,-0.189747,0.303296,0.40537,0.407234,0.703156,-1.820181,-1.080949,0.651896
expression,0.487448,0.948376,0.056442,-0.930621,-0.048663,0.104405,-1.92204,-1.209435,0.234175,-0.459785,0.332035,0.58227,0.288716,1.012802,0.440595,-1.409953,0.654915,0.015467
