word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
statistique,1.99188,0.815013,-0.699162,-0.138825,1.203222,-0.295031,0.217367,0.120888,-0.07828,-0.542111,0.216499,-1.716044,1.174677,0.266551,-1.505,-0.806958,0.909429,0.151436,-0.233604,0.38298,0.016241,1.072018,0.546588,-1.009688,-0.118837,-0.367912,1.58837,0.611694,0.91572,-0.299624,-0.619009
sommet,-0.297992,-0.486007,-0.310522,-1.535567,1.12372,-0.761548,-0.657797,-0.216251,0.005599,-0.063054,0.366903,-0.136496,1.09557,-1.978929,0.284253,-0.508701,0.415047,-0.043555,0.858861,-0.161148,0.655589,0.744457,-0.398884,-0.504639,-0.095786,0.450237,-0.355051,0.598182,0.034519,-0.22675,0.584015
logique,0.817493,0.852707,0.161708,-1.091235,-0.932231,-0.106349,1.478691,0.047611,0.44246,-1.359343,0.385447,0.235331,-0.145253,-0.076396,-0.286821,-0.206096,1.776575,-0.478329,-1.094269,-0.285647,0.270427,-0.1617,-1.932723,-0.003198,-0.535947,0.701672,1.462013,-0.825512,0.351962,-0.677058,0.194363
terme,0.25844,0.876034,-0.426036,-1.715587,-0.490166,-0.397922,0.141028,0.182568,-0.260255,-0.368149,-0.202501,0.072128,0.063572,0.253627,-0.201412,-0.164455,0.908755,0.274231,-0.245463,0.027108,0.51513,0.886564,-0.687836,-0.832873,-0.430023,0.436284,0.137655,-0.712064,0.521704,-0.250187,-0.750186
trois,-0.19284,-0.905972,-1.258886,-0.898323,0.219579,-0.916181,-0.313877,-0.43844,-0.66561,-0.30303,-1.065809,-0.232375,0.356552,-0.80509,-0.57585,-0.60203,0.174173,0.211758,0.420858,-0.547243,0.284655,0.606671,-0.473092,-0.768169,-0.094074,-0.052736,-0.321465,-0.164631,0.257535,0.485537,0.240609
plan,-0.275239,-0.473634,-0.497504,-1.780168,-0.073119,-0.596662,0.213884,0.347672,0.205252,-0.841071,-0.416536,-0.611281,0.878511,-0.86509,-0.217133,-0.615095,0.474655,-0.890889,0.417483,0.0161,-0.3694,0.03162,-0.535828,0.005796,-0.090952,0.019584,0.281942,-0.821816,-0.730587,-0.665252,-0.038744
formule,0.096771,0.86476,-0.598982,-0.419144,0.568243,-0.484416,0.538179,-0.052368,-0.116812,-0.329488,0.341182,0.298319,-0.240132,0.078253,-1.554434,-0.457457,0.932654,-0.612976,-1.002431,-0.38682,1.216058,-0.039672,-1.093561,-1.364397,-0.648679,-0.016599,0.465893,-0.044419,1.114527,0.061625,0.371693
droite,0.671764,-0.706258,-0.325859,-1.434245,0.123833,-1.336579,-0.17114,-0.092462,-0.698215,-0.324814,-1.218643,-0.378641,0.072163,-2.048791,0.986276,0.220679,0.15586,-1.141217,-0.207911,0.513849,1.039532,0.168829,-0.979036,-0.361217,-0.182111,0.110333,0.093693,0.436377,-0.275782,-0.829979,0.481553
$\mathbb{C}$,-0.2722,0.175146,-0.903629,-0.317401,-0.414334,0.123659,0.561976,-0.48772,-0.077813,-0.654846,-0.513795,-0.428819,0.053536,0.067369,-0.004805,0.294653,0.48187,-0.662984,-0.021193,-0.471161,0.363948,0.949628,-0.353454,-1.276066,-0.557891,-0.039412,-0.075221,-0.332695,0.286668,-0.301263,-0.091507
solution,-0.169725,0.357759,0.065054,-1.704088,-0.544898,0.400623,0.291964,0.226302,0.58568,-1.049088,0.501952,-0.357345,-0.56295,0.837506,-0.723445,-0.602858,0.147996,-1.218589,-0.080393,0.385604,0.17108,-0.082144,-0.945625,-1.145857,-0.569494,-0.005256,0.424141,-1.090944,0.558929,-1.335903,-0.074073
