word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
degré,1.026126,-0.0791,-1.095209,-0.362514,0.014903,0.186641,-0.286054,-1.040872,-0.262421,0.420497,0.635588,0.626914,0.390771,0.05063,-0.6009,1.808775,1.474255,1.262779,0.467561,-0.40114,-0.002396,0.254559,-1.241444
langage,-0.678941,-0.143138,2.039257,0.448095,-1.132164,-0.115715,1.256526,-0.558961,-0.466339,-0.608313,-0.967835,-0.08617,0.461928,0.77475,1.150497,0.281866,0.706021,-0.000692,0.559886,-0.35218,-1.831338,0.904979,-0.782043
nul,0.939428,-1.536059,0.590571,-0.37895,0.201966,-0.34577,-0.760092,0.689293,-0.183191,-0.37399,-0.637127,1.208736,0.359441,-1.162376,-0.735843,-0.576444,-0.138504,1.908214,-0.009891,-0.455068,-0.840242,-0.270267,0.177431
moins,1.216773,-1.346403,1.196724,0.325141,0.131834,-1.219322,-1.12502,-0.222152,-1.207582,0.287214,0.079601,-0.410106,1.229519,-0.586033,0.20639,-0.039748,0.588558,0.924805,0.651797,-0.613499,-0.596394,-0.574658,-0.233383
objet,0.013722,-0.788137,1.737312,0.491,-1.119618,0.589904,-0.521649,-0.736852,-0.460761,0.56931,-0.052051,-1.040207,0.250687,-0.491644,0.474851,0.556488,-0.073271,0.156892,0.131825,-1.678961,-0.61195,-0.194992,-0.678482
triangle,-0.629698,-0.212496,0.437369,-0.016995,1.133614,-0.255825,0.418884,-0.335433,0.75421,0.144353,-0.000261,-0.323952,-0.180434,0.563834,0.932819,-0.487446,-0.901598,0.896002,-0.622088,-1.09874,-0.373705,-0.374806,-0.311006
structure,0.138895,-1.488522,1.294023,0.180781,-0.549541,-0.280494,-0.164599,-0.702698,0.378585,-0.132822,0.062921,-0.60137,-0.007812,0.154884,1.841588,0.566657,-1.077237,0.568492,1.124049,-0.508361,-0.843534,-0.253205,-0.624699
corps,-0.142918,-1.242044,1.409677,1.407584,0.240371,-0.680428,-0.936613,-0.607406,0.484731,0.848682,0.214427,-0.320679,-0.468808,-0.293798,-0.232601,0.161106,-0.535043,0.220858,0.422517,-0.712741,-0.021209,-0.032502,-1.687109
rapport,0.63522,-1.962439,0.813169,-0.239741,-1.116106,-0.12075,-0.292545,-0.761693,-0.684764,0.802674,-0.249507,-0.073391,0.474228,-0.308063,0.728215,0.029045,0.533023,1.061148,0.34656,-0.498438,-0.284092,0.149509,-0.013219
longueur,0.524332,-1.588418,-0.702542,-0.054979,1.168142,-0.850793,-0.396842,-0.738357,0.066689,0.777578,-0.490139,-1.096012,1.252395,0.079397,0.762315,0.625458,-0.156732,1.444547,0.423581,-1.658091,-0.852526,-1.026212,-0.747567
informatique,-0.946062,-0.827857,0.762452,0.804478,-1.709735,0.639284,0.39533,-1.927004,-0.727024,-0.589304,-0.095846,0.017192,1.040112,0.82535,0.984432,-0.40155,-0.323404,-0.68984,0.474154,0.360387,-1.777108,0.257927,-0.315704
infini,0.138434,-0.565548,1.411597,-0.059966,-0.453646,-0.311884,1.463632,0.882742,0.878248,0.37226,-0.718162,-0.212443,0.725976,-0.21376,-0.685574,0.134459,-0.621998,0.736579,0.169335,-1.187768,-0.83969,0.772448,-0.313557
variété,0.30019,0.425247,1.293317,-0.202224,0.681433,-0.343369,-0.020795,-0.477056,0.303866,0.50394,0.266809,-0.588175,-0.238459,-0.203977,0.778649,0.946617,1.502938,-0.014274,1.131767,-0.325707,-1.417188,-1.0949,0.921709
ligne,1.019275,-1.011469,-0.678271,-0.553667,-0.123901,0.061702,-1.452731,-0.542981,0.136931,-0.023768,-0.65463,-1.281868,1.043928,0.8929,0.589917,0.353946,-0.53411,0.351092,-0.450434,-0.283858,-0.590354,0.461914,-0.787163
positif,0.813995,-0.996383,1.130092,-0.276849,-0.788453,-0.395484,0.545044,-0.319685,-0.201862,0.105435,0.079476,0.586577,1.120895,-0.572998,0.03649,-0.534976,0.550962,1.373394,0.793273,-0.112647,-0.686724,0.573299,0.061992
angle,-0.403769,-0.840135,0.817535,-0.148753,0.797434,-0.206393,0.016617,-0.392875,0.308302,0.769949,-0.210756,-1.160704,0.589515,0.275795,0.660476,0.382516,-1.660366,1.895432,0.094744,-1.092867,0.11399,-0.06289,-1.353896
polynôme,-1.074779,-0.928783,0.382221,1.158535,1.513687,0.170241,1.773153,0.993772,-0.069484,0.833979,-0.594224,1.109138,-0.056968,-0.398489,-0.007797,0.862951,-0.630238,2.560406,1.579633,0.540809,-1.049475,1.211063,0.061322
centre,0.172796,-1.049138,0.244878,-0.614211,-0.092948,-0.360826,-1.771104,-1.417503,-0.004346,-0.242133,0.26923,-0.281422,0.46258,0.439596,1.289609,0.517529,-1.513484,-0.756128,-0.097537,-0.361086,0.014268,0.491008,0.152314
démonstration,-0.012304,-0.550291,1.063872,-0.285462,-0.797838,0.185698,0.466639,0.13769,-0.803322,-0.31709,-0.259362,0.014789,0.560331,-0.025198,-0.386105,-0.855956,-0.738041,-0.280808,-0.007362,-0.256003,-0.715506,-0.824067,-1.105332
vectoriel,-0.822344,-0.794069,0.876188,1.536357,-0.306604,0.891212,1.927643,-0.113303,0.161633,0.824656,-0.237725,0.263474,0.674777,0.241871,0.412621,0.579591,-0.965869,1.443928,0.38465,-0.280877,-1.826413,0.042734,-0.655432
limite,0.335149,-1.327547,0.783184,0.029102,-0.121019,-0.461439,-0.987234,0.106983,0.21778,0.738315,-1.060107,-0.437577,1.050018,0.13889,1.137533,0.171669,-0.459462,1.129423,0.743333,-0.43043,-0.012197,0.298828,0.230783
représentation,0.395275,-0.177566,1.837783,-0.409442,-0.347617,-0.060673,-0.113782,-0.326899,-0.650563,-0.137411,-0.127981,-0.161015,-0.122249,-0.451417,0.940821,0.633992,0.006988,0.777761,-0.684965,-0.700964,-0.490586,0.319766,-0.581952
famille,-0.13386,0.414903,0.682357,0.663096,0.171221,-0.553331,-2.044944,-0.39964,-0.680181,0.314519,0.262414,-0.251846,-0.626578,-0.403226,-0.227525,1.309906,1.240066,-0.388653,0.924276,0.135918,0.516803,0.157412,-0.041195
arête,-0.759103,-0.26486,-0.097739,-0.452482,1.442929,-0.826468,0.274515,0.687217,0.728189,0.602017,-0.970949,-1.008482,0.040697,-0.012225,0.95594,0.641624,-1.388431,1.364055,0.273126,-1.404369,0.427992,-1.553574,-0.681185
distance,0.243357,-1.584976,-0.122648,0.265102,-0.17403,-0.331432,-0.49022,-0.472338,-0.330692,-0.050771,-0.668068,-0.319645,1.757276,-0.171332,0.343249,-0.622961,-0.661801,1.017831,0.327265,-1.650343,-0.464312,-0.352939,-0.656643
surface,0.821222,-1.723691,0.138787,0.686306,0.216681,-0.291301,-0.215542,-0.314024,0.47463,1.080681,0.235325,-1.349528,1.48909,-0.150738,0.658311,0.202616,-0.748187,0.783575,1.286753,-1.736984,-0.634381,-1.092935,-0.129232
aléatoire,-0.300497,-0.596512,1.1818,0.455075,-0.781994,0.243677,0.991166,0.172929,-0.029469,0.437387,-1.336819,-0.155546,1.61279,-0.326709,0.648365,-0.88043,0.152379,0.919659,0.612552,-0.554982,-0.884333,-0.535604,-0.554084
naturel,0.657115,-1.090155,1.250865,-0.127716,-0.322973,-0.132951,-1.287504,-0.254304,0.580669,0.95311,-0.569693,-0.284334,0.631454,-0.401014,1.028015,1.513612,-0.116,-0.412459,1.752798,-0.858535,-0.527368,-0.030755,0.757081
normal,0.477065,-1.079543,0.529268,0.202151,0.235912,-0.532991,0.151709,-0.952861,0.445624,-0.016557,-0.038374,-0.207104,0.924204,-0.622954,0.439468,-0.214731,-0.316682,-0.105907,1.24111,0.121033,-0.596838,0.428543,-1.075738
