word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
définition,-0.215816,-0.281007,0.478428,0.616905,-0.128472,0.411494,-0.768254,-0.499523,-0.178163,-0.68798,1.235248,-0.859367,-0.343079,-0.270031,1.444361,0.316437,0.595438,0.221458,-0.969694,0.539223,-0.38485,-1.002832,0.703459,0.058046,-0.085229,-0.810462,-0.441372,-1.198836,-0.13788,-0.555976,0.33662,-0.163309,0.447738,0.56735,0.510869,-1.127913,1.029068,-0.339911,0.079904,-0.087222,0.047538,-0.052318,-0.509999,0.165944
réel,-0.70083,0.071784,0.392138,0.442895,0.126122,0.230507,-0.505777,-0.322901,-0.317628,-0.616627,1.442716,-0.927469,-0.232817,0.062808,0.960286,0.021266,0.775001,0.519842,-0.15499,0.601826,0.412382,-1.486667,-0.269371,-0.732702,0.168742,-0.797035,-0.724437,-0.421346,0.731518,-0.639681,-0.047287,0.171404,0.427754,0.340677,0.756988,-0.837763,0.812435,-0.447937,0.408722,0.0245,0.82437,-0.019004,-0.366949,0.187485
dimension,-0.988444,0.041161,0.434341,0.528987,-0.040651,0.075151,0.016812,-0.504954,-0.641934,0.112345,1.00946,-0.511258,0.009134,0.39606,0.626318,-0.460745,0.608179,0.415933,-0.372957,0.769766,0.31088,-1.102363,0.70302,-0.204181,0.825854,-1.102232,-0.085375,-0.83956,0.17133,-0.648528,-0.545163,0.067307,-0.208889,0.00336,0.343398,-0.644488,1.135023,-0.233976,1.147154,0.475253,0.33194,-0.376769,-1.07231,-0.452334
statistique,0.205565,-0.183611,-0.093521,-0.422081,0.560543,0.269338,-1.030864,1.340026,-0.728976,0.411961,0.425806,0.04145,-1.625222,-1.186533,0.674732,-0.873047,1.219942,0.253031,-0.370949,-0.391723,-1.071933,-0.37166,0.151782,0.336429,-0.241569,0.716921,-0.76402,0.320135,-0.656244,0.792354,-0.143118,0.506098,1.111815,1.239962,0.4507,-0.038989,1.111038,1.065317,0.43832,-0.850412,0.598335,-0.541531,-1.000371,1.050682
sommet,0.125642,-0.058195,1.320907,-0.404124,0.685876,0.256619,-0.039748,-0.781861,0.097544,0.022449,0.40683,0.329795,-0.455574,0.428421,-0.871844,-0.893522,0.104964,-0.065279,0.118637,0.102886,0.407522,-1.656043,0.372491,0.754633,-0.294042,-1.136325,1.200983,-0.026499,-0.777571,0.677021,-0.186635,-0.887348,-0.24344,0.700904,0.1044,-0.14442,0.85328,-0.121707,0.300769,0.985731,-0.671974,0.079007,-1.094102,-0.030995
logique,-0.277855,0.145326,-1.409595,0.900308,0.07139,0.5392,-0.419543,0.004238,-0.341431,-0.671922,1.30866,-0.356058,-0.399337,0.768555,2.215021,-0.185696,1.040526,-0.160661,0.146127,0.552957,-0.171481,-0.675671,0.837212,0.501055,0.265165,-0.097879,-0.077022,-1.384603,0.625818,-0.262866,0.347325,-0.672527,0.004463,0.147036,0.248504,-1.28839,1.245018,-0.221897,0.22314,0.040574,0.736939,-0.312996,-0.268667,0.332936
terme,0.172892,-0.198533,0.22808,0.46154,0.54537,0.306589,-1.112098,-0.3857,-0.005245,-0.535351,0.791114,-0.584179,-0.295116,0.450278,0.198364,0.204594,0.759108,0.119171,-0.469632,0.111708,0.331694,-0.794479,0.376659,-0.009449,-0.139834,0.116653,-0.362693,-0.799356,0.309136,-0.040265,0.624766,0.298855,0.194511,0.782904,0.58082,-0.314909,0.777794,0.091133,0.148476,-0.393583,-0.407456,0.706959,-0.495696,0.901365
trois,0.520015,-0.279707,0.049639,-0.159116,0.593354,-0.202134,-0.327282,-0.204911,-0.405242,-0.153479,0.298987,-0.215945,0.041556,0.359373,-1.042903,-0.310944,0.446632,0.306956,0.187613,-0.123029,1.177359,-0.878284,0.337679,-0.131583,0.012025,0.006987,0.867058,-0.023695,0.12403,0.105208,0.34231,0.093549,0.746055,0.562171,0.438749,0.232267,1.155889,0.545594,-0.047874,0.245511,-0.069235,0.132243,-0.892313,-0.8366
plan,-0.092509,-0.490593,0.296123,-0.020984,1.419909,0.468727,0.155613,-0.290449,-0.408338,0.338492,0.993047,-0.326287,0.34088,0.766975,0.131717,-0.250922,0.118246,0.437224,0.063966,0.315,0.345461,-1.073428,0.339596,-0.566845,0.214064,-0.814075,-0.420559,-0.621909,-0.262884,0.283502,-0.452633,-0.367376,0.517589,-0.012847,-0.077659,-0.579071,0.713472,0.515222,-0.192307,0.376265,0.061977,0.347452,-0.981478,-0.164259
formule,-0.133468,0.553122,-0.303899,-0.283064,0.478291,0.749225,-1.1091,-0.448283,-0.905137,-0.577881,0.774485,0.450438,-1.200147,-0.534795,0.118345,0.858096,0.568721,-0.409255,-0.723617,1.131491,0.185352,-1.036188,0.736755,0.619902,-0.303409,0.577506,0.55894,-0.586227,0.718268,-0.331027,1.07538,-0.282241,0.053814,0.35263,0.574654,-0.705141,1.262089,0.133775,0.974528,-0.210827,-0.378304,-0.463948,-0.111541,-0.175721
droite,0.672884,0.163694,-0.002783,0.048853,0.020662,0.337177,-0.525818,-2.08231,0.166818,0.018397,0.719768,-0.006786,-0.02627,1.522338,-0.311304,0.359477,-0.14342,-0.250622,0.38691,-0.052194,0.303975,-1.285033,0.841749,-0.100299,0.041054,-0.695952,1.312556,0.297306,-0.176859,0.970579,-1.341649,-1.203669,0.767388,0.566078,-0.04172,-0.344699,0.827902,0.184809,-0.130203,0.803377,-0.50268,0.087677,-0.753057,0.463186
$\mathbb{C}$,0.376633,0.503389,-0.142465,-0.230473,0.409579,-0.09346,-0.788841,0.010575,0.166198,-0.340766,0.421329,-0.379374,-0.470704,0.054746,-0.224099,0.902252,0.075768,0.655744,-0.580159,0.39733,0.262653,-0.157056,0.654646,-0.223595,0.383449,-0.342316,-0.154805,-0.131223,0.250337,-0.535257,-0.566336,0.179159,-0.096721,0.056046,1.009287,-0.210757,0.797552,0.536692,0.270145,-0.351535,0.265999,0.053057,-0.812436,0.060736
solution,0.371188,-0.080376,-0.191846,0.662284,0.884473,-0.251248,0.38453,0.038865,-0.390663,-0.181821,1.157514,0.00991,-0.235187,-0.133504,1.060541,1.387665,0.633184,0.004087,-0.931395,1.564269,-0.384252,-1.326737,-0.149817,-0.269908,-0.111301,-0.164229,-0.468584,-0.996621,0.395993,-0.442468,-0.127607,-0.419259,-0.462603,-0.287801,0.095196,-0.488764,1.196574,-0.128257,0.037022,0.131058,0.368385,0.605286,-0.26663,0.577347
modèle,-0.599194,0.493689,0.110091,0.222092,-0.007189,-0.023306,-1.202577,-0.124482,-0.498256,-0.721721,0.487292,-0.298545,0.334717,-0.185327,0.445658,0.885262,0.431149,-0.584493,-0.490957,1.374252,0.790585,-0.298153,0.72396,-0.431841,0.510419,0.021717,-0.72258,-0.571748,-0.083927,-1.016554,-0.197706,-0.115658,0.278178,0.136221,-0.516635,-1.084436,1.157961,0.217106,0.807803,0.55487,0.082642,-0.012035,-1.112596,-0.671227
linéaire,-0.126371,0.330868,-0.119562,0.689521,0.045961,-0.060163,-0.246725,-0.781333,0.175787,0.343465,0.508616,0.18135,0.364777,-0.206635,1.331225,0.168194,0.614039,0.572433,-0.988363,1.196436,-0.648129,-1.478019,-0.457841,0.586873,0.013446,-1.382049,0.324485,-1.250092,-0.120409,-0.654607,-0.298589,-0.005721,0.641211,0.353797,0.523786,-1.411203,1.744534,-0.879035,0.48881,0.127009,0.0144,-0.646407,-1.049734,-0.163915
