word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
terme,-0.011472,0.974677,-0.021616,0.07592,1.118738,0.726794,0.455184,-0.230207,-0.263075,-0.61514,0.251319,0.425633,-0.885238,0.505458,0.422315,-0.256569,0.524246,0.504268,0.287133,0.117738,1.359453,0.260432,0.865777,0.551957,-0.11751,0.42114,-0.106578,-0.7874,-0.33012
trois,-0.421454,-0.093796,-0.309731,0.58209,-0.369705,0.478045,-0.373123,0.453556,-0.590918,-0.259457,0.079914,-0.094093,0.19105,0.189008,0.759967,0.260164,0.430874,-0.048524,0.067123,-0.429647,1.305082,-0.531309,-0.128971,0.968353,-1.239533,0.31571,-0.312338,-1.150892,-0.731724
plan,0.297488,0.520505,-1.097401,0.474795,0.625942,-0.680943,0.381143,0.145399,-0.449399,-0.3024,-0.90279,0.45767,0.185632,-0.344954,0.421217,-0.464186,0.397043,-0.612861,0.350909,0.077924,1.059241,-0.08508,0.180401,0.913543,-1.015106,0.609638,0.631514,-1.146735,0.371133
formule,-0.153731,1.571466,0.115675,0.787548,1.077117,0.942952,1.115522,-0.197789,-0.484492,0.095941,0.797489,-0.976368,-0.433334,0.258882,0.070168,0.417236,0.706571,-0.355921,-0.318027,-0.728565,0.057549,0.569906,0.013152,0.521725,0.096671,0.151806,-0.075448,-0.732976,-1.569663
droite,-0.323866,0.31097,-1.101189,0.456026,0.042611,-0.334632,-0.367389,-0.347078,-0.108815,-1.240029,-1.820252,-1.243814,0.121698,0.816583,-0.012697,-0.564985,1.056047,-0.123374,0.609004,-0.369452,1.314696,0.68553,-0.672484,0.732849,-0.930397,-0.200858,0.103362,-1.390617,-0.125691
$\mathbb{C}$,-0.697303,0.144997,0.087806,0.328188,0.261051,0.314358,0.551063,-0.387479,-0.642308,-0.399737,0.340312,0.174903,-0.640423,0.419213,0.524623,-0.03611,0.071093,0.100071,-0.748512,0.51278,0.7506,0.509651,-0.432666,0.458202,-0.52283,0.191563,0.26196,-1.087322,-0.595387
solution,-0.105261,1.065906,0.407457,0.083622,2.143253,-0.516774,1.09362,-0.286452,-1.206149,-0.544169,-0.266369,-0.020186,-0.044154,-0.00131,-0.118119,-0.809641,-0.369812,0.028398,-1.012135,0.029826,0.191092,0.619484,1.02445,0.505069,0.010101,0.543218,0.633427,-0.888673,-0.758805
modèle,0.222326,0.552653,0.475516,0.71537,0.680866,0.560385,1.734337,-0.714971,-1.563426,0.008468,0.399568,0.333658,-0.009431,0.155087,-0.40024,0.012571,0.381964,-0.517688,-0.199644,-0.194087,0.891596,0.008154,-0.068019,1.213939,0.249755,0.762546,0.72627,-0.76797,-0.169345
linéaire,0.787703,0.937604,-0.448924,1.366664,1.852477,0.888019,0.679135,-0.581947,-0.871006,0.280929,-1.264067,-0.804796,-0.352678,0.026457,0.071401,-0.174884,0.299231,-0.693514,-0.273175,0.506313,0.436063,1.16642,-0.256245,0.60165,0.756201,1.076489,1.103544,-1.024425,-0.41042
probabilité,0.116619,0.698016,0.415818,0.188893,2.398403,0.966141,1.077919,0.408006,0.350849,-0.130724,-0.514679,-0.789236,-0.361764,-0.785783,0.991628,0.651225,-0.181184,-0.560253,-0.242291,0.399811,0.173552,1.696844,-0.165559,0.638371,1.133644,0.636591,0.153956,-0.562939,-0.502896
série,-0.074054,-0.291539,-0.097807,-0.527568,-0.957981,0.451505,0.71937,0.052769,-0.48619,0.909962,0.488915,0.126471,-0.690247,0.350871,0.554347,1.229078,-0.353269,0.080219,0.122369,-0.837162,-0.650269,-0.37593,0.2209,1.700929,-0.324436,0.183958,0.470058,-1.749309,-0.448016
somme,-0.066233,0.050002,-0.216496,0.252853,0.915815,0.066773,1.017409,1.103262,0.107703,-0.70885,-0.696712,0.431483,0.428583,-0.493607,0.419591,0.554815,0.307085,-0.349561,-0.646657,-0.323069,1.444592,1.533983,-0.732361,0.634937,-0.466541,-0.671477,0.120011,-0.571942,-0.788197
mesure,-0.552794,0.588334,-0.007853,0.629712,1.50809,-0.661131,-0.114253,-0.050916,-0.760182,-0.081407,-0.209053,-0.253871,0.0488,-0.206672,1.470626,0.229507,0.145909,-0.37597,0.21919,0.30401,1.531903,0.164327,0.081232,0.757661,-0.16524,0.940139,0.808727,-0.474659,-0.235562
carré,0.743942,-0.289848,-0.400005,1.489562,0.000372,0.252333,0.025889,0.054965,-1.1738,-0.495023,-1.134145,-0.319015,0.231462,0.153082,-0.039627,0.353249,0.408333,-0.634331,0.41892,-0.407207,1.22271,1.103327,-1.213513,0.8286,-0.750136,-0.476318,0.547521,-0.887961,-0.577361
vecteur,0.854114,0.536785,-0.260953,0.330454,2.203881,0.777367,0.389229,-0.439982,-0.66227,-0.832655,-1.363812,-1.270876,-1.260027,0.400332,0.234587,0.256516,-0.116641,-0.6009,-0.88648,0.949815,0.303815,1.148192,0.044195,0.708594,0.864883,1.153738,0.691101,-0.322362,-0.496917
connexe,1.229163,0.147161,-0.107811,0.134811,-0.356355,-0.203786,0.970064,-0.178605,0.376138,0.514997,-0.079025,0.068436,-0.849651,0.725623,0.30407,0.257448,-0.047921,0.870842,-0.075527,0.265273,1.105305,-0.036556,-0.535638,0.63418,-1.354535,0.539754,1.298577,0.708428,0.503684
classe,-0.309516,0.339224,0.447189,-0.226091,-0.14346,0.375896,0.369498,-0.047912,-0.162418,-0.483699,1.003485,0.393559,0.001507,0.135917,0.172199,0.133645,0.798181,-0.610389,-0.435954,0.168447,1.189327,0.288498,-0.3171,0.972117,-0.037791,1.42424,0.517981,-0.311403,-0.679063
produit,0.206493,0.520622,1.662404,0.315665,1.862089,0.065105,0.323017,-0.078287,-1.599325,0.350144,-0.073302,0.692434,-0.191417,0.781271,-0.200042,-0.244273,-0.623788,0.442119,-0.764284,-0.656875,0.803114,-0.157203,1.145636,0.674855,-0.577669,-0.145455,1.199322,-0.887695,-0.931304
égal,-0.862948,0.470047,0.038012,0.702714,1.017699,0.349867,0.410102,0.776188,-0.541395,-0.474655,-0.89591,-0.193816,-0.188175,0.677506,1.088289,-0.082784,0.400096,-0.964465,-0.002683,0.104051,1.174079,1.706632,-0.943131,1.12842,0.904335,0.295252,0.534418,-0.587465,-1.314897
cercle,0.62267,-0.049547,-0.65943,0.488462,-0.239114,0.361722,0.343572,0.46179,0.245035,-1.059321,-0.113781,-1.045543,0.286659,0.558172,-0.713456,-0.119758,0.593369,-0.346492,0.930906,0.244291,0.842532,0.976626,-0.276149,0.376485,-0.620147,0.6094,0.156618,-0.863409,-0.636375
partie,-0.252114,0.255287,-0.511548,0.407435,-0.000364,0.237617,-0.375325,0.388532,-0.315447,-0.112824,-0.540199,0.630684,-0.239636,0.044086,0.161137,-0.130712,0.550523,0.614476,0.172408,0.316053,1.592409,-0.072369,0.32034,0.885879,-1.45422,0.319786,-0.098596,-0.845396,-0.218484
