word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
trois,-0.245994,-0.125069,-0.761481,-0.180127,-0.273898,0.155246,0.048204,-0.491822,-0.129834,-0.534172,-0.92326,1.113483,0.678366,0.318999,-1.575334,0.155276,1.080908,1.332893,-0.215463,-0.102339,1.369903,-0.497974,-1.260458,-0.795176,-0.384292,-0.574128,-1.247995,0.081937,0.194102,1.19032,-0.071388,-0.826814,-0.089756,-0.523792,-0.865877,-1.386443,-1.058824,0.155068,0.427117,-0.123038,-0.35219
plan,0.614972,-0.083763,-0.544356,-0.16645,-0.649935,0.235954,0.934133,-0.175891,0.23369,-0.53536,-0.203181,0.415597,0.178585,0.698873,-1.148763,-0.886622,0.981174,1.023551,-1.08852,0.179817,0.466645,-0.474344,-1.330906,-0.810498,0.275116,0.092167,-0.665223,-0.078175,-0.484712,1.578742,-1.767191,-2.315541,-0.736849,0.491791,-1.508354,-0.890197,0.192827,-0.608518,0.947337,-0.221614,-0.515382
formule,0.514763,0.714264,0.970015,0.304911,-1.249922,-0.046783,0.488449,0.404933,-0.594384,0.476703,0.071936,-0.712918,0.767108,0.120496,-1.326706,0.651738,1.521449,0.940324,0.591823,-0.11358,0.30643,-1.119351,-0.79204,-0.145454,-0.042006,-0.613599,-2.181567,0.075248,0.202731,-0.481834,0.066566,-0.330981,-0.168699,0.415689,-0.999825,-2.249639,1.017463,0.731466,0.204226,-0.19145,-0.555798
droite,0.913895,-0.076661,-0.46614,0.330599,-1.169906,0.708517,0.392186,0.382605,-0.348681,-0.107466,0.404548,0.638484,-0.584965,1.110433,-1.791048,-0.693743,1.233868,0.724864,-0.419659,0.456154,1.429994,-0.159914,-1.176736,-0.296617,0.002995,-0.154826,-0.757321,0.784568,0.467388,1.02743,-1.365093,-2.042745,-0.766475,-0.132398,-1.108489,-1.523628,-0.594982,-1.422688,0.603333,0.424874,-0.130871
$\mathbb{C}$,-0.068459,0.630966,0.471572,0.061327,-0.945778,0.350455,-0.20504,0.405616,0.227948,-0.226695,-0.919516,-0.083829,-0.500269,0.481651,-1.755181,0.204772,0.950036,0.753681,-0.066857,0.42939,0.941866,0.53605,0.042312,-0.129129,0.136192,-0.106502,-1.626954,0.187903,0.629574,0.861314,-1.60954,-0.434908,-0.129278,0.66713,-0.79475,-1.562664,-0.527305,-1.266196,0.686667,-0.354908,-1.020793
solution,0.813816,-0.382685,0.9127,-0.323475,-0.549767,0.088647,-0.081796,0.058193,0.504667,-1.007398,-0.869346,-0.467794,0.374743,0.226558,-1.398488,0.296189,0.754255,1.468775,0.13207,0.708764,0.605207,-0.873362,-1.173319,0.341593,-0.393017,-0.023449,-2.173186,-0.079422,-0.793452,-0.009788,-0.50164,-0.666913,-0.261036,-0.271724,0.666964,-0.889557,-0.310784,0.210243,-0.297706,0.214981,-2.047202
modèle,0.183106,0.29916,0.750837,-0.73454,-1.205829,-0.702735,1.025715,-0.788701,0.38198,-1.00834,-1.280456,0.049205,-0.163487,0.529156,-0.053936,0.486612,0.834739,1.374658,-0.288353,-0.026372,1.095519,-0.3978,-0.086253,-1.097298,0.506226,-0.256817,-2.22601,-0.104745,-0.8487,1.027712,0.019243,-0.047027,0.068718,0.572185,-0.149251,-1.020093,0.302579,0.18393,-0.272479,0.192821,0.914058
linéaire,1.054973,0.837993,-0.266722,-0.373586,-0.288727,-0.357992,0.483122,-0.092206,1.195122,-0.907122,-0.230474,-0.042805,0.327609,-0.077838,-0.763542,0.19369,1.160946,1.372838,0.153491,0.555199,1.533811,0.056738,-0.497153,-0.875264,-1.016848,-0.801123,-1.82881,0.120145,-0.993089,0.22681,0.140684,-0.931322,-0.353253,1.49062,1.149315,-1.432814,0.882255,-0.571731,-0.615972,0.606802,-1.042848
probabilité,1.381881,0.502519,-0.046545,-0.111332,-0.680322,0.017754,1.223921,-0.279636,0.274304,-0.638703,-1.064353,-0.649738,0.129467,0.232822,-1.025619,0.224543,1.026256,1.511052,0.167553,0.189753,0.772035,-1.002459,0.039775,-0.312916,1.332185,-0.447666,-1.989596,0.757831,0.669437,0.485158,-0.18909,0.689276,0.057397,-0.342371,0.169098,-1.256877,-0.445199,1.135241,-0.30626,0.480571,1.757264
série,1.219642,1.48112,0.56218,-0.560953,-0.355143,1.244949,0.257748,0.625259,-0.231155,-0.097523,-0.333472,-1.148519,1.9694,0.112095,-0.803192,-1.153474,0.465905,0.869825,0.289098,0.369166,1.210003,-0.84174,-0.410053,-0.359443,0.283008,-0.444455,-1.34578,0.98194,-0.708414,0.184729,-0.028123,0.048279,-0.057712,-0.338875,-0.716207,-1.114239,0.546027,0.716095,-0.526668,-0.139363,-0.224411
somme,0.600673,0.501088,0.442378,0.227019,0.628107,1.129991,0.023709,0.372574,0.268239,-0.32373,-0.345044,0.158795,1.452135,0.382616,-2.485839,0.249281,0.521138,1.236961,0.413026,0.257778,1.472633,-0.473513,-0.564869,-1.47307,-0.687721,-1.05435,-1.484483,-0.314894,0.427367,-0.064939,-0.516616,-0.257477,-0.008532,-0.572735,-0.742395,-1.691676,0.259127,0.495047,-0.498702,-0.522239,0.669052
mesure,1.189175,0.966915,-0.363348,-0.153472,-0.154605,0.199292,0.298074,-0.738965,1.149665,-0.179915,-1.01007,-0.098707,0.183174,0.824832,-1.983328,-0.046298,0.448327,1.580318,0.039334,-0.031525,0.093993,-0.093948,0.041229,-0.787332,1.012106,-0.041933,-1.277442,0.803654,0.119624,0.164488,-0.075306,-0.818506,0.195822,0.722663,-0.413573,-0.757798,0.847168,0.963276,1.055244,0.731955,0.86545
carré,1.044548,0.717476,0.946965,-0.021791,-0.016249,0.406502,0.144473,-0.112627,0.124427,-1.268718,0.288217,0.503938,1.128553,1.007323,-2.733881,0.313968,0.994003,1.503058,0.269845,-0.263632,-0.278754,-0.163933,-1.119143,-0.741374,-0.993288,-0.276993,-0.460731,0.056451,0.836302,0.917854,-0.385881,-0.765293,0.311502,-0.928129,0.138681,-1.508239,0.740574,0.135793,0.192148,-1.169194,-0.087356
vecteur,0.686565,0.034585,-1.408775,-0.255592,-0.526513,-0.270173,1.535813,0.439817,0.430114,0.034509,-0.116026,0.183807,0.267558,0.376975,-2.645866,1.844293,1.147269,0.955381,-0.106326,0.695195,1.133626,-0.532,-0.53699,-0.397431,-0.504719,-0.786054,-1.007364,0.232375,0.187988,1.084342,-0.8155,-0.98639,-1.310495,1.892846,-0.644978,-1.114909,0.336613,-0.588356,-0.0648,0.240944,0.344354
connexe,0.329477,0.934121,1.123987,-0.269438,-0.651505,1.039656,0.176268,-0.125048,0.593471,-1.02149,-0.597316,-1.124593,1.207083,-0.794778,-0.837009,-0.950428,1.688116,0.574427,-0.674746,0.075569,0.782156,0.884953,-1.079312,-0.99143,-0.400778,0.066526,-0.517148,0.065685,-0.975592,0.698697,-0.074658,-1.177246,-0.245709,1.160729,-0.320391,-1.242141,0.182178,0.570454,0.814217,-0.218856,1.133637
classe,-0.411251,0.947328,-0.739341,-0.013903,-0.458147,0.641846,-0.053386,-1.256002,1.183827,-0.731686,-0.288808,-0.231861,-0.152461,-1.09611,-0.331933,-0.17032,1.128821,0.816511,0.610131,0.556138,1.733678,-0.01359,-0.726176,-0.301918,0.749976,0.421429,-2.368301,-0.848848,0.423041,-0.164186,-0.5771,-0.732582,-0.216047,0.454288,0.279485,-1.527405,0.097771,0.54599,0.737997,-0.140326,-0.756562
