word,1,2,3,4,5,6,7,8,9
nœud,-0.033348,-0.728852,-0.395014,-2.130937,0.115261,0.000798,-0.14285,2.038784,-0.549192
$\mathbb{Q}$,-1.199169,-0.152078,0.176522,-0.292474,0.586548,0.047042,-0.401032,0.874629,-1.017228
topologie,-1.267558,-1.514524,0.373003,-1.420931,0.504639,0.460031,-0.648366,1.117402,1.374833
origine,1.086781,1.069526,-0.535359,-1.127198,0.107304,0.366206,-0.335247,-1.317327,-0.106137
distribution,-0.355447,0.158025,0.690729,0.210971,-0.808293,-1.68295,-0.814878,-1.124354,-1.103867
intervalle,-0.040973,-1.033522,-0.252426,-1.678598,0.232244,1.234727,0.125841,1.02528,-0.824655
compact,-0.795807,-0.191783,0.196491,-2.036537,0.248626,-0.447092,-1.187209,1.173615,-0.385899
reste,1.092011,0.076276,-0.921541,-1.826726,-0.131743,0.427108,0.64035,-1.055374,-0.545682
test,-1.401779,0.446216,0.825699,-2.00082,-0.937378,0.685093,0.435648,0.156514,-0.771845
proposition,0.276676,-0.231821,1.085686,-0.875829,-0.447752,1.695776,1.052008,-0.969312,-0.291056
catégorie,-0.310195,0.664093,1.317867,-1.562803,1.156799,-0.31448,0.174301,-0.396924,-1.01866
programme,-0.548577,1.103732,2.012959,-2.015789,-0.134232,0.26983,0.655103,-0.915598,-0.226962
intégral,-0.238517,2.135518,0.698889,0.441736,0.136696,0.763032,-1.456655,0.642047,0.121845
complexité,-0.937834,-0.716481,0.605906,-2.174287,-0.108,1.58372,-0.696432,-0.887388,0.79508
automate,-0.081394,-1.61989,0.969606,-1.355924,-0.667609,-0.452615,-1.04499,0.474866,1.125512
moyenne,0.613554,0.705285,0.097176,-2.51037,0.706542,0.108263,1.036364,1.507174,-1.079996
symbole,0.128332,-0.237268,-0.882615,-1.358812,1.565855,1.258125,-0.484727,-0.741319,0.147913
axe,0.41264,-0.170585,-0.062254,-2.102757,0.755898,-0.485519,0.342021,1.11953,0.306891
euclidien,-1.012643,-1.997637,0.740274,-1.256699,1.038408,1.39568,-1.122472,1.66218,0.683863
inférieur,1.090259,-0.015226,-0.887622,-2.790777,0.231011,0.481489,0.147295,1.212048,-0.32755
dérivée,-1.458241,-1.514823,0.269394,-0.889126,0.075592,2.042994,-0.012476,1.627445,0.388379
transformation,0.185171,0.658944,0.432108,-1.837575,-0.741164,0.741537,-0.264206,0.173214,0.391146
anneau,-0.58182,-0.901045,-0.761856,-1.451979,0.267123,0.10425,-1.016828,0.629657,-0.556158
facteur,-0.197858,-0.05497,0.145176,-1.770756,-1.114935,1.798977,-0.340014,0.069811,0.414136
indice,-0.580529,0.078995,0.248758,-1.846618,-0.048809,1.399487,0.015195,0.793988,-0.073073
zéro,-0.40484,-0.699705,0.475761,-1.269243,0.618719,0.276917,0.657822,0.394317,-1.326044
sphère,-0.372849,-0.545348,-0.413671,-1.769317,0.541392,0.753834,-0.399536,-0.078688,0.786597
strictement,-0.262731,-0.565866,0.305187,-2.020485,0.589564,1.620142,0.123125,-0.465433,0.869829
puissance,-0.186592,-0.171808,-0.503097,-2.165595,-0.07186,1.321201,0.957657,0.379757,-0.805822
Euler,-0.541043,-1.618596,0.586572,0.744477,-1.208874,1.223415,-0.757157,1.273959,1.34792
topologique,-1.691267,-1.476151,0.826427,-1.141908,0.380508,1.126197,-1.193147,1.330985,1.395215
déduire,-0.58634,-0.83765,-0.306014,-1.559815,-0.526222,2.075964,-0.365328,0.610966,-0.058742
composer,0.713386,0.612657,-0.243266,-1.659279,0.294761,-0.126645,-0.672661,-0.280388,-0.727303
deuxième,1.127026,0.438659,0.002452,-0.813398,0.440402,-0.325111,0.997014,-0.536653,-2.068966
rayon,-0.324153,-0.302791,-0.488954,-2.381151,-0.640298,0.475252,-0.825898,1.476688,-0.465811
caractéristique,0.045126,0.681014,-0.506728,-2.786669,0.465965,0.278938,-0.884064,0.273128,0.046749
vide,0.318766,-0.885918,-0.697786,-2.157324,-0.381429,0.57839,-0.581316,0.686831,-0.722332
affine,-1.060645,-1.042206,-0.09568,-0.045662,-0.34124,0.735597,-1.140062,1.250158,1.397388
supposer,-0.039716,-0.365063,-1.104385,-1.581926,-0.335809,1.808246,-0.121178,-0.733396,-0.043417
ouvert,1.038267,0.28892,0.188859,-2.076419,0.146171,-0.093777,-0.253834,-0.243313,0.095965
partiel,0.227757,0.491039,0.530467,-0.63856,-0.619163,0.660276,-0.037147,-0.020973,-0.708065
approximation,-1.229487,-1.392557,0.121471,-1.413397,-0.805124,2.062408,-0.55849,1.101514,0.501924
convergence,-0.885613,0.091629,0.800154,-1.104616,0.72704,0.569332,0.291586,-0.101649,1.242309
chemin,1.971521,0.367066,-0.441151,-1.382159,0.01903,-0.607131,-0.122873,0.05621,-0.081506
rotation,-0.696527,-0.897579,-0.194374,-2.451762,-0.043744,0.507328,0.131682,1.354759,-0.551519
différence,-0.339205,-0.07142,-0.026065,-2.437258,0.437053,1.507402,-0.214003,-0.466349,-0.489497
analytique,-0.394028,-0.005199,1.471127,-0.814584,-0.622278,2.219235,-1.637074,-0.219907,1.229026
formel,-0.411861,-0.598045,0.913735,-1.310679,0.292958,2.278792,0.235068,-0.863174,0.571908
intersection,0.373993,-0.125871,-0.336337,-1.218006,0.270098,-0.860224,-0.269496,1.581978,0.571795
pourcent,0.911344,0.689806,1.120504,-2.079112,0.362556,0.32702,1.48764,1.186158,-0.815116
caractère,-0.112926,-0.27088,-0.178425,-2.181755,0.693383,1.902676,-0.696447,-1.125815,0.115429
