word,1,2,3,4,5
rayon,2.767555,-0.313428,0.19415,0.698501,0.533139
caractéristique,2.660016,0.186234,0.311426,0.316649,-0.198964
vide,2.371134,0.074736,-0.021486,0.945606,-0.101834
affine,0.307738,-0.531576,-1.029585,0.981144,2.024246
supposer,1.573777,1.000002,-1.500081,0.906194,-0.631362
ouvert,1.599501,1.025449,0.515204,0.087102,-0.76364
partiel,0.831086,0.142762,-0.164832,-0.45786,-0.711306
approximation,1.757566,-0.342703,-1.873413,0.539204,1.567731
convergence,0.861392,0.545361,-0.733276,-0.965447,1.041598
chemin,0.977697,1.274514,1.329231,0.482366,-1.182108
rotation,2.804739,-0.256374,-0.425969,0.17295,1.027897
différence,2.435152,0.575703,-0.98048,-0.02616,-0.509243
analytique,0.506801,0.094031,-1.542037,0.158316,0.781315
formel,1.313388,0.929617,-2.120305,-0.122571,0.068626
intersection,1.101693,0.221029,1.345889,0.358849,0.849751
pourcent,1.708005,1.41003,1.126036,-1.400683,-0.299568
caractère,2.048272,0.855841,-1.314235,0.817575,-0.591026
raison,1.86629,1.447523,-1.083398,-0.140285,-1.532598
aire,0.678511,1.554594,1.760619,-0.35037,-0.261489
section,1.076753,1.058451,1.0057,-0.754952,-0.755927
cycle,1.654882,0.011945,-0.220883,-0.251091,-0.355254
source,0.558521,0.675188,0.809581,-0.113838,-1.211008
discret,1.621935,-0.081472,-1.181652,0.949082,-0.348361
combinatoire,0.862537,-0.562074,-2.062282,0.094292,2.046434
dynamique,2.266077,0.448392,-1.154478,-0.257459,0.334579
inverse,2.021241,0.545789,-0.744574,0.001854,-0.033144
minimal,2.45216,0.580176,0.282696,-0.569444,1.136518
extension,2.076486,0.364945,0.253634,-0.683673,0.123391
arc,1.478443,0.351134,1.294281,1.054941,-0.755657
énoncé,1.47754,-0.212955,-2.6203,0.953539,0.983596
parallèle,1.83298,0.290989,0.184079,0.045922,-0.840278
négatif,2.569836,-0.018362,-1.587877,-0.244571,-0.188915
niveau,2.831123,1.188472,0.318764,-0.785857,-0.622075
fraction,1.01387,0.877876,-0.04394,0.021788,1.088956
segment,1.679107,-1.162195,0.648819,0.401122,0.075333
norme,2.181885,0.643696,-0.750547,-1.340489,0.384049
local,1.554148,1.854806,0.02274,-0.78022,-1.279864
métrique,1.201276,0.713726,0.151793,0.562904,1.505546
symétrie,1.915309,0.024085,-0.785377,0.937989,1.651203
inégalité,1.253385,0.898019,-1.905372,-0.442858,0.752332
chaîne,1.840456,-0.030998,0.322519,-1.077717,-0.777385
prouver,1.140064,0.970289,-1.834416,0.722382,-0.820139
Gauss,-0.173444,-0.3939,-1.16515,1.016859,2.222972
symétrique,2.475926,0.065645,-0.114708,1.355679,1.385087
Riemann,-1.341499,-0.953961,-0.956077,1.022859,1.977848
$\mathbb{Z}$,0.584324,-1.297429,0.94598,-0.180318,0.001873
polyèdre,0.768099,-0.372522,-0.38697,1.116052,2.997989
binaire,2.143737,-0.670887,-0.470445,0.526079,1.303492
demi,1.026714,0.211045,1.02976,-0.415449,-1.027286
multiplication,1.95063,0.632669,-0.975477,0.159498,0.97599
