word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
variété,1.012461,0.810233,0.897291,1.041374,0.47033,-0.313712,-0.364329,0.498171,-0.304097,0.53577,0.271368,0.055522,-0.896162,0.935836,-1.955932
ligne,-1.624861,-0.128161,1.561184,1.206816,-0.848462,-0.789139,0.61089,0.43958,0.812354,0.328221,0.193383,-0.095717,1.039916,0.148881,0.234047
positif,-0.201909,-0.614929,-0.167024,1.372366,0.333788,0.220752,0.595216,-0.716989,0.232997,-0.333547,-0.221293,1.556363,-0.478006,2.063354,-0.8541
angle,0.409017,-0.100397,0.834028,1.032088,-0.499964,-0.28169,2.352896,1.701734,0.556572,0.312851,0.528879,-0.004518,0.304577,1.332581,-0.190177
polynôme,2.052046,-0.759401,-1.396306,0.449461,-0.626825,-0.596204,1.273073,-0.946833,1.173722,1.27618,0.688565,0.147309,-0.182423,3.29572,-1.540172
centre,-2.086604,0.825281,1.257754,1.510739,0.438511,-0.497997,0.296771,0.467132,-0.432941,1.174604,0.24041,0.115609,0.406235,-0.389003,0.201751
démonstration,0.149765,-0.368164,-0.834023,1.065507,-0.145677,0.084937,0.710617,0.288711,-0.841179,-0.870298,0.556626,0.225382,0.436271,1.91941,0.05105
vectoriel,0.732504,-0.489509,-0.364461,0.328245,0.167511,-1.410759,1.410293,0.421854,0.744105,0.049596,1.347285,-0.435494,-0.628069,3.648332,-0.709161
limite,-0.887015,-0.01614,0.295223,1.723791,0.314274,-0.188742,1.587981,0.5721,0.99892,1.133179,0.43612,0.878158,-0.29038,0.932003,-0.436101
représentation,-0.808215,0.978477,0.429783,0.818542,-0.777881,0.758727,0.690239,0.037755,-0.235449,-0.311329,0.619948,0.394293,-0.575345,1.502526,-0.522568
famille,-0.409844,0.336065,0.022651,1.301567,-0.898423,1.289814,-0.197529,-0.277618,0.206553,1.225631,-0.263601,-1.210024,-0.642832,-0.610585,-1.37019
arête,1.56713,0.461452,0.340483,0.697574,-0.220114,-0.682753,2.763437,1.453844,0.834087,0.56843,0.683596,0.068264,0.491799,1.066274,-0.3592
distance,-0.040759,-0.159002,0.651056,1.867518,0.439379,-0.664932,1.659089,-0.046162,0.82927,-0.65865,0.258126,0.547236,0.757745,0.86913,-0.125452
surface,0.258652,-0.309446,1.149033,2.390302,0.793723,-1.007272,1.27721,1.386861,1.077559,-0.525301,0.767287,0.349567,0.441159,0.430784,-1.263317
aléatoire,0.47397,-0.337556,-0.887236,1.024358,0.700908,-0.329769,1.04666,0.142634,0.36491,-0.738001,0.602277,0.838398,-0.437718,2.520813,-0.232012
naturel,-0.880539,0.430157,0.979305,2.04064,0.498942,0.336788,0.34681,0.978104,0.445759,1.215718,1.064442,0.541001,-0.494686,0.415288,-1.609243
normal,-0.1549,-0.535915,0.089631,1.402301,0.219444,0.015015,0.333196,0.635438,-0.173601,-0.061995,0.383651,0.834529,0.408518,1.119151,-0.635586
arbre,0.714605,0.60889,1.12534,1.553069,0.050945,0.369489,0.713264,1.283672,0.737417,0.015095,0.308267,0.167833,-0.714436,0.133724,-1.348773
démontrer,0.019773,-0.639922,-1.148778,1.508357,0.586569,0.847507,0.521317,-0.100994,-0.182126,-0.332825,0.705157,0.38971,-0.588738,1.397718,-0.949925
algèbre,1.125873,0.043591,-1.246569,0.072338,-0.235502,-1.048808,1.150181,0.338387,-0.824327,0.794019,1.591166,-0.490659,-0.155152,3.430622,-0.94834
règle,-1.042067,0.321094,-1.067846,1.535676,-0.570587,0.098249,0.540291,-0.267714,0.279613,-0.588519,0.203051,0.689275,-0.589136,2.027527,-0.293584
volume,-1.021604,-1.218543,1.309356,-0.337733,-1.229366,-0.624645,0.042218,0.19105,-0.313307,-0.906868,0.429106,0.279468,-0.108898,0.394185,-2.118789
calculer,0.458213,-0.716658,-0.655791,1.795651,0.059325,-0.764825,0.662906,0.014139,0.98151,-0.411803,0.603276,1.046595,0.42554,2.379047,-0.803171
constant,-0.01293,-1.408724,0.063414,1.228063,0.181069,0.684231,0.656339,0.158901,0.590968,0.668173,0.781886,0.416013,0.073562,1.587992,-0.564372
quatre,-0.486059,0.490688,0.875855,2.141798,-1.156248,0.068231,0.817382,-0.089701,0.449825,-0.277631,-0.691101,-0.166963,0.698296,-0.006184,-0.266063
différentiel,0.681006,-1.450753,-0.663835,1.234722,0.394648,-0.542807,1.012356,0.294331,-0.227654,0.147045,1.221011,0.747742,0.696529,2.76249,-0.539413
hypothèse,-0.211463,-0.228078,-0.869743,1.171307,0.257563,1.179353,1.138483,-0.004977,0.370374,0.080513,1.01692,0.257478,-1.205368,1.540415,-1.339995
image,-0.711265,-0.052396,1.115954,0.757319,-0.091187,0.16556,0.534954,0.3295,-0.612067,-0.850999,-0.201839,-0.263812,-1.12821,1.30043,-0.316128
régulier,-0.205342,0.229347,-0.109774,1.771502,-0.514557,-0.624266,0.71043,0.018309,0.299779,-0.195156,-0.926613,1.142328,0.788322,0.822448,0.124382
complet,-0.793214,-0.106349,0.432723,1.117536,-0.696536,-0.222321,0.386795,-0.080478,-0.569986,-0.769223,0.199656,0.076673,0.158541,1.040968,-0.551684
racine,0.785009,0.399814,0.706154,0.663098,-0.475153,0.894528,0.362832,0.450775,0.294512,0.269371,0.459083,0.408645,-0.685641,1.028089,-1.503584
coefficient,0.975454,-1.040784,-0.481435,1.413181,0.474101,-0.914193,1.038433,-0.288657,0.593944,0.309541,0.851384,1.680704,0.816144,2.682067,-1.022647
côté,-0.131565,0.479103,0.762946,1.721456,-0.315087,0.691519,1.297287,0.288896,0.059005,0.477904,-1.003433,-0.931939,-0.408738,-0.009584,0.458794
preuve,-0.663032,-0.435669,-1.209506,1.140305,-0.072125,1.367797,0.417053,-0.1299,0.257581,-0.565541,0.198503,0.369488,-1.314493,1.244082,-0.502313
axiome,0.404094,-0.747201,-2.102192,-0.006087,-0.590054,-0.390668,1.569055,0.027104,0.207748,0.018338,1.265434,0.11866,-0.112463,3.29182,-0.20764
$\mathbb{R}$,0.00238,-0.961917,0.839342,-0.308087,-0.535367,-1.953563,1.008892,-0.875794,0.812532,-0.670642,-0.554476,-0.101223,0.123513,0.703727,-0.942152
continue,-0.542191,-0.318342,-0.390143,1.549797,-0.207384,0.161841,0.788392,0.084333,-0.208139,-0.11433,-0.246876,-0.0965,-0.086017,0.4685,0.003932
