word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
loi,-0.023765,0.116444,0.009609,-0.170146,-0.879677,-0.127186,-0.169697,0.350513,0.035332,0.70294,-0.270739,-0.103056,-0.473237,0.672108,0.153139,0.174416,-0.460961,0.10211,0.841443,-0.09152,-0.337023,1.198047,-0.11767,-0.153026,1.028871,0.183566,-0.51155,-0.935363,-0.535785,0.800614,-1.728971,-0.249126,-0.510319,-1.482604,-0.347503,1.444766,-0.08393,-0.216618,-0.338026,-0.066471,1.109731,0.699989,0.386878,-0.95945,0.769447,1.047839,-1.056993,0.565271,0.076642
définition,-1.593757,-0.364382,-0.414063,-0.413537,-1.226117,-0.148836,0.739526,0.408284,-0.155768,0.853861,-0.675522,-0.530627,0.01478,0.00542,0.290777,0.185713,-0.162946,-0.295643,-0.010857,-0.493833,0.168327,1.556072,0.855267,-0.022255,-0.269739,0.39883,-0.172687,-0.546169,-0.182898,0.559571,-0.627028,-0.246012,0.180991,-0.446013,-0.115907,0.459905,0.125476,-0.581388,0.726117,0.175665,0.136697,0.585994,0.337455,-1.003064,0.800829,0.945804,-0.522734,0.897546,0.181078
réel,-1.660882,-0.502991,-0.381785,-0.014131,-0.267548,0.419774,0.372579,0.120971,0.571064,0.763459,-0.591633,-0.305088,0.331686,0.650798,-0.986431,0.659903,0.398599,0.091634,-0.165649,-0.506124,0.109163,1.458336,0.681653,-0.084632,-0.357168,0.066114,0.314011,0.006992,0.135676,0.124126,-0.072501,-0.342906,-0.117083,-0.537023,-0.488414,0.667827,-0.170068,-0.594911,0.477702,0.309185,0.297212,-0.020419,-0.390406,-0.9269,0.818407,0.780739,-0.889227,0.714482,-0.147045
dimension,-1.981119,-0.470245,-0.729725,0.067919,-0.193188,-0.170745,0.092439,0.529369,-0.191617,0.634082,-0.179364,-0.446622,0.570112,0.054114,-0.062387,0.787192,-0.285677,0.060715,0.043322,-0.72365,0.570982,0.896783,0.912674,0.222438,-0.470569,-0.173918,0.384202,0.377088,-0.698452,-0.030853,0.119194,-0.489839,0.102463,-0.15976,0.106118,1.017252,0.629137,-1.04303,0.297678,0.148992,-0.214341,0.014542,-0.273245,-0.402181,0.858869,0.731487,-1.14833,-0.186441,0.158415
statistique,0.654236,0.092063,0.523571,-0.225966,-1.012885,0.876743,0.403298,-0.230016,-0.849552,1.334895,-0.297272,-0.728857,-0.490618,0.161201,0.22312,1.183386,0.111838,-0.890656,0.008583,-0.078596,-0.653883,1.42199,0.068299,-0.955222,-1.411177,-0.258902,-0.136064,0.181663,0.859521,1.099546,-1.726626,0.682627,-0.279332,-0.155247,1.051749,-0.479264,-0.522737,-1.057165,0.697158,0.431213,-0.369522,-1.199924,0.099674,0.521603,0.574694,0.474008,-0.348037,0.09982,0.640598
sommet,-1.243538,0.605588,-0.553961,0.632442,0.121837,-0.225694,1.311157,0.681898,-1.044066,-0.719167,0.576732,-0.918328,-0.356584,0.975947,-0.275132,0.259298,-0.605786,0.479259,0.096087,0.198868,0.140105,-0.682089,0.010791,0.203021,-1.558039,1.211901,0.081771,0.113097,-1.001796,-0.1185,-0.813481,-0.423262,0.101859,0.414574,-0.167904,0.207806,1.066634,-0.365764,0.389536,-0.038273,0.16754,0.224824,-0.036823,0.947389,0.078483,0.45391,-0.868837,0.172365,-0.03672
logique,-1.720904,-1.019219,0.580331,-0.530491,-0.464976,0.335794,0.582573,-0.264355,0.872904,0.987842,-0.210535,0.272947,0.065669,0.711827,0.77497,0.343417,-0.594619,0.740085,-0.033327,-0.648529,-0.469717,1.739026,0.722477,-0.330028,-0.359631,1.178593,0.086431,-1.05989,-0.221104,0.341901,-0.403885,-0.444238,0.36516,-0.615219,0.655222,0.365073,-0.194371,-0.848052,0.554006,0.236474,-0.097711,0.497302,-0.44162,-1.191337,0.169946,0.219951,-0.561025,0.02028,1.120855
terme,-1.203379,0.108583,-0.092562,-0.629573,-0.556336,-0.023534,0.60252,0.188439,0.266802,0.695297,-0.346154,-0.538273,0.108619,0.553922,0.42449,-0.327278,0.375736,0.14478,0.321126,0.169315,-0.005006,1.509472,-0.151294,-0.393901,-0.724826,0.276705,0.031926,-0.107475,-0.066093,0.35403,-0.980669,0.468691,0.259136,-0.071938,-0.755887,0.120227,0.044247,0.065827,0.110202,0.296406,0.049305,0.181118,-0.068602,-0.527908,0.631489,-0.186343,-0.179528,0.70708,-0.012945
trois,-0.907388,0.579337,0.041674,0.326644,0.397384,0.283223,-0.254704,0.372524,-0.316692,-0.256889,0.022832,-0.435018,0.24048,0.586691,-0.141159,0.106276,-0.248373,-0.057958,0.314162,0.267661,-0.20436,0.288377,0.183964,-0.332112,-0.606474,0.202815,-0.405259,0.446822,-1.041256,-0.519543,-1.4164,0.840595,0.394456,-0.229916,-0.806775,-0.274011,0.53443,-0.378138,-0.519127,-0.826095,0.175699,-0.603367,-0.494995,-0.040298,0.23906,-0.00854,-0.292545,-0.620389,-0.047806
plan,-1.6104,0.059282,-0.10682,0.056078,0.10435,-0.441835,-0.162088,0.641938,-0.626534,-0.035107,-0.327197,0.056081,-0.540934,0.464297,-0.420493,0.418951,0.218644,0.488395,-0.432708,0.277923,0.065423,0.953275,0.597983,0.131693,-0.624126,-0.43348,0.034056,0.161071,-0.787454,-0.387249,-1.033543,-0.232973,-0.107457,-0.737702,0.128373,0.519383,0.480977,-0.027575,0.376356,0.050959,0.400969,0.294573,0.10204,-0.145733,0.227118,0.342386,-1.197296,-0.056203,0.506742
