word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
expression,0.36105,0.279162,0.854801,-0.577675,-0.454377,-1.652191,-0.700062,0.115522,-0.679378,0.432435,-0.692812,-0.09056,-0.358997,-0.513333,0.286224,0.149939,0.13863,1.279756,-0.290877,0.020101,-0.144858,-0.392717,-0.4255,0.619775,-1.038384,0.208157,0.118461,-0.342892,0.430571,0.281404,-0.484173,-0.479485,-1.047848,-0.232473,0.627513,0.002481,-0.254802,0.492843,0.427648,-0.588384,-0.313572,-0.393644,-0.179671,0.656781,-0.004663,-0.295936,-0.677093,-0.716563,-0.337564,0.06986
propre,0.450864,0.668958,0.974978,-0.233413,-0.261001,-1.560187,-0.597387,0.012583,-0.13135,-0.457841,-0.443966,-0.058781,0.0212,-0.343996,-0.029444,0.271242,0.181757,-0.143151,-0.115744,-0.579557,0.313446,0.28244,-0.897872,0.315575,-0.166842,0.628471,0.778897,-0.531287,-0.043615,-0.077236,0.084131,-0.160674,-0.298962,-0.223338,0.081123,-0.217735,-0.273185,0.985542,-0.044821,0.131951,-0.248036,0.106559,-0.106193,0.342388,0.818629,-0.115088,-0.08465,-0.317979,-0.401699,0.12692
principal,-0.047861,0.526918,0.583558,0.224597,0.058061,-0.909891,-0.036973,-0.883992,-0.196216,-0.237102,-0.116531,0.161808,0.260432,-0.002055,-0.032516,0.848135,0.218627,-0.640015,0.339705,-0.320003,0.601122,0.376381,-0.738478,0.285981,0.446239,0.430754,0.632196,0.008704,-0.420523,-0.226081,-0.515194,0.340839,0.409074,-0.189515,0.380319,-0.463544,-0.093022,0.592332,0.671187,-0.224361,-0.594678,0.555053,0.755733,-0.078148,-0.207481,-0.420689,-0.921286,0.191067,0.05303,-0.032602
paramètre,0.27527,-0.045269,-0.269834,0.358183,0.55812,-0.81259,-0.545966,0.679048,0.795783,1.04182,0.703006,0.754953,0.329041,-0.109356,0.410862,0.680089,0.437439,-0.551001,-0.289089,0.192601,0.286745,0.256206,-1.165403,-0.004095,-0.082185,0.514857,-0.047873,0.123099,-0.73076,1.752324,-0.586935,0.000452,-0.436842,-0.70475,2.41489,0.010803,-0.912241,0.028218,1.09625,-0.032204,-0.57209,-1.507508,-0.959855,-0.919596,0.171036,-0.864979,-0.766737,-0.187356,-1.39411,-0.115429
coordonnée,-0.74824,-0.123047,0.912863,0.976065,0.057594,-0.15833,-0.989316,-0.569681,1.063121,0.350202,0.806632,0.521261,0.405616,-1.439365,0.432364,1.03676,0.0636,1.167102,1.066338,0.522884,-0.660011,-0.629594,-0.510984,0.377058,-0.251826,-0.088655,-0.205787,0.874479,-0.021833,1.166519,-0.954471,0.242565,0.423141,-0.68629,0.883173,-0.056825,-1.413701,-1.571714,0.54229,0.035802,-0.436111,-0.851446,-0.467229,-0.896533,0.247777,-1.296324,0.071496,0.030091,0.015495,-0.501645
opérateur,0.832257,0.746257,1.116168,0.152869,-0.056595,-0.016082,0.154044,-0.380524,0.169751,-0.303341,-0.030052,0.124824,1.101432,-0.380349,-0.209673,1.188269,0.295621,0.036331,1.083208,-0.423884,-0.117462,-0.106794,0.129663,0.264153,0.868637,0.944778,0.064011,-0.449271,-1.104112,1.049926,0.858457,0.125664,0.533147,0.800793,0.88698,0.760857,-0.530676,-0.141896,0.656559,-0.413001,0.448969,-0.597458,-0.111035,-0.467564,0.457296,-1.086586,0.144585,-1.469062,-0.135372,-0.131432
numérique,-0.076583,1.313052,0.776856,0.069669,-0.317301,-0.509586,-0.648109,0.125686,1.028383,0.057164,0.453227,0.226014,-0.333191,-0.197041,-0.088101,0.011681,-0.106613,-0.448259,0.7244,0.146214,-0.395363,-0.70783,-0.608971,-0.553484,-0.335526,0.830955,0.079502,-0.386809,0.431255,1.460915,0.125693,0.177484,-0.083196,0.611816,0.482515,-0.38737,0.130384,1.451584,0.216988,0.002168,-0.362064,-0.751846,0.283041,0.375447,0.446604,-1.293543,-0.100537,-1.955887,-0.347177,-0.586577
unité,-0.888447,0.846053,-0.39791,0.915388,-0.976963,-0.373584,-0.038773,-0.068795,0.759332,-0.284899,-0.347258,-0.130468,0.24791,-0.813249,0.188627,-0.023537,-0.16505,-0.706517,0.899179,-0.546003,-0.73536,-0.343105,-1.3767,1.030269,0.657584,0.233174,0.249562,-0.704013,-0.537671,-0.325278,-0.394528,-0.065165,-0.216409,-0.000892,1.014531,-0.397047,-0.142285,0.359235,0.785797,-0.280369,-0.447618,0.318611,-0.068385,-0.637,0.697224,-0.079478,0.43955,-0.680423,-1.064563,0.054823
liste,0.475193,0.308788,-0.282689,0.448226,0.252088,0.081389,0.073637,-1.117685,0.550084,0.243209,-0.490471,0.317566,-0.206665,-0.207437,0.167309,0.064726,0.59729,0.038464,-0.102216,0.199792,-0.385932,-0.087022,-0.766255,-0.245022,-0.147496,-0.548086,0.172102,-0.865725,-0.100305,-0.50805,-0.406156,-0.253889,1.094619,-0.785466,1.039687,-1.073504,0.611589,-0.312846,-0.019155,-0.055304,-1.390595,1.44011,-0.252509,-0.027011,0.348551,-1.068156,-1.27208,-0.596808,0.217016,0.138228
convexe,-1.345418,-0.249391,0.903598,-0.151411,0.618637,0.765491,0.068645,0.847309,-0.460395,1.180236,-0.162167,0.58801,0.610127,0.192731,-0.224393,0.661907,0.794067,-0.162978,0.503674,0.968812,0.054763,-0.696085,-0.906338,-0.000365,-0.088698,0.192335,-1.250103,1.089634,0.174564,1.335846,-0.562528,0.215862,-1.035635,0.913563,0.394503,-0.368453,0.548017,-0.060457,-0.176491,-0.178393,0.278034,-1.232693,-0.710761,0.175846,-1.324325,1.525767,-0.663991,1.09215,-0.041086,-0.330718
rationnel,-1.018859,-0.574296,0.767482,0.60611,-0.162002,-0.686531,-1.109506,0.231743,-0.314823,-0.062755,-0.207964,-0.506371,-0.464522,-0.267217,0.742161,0.324583,0.046246,1.331553,0.238545,0.005317,0.499665,0.44934,-0.598982,0.193106,0.126792,-0.202904,0.656042,0.152624,-0.755344,0.689559,-0.197623,0.619919,-1.990306,0.159159,0.560663,-0.073553,-0.595052,0.478595,-0.664044,-0.663378,-0.317897,-1.721482,-0.224891,0.345067,0.385163,0.000755,-0.094409,-0.710311,-0.15906,-0.298681
nœud,0.315101,-0.034199,1.038872,0.480804,-0.388757,-0.251259,-0.140449,0.238404,0.691809,0.010425,0.605646,-0.042955,0.132989,-0.431042,-0.201662,-0.171407,0.747277,-0.54963,1.234289,0.273347,-0.975246,0.020251,-1.071674,0.78168,-0.180829,1.000818,-0.189924,0.314091,-0.556408,0.12362,-0.084349,0.216197,0.252692,0.070696,0.974086,-0.196794,0.110999,-0.757527,-0.163727,-0.51931,-0.10612,-1.695387,0.607316,-0.519174,-1.597543,0.134424,0.409496,0.654733,-0.400868,0.140734
$\mathbb{Q}$,0.336037,0.087342,-0.218405,0.469045,0.762636,-0.334657,0.067421,-0.534655,0.486846,0.03854,-0.364017,-0.380988,-0.169944,-0.387489,-0.08668,0.139568,-0.075956,0.142987,0.555953,-0.509447,-0.223215,-0.318866,0.126633,0.734769,-0.39483,-0.381195,-0.101384,-0.095478,0.061633,0.700671,-0.470425,-0.606164,0.119802,-0.202043,0.614781,0.543267,-0.422798,-0.704007,0.32604,-0.034766,-0.369609,-1.126658,-0.37113,0.489531,0.015396,-0.428095,-0.818003,0.147756,-0.261683,-0.440166
topologie,-0.073986,0.597696,0.527303,1.393231,1.35586,0.119725,0.041761,0.569099,-0.556344,0.390984,0.130953,0.081774,0.411617,0.450483,0.513138,0.691784,0.936461,0.416477,0.271727,-0.426679,0.558868,-0.406829,-1.284437,-0.060734,-0.886576,0.076156,-0.8035,0.372213,-0.883023,1.336571,0.767214,0.775989,-1.060431,-0.596241,0.547413,-0.141953,-0.181119,-0.927598,0.421912,-0.447724,0.438395,-1.995137,-0.37847,-0.34473,0.082626,-0.149719,-0.117073,0.052923,-0.639482,0.388197
origine,0.337921,0.584133,0.258953,-0.649954,-0.873272,-0.838581,-0.494489,-0.340617,-0.751588,-0.37261,-1.012913,-0.176882,-0.060377,-0.645842,-0.311443,0.422785,0.047399,0.005215,0.294062,0.124627,0.164464,0.32414,-0.785653,-0.302867,-0.309084,0.538655,-0.039769,-0.387119,-0.246748,-0.373955,-0.609748,0.246264,-0.061118,0.227783,0.325605,0.466148,-0.094736,0.219107,0.532229,-0.566246,-0.331335,1.188369,0.3006,0.015303,0.222577,-0.627258,-0.794399,-0.108922,0.745215,-0.259803
distribution,-0.260074,1.130177,0.67958,-1.792078,0.34335,0.145997,0.210891,-1.202397,0.176375,-1.200929,-0.49055,0.155166,0.803322,-0.95094,-0.423319,0.284882,0.025846,-1.328199,-0.183646,0.154615,0.088242,-0.21227,0.794644,-0.152224,0.888161,0.436449,0.136722,0.20464,-1.745275,0.604997,0.181408,0.334538,0.923115,0.949072,0.048634,1.19145,0.102232,0.153531,0.190541,0.119346,0.363015,-0.30037,-0.062862,0.424307,0.202594,-1.734358,-1.320388,-0.064311,1.085197,0.114977
intervalle,0.241788,-0.769011,0.516111,0.156054,-0.109528,-0.740263,-0.366785,0.165476,-0.049748,1.083863,-0.049031,0.006623,0.393768,-0.962688,0.308573,0.172297,-0.195223,-0.747575,-0.011855,0.458796,-0.304895,0.382241,-1.050226,0.30379,0.068727,0.183743,-1.037995,-0.290717,0.44455,0.975571,-0.581612,-0.159187,0.274448,0.119818,0.948533,-0.241104,-0.494364,-0.171182,0.171629,0.376928,0.096726,-1.212966,0.125908,-0.777072,0.085177,0.160557,-0.012629,0.595502,-0.858256,-0.246058
compact,0.411013,0.537778,0.187647,0.369742,-0.890436,0.381242,0.582248,0.632835,0.463806,0.967078,-0.348955,0.514778,0.243366,0.241805,-0.617867,-0.298931,0.441605,-0.385944,0.202193,-0.614177,-0.079557,-0.985672,-1.04478,-1.061073,0.410822,0.751751,-0.357418,-0.116277,-0.045329,1.019183,-0.586963,-0.227422,-0.481606,0.108979,0.875528,0.066673,-0.118777,-0.021007,-0.987127,0.124403,-0.411804,-1.114793,-0.297343,0.996005,-0.061418,0.56797,-0.706056,0.051301,-0.2205,-1.065439
reste,0.148021,-0.218714,-0.092662,-0.218635,-0.497306,-1.243305,-0.134507,-0.046748,0.03976,0.270777,-0.550218,-0.025329,0.217882,-0.391262,0.38998,0.537563,0.328886,-0.509142,0.345881,0.200532,0.106773,0.639255,-1.052852,0.002513,0.049469,0.488392,0.329397,-0.534884,0.110034,-0.177394,0.27487,0.16433,0.039604,0.266987,-0.172132,-0.386979,-0.28629,0.709869,-0.094988,0.138667,-0.05965,0.900084,-0.519747,-0.093209,0.519319,0.625483,-0.224409,0.415067,0.076513,-0.484113
test,-0.054166,-0.173427,-0.766132,0.453758,-0.838676,-0.565648,0.384262,-0.038317,0.222802,0.202632,0.527389,-0.125116,1.159516,0.058267,0.57917,0.552396,-0.997787,0.385604,0.274088,0.941343,0.508056,0.047091,-0.473935,0.069993,-0.211792,1.283885,0.287042,-0.435626,-0.168843,0.455534,0.434688,-1.038026,0.124412,0.076162,0.81477,-0.399242,-0.210871,0.833054,0.027478,0.106117,-0.225778,-1.574625,-0.756164,0.805309,0.363946,-0.565628,-0.781457,0.066987,-0.2613,0.104963
proposition,0.51165,-0.02318,0.77703,-0.124069,0.14628,-0.655281,-0.460087,-0.319492,-0.014246,0.356145,0.08597,0.601431,0.054345,-0.7935,0.815433,0.163149,-0.633255,1.032146,-0.40977,0.485478,0.205851,-0.457897,-0.123433,0.438229,0.227923,-0.579937,0.716434,-0.276444,-1.031697,0.064824,0.322116,-0.321798,0.279661,0.196573,-0.579939,-0.54956,-0.454085,1.406681,-0.580238,-0.728696,-0.580656,0.096435,0.049631,-0.474033,0.782556,0.321859,-0.220494,-0.149228,-1.138735,-0.155369
catégorie,-0.062858,0.219586,-0.567858,1.225173,-0.094695,-0.755335,0.375404,-0.86498,0.104933,-0.468534,-0.693126,-0.665246,0.109683,-0.041934,0.221,0.663655,0.67208,-0.355291,-0.531299,-0.330413,0.031426,-0.034413,-0.259872,0.468553,-0.493327,0.521673,0.392971,-0.125164,-0.070952,-0.068002,-0.721303,-1.350845,0.260435,0.150417,1.156633,0.106852,0.110124,1.045693,-0.70677,-0.069706,-0.078959,-0.226877,0.259514,0.173277,-0.015613,-0.720589,-1.255448,-0.463364,-0.667959,-0.001607
programme,0.069168,0.734353,0.407102,0.684606,-0.263933,-1.135712,0.326771,-0.351862,-0.040762,0.437456,0.316497,0.486649,0.511306,0.197334,0.456804,0.657108,-0.902972,-0.274842,0.123031,0.883734,0.083552,-0.523259,-0.153615,-0.365232,0.586524,0.714445,1.239901,-0.472685,-0.551945,0.62846,-0.038765,-0.574073,0.525809,-0.649907,0.124703,-0.722368,-0.4216,0.984262,-0.305674,-0.213222,-0.237891,-0.280465,0.971958,0.484105,0.289527,-0.573005,-0.436491,-1.255815,-1.182494,-0.011035
intégral,-0.082871,-1.165619,1.373267,-0.755752,-0.226101,1.052325,0.969726,-0.41349,-0.227918,-0.559211,0.71003,0.051434,-0.148313,-1.060886,1.116021,-0.130598,-0.052054,-0.191349,0.023173,1.091735,-0.601263,-0.28591,-0.02327,-0.597459,0.693504,-0.020479,-0.743727,-0.435008,0.311142,-0.080364,0.663453,-0.583285,-0.461038,-0.201639,0.459726,-0.770848,-0.074539,-0.349276,-0.831217,0.058661,-0.264291,-0.328543,0.048379,1.828919,0.112815,-1.013596,-0.179365,-1.213026,0.425037,0.746266
complexité,0.00837,-0.128981,0.387856,-0.121881,-0.304821,-0.876384,-1.225859,0.321779,0.163482,-0.332382,-0.428077,0.556848,-0.220365,0.19028,1.262739,0.227198,0.415146,0.128921,-0.011447,-0.169236,0.978051,0.058624,-0.955847,-0.213369,-0.17741,-0.158867,0.153094,0.368692,0.225137,0.897423,-0.204963,0.456145,-1.014374,0.741369,0.985105,-0.252904,-0.726131,1.114138,0.196924,0.167225,0.341711,-1.497734,0.39626,-0.075362,0.221413,-0.263768,-0.241003,-0.568668,-0.553895,-0.11009
automate,0.92381,-0.881538,0.706197,1.055431,0.564243,0.049657,-0.140726,-0.493053,-0.569479,-0.503092,0.634999,-0.912353,-0.318959,0.15438,-0.46353,0.692069,0.820732,1.351071,-0.417535,-0.484393,-0.367906,-0.591282,-0.445823,-1.054641,-0.109125,1.479401,0.427737,0.070763,0.019539,0.443791,0.896093,0.971529,-0.167164,0.219777,0.133365,0.096585,0.39223,0.292836,0.080737,0.066178,-0.070375,-1.473175,1.208444,-0.445622,0.259412,-0.123386,0.678634,0.1711,0.308366,0.725767
moyenne,-1.127512,-0.060544,-0.713702,-0.404656,0.174064,-0.987931,1.023902,-0.29402,1.148799,0.389699,-0.588441,0.630299,-0.016787,-0.426644,-0.305414,0.556162,0.280647,-0.840763,0.422407,0.242349,-0.430212,1.772768,-1.582753,0.25216,-0.295813,0.49543,-0.911059,0.362278,-0.299984,0.538216,-0.566759,-1.259395,1.013436,-0.441293,1.269557,-1.034016,-0.445255,0.372835,-0.710019,1.135377,-0.142236,-0.431809,0.158382,-1.590715,-0.853016,0.527944,-0.59688,-0.424504,0.035446,-0.432497
symbole,0.610732,0.813685,0.961772,0.353367,-0.228287,-1.024005,-0.528304,0.027816,-0.904244,0.22309,-0.511038,0.372109,-0.353404,-0.44699,0.04355,-0.669891,0.94381,0.379639,0.572878,-0.290531,-0.485784,-0.216772,-1.2154,0.965451,-0.968413,-0.0796,0.126205,0.178599,0.756281,-0.529747,-1.37636,-0.193762,-0.477888,-0.012689,-0.581341,-0.199765,-0.454922,-0.56622,-0.342582,-0.964918,-0.350761,-0.069096,-0.070857,0.287533,0.999381,-0.034387,-0.745441,-0.25644,0.275251,0.865075
axe,-0.406391,1.168374,0.984832,1.243551,0.621764,-0.306366,0.64726,0.393015,0.559166,0.844069,0.18936,0.727264,0.0683,-0.638686,0.6914,0.577513,0.513882,-0.396017,0.512774,0.262189,0.067044,-0.313814,-1.136112,0.523525,0.576764,0.80076,-0.150604,0.142908,-1.21496,0.521968,-1.023658,0.036361,-0.901743,0.359974,0.844014,-0.833188,-0.542332,0.413843,1.128581,-0.786605,0.391004,0.29787,0.710731,-0.849033,-1.398227,0.480031,-0.615047,1.102635,-0.296609,-0.155677
euclidien,-0.34837,-0.008824,-0.263424,1.769899,1.267983,0.565935,-0.425417,-0.137152,-0.481974,-0.393703,0.119203,-0.557195,0.088168,-0.821555,0.39197,0.779365,1.47213,0.240287,0.1511,-0.777369,-0.423927,-0.533705,-0.902032,-0.138976,-0.026804,-0.641494,-0.665449,0.644645,-0.634707,1.019779,-0.967081,0.456592,-1.486247,0.490269,0.74004,0.166445,-0.272922,-0.321854,0.358457,-1.650635,0.86243,-1.68811,-1.02005,0.109062,0.76742,0.400325,0.253343,0.340301,-0.976999,-0.519475
inférieur,-0.453014,-0.159213,-0.142707,-0.321247,-0.079531,-0.739645,-0.164012,-0.060597,0.660393,0.586186,-0.413465,0.45243,0.247246,-0.581734,0.137657,1.105183,0.707717,-0.918385,0.774754,0.571789,-0.372316,1.069784,-1.927458,0.490568,-0.005257,0.460405,-0.424642,-0.259955,0.028901,0.34982,-0.54988,-0.84241,-0.113187,0.725717,1.111744,-0.852761,0.522168,-0.171842,-0.521927,-0.115445,-1.18176,0.087894,0.034814,-0.705791,-0.500761,0.868387,-0.659745,0.614323,-0.03458,0.286743
dérivée,0.137764,-0.287239,0.337753,1.051584,0.697789,-0.170428,-0.386818,1.477046,-0.419017,-0.248929,-0.422609,0.557548,0.26856,-0.843074,0.229742,0.762108,-0.446154,-0.461001,-0.019775,-0.135521,0.462695,-0.852272,-0.116694,0.028631,0.052129,-0.781829,-0.849114,0.539996,-0.505694,1.969109,-0.61898,-0.818974,-0.878019,0.285065,0.462335,0.592446,-1.122668,-1.034809,-0.268677,-0.338071,0.111224,-1.442386,-0.96592,-1.018894,1.068207,-0.296288,-0.244219,0.316428,-0.117094,-0.647434
transformation,-0.331514,-0.444184,-0.108026,0.284253,-0.94421,-0.62443,-0.424862,-0.22477,0.344424,-0.3969,0.39123,0.010447,-0.759125,-0.041296,-0.232065,-0.053241,-0.159611,-0.064852,-0.051332,0.129319,0.126339,-0.091127,-1.473113,0.253041,0.41778,0.418279,0.108127,-0.614175,-0.459818,0.795412,0.212671,0.132063,-0.734371,0.23939,-0.249285,-0.024606,-1.124297,0.580289,0.628423,-0.864992,0.004897,-0.608879,0.017578,0.045232,0.546062,-0.080663,-0.511202,-0.519857,0.374256,0.289692
anneau,0.062592,0.727691,0.771835,0.641169,0.604697,-0.585297,-0.183369,0.532801,-0.020791,0.250988,0.446192,-0.48403,0.655022,-0.485772,0.174204,0.723586,0.867215,-0.711505,-0.011937,-0.936433,0.28342,0.216437,-1.179759,0.337288,-0.104019,0.62308,-0.649623,1.053299,0.407477,0.507354,-0.983457,-0.122685,-0.348754,0.303332,0.517966,-0.209385,-0.129761,-0.927886,0.023394,-1.105054,-0.090331,-0.575051,0.00732,0.889052,0.908988,-0.215895,0.066199,1.279581,0.017812,0.351115
facteur,-0.050274,-0.265655,-0.551478,-0.855566,-0.925526,-1.226756,-0.505076,-0.459622,0.234444,0.156004,0.118526,0.679826,0.123888,-0.354599,0.428605,0.168254,0.355475,0.185772,-0.306964,-0.128349,0.81702,1.050884,-0.471465,-0.001916,0.141917,0.802204,-0.392033,-1.036944,0.124718,0.670162,-0.419553,-0.14066,-1.035659,0.375121,1.123225,0.437102,-0.863513,0.206357,0.722792,-1.003147,-0.200409,-1.063067,0.39913,-0.626872,0.160694,-0.57691,-0.103598,-0.342954,-0.005455,0.414457
indice,-0.593005,0.016862,-0.383666,-0.451151,-0.382438,-0.402136,0.433384,0.635602,0.664055,0.310175,-0.16728,0.205534,-0.265515,-0.43404,0.380496,1.084502,0.749088,0.228878,0.419339,-0.148554,0.4465,0.731626,-0.783711,0.019745,-0.797319,-0.099957,0.776298,-0.00804,0.262892,0.724352,-0.192446,-0.579693,0.261889,0.434508,0.549321,-0.045429,-0.905757,0.159407,0.251626,-0.531627,-0.605623,-1.302654,-0.575653,-0.702749,0.316677,-0.21776,-0.338807,-0.140751,0.111102,0.124781
zéro,0.069603,-0.142322,-0.263494,0.618554,0.422572,-1.211227,0.339999,-0.197735,0.825555,0.203101,0.028004,-0.864735,0.139986,-0.199095,0.550555,0.164091,0.523328,0.239222,0.154183,0.156179,-0.180598,0.531424,0.138983,0.739654,0.077549,0.180102,-0.387168,0.558517,0.287262,1.513245,-0.01301,-0.370138,0.257493,0.409967,0.339558,-0.239825,-0.486064,0.091555,0.095183,-0.262307,-0.159274,-0.779375,-0.730797,-0.250049,0.294677,0.137983,-0.129558,-0.227153,0.298088,-0.547404
sphère,-0.640745,0.511693,1.389615,0.80892,-0.05868,-1.180599,0.168462,0.404677,0.362693,0.516503,-0.215595,-0.249932,0.365783,-0.248203,0.016383,0.746768,0.636965,-0.562672,0.201656,0.018428,0.365939,-0.4675,-0.959562,0.295984,0.021959,-0.019385,0.029422,0.448286,0.639978,0.346411,-1.285411,0.320502,-1.028141,0.772664,0.172257,-0.001681,-0.188553,-0.041523,-0.254985,-0.778114,-0.353141,-0.48719,0.622589,0.029967,0.372992,0.277221,0.15745,0.10921,0.027474,-0.083468
strictement,-0.136612,-0.38928,1.006416,0.400657,-0.247483,-0.290234,-0.311614,-0.262111,-0.762087,0.594864,-0.625278,-0.627957,0.401801,-0.310015,0.197272,0.787066,0.801272,0.218386,-0.301325,0.789484,-0.501249,-0.101875,-1.116417,0.112756,0.093009,0.000302,0.317656,-0.695642,-0.790919,0.28499,-1.103363,0.163938,-0.751126,0.172315,0.710021,0.24824,-0.228982,0.927681,-0.725263,-0.559517,0.140535,-0.967261,-0.722528,-0.130272,0.555244,-0.130852,0.055145,-0.246808,-0.554115,0.098161
puissance,0.883856,0.140418,0.43584,0.591898,-0.332224,-1.422504,0.069732,1.033666,1.242928,-0.458638,-0.676801,0.44266,-0.110697,-0.756329,0.059557,-0.049406,-0.227521,-0.648536,1.505325,-0.473221,-0.572868,0.70969,-1.062287,0.704512,0.350483,0.383527,-0.256556,-0.304428,-0.500922,0.10926,-0.729591,-0.15773,-1.605616,0.592606,0.392457,0.430366,-0.724136,0.924303,-0.873728,0.200615,-0.36561,-0.405374,1.020121,-0.582533,0.901065,-0.330366,0.061913,-0.074886,0.048261,0.032803
Euler,0.446013,-0.702355,1.013357,0.720712,0.675342,1.01768,-0.123871,0.121416,0.443637,-0.436861,0.471965,-0.355438,0.690464,-0.307099,-0.440434,0.395325,0.100218,0.863561,-0.714333,0.822787,1.243174,0.345388,0.673628,-0.438228,0.62275,-0.112709,0.029921,0.289806,0.509461,1.077528,-0.878042,-0.039129,-1.007007,0.314606,0.763129,0.615638,-0.667292,-1.659337,0.166123,-1.437746,-0.208578,-1.264388,-0.198128,-0.634171,0.156342,0.655472,0.110253,-0.058965,-0.476857,-0.965581
topologique,0.152356,0.283717,0.43123,1.7288,-0.017023,0.640743,-0.934716,1.301342,-0.478599,0.076304,0.256305,-0.293946,0.202163,0.640076,0.452051,0.252717,1.204859,-0.166004,-0.861535,-0.279512,0.908831,-0.960224,-0.154864,-0.111959,0.067767,-0.588983,-0.140274,0.006752,-0.157105,0.711728,-0.600089,0.217419,-0.856204,0.404295,1.515258,0.076048,-1.024984,-0.576567,0.358192,0.041967,0.279134,-2.150931,-0.448208,-0.212252,0.76841,-0.474494,0.342069,0.404236,0.098015,-0.309155
déduire,-0.331487,-0.413491,0.600574,-0.239624,0.47103,-0.794138,-0.267378,0.634828,0.520605,0.355857,-0.105144,-0.127074,0.127181,-1.197915,0.265205,1.167835,0.437373,0.586504,0.451797,-0.203102,1.080426,1.009776,-0.876577,0.089831,-0.521054,-0.116024,0.161409,0.037232,0.219511,1.066553,-0.466012,0.081202,-0.123007,0.175935,0.632478,0.212214,-0.774501,-0.341761,0.194418,-0.570014,-0.199032,-1.226433,-0.463526,-0.719099,0.703184,-0.217024,0.174614,0.369588,-0.22815,-0.333737
composer,0.414343,0.184415,0.087714,-0.227996,-0.568583,-0.509054,-0.570687,-0.676473,-0.034335,0.343254,-0.259233,-0.578891,0.40261,-1.035662,-1.003647,0.056477,0.696499,-1.072887,-0.245278,-0.426934,0.443415,-0.887182,-1.301713,0.443381,0.393304,0.02623,-0.257578,-0.575878,-0.360935,-0.289886,-0.403029,0.045513,0.572609,-0.323499,0.638847,-0.327048,0.027377,0.411977,0.407653,0.250831,-0.908138,0.595416,0.442607,0.532379,0.032882,0.169156,-0.569672,-0.059005,-0.406331,-0.320939
deuxième,0.396059,-0.447048,-0.238394,1.102797,-0.226317,-1.024257,0.034913,-0.549075,0.354243,0.066636,0.075235,-0.74602,0.074482,-0.701644,0.447218,0.005167,-0.262859,-1.072235,0.053846,0.000165,0.084424,0.457552,0.075802,0.793429,0.083977,0.504898,-0.397139,-0.261754,0.483886,0.118526,0.397278,-0.589708,0.77861,0.035127,-0.320313,-0.604888,0.147287,0.528604,-0.45769,0.020275,-0.540598,1.002916,0.263663,0.202399,0.1731,0.061069,-0.798008,0.389273,-0.401933,-0.474282
rayon,-0.647627,0.245506,0.498788,0.157378,-0.346959,-1.108348,0.937126,0.833311,0.854568,1.16608,0.574351,0.291903,0.676403,-1.471209,-0.316459,0.546114,-0.116127,-0.495925,0.974087,-0.326134,-0.09275,0.023926,-1.063382,0.115191,0.180614,1.338501,0.09211,1.106399,0.190677,0.566095,-0.7151,0.232006,-0.756053,0.430249,1.006623,-0.111155,-0.233741,-1.155119,0.228124,-0.365864,-0.545058,-1.047966,0.287783,-0.336669,0.223537,0.311615,-0.170492,-0.153668,0.149722,0.121896
caractéristique,0.403288,0.707287,0.345125,0.472603,-0.396635,-0.507302,0.056119,-0.009892,-0.160221,0.453894,-0.142499,0.966337,-0.1649,-0.457936,0.437338,0.362025,0.834281,-0.55861,0.056292,0.240674,0.33758,0.05015,-1.891368,-0.264842,-0.17884,0.955236,0.483753,0.172214,-0.759076,-0.020051,-1.291907,0.055694,-0.622817,-0.25046,1.604059,-0.444083,-0.778773,0.087251,0.550613,0.065677,-0.785339,-0.656244,0.029789,0.037627,0.023059,0.169484,-1.77104,0.453673,-0.139689,0.354999
vide,0.332866,-0.564532,0.397807,0.003164,-0.110107,-1.255422,0.020566,0.624374,0.596897,0.357472,-0.066638,-0.453952,0.025178,-0.663259,-0.487307,0.601462,0.68602,-0.478593,0.536401,-0.463129,-0.63225,0.018374,-0.895989,-0.449065,0.800116,0.400775,0.500166,0.734651,0.481906,0.240435,-0.024827,-0.22526,-0.759213,0.22375,0.056403,-0.31846,-0.421487,0.203219,0.097963,-0.354636,0.044074,-1.080603,0.000226,-0.431357,0.317049,0.360905,-0.00601,0.790268,0.311081,-0.422126
affine,-0.359453,-0.260692,0.51098,0.56182,0.856164,0.691681,-0.046057,0.158586,-0.292603,0.014778,0.477423,0.273967,-0.696857,-0.310698,-0.070409,-0.232419,0.320655,-0.275646,0.071696,0.320552,0.726641,0.109379,-0.408062,-0.386409,-0.221857,-1.05459,-0.692099,0.005292,-0.794065,1.588747,-0.292886,0.908951,-1.031766,0.502697,0.65114,0.431947,0.511015,-0.581568,0.767025,0.093442,0.626925,-1.436146,-1.213747,0.179008,0.556692,1.223764,-0.473648,-0.620062,-0.718937,0.449686
