word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
algorithme,0.691576,-0.00163,0.658763,0.251596,1.487255,-0.860226,-0.516343,1.44788,0.160977,1.044132,0.501512,1.269973,0.102807,1.008161,0.589669,-0.258509,0.365253,1.051427,0.623241,0.225593,0.494539,0.509207,0.365755,0.972915,0.064136,0.529766,-0.069146,0.912148,1.524281,-0.593503,-0.732556,0.487314,-0.228967,1.645016,-1.05431,-0.110751,0.292166,0.219017,-0.274589,0.222084,-0.769327,0.890321,-0.445808,-0.651099,1.00314,-0.954182,1.025989
calcul,0.845869,0.410019,0.94326,0.628949,1.446012,-0.5248,-0.909918,0.833812,-0.384299,0.321998,0.429443,0.847597,-0.339968,0.969562,-0.676699,-0.207077,-0.320206,0.857607,1.538113,-0.387442,0.337856,0.24837,0.683914,1.088978,-0.437862,0.456368,0.154837,0.913248,1.274612,-1.075771,-0.166732,0.355081,-0.033487,1.516893,-0.332691,-0.080409,0.748416,0.081184,0.75481,-0.532196,-0.472103,1.058612,-0.169088,-0.26698,0.842481,-0.343701,0.148269
application,0.605139,0.72501,0.691323,1.262609,1.071047,0.63372,-0.629333,0.217907,0.342756,0.902833,0.835492,0.308496,-0.615402,1.877532,-0.126806,-0.308049,-0.122709,0.162079,1.201923,0.268606,0.852692,-0.869751,0.908765,1.010166,0.353639,0.452605,0.355552,0.109722,0.116057,-0.044792,0.478251,-0.453903,-0.102263,1.265049,-0.101281,-0.20478,1.027049,-0.60003,0.096931,-0.015924,-0.633257,0.835921,-0.571265,-0.263757,0.190932,-0.681497,0.012264
élément,0.491774,0.485872,0.636565,0.075563,0.643894,-0.215134,-0.535619,-0.105939,0.290748,-0.063275,0.757269,-0.095334,-0.652708,0.193265,-0.814311,-0.333293,-0.130105,-0.609399,1.942692,-0.454467,-0.253212,-0.628606,0.423398,-0.208184,-0.162223,0.649282,0.979364,0.4779,-0.140965,-0.363031,-0.257854,0.290849,0.15277,1.23046,0.12779,0.950932,-0.414682,-0.979637,-0.505207,0.058166,-0.00148,-0.049405,0.516804,-0.151744,-0.150951,-0.648257,0.429671
grand,-0.499028,0.33109,0.011515,-0.089844,0.46742,-0.026808,-0.536913,0.016314,0.254008,0.084904,0.133374,0.122743,0.038825,-0.698114,-0.51255,-0.415524,-0.424843,-0.373382,1.417155,0.263247,0.50694,0.321161,1.052607,-0.308968,0.257308,0.173531,-0.25979,0.32482,-0.093666,-0.308663,0.140616,0.250267,0.024503,-0.374723,0.505785,0.215316,-0.440904,0.108486,-0.236047,-0.173697,0.124847,-0.493272,1.322439,0.423201,-0.665894,0.708856,-0.433776
propriété,0.558911,-0.022651,0.379079,0.395547,0.743712,-0.333744,-1.416148,1.592741,0.709456,0.960688,0.750884,-0.345729,0.159061,0.479016,-1.139196,-0.684633,-0.825103,-0.447452,0.828579,-0.025478,-0.012387,-0.698056,0.963231,-0.57048,0.386822,0.490432,0.29898,0.333965,-0.253098,-0.38991,-0.004218,0.367637,0.128174,0.351447,0.328897,0.552169,0.49386,-0.578211,-0.042223,-0.73734,-0.234693,0.115813,0.271883,0.678199,0.18755,-0.39224,-0.134774
ordre,0.137257,0.691531,0.246421,0.899101,0.245882,-0.392432,-0.727738,0.088692,-0.05357,0.732472,0.082421,0.249407,0.00807,0.501911,-0.995279,0.067844,-0.855649,0.617854,0.614563,-0.569871,-0.600454,0.088093,0.852341,-0.443171,0.252077,0.2425,1.001537,-0.028907,0.211196,-0.176764,0.270511,0.196335,0.91622,-0.142588,0.315137,0.394164,-0.823905,-0.067536,-0.16041,-0.355523,0.058865,0.146711,0.698403,-0.223887,-1.405391,0.923892,-0.221979
variable,0.300806,0.992525,-0.191247,0.54534,0.594594,-0.433633,-1.040599,0.898905,0.145381,-0.175184,0.128238,0.249213,0.487721,0.791413,-0.760668,0.397306,-0.106671,0.299571,1.915854,-0.878801,-0.536124,-0.168938,0.686678,0.155968,-0.231501,-0.015629,0.004107,0.115104,0.635759,-0.887324,0.321013,0.031956,-0.706247,1.5771,-0.084624,0.023725,0.845598,0.19198,-0.277708,-0.736762,-1.077342,0.715714,0.080711,-0.386875,-0.583362,-1.145742,0.499218
base,-0.28753,0.907773,-0.065331,0.729939,0.453168,0.122332,-0.826394,-0.194738,0.723203,0.382752,0.812622,-0.29112,-0.669043,0.171314,-0.431601,-0.248448,-0.257886,0.026273,1.654052,-0.036842,0.283593,-0.568062,0.475186,0.305328,-0.049119,0.239485,0.570518,0.253484,0.611281,-0.023004,0.07729,-0.158087,0.336286,0.542419,-0.431153,0.642937,-0.118897,-0.522557,0.15733,-0.046432,-0.657882,-0.189443,0.246026,-0.460585,-0.249092,-0.682259,0.415205
géométrie,0.835031,-0.125797,1.195842,0.205831,0.375581,-0.591054,0.062281,0.184985,-0.004927,0.832478,1.177804,0.006591,-0.951719,1.166948,-1.276335,0.403851,-0.397035,0.582657,0.874263,-0.338526,0.863071,0.171281,0.852047,0.903866,0.504844,0.107834,0.204629,0.625826,0.899607,-1.376949,-0.160458,0.881961,-0.864473,0.526125,-0.718104,0.583712,-0.64983,0.003101,-0.292884,-0.684973,0.723749,1.145268,0.07192,-0.304618,0.852146,-1.469025,-0.129688
analyse,0.398477,-0.021802,0.859906,-0.237103,0.239245,-0.489532,-0.581753,-0.250649,0.045648,0.106727,0.289634,0.441414,-0.553999,1.228886,-0.252145,-0.556468,-0.095837,-0.412218,1.731938,-0.196006,-0.170389,-0.504843,1.020036,1.207412,-0.538742,0.906226,0.999484,0.405404,0.20081,-0.324504,0.635465,0.299764,-0.319556,0.396011,-0.662329,-0.25201,0.168156,-0.08222,-0.175976,0.554552,0.120376,1.251273,0.349515,0.0914,0.547241,-0.324559,0.616561
loi,0.453405,0.367565,0.364351,0.308214,1.35436,-0.013077,-0.891005,0.710579,1.014843,0.024623,0.56511,-0.289445,0.935398,1.047175,-0.508915,-0.708056,-0.096214,0.698359,0.565645,-0.112582,-0.288863,-0.403078,0.43546,0.2335,0.540117,0.103264,2.023666,-0.242917,0.022981,0.646162,1.47195,-0.81659,-0.032976,-0.02179,0.064672,0.220514,0.2694,-0.060351,0.475142,-0.8385,0.857657,0.83535,-0.58202,-0.053383,-0.63194,1.034262,-0.390427
définition,0.414557,0.45151,0.886198,0.273255,0.823011,-0.777196,-0.658655,0.576535,0.598939,-0.070405,1.14497,0.179094,-0.075616,0.890405,-0.570918,-0.009616,-0.040575,-0.006545,1.520785,-0.247721,-0.436633,-0.394854,1.058665,0.887021,-0.013537,-0.029589,1.089374,0.49498,0.300869,-0.367868,0.389035,-0.593244,-0.346304,1.285729,-0.31051,-0.311314,0.141786,-0.266634,-0.490646,-0.835749,-0.509402,0.981507,-0.165662,0.000642,0.22891,-0.579854,-0.123425
réel,0.157803,-0.395066,0.535889,0.286099,1.363153,-0.264382,-0.575449,0.941149,-0.364425,0.064225,0.444118,-0.031555,-0.472602,0.503985,-0.450414,-0.844884,-0.041088,0.010628,1.514829,-0.342716,-0.655567,-0.124631,1.12878,0.747368,0.144645,-0.170493,0.631581,0.164538,0.175881,-0.496467,0.215334,-0.293588,-0.266819,1.528219,0.088198,-0.354333,-0.01699,-0.221339,-0.749111,-0.441778,0.000862,0.608765,0.821253,0.139939,0.258,0.16383,0.222739
dimension,0.433151,0.074475,0.79208,-0.534061,1.125392,-0.001492,-0.519302,-0.07868,-0.418957,0.230731,0.855936,-0.288684,-0.441097,0.567637,-1.336368,-0.070581,0.3692,-0.173708,1.747703,-0.39049,-0.333156,-0.42494,0.373772,0.237659,0.44433,-0.328718,-0.161089,-0.015742,0.420869,-0.22324,0.051007,-0.126689,-0.567564,1.255832,-0.229499,0.148375,-0.222698,-0.26797,-1.078049,-1.122962,0.310859,0.210313,0.972009,-0.165332,0.108132,-0.63179,0.189907
statistique,-0.11044,-0.470199,-0.107769,0.592903,0.351884,-0.513606,-1.212884,0.21841,0.21757,0.324338,0.177107,-0.204005,0.26769,-0.507537,-0.479478,0.580718,0.410852,0.426504,2.218295,0.916983,-0.592678,-0.138357,-0.222017,0.472842,-0.677908,0.754188,0.081789,1.134815,0.954485,-0.053397,0.03214,0.299718,0.691006,-0.32564,-0.775777,-0.321354,1.488294,0.553141,-1.047014,0.158125,-0.459099,1.050063,-1.157159,-0.073408,0.339002,1.602852,0.379589
sommet,-0.212471,0.736174,-0.826228,-0.216478,0.234433,-1.306358,-0.265072,-0.499535,0.935986,-0.09435,-0.305343,0.14297,0.534045,-0.147618,-0.597976,0.189639,-0.643067,0.340568,1.550395,0.408355,0.802061,0.651259,0.231883,-0.259548,1.294274,-0.511634,-0.663105,0.83949,0.814358,-0.101241,0.103983,-0.117773,-0.444051,0.341071,-0.757759,0.180652,-1.051196,-0.457453,-0.810454,-0.80782,0.438982,-0.710716,0.96343,-0.232766,-0.393611,-0.36914,-0.050081
logique,1.253886,-0.055948,1.541293,0.059981,1.692406,-0.408995,-0.161462,0.257022,0.430427,0.360564,0.888911,0.566257,-0.744626,0.936648,-0.705485,-0.178741,0.688693,-0.040045,0.403485,0.429208,-0.239612,-0.138914,0.597661,0.685767,-0.299848,0.509701,1.174578,1.343254,0.717067,-0.668971,0.511212,-0.216194,-0.34403,1.235636,0.154512,0.136989,-0.304197,0.596591,-0.480709,-0.346995,0.60391,0.831508,-0.547793,-0.104989,0.797553,-0.366164,-0.252594
terme,0.088919,0.612618,-0.254789,0.616312,0.801645,-0.730344,-0.686554,0.176559,0.719158,-0.33855,0.746885,0.166584,-0.364869,-0.257025,-0.41845,0.059651,-0.198524,-0.290821,0.992065,-0.059219,-0.137805,-0.004489,0.79147,0.571015,-0.524512,0.297374,1.27016,0.578785,0.213807,-0.312384,0.567498,0.148896,-0.42058,0.680443,0.524657,0.206305,-0.119413,-0.307352,-0.487626,-0.216863,-0.529245,0.217669,0.145078,0.173866,-0.000665,0.320163,-0.302297
trois,0.149791,0.66145,-0.141551,0.039828,0.341798,0.356313,-0.185559,-0.135898,0.568854,-0.478793,0.182416,-0.408721,-0.081314,-0.023326,-0.088378,0.097159,-0.161954,0.22284,1.601595,0.17814,0.10748,0.427183,0.395574,-0.55113,0.316724,0.305784,0.101822,0.366996,0.077734,0.189822,0.766101,0.695957,0.394851,0.004476,-0.100718,0.578911,-0.437231,0.232918,0.160447,-0.483818,0.028174,-0.974478,1.374327,-0.367163,-0.453774,0.810863,-0.123791
plan,0.003355,0.268815,0.236609,-0.67532,0.951486,0.311222,-0.790182,-0.153605,0.417662,-0.253248,0.169492,-0.020238,-0.028218,0.680679,-1.376325,-0.676416,0.005254,-0.254549,1.385387,0.530605,0.408316,0.054903,0.835567,0.232075,0.548852,-0.236111,0.059343,0.246914,0.191581,0.086454,0.751604,0.092999,0.412753,0.396945,-0.01735,-0.101065,-0.68422,-0.697918,-0.071872,-0.003658,0.134807,-0.144519,0.115792,-0.258446,-0.305434,-0.061247,0.469454
