word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
terme,0.442976,-0.284522,-0.266771,1.258925,0.516967,-0.330712,-0.335443,0.316537,-1.073426,-0.764913,1.040313,-0.181343,-0.488313,-0.3649,-0.345891,-0.065615,0.54386,-0.861143,0.999958
trois,0.333605,-0.740108,0.741337,0.940148,0.301711,0.399495,0.914437,0.805223,-0.030515,-0.848569,0.900999,0.183458,0.410782,-0.932407,0.460249,-0.441952,0.405724,-1.164869,-0.107851
plan,-0.359465,-0.150975,0.278149,0.538054,-0.76074,0.641568,0.33448,0.175395,-0.098705,-0.718794,1.015436,-0.285321,0.051517,-0.669042,-0.075857,-0.250836,0.018252,-1.487706,1.73914
formule,1.562635,-0.025797,0.224703,0.911416,0.392232,0.168059,0.540929,0.864958,-1.203884,-0.947797,0.128675,-0.276785,-0.069465,1.353436,-0.536267,0.108916,0.416365,-0.695267,-0.256644
droite,1.225113,-0.526261,0.696948,0.120605,-0.196781,1.291676,0.513692,0.384482,0.32949,-0.422303,2.171462,-0.29814,0.309919,-1.128343,0.871329,0.887831,-0.317666,-0.594864,1.305411
$\mathbb{C}$,0.666852,0.06262,-0.03155,0.986206,0.025274,0.100328,-0.038265,0.066657,-0.436507,-0.519578,0.086701,-0.095837,0.175121,-0.210581,0.255883,-0.134388,0.818023,-1.629949,-0.239398
solution,0.67815,1.053036,-0.752517,1.837893,-0.764783,-0.906252,0.229364,0.085986,-0.6306,-0.663881,-0.066018,-0.541534,-0.340032,0.452705,-1.023654,-0.741725,-0.092193,-0.954128,1.59108
modèle,0.45336,-0.117749,-0.112656,1.598357,-0.52966,0.478985,0.988613,-0.080124,-0.600137,-1.243867,0.025305,-0.934895,-0.969158,0.451382,-0.829873,-0.333201,0.571195,-1.111694,-0.111437
linéaire,0.725265,1.206802,-0.86006,1.208883,-0.614756,1.299585,0.168244,0.318229,-0.590483,-1.447735,0.630627,-1.3567,0.032548,0.546703,-0.419003,1.244142,0.775853,-0.419234,1.146008
probabilité,0.482388,1.289108,-0.171538,1.758285,-0.657079,0.342304,-0.825573,0.497625,-1.405483,-0.289346,-0.551731,0.591531,0.21596,0.383122,-0.984344,1.523884,1.404575,-0.416113,1.078059
série,0.291707,-0.357681,0.966903,1.357057,0.590138,1.003599,-0.233536,0.253369,0.526595,-0.595437,-1.188107,-0.026505,0.081958,0.43478,1.433822,-1.926013,0.299817,-0.55209,-0.19009
somme,0.456766,-0.269665,0.340165,0.509337,-1.599272,-0.292627,0.488571,0.244279,-0.071092,-0.201282,0.877902,1.202183,0.016625,-0.446238,0.075089,0.292972,0.954784,-1.055019,0.123377
mesure,0.491339,-0.076039,-0.16238,1.336097,-0.148517,0.558866,-0.556497,0.897857,-0.135686,-0.665335,0.524438,-0.349287,0.558022,-0.698113,-1.354911,0.372616,0.844371,-1.450596,0.824452
carré,0.438073,-0.334588,-0.419903,0.366355,-0.735541,1.474977,1.263362,-0.052745,0.641235,-1.120105,1.092576,-0.306254,0.063543,-1.112076,0.652936,0.602809,0.941322,-0.288006,0.083424
vecteur,0.810575,1.830576,-0.629446,1.703978,-0.424927,0.503626,-0.954677,0.031939,-1.572821,-0.186439,-0.182829,-1.404952,-0.257804,-0.443756,-0.661068,0.940695,0.530839,-0.245801,0.717593
connexe,-0.624032,-0.338907,-0.710411,-0.594551,-0.065016,0.41844,-0.655067,0.481263,-0.147794,-0.010722,0.386145,-1.368369,-0.490084,-0.651477,0.437486,-0.684684,0.613341,-1.70391,-0.527865
classe,0.508357,-0.518883,0.253366,1.014998,-0.245565,0.025662,0.105632,0.339018,-0.697643,-0.638891,0.372395,-0.385013,-0.232035,-0.184264,-0.76916,-0.513084,0.097113,-1.081879,-0.966758
produit,0.974196,0.459071,-1.637121,1.974549,-0.562283,-1.150115,0.554368,0.80735,0.381098,-0.85865,-0.219458,-0.39241,-0.423159,-0.166165,-0.581481,-1.857541,0.726404,-0.814953,0.70925
égal,1.33224,0.142176,-0.050497,1.696016,-0.774447,0.483791,-0.38662,0.596307,-0.392525,-0.992302,1.073073,0.501699,0.076396,0.402366,-0.380162,1.186651,1.094023,-0.88163,0.275284
cercle,0.09598,-1.355012,0.21793,-0.075084,0.037315,0.912208,0.311765,0.094157,-0.669206,-0.713721,0.924311,-0.356577,-0.84477,-0.51776,0.385329,0.365687,-0.248685,-0.036748,0.159516
partie,-0.574739,-0.577616,0.021159,0.824291,0.105821,-0.09715,0.361338,0.408685,0.1535,-0.897458,1.267088,0.017057,0.260249,-1.136113,0.647064,-0.025906,0.158391,-1.543174,0.553837
